dummy,evals,expr,fitness,len
0,11,((((1 / log_v_k_nu) / log_v_k_nu) + (1 / log_v_k_nu)) + (1 / (1 / log_v_k_nu))),-3.4028235e+38,11
0,9,((-3.07127) / (-1.7079693)),-0.0631793,3
0,7,((abs((log_v_k_nu / log_v_k_nu)) ^ (1 / log_v_k_nu)) / ((1 / log_v_k_nu) - log_v_k_nu)),-3.4028235e+38,11
0,13,(1 / (0.10323595 / log_v_k_nu)),-249.5198,4
0,5,((abs((log_v_k_nu * log_v_k_nu)) ^ log_v_k_nu) / (abs(log_v_k_nu) ^ log_v_k_nu)),-103.16772,9
0,12,(log_v_k_nu - 0.60936528),-1.2486527,3
0,15,((0.82564729 - log_v_k_nu) - (0.85401917 / log_v_k_nu)),-3.4028235e+38,7
0,18,((1 / log_v_k_nu) - (1 / (-1.5831555))),-3.4028235e+38,5
0,16,(1 / (((-0.96380836) - (-0.068339631)) / (log_v_k_nu * 0.66522425))),-9.434968,8
0,17,(abs((1 / (1 / log_v_k_nu))) ^ (log_v_k_nu * 1.726536)),-31733.059,7
0,8,((1 / 5.6734099) + log_v_k_nu),-0.6314542,4
0,1,((abs((log_v_k_nu + log_v_k_nu)) ^ (log_v_k_nu + (-0.29781625))) / (log_v_k_nu - 1.329549)),-3.4028235e+38,11
0,23,(((abs(log_v_k_nu) ^ 1.0538419) / log_v_k_nu) * (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,9
0,20,(((1.1216494 * (-0.18752789)) * 0.89382839) + (log_v_k_nu + (-0.31119603))),-1.087699,9
0,25,((1 / log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,5
0,22,((-0.63447154) * (-2.8341694)),-0.0631793,3
0,26,((1 / (-1.5103103)) - (1 / log_v_k_nu)),-3.4028235e+38,5
0,27,((1 / log_v_k_nu) / (1 / log_v_k_nu)),-3.4028235e+38,5
0,24,((((-0.87999982) + 1.394624) / (log_v_k_nu * log_v_k_nu)) - (abs((1 / log_v_k_nu)) ^ log_v_k_nu)),-3.4028235e+38,12
0,29,(0.098251313 + log_v_k_nu),-0.63753873,3
0,28,(((1.9842509 + 0.73509479) + ((-0.0087369327) - log_v_k_nu)) - ((1 / log_v_k_nu) / (-0.27513689))),-3.4028235e+38,12
0,32,(1 / log_v_k_nu),-3.4028235e+38,2
0,14,(abs(0.67931658) ^ (-1.5175725)),-0.0631793,3
0,31,(abs(((1 / log_v_k_nu) / (1 / log_v_k_nu))) ^ (1.4777212 + 0.74400753)),-3.4028235e+38,9
0,33,((1 / (1 / (abs(log_v_k_nu) ^ (-0.085273981)))) + (1 / ((log_v_k_nu + log_v_k_nu) + 0.66785413))),-3.4028235e+38,12
0,19,(abs(((-0.12270915) / (-0.72386301))) ^ (1 / (-3.0245516))),-0.06317933,6
0,21,(1 / (abs((1 / 0.57048374)) ^ (log_v_k_nu * (-0.47970173)))),-0.21662089,7
0,37,(((log_v_k_nu / log_v_k_nu) * (1 / log_v_k_nu)) / (1 / 0.051464245)),-3.4028235e+38,9
0,35,(1 / (((abs(2.4778516) ^ 0.6635142) * log_v_k_nu) + (log_v_k_nu / (-1.1228428)))),-3.4028235e+38,10
0,38,(1 / (1 / ((1 / log_v_k_nu) / 1.294806))),-3.4028235e+38,6
