dummy,evals,expr,fitness,len
0,1,(1 / log_v_k_nu),-3.4028235e+38,2
0,2,(((-1.8194847) - log_v_k_nu) * (log_v_k_nu - log_v_k_nu)),-3.2967005,7
0,5,(1 / ((1 / (1 / log_v_k_nu)) * (((-0.55797321) * (-0.36393142)) - (-1.4863975)))),-3.4028235e+38,10
0,7,(1 / (((log_v_k_nu / log_v_k_nu) * (1 / (-1.4218197))) - (abs((-1.8472184)) ^ log_v_k_nu))),-3.4028235e+38,11
0,8,(((-1.4682801) * log_v_k_nu) - (abs(log_v_k_nu) ^ 0.57082301)),-32.19461,7
0,9,((abs(log_v_k_nu) ^ (-1.2658749)) + log_v_k_nu),-3.4028235e+38,5
0,14,(log_v_k_nu - (-0.17625457)),-0.6314542,3
0,13,((1 / 1.101519) * log_v_k_nu),-0.63508445,4
0,16,(1 / log_v_k_nu),-3.4028235e+38,2
0,15,((1 / log_v_k_nu) * (-0.73233312)),-3.4028235e+38,4
0,6,(abs(1.3089687) ^ log_v_k_nu),-0.2166209,3
0,18,(((1 / log_v_k_nu) * (log_v_k_nu / 0.57595962)) / ((log_v_k_nu - (-0.53992254)) - (-0.18848594))),-3.4028235e+38,12
0,19,(1 / (1 / (1.3352243 * 1.3467408))),-0.06317934,5
0,20,((1.2272167 / log_v_k_nu) * log_v_k_nu),-3.4028235e+38,5
0,21,((((-1.0318153) + 1.6998402) - log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,8
0,23,((log_v_k_nu + log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,12,(((-47.589069) / (-13.91432)) - log_v_k_nu),-0.69250506,5
0,22,((1 / ((-1.2311502) + log_v_k_nu)) - ((log_v_k_nu - 1.2607843) - (1 / log_v_k_nu))),-3.4028235e+38,11
0,26,(((1 / log_v_k_nu) * log_v_k_nu) / (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,8
0,25,((log_v_k_nu / (-0.81063491)) * (1 / log_v_k_nu)),-3.4028235e+38,6
