dummy,evals,expr,fitness,len
0,1,(66.946259 + (-65.148026)),-0.0631793,3
0,4,((3.1296158 - log_v_k_nu) / (1 / log_v_k_nu)),-0.34658813,6
0,3,((((-4.6895804) + log_v_k_nu) + (log_v_k_nu + log_v_k_nu)) + (1 / (1 / log_v_k_nu))),-9.521883,11
0,2,(1 / (1 / (abs((abs(log_v_k_nu) ^ (-0.03739772))) ^ (1 / 0.067414425)))),-3.4028235e+38,8
0,5,(1 / (-2568.6841)),-3.298102,2
0,8,(1 / (((1 / log_v_k_nu) * (-0.15339369)) / (abs(log_v_k_nu) ^ (-1.5753862)))),-3.4028235e+38,9
0,6,((abs((-1.0215158)) ^ log_v_k_nu) - (-0.76292861)),-0.06284432,5
0,7,((1 / (abs(log_v_k_nu) ^ 0.53269374)) / ((log_v_k_nu - (-0.48607329)) + (1 / 0.3603293))),-3.4028235e+38,11
0,10,(((0.48244607 / 0.34131023) - (1 / 0.92742658)) * (log_v_k_nu * log_v_k_nu)),-1.3669174,10
0,12,(((1 / log_v_k_nu) - 1.1105412) - (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,8
0,13,(abs(((-2.6757591) / log_v_k_nu)) ^ (1 / (-0.11416959))),-3.479185,6
0,14,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,15,((1 / (-0.27262646)) + 5.4662218),-0.06317929,4
0,16,(log_v_k_nu - log_v_k_nu),-3.2967005,3
0,17,((1 / (abs((1 / (-0.31912681))) ^ log_v_k_nu)) * ((1 / log_v_k_nu) - (log_v_k_nu + log_v_k_nu))),-3.4028235e+38,12
0,18,(1 / ((abs((1 / log_v_k_nu)) ^ 0.12194958) / ((-0.48474807) / 0.1811211))),-21.157751,9
0,19,(((log_v_k_nu * log_v_k_nu) - log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,8
0,9,((abs((1 / (-0.42716616))) ^ 0.69600695) + (log_v_k_nu / (-171.00177))),-0.063378304,8
0,21,(((log_v_k_nu * 1.4516627) * (log_v_k_nu + (-0.00040795654))) * ((1 / (-1.3897393)) / log_v_k_nu)),-3.4028235e+38,12
0,20,(1 / (abs(((log_v_k_nu / 0.031459015) - (log_v_k_nu * (-0.45252404)))) ^ (log_v_k_nu * (-0.57450986)))),-1839894.8,12
0,23,((1 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,4
0,22,((-1.3704442) * (-1.3121284)),-0.06317931,3
0,24,((((-0.27806002) + 0.66353005) - (0.26529181 / log_v_k_nu)) - (log_v_k_nu * (-0.32522067))),-3.4028235e+38,11
0,26,((1 / log_v_k_nu) / (-0.94189364)),-3.4028235e+38,4
