dummy,evals,expr,fitness,len
0,4,((1.2949791 * log_v_k_nu) * (abs(log_v_k_nu) ^ log_v_k_nu)),-1899.6431,7
0,5,(log_v_k_nu / (-2451.8987)),-3.2990925,3
0,9,(((1 / log_v_k_nu) + (log_v_k_nu + (-0.92289984))) - ((1 / log_v_k_nu) - 0.44043857)),-3.4028235e+38,11
0,12,(((1 / log_v_k_nu) - log_v_k_nu) * (0.57192808 - (-0.15674543))),-3.4028235e+38,8
0,6,(log_v_k_nu / (-4205.855)),-3.298095,3
0,14,(1 / (-1.8441724)),-5.5408764,2
0,16,((1 / 0.47742927) + (1 / (-3.3743708))),-0.06317927,5
0,15,(1 / (-1074.2783)),-3.300051,2
0,18,((1 / 1.1878624) + (1 / log_v_k_nu)),-3.4028235e+38,5
0,1,(abs(((-0.71766621) * 1.2077906)) ^ ((-3.1422176) + (-0.96305501))),-0.06317935,7
0,17,(abs((1 / (1 / (-2.2191114)))) ^ (abs(0.73275715) ^ 0.98516506)),-0.0631793,7
0,21,((1 / (1 / log_v_k_nu)) - (log_v_k_nu - 1.7981997)),-0.06317927,7
0,22,(((log_v_k_nu * log_v_k_nu) + (0.62271309 * log_v_k_nu)) / ((-2.4127393) * log_v_k_nu)),-3.4028235e+38,11
0,2,(abs(((0.10429706 * log_v_k_nu) + (abs((-0.99999404)) ^ log_v_k_nu))) ^ (1 / (1 / log_v_k_nu))),-0.3764194,11
0,24,(log_v_k_nu + 0.17625457),-0.6314542,3
0,25,((1 / log_v_k_nu) - ((-1.1730583) + 0.73010123)),-3.4028235e+38,6
0,26,((log_v_k_nu - 1.3139557) / (1 / log_v_k_nu)),-3.377924,6
0,23,(log_v_k_nu / (-2.6178493)),-6.007832,3
0,19,(abs(((1 / 1.6752509) * (-1.4233406))) ^ (log_v_k_nu / (-0.60520929))),-0.2166209,8
0,7,(abs((((-0.58761793) / (-0.2763885)) - (0.84968472 - 0.48880446))) ^ (abs((1 / 0.98049915)) ^ log_v_k_nu)),-0.06286816,12
0,27,(abs((1 / log_v_k_nu)) ^ 2.6173773),-3.4028235e+38,4
0,20,(abs((abs(log_v_k_nu) ^ log_v_k_nu)) ^ (1 / 4.3567429)),-0.4606706,6
0,29,(1 / (1 / ((1 / (-2.2702579)) + 2.2386782))),-0.0631793,6
0,33,(1 / log_v_k_nu),-3.4028235e+38,2
0,31,((1 / 2.9822967) * (log_v_k_nu * log_v_k_nu)),-1.3669174,6
0,28,((1 / 0.29238531) - log_v_k_nu),-0.69250524,4
0,32,(((-0.63615292) * (-2.0395682)) / (1 / 1.38592)),-0.06317927,6
0,35,(log_v_k_nu - (-0.17625457)),-0.6314542,3
0,34,(abs((1 / (1 / log_v_k_nu))) ^ ((1 / 1.4170172) - log_v_k_nu)),-1.5790215,8
0,36,((abs((abs(log_v_k_nu) ^ log_v_k_nu)) ^ (1 / (-0.23408273))) / (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,13,(((log_v_k_nu * 0.58207852) / ((-2.4936545) + log_v_k_nu)) * ((1 / 0.19550997) - log_v_k_nu)),-338745.78,12
0,41,((1 / (log_v_k_nu - log_v_k_nu)) + ((0.023766585 * (-2.2223575)) / (abs(log_v_k_nu) ^ 0.24852034))),-3.4028235e+38,12
0,40,(1 / (((-0.0065202005) * log_v_k_nu) + 0.56672674)),-0.06285113,6
0,38,(((log_v_k_nu - (-7.1922455)) / (log_v_k_nu - (-2.1584387))) - (abs((1 / log_v_k_nu)) ^ log_v_k_nu)),-0.12870999,12
0,44,(((1 / log_v_k_nu) + log_v_k_nu) - (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,8
0,37,((abs((-0.89317852)) ^ (-5.9670019)) + (-0.16403769)),-0.06317929,5
0,43,(((1 / (-1.6027009)) + 2.3808048) - ((-0.025488794) * log_v_k_nu)),-0.062790275,8
0,46,(((log_v_k_nu * (-1.5330454)) - (1 / log_v_k_nu)) / (log_v_k_nu - (-0.17995204))),-3.4028235e+38,10
0,11,((1.0428536 * log_v_k_nu) / (1.0077412 - (-1.4492526))),-1.3897017,7
0,45,((abs(log_v_k_nu) ^ (-0.99167204)) + (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,7
0,47,((((-0.24268715) / log_v_k_nu) * (-1.274779)) + (1 / 0.48570228)),-3.4028235e+38,8
0,49,(((1 / log_v_k_nu) / (1 / (-0.090050548))) + (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,9
0,51,(1 / (abs((1 / log_v_k_nu)) ^ (1 / (-0.17543074)))),-3.4028235e+38,6
0,50,(1 / 0.55611175),-0.0631793,2
0,54,(abs((log_v_k_nu - log_v_k_nu)) ^ log_v_k_nu),-3.2958694,5
0,48,(1 / ((0.85215271 + (-0.22360006)) * (1 / 1.1302795))),-0.06317933,7
0,56,((1 / log_v_k_nu) * ((-1.6707079) * (-0.89100754))),-3.4028235e+38,6
