dummy,evals,expr,fitness,len
0,4,((((-0.88575858) + log_v_k_nu) / (abs(1.4408228) ^ 3.4618707)) - (1 / log_v_k_nu)),-3.4028235e+38,10
0,2,((abs((abs(0.62705094) ^ log_v_k_nu)) ^ (abs((-0.2803753)) ^ log_v_k_nu)) - ((1 / log_v_k_nu) - (-0.60547233))),-3.4028235e+38,12
0,7,((1 / (abs((-1.008646)) ^ 0.15544476)) - (1 / log_v_k_nu)),-3.4028235e+38,7
0,13,(366.13733 - 364.33905),-0.06317931,3
0,6,(log_v_k_nu / (-2608.8232)),-3.2989485,3
0,16,(1 / (1 / (abs((1 / log_v_k_nu)) ^ log_v_k_nu))),-1.7665718,6
0,10,(((-0.73881251) + log_v_k_nu) / log_v_k_nu),-3.4028235e+38,5
0,5,(abs(0.30521548) ^ (-0.49445307)),-0.06317927,3
0,14,((1 / ((log_v_k_nu / 0.66836792) - (1 / log_v_k_nu))) - (1 / (1.0601419 + log_v_k_nu))),-23.106989,12
0,18,((log_v_k_nu + log_v_k_nu) / (1 / log_v_k_nu)),-48.948654,6
0,15,(1 / (((-1.3610921) + 1.6599429) + (1 / 3.907011))),-0.06319738,7
0,20,((1 / (abs(log_v_k_nu) ^ 1.3817813)) * (((-1.6154362) + log_v_k_nu) - (log_v_k_nu - (-1.0834638)))),-3.4028235e+38,12
0,23,(1 / log_v_k_nu),-3.4028235e+38,2
0,3,((((-0.6091277) / log_v_k_nu) - (log_v_k_nu + 1.5426613)) + (abs((1 / log_v_k_nu)) ^ 0.15544739)),-3.4028235e+38,12
0,24,(1 / 0.55611181),-0.06317927,2
0,25,((log_v_k_nu / log_v_k_nu) / (1 / (-0.36474404))),-3.4028235e+38,6
0,27,(((log_v_k_nu - log_v_k_nu) - log_v_k_nu) / (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,9
0,22,(1 / (1 / (abs((1 / 0.56450582)) ^ (log_v_k_nu * 0.31806767)))),-0.29152536,8
0,11,(((log_v_k_nu + 1.756858) + (log_v_k_nu / 1.5142188)) + ((-1.6349176) * log_v_k_nu)),-0.06279028,11
0,30,(((1 / log_v_k_nu) - log_v_k_nu) - (log_v_k_nu * (-0.51731569))),-3.4028235e+38,8
0,19,(abs((log_v_k_nu - 0.37542039)) ^ (-8.7928027e-05)),-0.70030236,5
0,17,(abs((1 / ((-8.9472513) + 7.9829421))) ^ (7.3847423 - (-8.7611704))),-0.06317931,8
0,33,(log_v_k_nu + 0.36390966),-0.6666688,3
0,32,(1 / (abs((abs((1 / log_v_k_nu)) ^ 0.36404976)) ^ ((-1.3198823) * 0.73693246))),-3.4028235e+38,9
0,34,((abs(((-0.31440863) * 0.79883456)) ^ (abs((-0.04234371)) ^ (-0.72144461))) / (1 / (1 / log_v_k_nu))),-3.4028235e+38,11
0,9,((abs((log_v_k_nu + (-0.93389362))) ^ (log_v_k_nu - log_v_k_nu)) - ((1 / (-0.70255566)) * 0.56077951)),-0.06317927,12
0,31,((abs(0.62073207) ^ 0.65467179) / 0.40698868),-0.06317927,5
0,38,(((log_v_k_nu - log_v_k_nu) * log_v_k_nu) + (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,9
0,37,(((1 / 0.37233049) - (-0.35886472)) * (1 / log_v_k_nu)),-3.4028235e+38,7
0,39,((3.7189128 - log_v_k_nu) - ((-0.37179029) * (-0.80359495))),-0.6925052,7
0,41,((log_v_k_nu - log_v_k_nu) - log_v_k_nu),-12.389892,5
0,40,((abs(((-1.0696903) / log_v_k_nu)) ^ (log_v_k_nu + 1.495406)) / ((1 / 0.62770373) - log_v_k_nu)),-3.4028235e+38,12
0,42,(45.067879 + (-43.269661)),-0.0631793,3
0,21,(1 / ((abs(((-0.11818685) - (-0.89452624))) ^ ((-0.074727044) * log_v_k_nu)) - (1 / (1 / log_v_k_nu)))),-77.32869,12
0,44,(abs(log_v_k_nu) ^ log_v_k_nu),-103.16772,3
0,43,(((log_v_k_nu * log_v_k_nu) + ((-0.67939639) + (-0.97207898))) - ((1 / log_v_k_nu) - 0.70640665)),-3.4028235e+38,12
0,45,(abs((1 / (log_v_k_nu - log_v_k_nu))) ^ ((1 / (-0.065361358)) - log_v_k_nu)),-3.2967005,9
0,47,(abs(((-0.10327647) + 0.053099982)) ^ (1 / log_v_k_nu)),-2.7537913,6
0,35,((abs((log_v_k_nu + 0.10397069)) ^ (-0.20373482)) - (log_v_k_nu * (-0.46850252))),-0.1547644,9
