dummy,evals,expr,fitness,len
0,4,(1 / log_v_k_nu),-3.4028235e+38,2
0,2,(((log_v_k_nu / log_v_k_nu) / (log_v_k_nu - 1.2790946)) / (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,11
0,6,(((1 / log_v_k_nu) - log_v_k_nu) / (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,8
0,1,(((abs((abs(log_v_k_nu) ^ log_v_k_nu)) ^ log_v_k_nu) + (1 / log_v_k_nu)) / (1 / (1 / 0.94629771))),-3.4028235e+38,12
0,12,(log_v_k_nu + log_v_k_nu),-4.4873505,3
0,14,(1 / (1 / (log_v_k_nu - log_v_k_nu))),-3.2967005,5
0,8,((abs((-1.5332445)) ^ 0.41169885) * log_v_k_nu),-0.8965794,5
0,16,(1 / (1 / (abs((abs((1 / (-0.79208601))) ^ log_v_k_nu)) ^ (1 / log_v_k_nu)))),-0.34854695,9
0,11,(1 / (-1947.2495)),-3.2985487,2
0,18,(1 / (((0.24851462 - 0.83047807) + (1 / log_v_k_nu)) / (abs((1 / (-0.92952693))) ^ log_v_k_nu))),-307275.6,12
0,19,((abs(log_v_k_nu) ^ log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,20,(1 / (((1 / log_v_k_nu) / log_v_k_nu) / (log_v_k_nu / (-0.52746141)))),-464.79047,9
0,17,(1 / (-2310.9202)),-3.2982566,2
0,15,(((1 / (-3120.291)) * log_v_k_nu) - (log_v_k_nu - log_v_k_nu)),-3.29858,8
0,7,(1 / (abs((abs((abs(1.6081669) ^ log_v_k_nu)) ^ 0.50557572)) ^ (1 / (-0.8920846)))),-0.2166209,9
0,26,(((1 / log_v_k_nu) + (log_v_k_nu - log_v_k_nu)) - ((log_v_k_nu + log_v_k_nu) + log_v_k_nu)),-3.4028235e+38,12
0,25,((abs((1 / log_v_k_nu)) ^ (1 / log_v_k_nu)) - ((-1.3436283) - (-1.0083351))),-3.4028235e+38,9
0,10,((log_v_k_nu + log_v_k_nu) - (log_v_k_nu - 0.17625457)),-0.6314542,7
0,28,(((1 / (-0.44172713)) + (log_v_k_nu * log_v_k_nu)) - (abs((2.0293274 / log_v_k_nu)) ^ log_v_k_nu)),-14.821095,12
