dummy,evals,expr,fitness,len
0,2,(1 / ((log_v_k_nu / log_v_k_nu) - log_v_k_nu)),-3.4028235e+38,6
0,7,((log_v_k_nu - (-1.1488384)) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,12,(((1 / log_v_k_nu) * log_v_k_nu) * (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,8
0,4,(1 / (((log_v_k_nu + (-1.5370989)) * ((-0.072293103) * log_v_k_nu)) + (log_v_k_nu + log_v_k_nu))),-3.4028235e+38,12
0,10,((0.0075238729 * log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,5,(1 / (1 / (abs(((1 / log_v_k_nu) * 0.19822925)) ^ (log_v_k_nu / log_v_k_nu)))),-3.4028235e+38,10
0,3,(abs(((abs(0.35056171) ^ 2.1611454) / log_v_k_nu)) ^ (log_v_k_nu * log_v_k_nu)),-2.986237,9
0,13,(((0.74884057 + (-0.62585461)) - ((-0.66778982) + (-1.1708987))) * ((1 / log_v_k_nu) / (-0.1552123))),-3.4028235e+38,12
0,14,(abs((((-0.30558151) / log_v_k_nu) + (log_v_k_nu * 0.38341123))) ^ ((1 / log_v_k_nu) - log_v_k_nu)),-3.4028235e+38,12
0,15,((1.1008379 * 0.8246721) / (1 / log_v_k_nu)),-0.6350845,6
0,8,((1 / 0.48917803) - 0.24604535),-0.0631793,4
0,20,((log_v_k_nu * 1.4564226) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,1,(1 / ((1 / 0.28334305) * log_v_k_nu)),-3.4028235e+38,5
0,22,(((1 / log_v_k_nu) - (1 / 0.50286078)) - (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,9
0,23,(log_v_k_nu * log_v_k_nu),-8.953596,3
0,24,(((1 / 0.079253107) + (-1.3984981)) * (log_v_k_nu - log_v_k_nu)),-3.2967005,8
0,25,((((-0.18986352) / log_v_k_nu) - (1 / log_v_k_nu)) + ((1 / log_v_k_nu) - (-0.92726117))),-3.4028235e+38,11
0,11,(((1 / (-1017.5696)) - log_v_k_nu) - (log_v_k_nu * (-1.9082758))),-0.63572496,8
0,27,((1 / log_v_k_nu) - 2.080564),-3.4028235e+38,4
0,28,((log_v_k_nu - (-0.52449173)) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,16,((log_v_k_nu - log_v_k_nu) + (1 / (-2221.3677))),-3.2983198,6
0,30,(1 / log_v_k_nu),-3.4028235e+38,2
0,29,(((0.67385769 * log_v_k_nu) + (1 / (-0.31310633))) / (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,10
0,32,((1 / (log_v_k_nu * 0.50323939)) - (1 / ((-1.4570636) / log_v_k_nu))),-3.4028235e+38,9
0,31,(1 / (abs((log_v_k_nu + 0.063313648)) ^ (1 / log_v_k_nu))),-3.4028235e+38,7
0,34,(log_v_k_nu - (-0.25651968)),-0.6378967,3
0,36,(1 / (((1 / log_v_k_nu) + log_v_k_nu) * (log_v_k_nu / log_v_k_nu))),-3.4028235e+38,9
0,37,(((log_v_k_nu + log_v_k_nu) - (-0.33478293)) * (1 / log_v_k_nu)),-3.4028235e+38,8
0,18,((((-7.6450925) + log_v_k_nu) / (-134.00124)) / (log_v_k_nu + (-0.14566009))),-3.2289038,9
0,33,(((1 / log_v_k_nu) / (log_v_k_nu / log_v_k_nu)) / (abs((1 / log_v_k_nu)) ^ 0.3203885)),-3.4028235e+38,11
0,17,((1 / (1 / (-1.2338592))) + (abs((2.1656644 / 1.2128201)) ^ 1.9132351)),-0.06317928,9
0,39,((abs(log_v_k_nu) ^ (-0.36374018)) * (-0.12153344)),-3.4028235e+38,5
0,40,(1 / (((1 / 1.4607158) / (-0.9782638)) + (log_v_k_nu * log_v_k_nu))),-295.1519,9
0,6,(1 / ((1 / 0.88391489) / 2.034358)),-0.06317929,5
0,42,(((-0.79827017) - (-0.41295585)) - (1 / (-0.46460211))),-0.06414866,6
0,44,(((0.66013628 * log_v_k_nu) * (1 / log_v_k_nu)) + (0.00055231794 * log_v_k_nu)),-3.4028235e+38,10
0,46,((log_v_k_nu / log_v_k_nu) * (-0.20442763)),-3.4028235e+38,5
0,45,(1 / (abs((log_v_k_nu / 0.35523731)) ^ (1 / (-0.39478204)))),-8525.554,7
0,38,(((0.010175228 * log_v_k_nu) - (-0.70135206)) * (0.19512525 - (-2.309833))),-0.062790275,9
0,48,(((log_v_k_nu / log_v_k_nu) - (1 / (-1.315378))) + (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,10
0,50,(abs((1 / log_v_k_nu)) ^ 0.68868709),-3.4028235e+38,4
0,43,((abs((1 / (-1.3828329))) ^ (-1.8103179)) + (log_v_k_nu - log_v_k_nu)),-0.06317927,8
0,49,(((1 / (-0.60597599)) - (-3.4484298)) + (log_v_k_nu - log_v_k_nu)),-0.06317927,8
0,47,((abs((log_v_k_nu + log_v_k_nu)) ^ (1 / (-0.27191335))) - (1.3656842 - (-0.85931134))),-3.4028235e+38,10
0,54,((1 / (log_v_k_nu * log_v_k_nu)) + (1 / ((-0.37182626) - 0.039432988))),-3.4028235e+38,9
0,53,((((-0.19131172) + 1.0482632) - (abs(log_v_k_nu) ^ (-0.5519256))) * (1.3040509 * (-0.59462136))),-3.4028235e+38,11
0,56,((abs((1 / (-0.40098897))) ^ (1 / log_v_k_nu)) - (((-0.28163934) * log_v_k_nu) + (1 / (-1.0470784)))),-3.4028235e+38,12
0,57,((1 / (-1.9647567)) + 2.307168),-0.06317929,4
0,58,((1 / log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,5
0,59,(323.46463 + (-321.66635)),-0.06317931,3
0,60,((abs((1 / log_v_k_nu)) ^ (log_v_k_nu * 0.28639293)) + ((1 / log_v_k_nu) + (-0.1986479))),-3.4028235e+38,11
0,62,((1 / log_v_k_nu) + (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,6
0,52,(((abs(log_v_k_nu) ^ log_v_k_nu) + ((-3.5089562) + log_v_k_nu)) * (log_v_k_nu + (-3.0773594))),-23.091064,11
0,61,(((log_v_k_nu * (-0.57999891)) + (3.73717 + log_v_k_nu)) / ((1 / log_v_k_nu) + log_v_k_nu)),-0.018140271,12
0,64,((((-0.1792801) + (-1.8413624)) - (1 / log_v_k_nu)) - (1 / 2.268029)),-3.4028235e+38,9
