dummy,evals,expr,fitness,len
0,7,(1 / log_v_k_nu),-3.4028235e+38,2
0,8,(abs((log_v_k_nu / log_v_k_nu)) ^ (1.1010879 * log_v_k_nu)),-0.70030165,7
0,6,(1 / 0.55611181),-0.06317927,2
0,4,(abs((log_v_k_nu / log_v_k_nu)) ^ (0.10652949 / log_v_k_nu)),-3.4028235e+38,7
0,9,(163.54498 - 161.74673),-0.06317926,3
0,10,(1 / ((log_v_k_nu * 0.36222136) * (0.73586088 * log_v_k_nu))),-3.4028235e+38,8
0,2,(1 / ((1 / (-0.0052531222)) + 0.068573132)),-3.315627,5
0,13,(((1.8479093 * log_v_k_nu) * (0.037789837 * log_v_k_nu)) * ((1 / log_v_k_nu) - log_v_k_nu)),-3.4028235e+38,12
0,14,(((1 / log_v_k_nu) / (abs((-0.55845642)) ^ log_v_k_nu)) - (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,10
0,15,(abs(((1 / (-0.27210948)) + (1 / log_v_k_nu))) ^ (log_v_k_nu * log_v_k_nu)),-31552993000,9
0,16,(((abs(log_v_k_nu) ^ log_v_k_nu) * (1 / (-0.34039193))) - ((1 / log_v_k_nu) / (-0.17680351))),-3.4028235e+38,11
0,19,(1 / log_v_k_nu),-3.4028235e+38,2
0,5,(((log_v_k_nu - (-1.1887022)) / ((-0.097005554) + log_v_k_nu)) - (1 / log_v_k_nu)),-3.4028235e+38,10
0,20,(((1 / log_v_k_nu) - (abs((-2.4522116)) ^ log_v_k_nu)) * (1.3103248 / (-0.88885534))),-3.4028235e+38,10
0,22,(((1 / (-0.027093962)) + (log_v_k_nu / (-0.84470177))) / (1 / (1 / log_v_k_nu))),-3.4028235e+38,10
0,23,(1 / ((1 / log_v_k_nu) / 0.036100265)),-3.0892286,5
0,24,(((1 / log_v_k_nu) / (-0.10397743)) / (2.6066332 * 1.3700132)),-3.4028235e+38,8
0,1,(((0.19672158 + log_v_k_nu) / log_v_k_nu) * (abs((-1.2053325)) ^ 1.0320638)),-3.4028235e+38,9
0,21,((log_v_k_nu - 1290.601) * (1 / (-716.82306))),-0.06322306,6
0,3,(abs((1 / (-0.763955))) ^ log_v_k_nu),-0.21662088,4
0,27,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
0,28,(1 / log_v_k_nu),-3.4028235e+38,2
0,17,(((abs((-0.48883009)) ^ log_v_k_nu) + log_v_k_nu) - (1.8078814 - log_v_k_nu)),-1.8640354,9
0,29,((log_v_k_nu + (-1.5020199)) * (0.64129531 * log_v_k_nu)),-2.7548757,7
0,12,(((1 / 422.84097) - (log_v_k_nu * log_v_k_nu)) * (1 / (-2.982677))),-1.3680524,9
0,18,((1 / 0.29556626) - (1 / log_v_k_nu)),-3.4028235e+38,5
0,32,(((-0.58389914) / log_v_k_nu) * (abs((-0.64052641)) ^ 0.66706085)),-3.4028235e+38,7
0,25,(1 / (((1366.6711 * log_v_k_nu) + log_v_k_nu) + (log_v_k_nu - 2161.9761))),-3.2896438,10
0,26,(1 / (((-865.07263) + log_v_k_nu) + ((-799.78937) - log_v_k_nu))),-3.298861,8
0,36,(abs((abs((log_v_k_nu / (-1.1635706))) ^ (log_v_k_nu - 1.5385287))) ^ (0.51099783 * log_v_k_nu)),-17.144255,11
0,33,((1 / (-0.68802088)) - log_v_k_nu),-24.44437,4
0,39,(1 / log_v_k_nu),-3.4028235e+38,2
0,35,(1 / ((0.16405654 - (-0.17606691)) / 0.61162925)),-0.0631793,6
0,34,(abs((1 / 0.76395124)) ^ log_v_k_nu),-0.21662089,4
0,40,(1 / (1 / ((-0.67935544) * log_v_k_nu))),-8.770721,5
0,38,((abs(log_v_k_nu) ^ 1.5078263) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,44,(1 / 0.63366616),-0.111615084,2
0,45,((3.129616 - log_v_k_nu) * log_v_k_nu),-0.3465881,5
0,46,(7.1810589 - 5.3828559),-0.0631793,3
0,42,((0.12294047 / log_v_k_nu) - ((-1.9760976) * log_v_k_nu)),-3.4028235e+38,7
0,43,(1 / ((abs((1 / log_v_k_nu)) ^ log_v_k_nu) - (abs(log_v_k_nu) ^ 0.12358434))),-2604.4897,9
0,41,(abs((1 / 0.76396215)) ^ log_v_k_nu),-0.2166209,4
0,49,(((1 / log_v_k_nu) * (-0.074238382)) - (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,8
0,47,(1.969931 / 1.095495),-0.06317926,3
0,50,((1 / (log_v_k_nu * (-1.8315566))) * (0.72488892 - log_v_k_nu)),-3.4028235e+38,8
0,31,((88.45356 - log_v_k_nu) * 0.020659128),-0.064084284,5
0,54,(((log_v_k_nu + log_v_k_nu) / (1 / log_v_k_nu)) + (log_v_k_nu + log_v_k_nu)),-107.541466,10
0,55,((log_v_k_nu - log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,53,(abs((-1.3090372)) ^ log_v_k_nu),-0.21662098,3
0,56,((log_v_k_nu * log_v_k_nu) + ((-1.5439459) - (-0.049249534))),-6.908978,7
0,37,((1 / (log_v_k_nu - (-0.09541738))) * ((log_v_k_nu + 0.014057814) / 0.51640081)),-0.036684237,10
0,57,((1 / (log_v_k_nu / (-0.5757882))) - (abs((log_v_k_nu - log_v_k_nu)) ^ (1 / log_v_k_nu))),-3.4028235e+38,11
0,60,(((log_v_k_nu - log_v_k_nu) - (1 / log_v_k_nu)) / (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,10
0,58,((abs(((-1.1502407) - (-1.0945941))) ^ (1 / log_v_k_nu)) - (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,51,(((-0.66118985) / (-3.7513349)) + log_v_k_nu),-0.6314542,5
0,59,(((log_v_k_nu * (-0.31436914)) + (abs(1.0531874) ^ log_v_k_nu)) / ((1 / 0.01447642) / log_v_k_nu)),-3.2551963,12
0,62,(abs(((0.95752841 + 3.0466745) * log_v_k_nu)) ^ (abs(1.3360724) ^ 0.7599889)),-115.1325,9
0,63,((abs((1 / log_v_k_nu)) ^ (1 / 0.18324733)) * (1 / 0.60923755)),-3.4028235e+38,8
0,64,(abs(((-1.2986463) / 0.023229919)) ^ (1 / log_v_k_nu)),-3.4028235e+38,6
0,67,(1 / log_v_k_nu),-3.4028235e+38,2
0,68,(abs(((log_v_k_nu - log_v_k_nu) - (1 / log_v_k_nu))) ^ (1 / log_v_k_nu)),-3.4028235e+38,9
0,70,((abs(log_v_k_nu) ^ log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,61,((abs(1.001552) ^ log_v_k_nu) - ((-0.40450466) * log_v_k_nu)),-0.16900416,7
0,71,(((-0.23556031) * log_v_k_nu) - (log_v_k_nu * (-1.1433909))),-0.6350844,7
0,72,(((0.19833724 - log_v_k_nu) / (1 / 0.66737413)) / ((-1.5484703) / log_v_k_nu)),-1.520397,10
