evals;expr;nll;coeff;best_nll
1;p1 - p2 ^ (1.0 / (x + x / (p3 + x)));1.7976931348623157e308;[0.0, 0.0, 0.0, 0.0];1.7976931348623157e308
2;p1 ^ (x - p2 ^ (0.5 / x)) / x;1.7976931348623157e308;[0.0, 0.0, 0.0];179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5;x + x / (p1 + (x * x - x));440.8494828991702;[-89019.92991016681, 0.8178124102375243];440.8494828991702
12;p1 ^ (x / (x + 1.0 / (p2 + (x + x))));-68.50159803301042;[1.9110791680087564, 6.949818967897761, -0.20025384736602864];-68.50159803301042
49;abs(p1 * (x + -1.0 / (p2 ^ x - x))) ^ p3;-92.95477618894334;[-36.39523646812649, 0.9011095916417787, 0.12106042557127175, 0.18717498193401239];-92.95477618894334
78;x + p1 / (p2 + 1.0 / (p3 - x * x));-127.84242274019647;[0.31135164168478996, -0.051666697473766975, 3.4596168778565177, 0.1699766150536465];-127.84242274019647
88;p1 * abs(p2 / (p3 + -1.0 / (p4 - x))) ^ p5;-226.874314944086;[1.6692935527963675, -1.1953037367935317, -1.2182846278453017, 0.19952401860933125, 0.11097556245853683, 0.12929437847881547];-226.874314944086
151;p1 ^ (p2 + 1.0 / (p3 + -1.0 / (x + 1.0 / x)));-292.6578075600073;[-2.3371222618816194, 1.9818071772445673, -0.3749928883016276, 0.1078099396172566];-292.6578075600073
172;x + p1 * (x + -1.0 / (p2 + p3 ^ x));-313.7856534990652;[-1.2050985062455362, 0.5362139158645323, -0.01612334745914175, -0.10169778088830432];-313.7856534990652
261;p1 / abs(p2 ^ (abs(1.0 / (p3 - x)) ^ p4)) ^ x;-348.7986920896559;[0.3839026759442975, 0.04704819950736476, -0.5114912921775978, 1.4834871073891198, -0.09232218179083576];-348.7986920896559
493;abs(p1 + p2 * (x * p3 ^ x)) ^ x;-427.44699991380605;[-1.1893559727206495, -12.185295923509448, 0.07376351243994056, 0.0742935413543775];-427.44699991380605
1111;p1 ^ (1.0 / (abs(p2 + x) ^ p3 - p4 ^ x));-450.90748621827316;[1.0416992742543723, 0.776472761955103, -1.66373166432018, 0.331318497610983, -0.06963140670493097];-450.90748621827316
1395;p1 / (p2 - abs(p3 + x) ^ (p4 ^ x));-588.3719961900844;[0.4919621872751532, 1.296233516223017, 0.5039557204087282, 0.14611135489422605, -0.04763080025421934];-588.3719961900844
35448;abs(p1 / (1.0 / (p2 + x) - p3 ^ x)) ^ p4;-588.7737619654356;[-0.2896546160172057, 0.6750202905567971, -0.43469739291346365, 1.2713947080265353, -0.047577972036985126];-588.7737619654356
47684;abs(p1 / (p2 + x) + p3 ^ x) ^ p4;-628.0206403055406;[-0.3645171725371855, 0.029389325010778337, -0.32167018074976383, -0.22185012837792656, -0.04268952456277656];-628.0206403055406
125283;p1 / (p2 ^ (p3 ^ x) - abs(1.0 / x) ^ x);-661.1879708742022;[1.927580431816604, 4.042534136469229, 0.4626950274627606, -0.0389520185097851];-661.1879708742022
474278;p1 / (abs(x) ^ -x - p2 ^ (p3 ^ x));-661.1879708742023;[-1.927580429721346, -4.042534139013752, 0.4626950261513254, -0.03895201922036024];-661.1879708742023
941217;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];-668.6547708198748
