evals;expr;nll;coeff;best_nll
1;abs(abs(x) ^ (p1 + -1.0 / x) / x) ^ p2;1.7976931348623157e308;[0.0, 0.0, 0.0];1.7976931348623157e308
2;p1 + (abs(x) ^ p2 + abs(abs(1.0 / x) ^ x) ^ p3);1.7976931348623157e308;[0.0, 0.0, 0.0, 0.0];179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7;p1 - abs(x) ^ -(x * abs(x) ^ -0.0);275.1928009637944;[2.376779949497196, -0.5175043042684718];275.1928009637944
13;p1 ^ (x + abs(x * x) ^ (abs(x) ^ -x));168.50631189979168;[1.195146770565271, -0.38540848948973216];168.50631189979168
21;1.0 / (p1 + 1.0 / (p2 + 1.0 / (-0.0 + x)));12.412432974236872;[0.5696156172346271, -74.71502305018244, 0.25041148379084466];12.412432974236872
28;p1 ^ (p2 ^ -(abs(-1.0 + x) ^ x));6.955037681524823;[1.8313106937905037, 1.0211174986628024, -0.24666460654714972];6.955037681524823
79;p1 - abs(1.0 / (p2 + x)) ^ (1.0 / (p3 + -1.0 / x));-64.80444280370787;[2.711398672252906, -1.1317420749369314, -4.675407270334488, -0.2023095482366891];-64.80444280370787
93;p1 / abs(p2 ^ (p3 + abs(x) ^ -x)) ^ x;-358.97184623535486;[0.9154019327454694, 0.5293777144957212, 0.275384186664937, -0.08976380581471038];-358.97184623535486
328;x / (p1 - p2 ^ (p3 ^ x)) - x;-361.70500519794484;[0.6671872468347229, -0.5469989119973641, -1.8069362123027053, 0.08908858498595695];-361.70500519794484
460;abs(p1 + abs(p2 + p3 ^ x) ^ p4) ^ x;-422.2105161794715;[-2.775280102235511, -1.0479636481699113, 0.09015967895474128, 9.705167392521412, 0.07537533887830143];-422.2105161794715
785;p1 ^ (p2 - x / p3 ^ (p4 ^ x));-483.7849255997264;[-0.7458259290950036, 3.5214261009476653, 0.0423240526019118, 0.5654788266910202, 0.063586028643387];-483.7849255997264
1193;p1 + -1.0 / (p2 + x * (p3 + p4 ^ x));-571.2607156115973;[-0.9388718839756212, -0.6829832983255179, 0.08314405645723263, -0.26994990446410577, 0.04993631959900558];-571.2607156115973
2007;p1 - abs(p2 + p3 * p4 ^ x) ^ p5;-581.5092159141063;[2.206521747528561, 0.5202190400656198, -2.2858071093881933, -0.2191488252222002, 0.9495291600142766, -0.04854240181479098];-581.5092159141063
3218;1.0 / (p1 - p2 ^ (abs(p3 + p4 ^ x) ^ p5));-599.711463769225;[1.4689700591307782, -0.07250882853266136, -0.2018727619764734, 0.1776997886255781, 1.85090968302186, -0.04616194835022756];-599.711463769225
4946;p1 / (p2 - abs(p3 + p4 ^ x) ^ p5);-620.4787457192375;[-0.647388762676679, -0.30135440236601835, -0.20928981086687762, 0.18917696191147548, 1.5765459317481902, 0.043588284678852465];-620.4787457192375
23561;p1 / (abs(x) ^ -x - p2 ^ (p3 ^ x));-661.1879708742023;[-1.927580429721346, -4.042534139013752, 0.4626950261513254, -0.03895201922036024];-661.1879708742023
605767;p1 / (1.0 / (p2 + x) + p3 ^ (p4 ^ x));-668.6547708198007;[2.2221178362022687, 0.2529513366663108, -3.433810352807388e-5, -0.1370209875630055, 0.03815680906869558];-668.6547708198007
911591;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];-668.6547708198748
