evals;expr;nll;coeff;best_nll
1;abs(p1 ^ -(abs(1.0 / x) ^ p2 / x)) ^ x;1.7976931348623157e308;[0.0, 0.0, 0.0];1.7976931348623157e308
2;abs(1.0 / x) ^ (abs(1.0 / x) ^ p1 - p2 ^ x);1.7976931348623157e308;[0.0, 0.0, 0.0];179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
11;abs(x - abs(x) ^ (abs(x) ^ -x / x)) ^ x;923.2099457757628;[-3.0998854865183483];923.2099457757628
18;abs(x + 1.0 / (x + abs(p1 ^ x) ^ x)) ^ p2;95.66459793209758;[-0.00022579934664344759, 0.6412099658457946, -0.3151609866463066];95.66459793209758
34;p1 + p2 / (1.0 + -0.5 / x);11.723014434972455;[1.789285891572139, 0.004560268604278757, -0.2499349669433588];11.723014434972455
55;p1 - x / (x - p2 ^ (x + x));-187.0221721629215;[1.152785407004449, 1.4910089759380134, 0.1443413376485833];-187.0221721629215
84;p1 * x + x / (p2 + p3 ^ (p4 + x));-403.54287272219386;[0.4918764825496061, 0.07926696415040917, -4.537179176978178, -1.3933820812356748, -0.07936499613776868];-403.54287272219386
505;p1 ^ (p2 + (x + -1.0 / (p3 + p4 ^ x)));-420.4840693883014;[-0.8896037897136576, 3.2244342337095526, 0.09660870546149572, 0.0006314888638910605, -0.07573641232147318];-420.4840693883014
1776;abs(p1 / (p2 * p3 ^ x - x)) ^ p4;-492.3011594451219;[-19.57919110461358, -60.13585659170839, -0.0015740555046722796, 0.25643002078807287, -0.062107118116826156];-492.3011594451219
2876;p1 / (p2 - abs(1.0 / (p3 - p4 ^ x)) ^ p5);-620.4787457230993;[-0.6473890861864723, -0.3013545215670807, 0.20928997474875552, -0.18917720907669336, -1.5765455396154524, 0.04358822428086769];-620.4787457230993
11994;p1 * (x + 1.0 / (p2 - x / p3 ^ x));-638.8278984860625;[0.31939564158515166, 0.5022263513247651, -3.065822633022458, 0.04143387395715283];-638.8278984860625
112650;p1 - abs(p2 + 1.0 / (p3 - p4 ^ x)) ^ p5;-642.5677312184043;[2.159918037272381, 2.101400648696144, -0.3724607788514376, 0.09547650822601118, 1.430813925145305, 0.041008089312527786];-642.5677312184043
150273;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];-668.6547708198748
