generation,individual_index,expression,fitness,nodes
0,0,1/(1/((0.0011791218101236552) * (x0))),-0.24460888942107262,5
0,1,(1/(x1)) - ((x0) - ((x0) * (x0))),-9197966977.31909,8
0,2,(((x0) * (x0)) - ((x0) / (0.002314077786941158))) - (x1),-833094922.0922523,9
0,3,((x0) - (433.13694644732954)) * ((x1) - (abs(0.30544487572211243)**(x1))),-833094922.0533663,9
0,4,abs(((x0) + (x0)) * (x1))**((0.19788127689337842) + (1/(-0.14569040002640787))),-0.3068868325690608,10
0,5,1/(1/(x0)),-44688.330823849145,3
0,6,abs(((-1.5376383275844943) / (x0)) * (1/(0.17762272667943943)))**(0.32343038726160156),-0.002695054968416545,8
0,7,1/((x1) / (x0)),-0.2460310314640884,4
0,8,(abs((-0.4954070448833976) / (x1))**((x1) + (-0.4910369505689429))) / (x1),-0.3068868325690608,9
0,9,(1/(x1)) / (((x1) * (x0)) - (x0)),-0.3067835690502972,8
0,10,1/(((36.081049893065206) + (x0)) / (x0)),-0.15416545778895976,6
0,11,abs((x0) * (x0))**((-0.31075507493701093) - ((x0) * (x1))),-0.3068868325690608,9
0,12,1/((abs(x1)**(x0)) + (1/(x0))),-0.3068868325690608,7
0,13,(((x0) + (-0.7539366612999571)) - ((x0) - (0.7551157761785897))) * (x1),-0.2446088894221789,9
0,14,((1/(x0)) + (x1)) + ((0.5063438142958079) - (x0)),-0.0192594100601473,8
0,15,(abs((x0) * (x1))**((-0.1900690810821728) + (-0.21630020201713251))) * (x0),-3.517841504077439,9
0,16,(1/(x0)) + ((x0) / ((x0) + (x1))),-0.019299654104113557,8
0,17,(1/((x0) + (x0))) - (1/((x1) * (-0.0712390168344701))),-0.07170146741311914,9
0,18,(abs(-17.221465650918205)**(1/(x1))) + (((0.45099995953886435) - (0.7951152122197401)) - (0.2035671445010304)),-0.009558658497738235,10
0,19,(((x1) * (x0)) / ((x1) / (x0))) + (-44776.19037760313),-7230301461.825515,9
0,20,1/((x0) - ((x0) * (0.9312112049729859))),-0.07170146741312004,6
0,21,((1/(x0)) - (46.08922199937692)) + ((x1) + ((-45.6571482820204) + (-46.38049639075452))),-25611.285223766863,10
0,22,((x1) - (1/(x1))) + ((x1) * (x1)),-9275573572.645292,8
0,23,((x1) / ((-4.302638565023411) + (x1))) - (1/(1/(0.6006200673003537))),-0.004984019696598647,9
0,24,(abs((x0) * (x1))**(-0.06848141910876948)) * ((0.9250541842683379) + (1/(x0))),-0.004882699547445902,10
0,25,1/((1.1759678786099215) / (0.6237661601057961)),-0.025533074884542716,4
0,26,(abs(1/(x0))**(abs(x1)**(0.8803562929721973))) + (x1),-44688.330823849145,8
0,27,abs(1/(1.8166030825966217))**(((x0) - (x1)) + (1.062160609022452)),-0.02553307489156129,8
0,28,1/(1/((-0.8000347100489447) * (-0.6630061267435814))),-0.025533074884542786,5
0,29,((x1) * (1.0011791159999426)) - (((x0) * (x0)) / (x1)),-0.24460888942285447,9
0,30,((1/(x1)) + (x1)) + ((1/(-0.014365265702056285)) / (0.5039745194202694)),-25611.28522376756,9
0,31,1/(1/((x1) + (x1))),-178963.6714459486,5
0,32,1/((x0) / (x1)),-0.2460310314640884,4
0,33,(((x0) / (x0)) + ((-1.257106846390954) - (-0.25828596858884034))) * (x1),-0.24460888942106132,9
0,34,(1/((-13.546058283625953) * (x1))) + (1/(x0)),-0.2778738374660821,7
0,35,abs(1/(x1))**(1/(1/(x0))),-0.3068868325690608,6
0,36,((x0) + (-433.13689951055943)) / (1/(x1)),-833094922.0724393,6
0,37,1/(((x0) * (x0)) + ((x0) / (x1))),-0.3052717989412996,8
0,38,1/(((-660.9960307072968) / (x0)) - (x1)),-0.32108188134093746,6
