generation,individual_index,expression,fitness,nodes
0,0,(1/(0.007185784935474615)) - (1/(1/(x1))),-25533.09845147777,6
0,1,abs((7.835044956093773) + ((x0) - (x0)))**((-11.61192655506715) * (x1)),-0.3068868325690608,9
0,2,(1/(x1)) * (((x0) / (x1)) + (13.537252971948114)),-0.07170146741311699,8
0,3,(((x0) - (x0)) - (x0)) - (abs(x1)**(-1.0890459735509914)),-44900.99695104385,9
0,4,(1/(1/(0.38289864362874837))) / (abs((-1.5184289427185247) / (-0.24806466894402757))**(x1)),-0.30688683256888144,9
0,5,(((x1) + (x1)) / ((x0) + (-12.433999786521698))) / (x0),-0.15820892159992828,9
0,6,(1/(abs(x0)**(1.1609192901954766))) * ((x0) + (x0)),-0.24199050948070513,8
0,7,abs(((x1) - (x1)) + ((-24.218275474877668) - (x0)))**(-0.13641213353855713),-0.010777019868172531,9
0,8,((x1) * (7.876534298956184e-07)) / (1/((x1) + (x0))),-0.2838106253659467,8
0,9,((14.537252739000857) / (x0)) + ((x0) - (x1)),-0.07170146741311703,7
0,10,(((0.8717682210460453) * (x0)) - ((x1) * (-0.12941090050111007))) - (x1),-0.24460888942108605,9
0,11,((x0) - (x0)) - (1/((x1) / (-14.537253529415906))),-0.07170146741311736,8
0,12,abs(abs(1/(x1))**(abs(0.7620375286319416)**(-0.15520488960248668)))**(x0),-0.3068868325690608,8
0,13,abs((-0.5927219865303208) - (-0.7403220466977054))**((0.5619255598987447) * (1/(x1))),-0.23058161751172498,8
0,14,((x0) / (x1)) * (1/((6.070798839687732) * (-5.925298637468039))),-0.3371514007907198,8
0,15,(((x0) / (x1)) / ((-9.381114363565576) * (x1))) * (x0),-0.4313339824490799,9
0,16,1/((1/(x0)) - ((x1) / (-15.638756780566746))),-0.06726140992778232,7
0,17,((abs(0.9567309311425025)**(x1)) / (1/(0.3852609709421895))) - (-0.5392931793590999),-0.01436864004465624,8
0,18,(abs((x1) / (x1))**((x1) * (x1))) + (x0),-44965.536266390576,9
0,19,(((x1) - (7.10410704723364)) / (x0)) + (abs(-0.3687195031739854)**(x1)),-0.18986620499367401,9
0,20,abs((x1) / ((x1) + (x0)))**(1/(abs(0.7122294887834053)**(x0))),-0.3068868325690608,10
0,21,1/(abs(x0)**((x1) + (-0.842369136212874))),-0.3068868325690608,6
0,22,((x0) - (x0)) - (1/(x0)),-0.340355937648185,6
0,23,(((x1) / (-3.53547284173362)) * ((x0) + (-80.88744721212194))) / (x1),-2318.720037523564,9
0,24,1/(1/((x0) + (x1))),-178963.6714459486,5
0,25,(1/(x1)) + ((-0.6126784185075387) * (-0.8264429837635331)),-0.01925941006014798,6
0,26,abs(1/(x0))**((x0) - ((x0) - (0.15423548608440785))),-0.005465980182382238,8
0,27,1/(abs(abs(0.9979416571238053)**(-1.403476000124556))**((x1) + (102.38550646439467))),-0.007034183404099685,8
0,28,1/((abs(x1)**(x0)) - (-0.46300964496963837)),-0.3068868325690608,6
0,29,(1/(x1)) + (((x0) - (x1)) / ((x0) * (x0))),-0.27564347345582146,10
0,30,(((-0.3082588274020962) * (0.09195982991216053)) * (-1.049586226658337)) / (1/((x0) * (0.039630290252488154))),-0.24460888942107295,10
0,31,(((-1.0017862358934447e-05) * (x0)) - (-0.005518379885586122)) / (1/(x0)),-0.1623703282739391,8
0,32,1/((x0) + (-13.704495566772529)),-0.17386584915928416,4
0,33,(abs(-0.030507535908724126)**(x0)) * (((x0) + (x1)) - (x1)),-0.3068868325690608,9
0,34,1/((abs(x1)**(0.2088539632510984)) - (0.4647489367025797)),-0.001338706256709239,6
0,35,(abs((x1) / (-14.592037728426238))**(-76.84430178981779)) + (abs(x0)**(1/(-6.056112289025784))),-0.0028046362568800555,10
0,36,abs(1/(abs(x1)**(0.015464106289027946)))**((x1) / ((x1) / (x1))),-0.16235470405435964,10
0,37,1/((x1) + (1/(x0))),-0.2757317841676732,5
0,38,((x1) + (185.60965949996967)) / ((x0) * (x1)),-0.13675993475888998,7
0,39,1/((-266.5792363093362) - (x1)),-0.3100378890912279,4
0,40,((1/(x1)) * (x0)) * (((x1) * (x0)) * (x1)),-2279739814057848.5,10
0,41,(abs((x1) * (1.471650075947335))**(0.7652873979507671)) / ((x1) + (1/(-0.8657908604975327))),-0.0013803961095433211,10
0,42,abs(1/(-0.16286757961514864))**(abs(abs(-0.3523029035116034)**(x0))**(x0)),-0.2460310314640884,8
0,43,((x1) + (x0)) - ((1/(x0)) + (x0)),-44686.364292954226,8
0,44,abs(abs(x0)**(-10.117175590276002))**(1/((5.982216739748816) * (x0))),-0.17994114676858194,8
0,45,(((x1) - (69.16790459412057)) - (1/(x1))) - (68.91063369976126),-25620.65424484961,8
0,46,(((x1) - (x0)) - ((-7.424443408059988) - (7.112807111186059))) / (x1),-0.07170146741312353,9
0,47,1/(((x0) / (x1)) / (x0)),-44688.330823849145,6
0,48,(((0.5545119721579651) - (x0)) + (x1)) - (1/(x1)),-0.032872399740252814,8
0,49,abs((9.168552208347602) / (x1))**(abs((-0.954563475378656) - (x0))**(-0.22761217766700484)),-0.0035657149705027816,9
0,50,abs((x1) + (1/(x1)))**(1/(1/((-5.196956696218044) / (x0)))),-0.14626544746631184,10
