dummy,evals,expr,fitness
0,1,(((abs(((-0.18248117) + (-0.26627782))) ^ (0.72717738 * log_v_k_nu)) * ((2.793453 * log_v_k_nu) - (-0.98212415))) + 1 / ((1.8410105 * (-3.2594225)))),-0.022990404
0,2,((1 / ((((2.0518434 * log_v_k_nu) / (0.10739364 * log_v_k_nu)) * (((-0.65839273) * log_v_k_nu) + (-0.57113284)))) * (((abs(0.4664222) ^ (-1.68502)) / (0.051828764 / 0.10033731)) - (1 / ((-0.93854219)) * (((-0.91740751) * log_v_k_nu) + (1.041504 * log_v_k_nu))))) + (((abs((-0.52351594)) ^ 0.85208941) + (1.0295879 - (0.04143624 * log_v_k_nu))) - 1 / (((-0.19064309) / (-0.54864013))))),-3.4028235e+38
0,3,1 / (0.55611181),-0.06317927
0,4,(1 / ((abs((1 / (0.29899502) + 1 / (((-0.068525173) * log_v_k_nu)))) ^ (((0.35085046 * log_v_k_nu) / ((-0.4606424) * log_v_k_nu)) / ((0.23771842 * log_v_k_nu) * ((-1.4236841) * log_v_k_nu))))) / (((1 / (((-1.0908751) * log_v_k_nu)) * (((-0.13728179) * log_v_k_nu) * (-2.7621696))) + (((1.4013834 * log_v_k_nu) - ((-0.62412727) * log_v_k_nu)) * (abs(((-1.2132802) * log_v_k_nu)) ^ ((-0.81565988) * log_v_k_nu)))) / (abs(((-0.9282884) * ((-0.13909337) * log_v_k_nu))) ^ (2.0154157 / (-0.82395679))))),-3.4028235e+38
0,5,1 / ((((1 / ((abs((-0.61382836)) ^ 0.19712487)) - (abs((abs(((-0.34214273) * log_v_k_nu)) ^ ((-0.58448529) * log_v_k_nu))) ^ (abs(((-0.18556777) * log_v_k_nu)) ^ (1.4273487 * log_v_k_nu)))) / (((abs((-1.9736772)) ^ (-0.52742654)) / 1 / (0.77878594)) / (((0.88173002 * log_v_k_nu) / (-0.3242079)) / 1 / ((-1.1038136))))) + (1 / (((((-0.64252973) * log_v_k_nu) + ((-1.0491344) * log_v_k_nu)) + ((0.64159304 * log_v_k_nu) / (0.85343802 * log_v_k_nu)))) / (((abs((-1.3573916)) ^ (0.6495164 * log_v_k_nu)) - 1 / (0.12986988)) + (abs((((-1.6227401) * log_v_k_nu) * 1.6893655)) ^ 0.68705368))))),-3.4028235e+38
0,6,(abs((1 / (((-0.57060426) * log_v_k_nu)) * ((-0.3091816) * log_v_k_nu))) ^ (((-0.84537125) * log_v_k_nu) * 1.7634647)),-31.578604
0,7,(abs((((0.48777276 * log_v_k_nu) - ((-1.1611515) * log_v_k_nu)) * ((-0.66970605) * 0.57340443))) ^ ((abs((-0.64684099)) ^ ((-0.42943987) * log_v_k_nu)) - 0.30600792)),-0.8889189
0,8,(abs(1 / ((abs(((abs((1.3963436 * log_v_k_nu)) ^ (0.092149347 * log_v_k_nu)) - ((0.75293446 * log_v_k_nu) * 0.89073569))) ^ (abs((2.0201416 * ((-1.0302641) * log_v_k_nu))) ^ (1.026866 + (0.26243624 * log_v_k_nu)))))) ^ ((1 / ((1.6522981 * (0.24637368 * log_v_k_nu))) - ((((-1.561553) * log_v_k_nu) / (-1.3679396)) / ((-0.59862024) - ((-1.0730675) * log_v_k_nu)))) + (1 / ((((-1.1752421) * log_v_k_nu) - 0.0087677827)) * (abs(((0.054153431 * log_v_k_nu) * ((-0.27712813) * log_v_k_nu))) ^ (-1.0433388))))),-3.2958694
0,9,(1 / (1 / (((abs((-0.47059008)) ^ (0.79998785 * log_v_k_nu)) * (0.5023219 + (-0.051004682))))) + (abs((abs((((0.66014457 * log_v_k_nu) - ((-0.23464353) * log_v_k_nu)) / (0.7703383 * (-0.38309333)))) ^ ((0.1163063 - 0.12003849) + (abs(0.45952842) ^ (-1.4718339))))) ^ ((((-0.23616587) - (-0.73693007)) - ((0.056098837 * log_v_k_nu) + (-0.48048684))) + ((1.6502286 * log_v_k_nu) * ((-0.044260707) * log_v_k_nu))))),-413.52356
0,10,(((((0.79886645 + (-0.19506294)) / 1 / (0.76106387)) - ((-0.099737473) * (-2.1464989))) / ((((-0.053519748) * log_v_k_nu) / ((-0.33214179) * log_v_k_nu)) * ((-0.44540149) + 2.4607139))) / (abs(((abs(((-0.72000563) * log_v_k_nu)) ^ 0.1972307) / 1 / ((-1.0554721)))) ^ ((0.33965838 + 0.54676622) + (1.5677661 / ((-0.70186442) * log_v_k_nu))))),-3.4028235e+38
0,11,(abs((1 / ((1 / (1 / ((0.94706953 * log_v_k_nu))) + (0.48247716 + ((-0.19495119) * log_v_k_nu)))) * 1 / (((((-0.48523125) * log_v_k_nu) - 1.9304082) / 1 / (((-0.24944957) * log_v_k_nu)))))) ^ ((((abs(0.74749953) ^ (0.37879524 * log_v_k_nu)) - (0.64346308 + (-0.25571039))) + (1 / (((-0.42798778) * log_v_k_nu)) + (abs(0.73930866) ^ (-0.75017065)))) / (((((-0.66259676) * log_v_k_nu) + ((-0.3118971) * log_v_k_nu)) - (((-2.1086242) * log_v_k_nu) / 0.20391129)) / ((abs(0.45761743) ^ ((-2.5004938) * log_v_k_nu)) / (1.5552372 / ((-0.52436972) * log_v_k_nu)))))),-3.4028235e+38
0,12,(1 / ((abs(1.7420096) ^ 0.17416926)) * (((-1.6088521) * log_v_k_nu) * ((-0.20681982) * log_v_k_nu))),-1.3858159
0,13,(((abs(((0.10610066 + 0.089483961) / 1 / (0.11137528))) ^ 1 / ((0.56879437 / 0.48625177))) * (abs((((0.26666853 * log_v_k_nu) + (0.57870787 * log_v_k_nu)) + (2.0600317 + 0.3973465))) ^ (((-1.3417385) / (0.046426732 * log_v_k_nu)) - (0.65133834 * ((-0.65636367) * log_v_k_nu))))) / 1 / ((abs((abs(((1.4718225 * log_v_k_nu) * 0.19729184)) ^ (0.44894964 - (-0.30150783)))) ^ (1 / (0.7402544) - 0.17078687)))),-3.2967005
0,14,((abs((abs((((1.8317459 * log_v_k_nu) / ((-1.5196834) * log_v_k_nu)) + 1 / ((0.17032228 * log_v_k_nu)))) ^ ((abs(0.71110052) ^ 0.59611291) / (0.05273677 + 0.8337723)))) ^ 1 / ((1 / ((0.22749832 * log_v_k_nu)) * ((1.4299535 * log_v_k_nu) / (0.79820907 * log_v_k_nu))))) / (((abs(((-1.3622407) * log_v_k_nu)) ^ (0.87275088 * log_v_k_nu)) - (((-1.3654866) * log_v_k_nu) - (1.4757473 * log_v_k_nu))) - (((-0.99378496) / (0.0017901181 * log_v_k_nu)) - (((-0.15036426) * log_v_k_nu) - (1.5034062 * log_v_k_nu))))),-3.4028235e+38
0,15,(abs(((((-0.29661262) - (0.064597465 * log_v_k_nu)) * ((-1.0853996) + ((-0.099789262) * log_v_k_nu))) + (((-0.36718631) - (0.25172397 * log_v_k_nu)) - ((-0.16147257) * log_v_k_nu)))) ^ (((0.078426279 * log_v_k_nu) - 0.12938318) + (((-0.050700609) * log_v_k_nu) + (-0.046472844)))),-0.1136389
0,16,((abs((abs((((abs(0.35066366) ^ (-0.55065471)) - (abs(((-1.2286438) * log_v_k_nu)) ^ 0.9500106)) * (1 / ((-0.024862941)) - ((-0.85146737) * log_v_k_nu)))) ^ 1 / (1 / ((-1.0426606))))) ^ ((((-0.35353056) - (-0.5721935)) + ((1.1096419 * log_v_k_nu) * 0.49855369)) / ((abs((1.8506328 * log_v_k_nu)) ^ ((-0.80463576) * log_v_k_nu)) + (((-0.32566124) * log_v_k_nu) - 0.61451691)))) * 1 / (((1 / (0.26365998) / (abs(0.76594841) ^ (0.22652172 * log_v_k_nu))) / (((-0.47478282) + ((-0.82138193) * log_v_k_nu)) + 1 / (1.220845))))),-3.4028235e+38
0,17,1 / ((((((abs((0.33913156 * log_v_k_nu)) ^ ((-0.21147655) * log_v_k_nu)) - 1 / ((0.11296071 * log_v_k_nu))) / (1 / ((-1.428717)) - (((-0.39156008) * log_v_k_nu) * ((-0.5801453) * log_v_k_nu)))) + (abs((1 / (((-1.8633057) * log_v_k_nu)) / ((0.52176559 * log_v_k_nu) * 0.32253209))) ^ ((1.8018796 * 0.60267729) - ((-0.65126359) / (2.2280934 * log_v_k_nu))))) + (((1 / ((-0.37237617)) - 1 / ((-0.68344963))) / ((0.045124266 * log_v_k_nu) * (1.2203481 * log_v_k_nu))) * ((((-0.77349567) * log_v_k_nu) - 0.33048984) + (((-1.2132552) * log_v_k_nu) + (0.24014412 * log_v_k_nu)))))),-3.1802745
0,18,(abs((abs((((abs((-0.32007053)) ^ ((-1.3287771) * log_v_k_nu)) + (abs(0.73218191) ^ (1.0160906 * log_v_k_nu))) / (abs((((-1.8386294) * log_v_k_nu) + (1.6683278 * log_v_k_nu))) ^ 0.58759952))) ^ (((0.051293574 * log_v_k_nu) * ((-0.71464086) * log_v_k_nu)) * ((1.1769025 * log_v_k_nu) * 1.3063623)))) ^ ((abs((1.8856628 / 0.63267112)) ^ ((-1.0392321) - (1.9906136 * log_v_k_nu))) - ((0.33360478 * (0.20046501 * log_v_k_nu)) + ((-0.027814228) / ((-1.7047133) * log_v_k_nu))))),-4.420054
0,19,((abs(1 / (((-0.371409) - 0.013443185))) ^ ((abs(((-0.024888152) * log_v_k_nu)) ^ (1.232983 * log_v_k_nu)) + (0.27533779 * log_v_k_nu))) + (((-0.16164745) - ((-0.20133087) * log_v_k_nu)) / ((0.61192334 * log_v_k_nu) / (0.33202708 * log_v_k_nu)))),-3.4028235e+38
0,20,((1 / (1 / ((-0.9097296))) + ((-1.6799111) + ((-1.3662115) * log_v_k_nu))) / (abs((((-0.60755789) * log_v_k_nu) * 1.2565755)) ^ ((-1.3498105) + ((-1.6248504) * log_v_k_nu)))),-478654.38
0,21,((abs((abs((abs(((-0.21428566) * log_v_k_nu)) ^ (0.59477675 * log_v_k_nu))) ^ (abs((-0.90869403)) ^ 0.95425016))) ^ (1 / (0.0094966386) / (((-1.4903495) * log_v_k_nu) + (-0.25539631)))) + (((((-0.075774893) * log_v_k_nu) * (-0.31202325)) * 1 / (((-0.10485198) * log_v_k_nu))) / (((0.5657711 * log_v_k_nu) - (-0.29827848)) / (0.94506347 * log_v_k_nu)))),-3.4028235e+38
0,22,(abs(((((0.42550883 * log_v_k_nu) * (-0.53392512)) / ((0.76482797 * log_v_k_nu) / 0.30662456)) - 1 / (((0.47790998 * log_v_k_nu) * (-1.7258726))))) ^ ((((0.50232995 * log_v_k_nu) + 0.56368852) * (abs((-0.39489698)) ^ ((-1.1433078) * log_v_k_nu))) / (1 / (1.6568844) - 1.134779))),-3.4028235e+38
0,23,((((((-0.87889367) * log_v_k_nu) * ((-0.12265417) * log_v_k_nu)) + (((-0.40045124) * log_v_k_nu) - 0.8761152)) * 1 / (((-0.54556125) * (-0.77888829)))) / ((((-1.1652201) - ((-0.21233746) * log_v_k_nu)) * (1.8002114 - (0.14460351 * log_v_k_nu))) - 1 / (1 / (1.8157051)))),-0.86662066
0,24,((1 / (1 / (1 / (1 / ((-0.47500038))))) - ((abs(((-0.38850993) - (0.97509158 * log_v_k_nu))) ^ 1 / ((0.08465606 * log_v_k_nu))) + (1 / (((-1.3622687) * log_v_k_nu)) - (((-0.65505785) * log_v_k_nu) + ((-1.4014784) * log_v_k_nu))))) / (abs(((((1.1586511 * log_v_k_nu) / (0.22506379 * log_v_k_nu)) / ((0.2805548 * log_v_k_nu) / (-1.3140005))) / (abs(((0.18770991 * log_v_k_nu) / (-0.6978699))) ^ ((-0.81737733) / 0.23885123)))) ^ 1 / ((abs((2.4123089 - 1.2062099)) ^ ((-0.3037281) + 0.10547152))))),-3.4028235e+38
0,25,((((((-1.0430596) / ((-1.2480035) * log_v_k_nu)) - (0.15775593 * (-0.38697952))) / ((-0.86647105) * 1.0430751)) / 1 / ((abs((-0.017743101)) ^ (0.88902509 * log_v_k_nu)))) - 1 / (1 / ((((-2.5783379) * log_v_k_nu) - (-0.63919717))))),-3.4028235e+38
0,26,((((0.97077173 + (-0.3756997)) * (0.74328679 * (-0.22718616))) + 1 / ((abs((0.35198414 * log_v_k_nu)) ^ (0.96079725 * log_v_k_nu)))) - (((abs(0.62492543) ^ ((-0.017703259) * log_v_k_nu)) + ((0.62995934 * log_v_k_nu) + (-0.44544888))) * ((((-0.66912764) * log_v_k_nu) * 0.081675388) - ((-0.45194438) * log_v_k_nu)))),-2.6760564
