dummy,evals,expr,fitness
0,23,(abs((((1.5299498 * (-2.0977302)) - 1 / ((0.34347537 * log_v_k_nu))) + ((0.96414155 + (1.646911 * log_v_k_nu)) + ((-0.13590844) / (0.065369211 * log_v_k_nu))))) ^ ((1 / ((-0.93622005)) + (1.2433251 + (0.089231126 * log_v_k_nu))) / (1 / (((-0.74326646) * log_v_k_nu)) * ((-0.84265965) * log_v_k_nu)))),-3.4028235e+38
0,24,((1 / (((((-2.1721966) * log_v_k_nu) / (-0.79344809)) / 0.65342367)) + (abs(1 / ((-0.28847066))) ^ (((-1.3998039) * log_v_k_nu) - (2.5817146 * log_v_k_nu)))) + (((((-0.16913165) * log_v_k_nu) / ((-1.0220731) * log_v_k_nu)) + (((-0.34458181) * log_v_k_nu) + ((-1.4452044) * log_v_k_nu))) / (((-0.47891796) / (-0.533243)) - (abs(((-0.4887639) * log_v_k_nu)) ^ ((-1.872285) * log_v_k_nu))))),-3.4028235e+38
0,25,((abs((1.5693706 + ((-0.16068098) * log_v_k_nu))) ^ ((1.0604118 * log_v_k_nu) - (-4.8679051))) - ((3659.3618 - (1918.1088 * log_v_k_nu)) - (3651.0759 - (1915.4276 * log_v_k_nu)))),-0.010059607
0,26,(((1 / (0.20317999) - 1 / ((1.1904361 * log_v_k_nu))) + 1 / ((1.7897602 * 0.80964017))) - ((abs(1 / (((-0.50171512) * log_v_k_nu))) ^ (-0.19626491)) / ((0.2517924 * log_v_k_nu) - 1.5556248))),-3.4028235e+38
0,27,((abs((1.5682814 - (1.6203333 * log_v_k_nu))) ^ ((-0.65218967) + ((-0.53770506) * log_v_k_nu))) * (((-0.37809062) * (0.091046952 * log_v_k_nu)) - (((-1.1710361) * log_v_k_nu) + (-0.68583971)))),-10264.32
0,28,(((((-0.78979909) / 0.21982859) / ((0.058614045 * log_v_k_nu) - ((-0.64366657) * log_v_k_nu))) * ((0.39512038 / ((-1.0414166) * log_v_k_nu)) * (abs(1.8005897) ^ (0.080590136 * log_v_k_nu)))) - (abs((abs((1.7719008 - 0.61016905)) ^ (abs(0.75006932) ^ 0.76722372))) ^ ((((-1.5412198) * log_v_k_nu) / ((-1.2564375) * log_v_k_nu)) * 1 / (((-0.68905115) * log_v_k_nu))))),-3.4028235e+38
0,29,1 / (((((((0.37762156 * log_v_k_nu) / (-1.2410645)) - ((0.89952493 * log_v_k_nu) * (0.1792839 * log_v_k_nu))) - (((-0.86377084) + (-0.58130676)) * ((-0.64287215) * ((-0.32200196) * log_v_k_nu)))) / (abs(1 / ((0.071977735 * 0.081905708))) ^ ((abs((-0.6131357)) ^ (-1.0037109)) / 1 / (2.1379616)))) * (((abs(0.14961636) ^ (-0.70323515)) + (0.83474135 / (0.62832373 * log_v_k_nu))) + 1 / ((0.090108745 * (1.7887443 * log_v_k_nu)))))),-3.4028235e+38
0,30,((((abs((0.095950238 + 1.9513658)) ^ (abs((0.59398532 * log_v_k_nu)) ^ ((-1.2519695) * log_v_k_nu))) * ((0.0062151649 + (0.82650453 * log_v_k_nu)) - 1 / ((0.31909198 * log_v_k_nu)))) - (1 / ((-0.93297547)) - ((0.61389798 * log_v_k_nu) * 0.23071112))) * ((1 / (((-0.65180945) * log_v_k_nu)) - 1 / ((-0.60514748))) * 1 / (1 / ((0.52096272 * log_v_k_nu))))),-3.4028235e+38
0,31,(abs((((((abs((1.1190931 * log_v_k_nu)) ^ (-0.38139454)) + 0.1538031) * 1 / (0.68158484)) - (((0.85494161 * log_v_k_nu) + ((-0.62917984) * log_v_k_nu)) * 1 / ((-0.59643543)))) * ((((-0.73007524) * (-0.80118328)) / 1 / (0.95085967)) / (1 / (1.4865241) / ((-0.99494815) * (-0.82862747)))))) ^ 1 / ((abs(((1.201802 - (-0.13354971)) - (0.76755232 - 0.78021628))) ^ (1 / (0.86576402) - (2.4643927 / (-0.52924049)))))),-3.4028235e+38
0,32,(abs(1 / (((((-0.37589747) / ((-2.241091) * log_v_k_nu)) * 0.24838395) + (((-1.2365834) * log_v_k_nu) - (-0.1715513))))) ^ (((0.88768077 / (0.72417206 * log_v_k_nu)) * (0.5020408 - ((-1.0671749) * log_v_k_nu))) * ((1.9456708 / (0.20282726 * log_v_k_nu)) / (abs((1.4880337 * log_v_k_nu)) ^ (0.68549627 * log_v_k_nu))))),-3.4028235e+38
0,33,1 / (((((((0.46969262 * log_v_k_nu) + (-0.12100832)) / (abs((-0.65442908)) ^ ((-1.2994628) * log_v_k_nu))) + ((0.92508811 / (-0.97670841)) / ((-0.027546067) / (-1.8958902)))) * (1 / (1 / (0.096977226)) + ((((-2.5207617) * log_v_k_nu) + ((-0.30864668) * log_v_k_nu)) * ((-0.92846006) + (-1.7840546))))) + (1 / (((abs(((-1.9024662) * log_v_k_nu)) ^ ((-0.19408263) * log_v_k_nu)) / (1.4475211 * ((-0.48220161) * log_v_k_nu)))) * (abs((((1.4843111 * log_v_k_nu) / (1.3172158 * log_v_k_nu)) - 1 / (((-0.69017357) * log_v_k_nu)))) ^ (1.6990211 - 0.056675639))))),-3.4028235e+38
0,34,((abs((abs(1 / (((0.16832939 * log_v_k_nu) - (1.2065173 * log_v_k_nu)))) ^ ((0.09731821 / (0.29861075 * log_v_k_nu)) - ((0.44024417 * log_v_k_nu) * 0.82975811)))) ^ 1 / ((0.50043637 + (1.043763 * log_v_k_nu)))) - ((1 / ((0.28469437 * log_v_k_nu)) + (abs((-0.074615486)) ^ (0.063885659 * log_v_k_nu))) + 1 / ((abs(((-1.2238872) * log_v_k_nu)) ^ (0.030084517 * log_v_k_nu))))),-3.4028235e+38
0,35,(((((abs((0.19771667 * log_v_k_nu)) ^ 1.2115529) * (((-0.51106203) * log_v_k_nu) - (-1.6144246))) * 1 / ((abs((-0.40923652)) ^ ((-0.67417717) * log_v_k_nu)))) / ((((0.93017501 * log_v_k_nu) - ((-0.25463405) * log_v_k_nu)) - ((-1.2938879) - 0.43713662)) * ((abs((0.99781692 * log_v_k_nu)) ^ 0.79208022) + 0.13734823))) - ((abs(((-2.1571934) * ((-0.213893) * log_v_k_nu))) ^ (0.64096975 - 0.29299393)) - 1 / (((-0.10932178) / (-1.2015802))))),-69.634865
0,36,(abs((((((-0.28925997) * ((-1.768308) * log_v_k_nu)) * (abs(((-0.79063833) * log_v_k_nu)) ^ ((-0.46066332) * log_v_k_nu))) - (abs(((-0.97876191) + 0.47835931)) ^ (1.6845593 * ((-1.0317488) * log_v_k_nu)))) / 1 / (((((-1.3504857) * log_v_k_nu) + (-0.67665571)) + ((1.0984073 * log_v_k_nu) + (1.0243796 * log_v_k_nu)))))) ^ ((1 / ((0.0092952466 * (-0.57045209))) / 1 / (((0.916852 * log_v_k_nu) - (1.4685504 * log_v_k_nu)))) + ((abs((((-0.41486812) * log_v_k_nu) / (-1.4725245))) ^ 0.012906286) * ((0.70236415 * log_v_k_nu) / (0.69457 * log_v_k_nu))))),-3.4028235e+38
0,37,(abs(1 / (1 / (((((-0.046334106) * log_v_k_nu) * (0.34709245 * log_v_k_nu)) - (abs(((-1.6653072) * log_v_k_nu)) ^ (2.4155042 * log_v_k_nu)))))) ^ (((abs((0.56058055 / (1.1064612 * log_v_k_nu))) ^ (0.51373762 + ((-0.078412145) * log_v_k_nu))) + (((0.14744276 * log_v_k_nu) - (1.793485 * log_v_k_nu)) / (abs((0.81217307 * log_v_k_nu)) ^ (-1.2108167)))) / ((abs(1 / (1.9905735)) ^ 1 / (0.14438181)) - (((0.5979557 * log_v_k_nu) / ((-0.19690059) * log_v_k_nu)) / ((-0.20655815) * log_v_k_nu))))),-3.4028235e+38
0,38,(1 / ((0.5742768 * log_v_k_nu)) / (0.53023112 - ((-0.49406999) * log_v_k_nu))),-3.4028235e+38
0,39,(((1 / ((-0.14177127)) + (2.2206202 * log_v_k_nu)) - (((-0.075383238) * log_v_k_nu) - ((-0.10007004) * log_v_k_nu))) - (abs(1 / ((-0.17376424))) ^ (((-1.5505384) * log_v_k_nu) * 0.057966668))),-40.063023
0,40,(1 / ((abs((((-1.723886) + (-0.44996276)) + 0.42244053)) ^ (abs((0.38839203 * log_v_k_nu)) ^ (0.30923209 * log_v_k_nu)))) * ((abs(((-1.4289504) * (0.49829701 * log_v_k_nu))) ^ (((-0.3415319) * log_v_k_nu) - 0.044695679)) + ((0.17339861 / 1.2309746) / (((-1.0682434) * log_v_k_nu) * 1.3648809)))),-3.4028235e+38
0,41,(abs(((((-0.019086557) / (-1.0244262)) + ((-0.61433941) * (1.2277162 * log_v_k_nu))) * (1 / (((-0.75124699) * log_v_k_nu)) / 1 / ((-1.5659621))))) ^ ((1.0261062 / 0.55096) / ((0.48317641 * log_v_k_nu) * (0.24918045 * log_v_k_nu)))),-3.4028235e+38
0,42,1 / (1 / (1 / (((((((-0.72877192) + ((-0.98441607) * log_v_k_nu)) * 1 / (0.9358781)) / (abs(((-0.47552255) * log_v_k_nu)) ^ (-1.1812704))) - ((0.3928045 - 1.0501267) * 1 / (0.0066415416))) - (abs((abs((abs((-0.17033178)) ^ (-1.1518794))) ^ (((-1.03491) * log_v_k_nu) + (1.0592281 * log_v_k_nu)))) ^ ((((-0.43236485) * log_v_k_nu) - (-0.79987186)) - ((-0.66410929) - 1.2838786))))))),-3.259183
0,43,(abs((abs((abs((((-0.68744034) * log_v_k_nu) - ((-0.50988078) * log_v_k_nu))) ^ (abs(0.29889005) ^ ((-0.8598752) * log_v_k_nu)))) ^ ((1.5739838 + (-1.0618083)) * ((-1.2697214) * log_v_k_nu)))) ^ 1 / ((abs(1.1540725) ^ (-0.40648216)))),-3.491422e+34
0,44,((1 / (((-1.5517645) / 1.297761)) / ((1.3836733 * log_v_k_nu) * ((-0.73959118) * log_v_k_nu))) + ((abs(0.83116114) ^ ((-0.0906462) * log_v_k_nu)) / (0.44494203 + 1.9538544))),-3.4028235e+38
0,45,(((((-0.70690137) / 1.8153397) + (0.1760682 + (0.060729682 * log_v_k_nu))) * ((abs(1.0523318) ^ ((-0.14353569) * log_v_k_nu)) + (1.3768482 + ((-2.7356737) * log_v_k_nu)))) * (((1.6836921 / 2.0246603) - 1 / ((1.0337585 * log_v_k_nu))) * ((-0.4635942) * 2.0107994))),-3.4028235e+38
0,46,(abs((0.34618607 * log_v_k_nu)) ^ (-0.76339775)),-3.4028235e+38
0,47,((((1 / (0.14045702) / 1 / ((0.31272027 * log_v_k_nu))) + ((0.51643389 * log_v_k_nu) + (-2.4960999))) * (((0.3369717 * log_v_k_nu) - ((-1.3544886) * log_v_k_nu)) + ((-0.98974615) - (1.0463459 * log_v_k_nu)))) / ((1 / ((-1.2470509)) + ((-1.5192982) - (2.3846345 * log_v_k_nu))) - (abs(((-1.0631251) / (-0.71551269))) ^ ((1.1692626 * log_v_k_nu) - (0.17806876 * log_v_k_nu))))),-3.7362676
0,48,(1 / (((abs((abs(((-0.524575) + ((-0.22872335) * log_v_k_nu))) ^ ((0.56795388 * log_v_k_nu) - (-0.42628881)))) ^ ((0.4146969 * log_v_k_nu) / (1.0272981 * log_v_k_nu))) + (((1.7983354 * log_v_k_nu) * (1.0170563 * log_v_k_nu)) + (abs(1.873904) ^ (0.13890545 * log_v_k_nu))))) + (((((-0.1697975) * 0.19294858) - ((-0.2233333) - 0.72934085)) - (((1.1240861 * log_v_k_nu) / 0.26169917) / 1 / (0.43858564))) * (abs((abs(((0.11133631 * log_v_k_nu) + (-1.058993))) ^ ((0.57130015 * log_v_k_nu) * (-0.75883085)))) ^ 1 / (((2.113945 * log_v_k_nu) / (0.023972787 * log_v_k_nu)))))),-3.4028235e+38
0,49,1 / (((-0.067123212) * log_v_k_nu)),-3.4028235e+38
0,50,(1 / (1 / ((abs((((0.25041404 * log_v_k_nu) + (1.9267039 * log_v_k_nu)) + ((0.20521431 * log_v_k_nu) * ((-0.37149721) * log_v_k_nu)))) ^ 1 / (((-1.3437359) - ((-0.34746686) * log_v_k_nu)))))) * ((abs((1 / (1 / ((-0.9404729))) * (0.5796575 + ((-1.5705321) * log_v_k_nu)))) ^ (((-1.3203485) / 1.8790566) / ((-0.36640847) / (0.47551388 * log_v_k_nu)))) - (((0.21349342 / ((-0.61618942) * log_v_k_nu)) - (abs((-0.47152895)) ^ 0.47355434)) * 1 / (1 / (((-1.2307715) * log_v_k_nu)))))),-3.4028235e+38
0,51,((abs((((0.4741928 - (-0.32064992)) - 1 / ((-0.2859565))) * (abs((0.51478702 / (0.84576249 * log_v_k_nu))) ^ (((-1.3813326) * log_v_k_nu) * (-0.14735545))))) ^ ((((-0.83343607) * log_v_k_nu) + ((-0.17820352) * log_v_k_nu)) * (((-1.4598515) * log_v_k_nu) - ((-1.2639472) * log_v_k_nu)))) - 1 / (1 / (((-1.0633464) - (-1.0976646))))),-0.3231828
0,52,(1 / ((abs((abs(1 / (1 / ((0.9043051 * log_v_k_nu)))) ^ (abs((((-0.29066047) * log_v_k_nu) - (0.70586795 * log_v_k_nu))) ^ ((1.0125402 * log_v_k_nu) + (0.49120083 * log_v_k_nu))))) ^ (((1.7052217 / (-0.91784489)) * (((-0.34034815) * log_v_k_nu) - 0.35162461)) - (1 / (0.3446109) * (2.0525906 * log_v_k_nu))))) / 1 / (((((0.61544079 * log_v_k_nu) - ((-0.23964681) * log_v_k_nu)) + 1 / (1.7817332)) + ((((-1.0483642) * log_v_k_nu) + (1.4413193 * log_v_k_nu)) + 1 / ((-0.26879436)))))),-3.4028235e+38
0,53,1 / (1 / ((((abs(((((-1.4923675) * log_v_k_nu) + ((-0.63060755) * log_v_k_nu)) / ((-0.80958229) * log_v_k_nu))) ^ (0.48542249 / (-0.50990695))) + ((((-0.054760758) * log_v_k_nu) * (-1.7253743)) - (((-0.54905403) * log_v_k_nu) / ((-1.8719673) * log_v_k_nu)))) - (((((-0.01322432) * log_v_k_nu) + (0.18202929 * log_v_k_nu)) + (1.6545027 * ((-0.76071113) * log_v_k_nu))) + 1 / ((0.71333396 * (0.00089696766 * log_v_k_nu))))))),-3.4028235e+38
0,54,((abs((((0.057357073 / 0.30479673) * ((-0.34494686) / (0.36206931 * log_v_k_nu))) + (abs((abs(((-0.24544142) * log_v_k_nu)) ^ ((-1.5012021) * log_v_k_nu))) ^ (((-0.41378781) * log_v_k_nu) / ((-0.9602983) * log_v_k_nu))))) ^ ((1 / ((-1.1675252)) - (((-0.2044083) * log_v_k_nu) + (-0.95410073))) / ((1.8705857 / (0.11281067 * log_v_k_nu)) / ((-0.31233221) - (0.282399 * log_v_k_nu))))) * 1 / (1 / (((0.64813834 + (-0.98977208)) / 1 / ((-0.46894515)))))),-2.7637331
0,55,((((0.098227173 / (-0.033711698)) * ((-0.70230025) + 0.67914689)) * (abs((0.40357605 / (0.71771628 * log_v_k_nu))) ^ 1 / ((-3.0488877)))) / 1 / (1 / ((0.56274056 * log_v_k_nu)))),-3.4028235e+38
0,56,((abs((abs((1 / (((-0.35240996) * log_v_k_nu)) + ((0.35767195 * log_v_k_nu) + (1.2758294 * log_v_k_nu)))) ^ (((1.1197222 * log_v_k_nu) + (0.025881611 * log_v_k_nu)) + (abs((-1.0511277)) ^ 0.14328294)))) ^ (abs(((1.4817338 * log_v_k_nu) * ((-2.2432446) * log_v_k_nu))) ^ (((-1.3412784) * log_v_k_nu) / 1.1663002))) * ((abs((((-0.24130832) * log_v_k_nu) / 0.38341883)) ^ (((-0.74340528) * log_v_k_nu) * 1.6840473)) - 1 / ((abs(0.37882099) ^ ((-0.30619183) * log_v_k_nu))))),-3.4028235e+38
0,57,(abs(((1.4215729 / (1.3513774 * log_v_k_nu)) - (((-0.23455641) * log_v_k_nu) * (-2.2752941)))) ^ ((-1.3730755) - (-0.15491557))),-655.6898
0,58,(abs((1 / (((abs(1.0100873) ^ 1.3043411) * (1.0678231 + (1.3265983 * log_v_k_nu)))) / 1 / ((((0.82818723 * log_v_k_nu) - ((-0.28131458) * log_v_k_nu)) / 1 / (((-0.26393646) * log_v_k_nu)))))) ^ 1 / ((1 / (0.21192828) + ((-1.5567346) - ((-0.14446943) * log_v_k_nu))))),-1.4494015
0,59,(((0.55051345 * log_v_k_nu) / 0.26694942) / (-2.176934)),-11.749618
0,60,((((((-1.6236929) - 0.018252501) - (-1.2171388)) - ((0.3751047 * log_v_k_nu) + (-0.96462542))) + 1 / (((-0.17073739) - (-2.3239582)))) / (1 / ((abs(((-1.2627697) * log_v_k_nu)) ^ ((-0.28107873) * log_v_k_nu))) * (1 / ((-0.51833808)) + (0.36427748 / ((-0.054824989) * log_v_k_nu))))),-3.440685
0,61,((((-1.0978817) + ((-1.0364716) * log_v_k_nu)) + ((-2.3807325) * log_v_k_nu)) - 1 / (((-0.60585606) * log_v_k_nu))),-3.4028235e+38
0,62,(((2.7995403 + ((-0.51907939) * log_v_k_nu)) * 1 / ((-1.2228897))) * (abs(((-0.89960498) * log_v_k_nu)) ^ (0.82082903 * log_v_k_nu))),-41.21124
0,63,(abs((((-1.2343205) - ((-0.76340413) * log_v_k_nu)) + (((-0.61887664) * log_v_k_nu) * (1.9058465 * log_v_k_nu)))) ^ ((0.43973574 * log_v_k_nu) * (1.1346097 * log_v_k_nu))),-89792590000
0,64,(abs((abs(1 / ((abs(((-0.56486011) - 0.63948661)) ^ (0.03402267 * (0.95868784 * log_v_k_nu))))) ^ 1 / ((1 / ((-1.3549006)) + 1 / (1.2369651))))) ^ (1 / (1 / (1 / (((-1.2826393) * log_v_k_nu)))) * (((0.40839309 * log_v_k_nu) * ((-1.2121907) * log_v_k_nu)) / (abs(((-1.8276515) * log_v_k_nu)) ^ 0.44121724)))),-0.7959692
0,65,((abs(((((1.2018671 * log_v_k_nu) / (-0.11772497)) * ((-0.27802473) - (0.50650436 * log_v_k_nu))) - (((-0.21518481) / ((-2.1622713) * log_v_k_nu)) / (((-0.83352578) * log_v_k_nu) / (0.0051348475 * log_v_k_nu))))) ^ 1 / ((1 / (2.0830736) / ((0.70688999 * log_v_k_nu) * 0.088083461)))) - ((((((-1.6985444) * log_v_k_nu) / (0.26407191 * log_v_k_nu)) * ((0.24298102 * log_v_k_nu) + (-1.1174361))) + (1 / ((-1.0789856)) - 1 / (0.15820864))) + 1 / ((abs(1 / (((-1.7937573) * log_v_k_nu))) ^ 1 / (1.1243223))))),-3.4028235e+38
0,66,(abs(((((((-0.89375138) * log_v_k_nu) * ((-0.95632613) * log_v_k_nu)) * 1 / ((0.54451793 * log_v_k_nu))) * (abs(0.025641555) ^ 0.73642963)) * (abs((abs(1.5617782) ^ (0.0084731039 * log_v_k_nu))) ^ ((-0.27294618) / ((-0.027454589) * log_v_k_nu))))) ^ (1 / (1 / (0.27122119)) * ((1.7076904 / ((-0.16446817) * log_v_k_nu)) + (((-0.04253757) * log_v_k_nu) + 0.081648633)))),-3.4028235e+38
0,67,(((abs((1.4764922 / (0.76045692 * log_v_k_nu))) ^ ((0.11790927 * log_v_k_nu) * ((-0.60603797) * log_v_k_nu))) + ((0.47682631 + ((-0.22651622) * log_v_k_nu)) / 1 / ((1.0932918 * log_v_k_nu)))) / 1 / (((-0.13275717) - ((-2.3519754) * log_v_k_nu)))),-5.5164433
0,68,(abs((1 / (((abs(((-0.76849681) * log_v_k_nu)) ^ ((-1.1024653) * log_v_k_nu)) * ((-1.4383937) * (1.2842705 * log_v_k_nu)))) - ((abs((1.6961881 / (-1.5689254))) ^ ((-1.5538123) * ((-0.69078839) * log_v_k_nu))) * ((((-0.51449502) * log_v_k_nu) / (0.95179343 * log_v_k_nu)) + 1 / ((0.26217291 * log_v_k_nu)))))) ^ (abs((((0.022402765 - (-0.89643455)) + (abs(((-0.33009845) * log_v_k_nu)) ^ ((-0.12780176) * log_v_k_nu))) * (((-0.63341147) / (0.97003776 * log_v_k_nu)) * 1 / ((-0.36465445))))) ^ ((0.89892811 - 0.92363846) + ((-0.36704189) / (-0.077210896))))),-3.4028235e+38
