dummy,evals,expr,fitness,length
0,60,(abs((((0.50108546 * log_v_k_nu) * (0.73701775 * log_v_k_nu)) / (abs(((-0.39809147) * log_v_k_nu)) ^ 0.28056633))) ^ (1 / (0.21685983) - (1.0848632 * log_v_k_nu))),-3.4028235e+38,12
0,61,(1 / ((1.147339 * log_v_k_nu)) / 1.0585326),-3.4028235e+38,4
0,62,1 / ((0.15700504 * log_v_k_nu)),-3.4028235e+38,2
0,63,((((-0.6652531) * log_v_k_nu) + 1.833949) + 1 / (((-0.42740166) * log_v_k_nu))),-3.4028235e+38,6
0,64,(abs((((0.78181976 * log_v_k_nu) * (0.059647236 * log_v_k_nu)) + 1 / ((0.87431699 * log_v_k_nu)))) ^ (abs((0.026955241 * log_v_k_nu)) ^ ((-0.28390706) * log_v_k_nu))),-3.4028235e+38,10
0,65,((1 / (0.36981055) - 0.53575361) + 1 / ((0.58677316 * log_v_k_nu))),-3.4028235e+38,7
0,66,(abs(((abs((-0.52624381)) ^ (-1.0300133)) - 1 / ((1.0998195 * log_v_k_nu)))) ^ (0.76086682 * (0.54952329 * log_v_k_nu))),-0.45133528,10
0,67,1 / ((abs(((abs(1.0857621) ^ 0.88777196) * ((0.29972476 * log_v_k_nu) + (1.1787564 * log_v_k_nu)))) ^ (abs((-0.18450131)) ^ ((-0.86526692) * log_v_k_nu)))),-3.4028235e+38,12
0,68,1 / ((-1696.3579)),-3.2988207,2
0,69,(((((-0.10842071) * log_v_k_nu) + (0.24541144 * log_v_k_nu)) / (((-1.261946) * log_v_k_nu) - ((-1.6483574) * log_v_k_nu))) - (abs(1 / ((1.7282943 * log_v_k_nu))) ^ (-0.74689555))),-3.4028235e+38,12
0,70,(((-0.50397056) - (-0.27478412)) * 1 / (((-0.63922697) * log_v_k_nu))),-3.4028235e+38,6
0,71,1 / (((0.32512343 * log_v_k_nu) - ((-1.157069) * log_v_k_nu))),-3.4028235e+38,4
0,72,((0.025488734 * log_v_k_nu) - (-1.7568582)),-0.062790275,3
0,73,(((0.21145357 * log_v_k_nu) + (0.16647585 * log_v_k_nu)) * (-0.68273395)),-5.0246906,5
0,74,1 / ((abs(((abs((0.07584554 * log_v_k_nu)) ^ ((-1.5447525) * log_v_k_nu)) * ((-0.7384032) - ((-0.21891405) * log_v_k_nu)))) ^ (abs(1 / ((-0.09479519))) ^ (0.50206864 * log_v_k_nu)))),-3.2680454,13
0,75,((0.14643821 + (-2.4193203)) + (abs((0.25103697 * log_v_k_nu)) ^ (0.11894824 * log_v_k_nu))),-10.369824,7
0,76,(1 / ((-0.72295862)) * (-1.3000238)),-0.06317927,4
0,77,(abs((1 / (1.076936) * 1 / ((0.8785699 * log_v_k_nu)))) ^ (abs((((-0.39927107) * log_v_k_nu) - (0.35033223 * log_v_k_nu))) ^ 1 / (((-1.5648437) * log_v_k_nu)))),-3.4028235e+38,12
0,78,1 / ((((1.4581703 * log_v_k_nu) + ((-0.089934252) * log_v_k_nu)) / 1 / (1.5413575))),-3.4028235e+38,7
0,79,(1 / ((0.78637075 * log_v_k_nu)) / (-1.0546057)),-3.4028235e+38,4
0,80,(abs((-1.7783246)) ^ (0.33435658 * log_v_k_nu)),-0.27583045,3
0,81,((((-0.035607874) * ((-1.2932303) * log_v_k_nu)) / (((-0.99035621) * log_v_k_nu) / (-1.1298738))) - ((0.58636558 * log_v_k_nu) * (1.556403 * log_v_k_nu))),-3.4028235e+38,11
0,82,1 / ((-1958.0062)),-3.298537,2
0,83,((abs((51.869648 * 39.877552)) ^ ((-11.175033) * log_v_k_nu)) / ((-12.063841) - ((-2.9179235) * log_v_k_nu))),-3.2972672,9
0,84,(((2.8121905 * log_v_k_nu) - (-0.79085201)) * (abs((-0.46783689)) ^ (0.8074041 * log_v_k_nu))),-0.022110974,7
0,85,(((-0.18701081) + (-1.1678182)) - (abs((1.2649969 * log_v_k_nu)) ^ (-0.89563143))),-3.4028235e+38,7
0,86,1 / ((-1368.5178)),-3.2993288,2
0,87,(abs((((-1.1336271) + ((-0.74021208) * log_v_k_nu)) / ((0.46504024 * log_v_k_nu) - (0.41846177 * log_v_k_nu)))) ^ (1 / (((-0.023827216) * log_v_k_nu)) + ((-0.1657009) * log_v_k_nu))),-3.2967005,12
0,88,(1 / (((0.63109404 / (-0.50374198)) + 0.20266904)) + 1 / ((0.20464331 * (0.99477494 * log_v_k_nu)))),-3.4028235e+38,11
0,89,(((((-0.35637045) * log_v_k_nu) + 1.0855535) / (0.013306398 / 1.2534975)) + ((abs((-2.0022197)) ^ ((-0.63977188) * log_v_k_nu)) / ((-0.73773855) * log_v_k_nu))),-3.4028235e+38,13
0,90,((0.025488794 * log_v_k_nu) + 1.7568579),-0.062790275,3
0,91,((1 / (((-1.1333171) * log_v_k_nu)) * (abs((0.6176852 * log_v_k_nu)) ^ ((-3.2455497) * log_v_k_nu))) + (1 / ((-0.017905615)) / (0.54902118 / ((-1.2770734) * log_v_k_nu)))),-3.4028235e+38,13
0,92,((abs(((0.006704811 * log_v_k_nu) / (1.7682322 * log_v_k_nu))) ^ ((-0.27608305) * 0.58137578)) / (1 / ((-0.013153726)) / ((-0.33360407) * log_v_k_nu))),-3.4028235e+38,12
0,93,(abs((-1.7125705)) ^ (0.5002827 * log_v_k_nu)),-0.21662094,3
0,94,(((-0.11213321) + 1.9353441) / 1 / (((-0.18385826) * log_v_k_nu))),-5.625172,6
0,95,1 / (1 / (1 / (((((-0.41750151) * log_v_k_nu) - (-0.59081936)) * 1 / ((1.5276269 * log_v_k_nu)))))),-4330537,9
0,96,1 / (((1 / (0.74238336) - 1 / (((-0.77114433) * log_v_k_nu))) - ((0.22139572 * 2.0307491) - 0.90566742))),-2.124347,12
0,97,((1.8045299 + (0.026180169 * log_v_k_nu)) * 1 / (1.0271347)),-0.06279027,6
0,98,1 / ((1 / ((0.15564449 * log_v_k_nu)) / (abs(0.70034373) ^ 0.72885662))),-2.6392727,7
0,99,(abs((abs(1 / ((-1.6392859))) ^ ((-1.208426) / ((-0.53136021) * log_v_k_nu)))) ^ 1 / (1 / ((0.53230792 * log_v_k_nu)))),-1.6228727,10
0,100,(abs((1 / (((-0.6129418) * log_v_k_nu)) + (-0.25899196))) ^ 1 / ((1.9813669 * log_v_k_nu))),-3.4028235e+38,7
0,101,1 / (((((1.7634147 * log_v_k_nu) * (-0.22021936)) + (-0.37052017)) - 1 / ((0.94609505 * log_v_k_nu)))),-5.5636215,9
0,102,(abs(1 / ((-1.6392859))) ^ ((-1.208426) / ((-0.53136021) * log_v_k_nu))),-1.8970475,6
0,103,(abs(1 / (1 / ((-0.76739794)))) ^ ((-2.1357377) - (0.049567066 * log_v_k_nu))),-0.06282346,7
0,104,(((0.3123067 + (-0.37310505)) * (((-0.26696816) * log_v_k_nu) * (0.7199316 * log_v_k_nu))) - ((0.82404774 - 0.59753925) / 0.37618282)),-5.6471043,13
0,105,((abs((51.869648 * 39.877552)) ^ ((-11.175033) * log_v_k_nu)) / ((0.21990553 + (-0.23847684)) / (0.21185167 - (1.030353 * log_v_k_nu)))),-4.090378,13
0,106,1 / ((-2276.0393)),-3.2982807,2
0,107,((0.059573721 * log_v_k_nu) + 1.6469368),-0.0664712,3
0,108,(abs((0.059573721 * log_v_k_nu)) ^ 1.6469368),-3.2117226,3
0,109,(abs((1 / ((1.6546978 * log_v_k_nu)) - ((-0.37870401) * ((-0.33219519) * log_v_k_nu)))) ^ (2.8043532 * log_v_k_nu)),-2.9182644,8
0,110,1 / ((-1.6392859)),-5.862711,2
0,111,((((-0.061113633) + (-1.3545924)) * (abs((0.059573721 * log_v_k_nu)) ^ 1.6469368)) - (abs((-0.04450858)) ^ (1.187018 * log_v_k_nu))),-3.5639017,11
0,112,((0.45558298 - (-1.3050569)) * (abs((-0.25105006)) ^ ((-0.009395822) * log_v_k_nu))),-0.06282341,7
0,113,1 / (0.55610156),-0.063179314,2
0,114,(abs((abs(1 / ((-1.6392859))) ^ ((-1.208426) / ((-0.53136021) * log_v_k_nu)))) ^ (((-0.10834995) * log_v_k_nu) - ((-1.0161804) * log_v_k_nu))),-2.1310985,10
0,115,((0.025488585 * log_v_k_nu) + (abs((-1.7125705)) ^ (0.5002827 * log_v_k_nu))),-0.21291032,5
0,116,(1 / ((-0.23276848)) * (-0.39971408)),-0.06973741,4
0,117,(1 / ((1 / (0.51231182) - (9294.292 * log_v_k_nu))) - ((abs((-0.00018207158)) ^ 2.6837747) + (abs(0.31339133) ^ 12.273987))),-3.2952356,13
0,118,((abs(((0.23600872 * log_v_k_nu) * 0.33851722)) ^ 1.6469368) + (abs((0.25764856 * log_v_k_nu)) ^ (0.92254263 * log_v_k_nu))),-2.1307423,9
0,119,((1.7634147 * log_v_k_nu) * (-0.22021936)),-6.060824,3
0,120,(0.90783036 * log_v_k_nu),-0.6350845,1
0,121,(abs((-1.7783246)) ^ 1 / ((-1696.3579))),-0.7008434,4
0,122,((((-0.8890605) * log_v_k_nu) * ((-2.3409359) * log_v_k_nu)) - 1 / ((0.52879274 * log_v_k_nu))),-3.4028235e+38,6
0,123,(((2.0715215 / (-2.0399404)) / ((-1.0277876) / (1.043779 * log_v_k_nu))) / (-1958.0062)),-3.2997894,9
0,124,1 / (0.55611116),-0.063179344,2
0,125,((0.025488749 * log_v_k_nu) - (-1.7568581)),-0.06279027,3
0,126,(abs(((((-0.10834995) * log_v_k_nu) - ((-1.0161804) * log_v_k_nu)) * (0.66642553 * log_v_k_nu))) ^ (1.2523559 * log_v_k_nu)),-264295.62,7
0,127,(abs(((((-0.41750151) * log_v_k_nu) - (-0.59081936)) * 1 / ((1.5276269 * log_v_k_nu)))) ^ (2.8043532 * log_v_k_nu)),-3.1556745,8
0,128,(abs(((2.3689942 + 1.6055645) + 1 / ((0.87431699 * log_v_k_nu)))) ^ (abs((0.026955241 * log_v_k_nu)) ^ ((-0.28390706) * log_v_k_nu))),-3.4028235e+38,10
0,129,1 / ((0.4746303 * log_v_k_nu)),-3.4028235e+38,2
0,130,(1 / ((1.4142135 * log_v_k_nu)) / (abs(0.70034373) ^ 0.72885662)),-3.4028235e+38,6
0,131,(((0.073477454 * log_v_k_nu) - (-5.064548)) * 0.34689334),-0.06279028,5
0,132,(1 / (((-0.63922697) * log_v_k_nu)) + ((abs((-2.0022197)) ^ ((-0.63977188) * log_v_k_nu)) / ((-0.73773855) * log_v_k_nu))),-3.4028235e+38,8
0,133,(abs((-1.2545929)) ^ (1.187018 * log_v_k_nu)),-0.21662088,3
0,134,1 / (((-1.4178512) * log_v_k_nu)),-3.4028235e+38,2
0,135,((1 / ((-1696.3579)) / 1 / (0.28159064)) + ((-1.6745932) * ((-1.1637172) * log_v_k_nu))),-4.133865,9
0,136,1 / (((-1340.5691) - 1258.6125)),-3.2980835,4
0,137,1 / (0.55611181),-0.06317927,2
0,138,((((-0.061113633) + (-1.3545924)) * 1 / ((1.0998195 * log_v_k_nu))) - (abs((-0.04450858)) ^ (1.187018 * log_v_k_nu))),-3.4028235e+38,10
0,139,1 / ((((0.54392695 - (abs(1 / ((0.32857364 * log_v_k_nu))) ^ (0.84019178 * log_v_k_nu))) - (-1.0258625)) - 1 / (1.4974492))),-45.27246,12
0,140,(1 / (0.56917363) + (0.025488833 * log_v_k_nu)),-0.06279028,4
0,141,((((-1.0277876) / (1.043779 * log_v_k_nu)) / ((-1.0277876) / (1.043779 * log_v_k_nu))) / ((2.2983465 * log_v_k_nu) + ((-0.17454164) * log_v_k_nu))),-3.4028235e+38,11
0,142,(((0.21145357 * log_v_k_nu) + (0.16647585 * log_v_k_nu)) * (-0.68273395)),-5.0246906,5
0,143,(1 / (((-0.82295483) * log_v_k_nu)) - ((-0.58333427) * log_v_k_nu)),-3.4028235e+38,4
0,144,(1 / ((1.8603801 * log_v_k_nu)) + 1 / ((0.21990553 + (-0.23847684)))),-3.4028235e+38,7
0,145,1 / (((1 / (((-0.18385826) * log_v_k_nu)) - 1 / (((-0.77114433) * log_v_k_nu))) - ((0.22139572 * 2.0307491) - 0.90566742))),-3.4028235e+38,12
0,146,((abs(1 / ((-0.67104661))) ^ (1.6719569 * ((-0.43342558) * log_v_k_nu))) - (1 / ((1.0307823 * log_v_k_nu)) + (abs((0.39437017 * log_v_k_nu)) ^ (0.67983806 * log_v_k_nu)))),-3.4028235e+38,13
0,147,1 / ((-2276.0393)),-3.2982807,2
0,148,(abs((2.2983465 * log_v_k_nu)) ^ (0.33435658 * log_v_k_nu)),-3.9095898,3
0,149,(abs((-0.65249234)) ^ ((-0.63045466) * log_v_k_nu)),-0.21662088,3
0,150,(abs((((-1.1336271) + ((-0.74021208) * log_v_k_nu)) / ((0.46504024 * log_v_k_nu) - (0.41846177 * log_v_k_nu)))) ^ (abs((0.39437017 * log_v_k_nu)) ^ (0.67983806 * log_v_k_nu))),-3.4028235e+38,11
0,151,((1.6138997 * log_v_k_nu) / (-0.74105436)),-31.384424,3
0,152,1 / ((abs(((abs(1.0857621) ^ 0.88777196) * ((0.29972476 * log_v_k_nu) + (1.1787564 * log_v_k_nu)))) ^ (abs((-1.7783246)) ^ (0.33435658 * log_v_k_nu)))),-3.4028235e+38,12
0,153,(198.55208 - 196.7538),-0.06317931,3
0,154,1 / ((-2059.6799)),-3.2984476,2
0,155,(abs((1 / (((-0.46630007) * log_v_k_nu)) - ((-0.48924839) * log_v_k_nu))) ^ (0.11894824 * log_v_k_nu)),-0.955698,6
0,156,(abs((((-0.70058709) + 0.31367281) + (-0.25899196))) ^ 1 / ((1.9813669 * log_v_k_nu))),-0.9929168,8
0,157,(((((-0.061113633) + (-1.3545924)) * 0.30448389) - (abs((-0.047179163)) ^ (1.187018 * log_v_k_nu))) - (-2.2790973)),-0.029796975,11
0,158,((abs((-1.7125705)) ^ (0.5002827 * log_v_k_nu)) * (0.33435658 * log_v_k_nu)),-1.1755313,5
0,159,((abs((-0.52624381)) ^ (-1.0300133)) / 1 / ((1.0998195 * log_v_k_nu))),-5.4637537,6
0,160,1 / (((0.56684905 + ((-0.0065959957) * log_v_k_nu)) - 1 / ((-337820.81)))),-0.06285101,7
0,161,(1 / ((-414.07816)) * (-744.59576)),-0.06317932,4
0,162,((0.025488853 * log_v_k_nu) - (-1.7568576)),-0.062790275,3
0,163,(1 / (1.2609465) - (-1.0051444)),-0.06317927,4
0,164,(abs((0.25764856 * log_v_k_nu)) ^ (0.92254263 * log_v_k_nu)),-2.240444,3
0,165,1 / ((-1368.5178)),-3.2993288,2
0,166,1 / (((((-471.58923) - 472.47934) - 471.1073) - ((247.10579 * log_v_k_nu) + 474.91129))),-3.298279,10
0,167,(abs((-0.76730376)) ^ ((-2.1357377) - (0.048979159 * log_v_k_nu))),-0.06282341,5
0,168,1 / (((1 / (0.66054076) - (1.1203572 + (124.9668 * log_v_k_nu))) - (((-4.1297655) * 15.052091) - 1.0393794))),-3.7309418,13
0,169,(abs(1 / ((1 / (((-0.82295483) * log_v_k_nu)) - ((-0.58333427) * log_v_k_nu)))) ^ (((-0.82671356) / (-0.78742826)) * ((-1.1111395) * 0.15905119))),-3.4028235e+38,13
0,170,(1 / (2.7182817) * 4.8880115),-0.063179314,4
0,171,((1 / ((-0.23276848)) * (-0.39971408)) / (0.68398696 * log_v_k_nu)),-3.4028235e+38,6
0,172,(((1.4581703 * log_v_k_nu) + ((-0.089934252) * log_v_k_nu)) / 1 / (1.5413575)),-5.2941847,6
0,173,(((0.025488853 * log_v_k_nu) + 1.7573435) + 1 / ((-2059.6799))),-0.06279028,6
0,174,1 / ((((-0.21414532) + ((-0.0066393777) * log_v_k_nu)) - 1 / ((-1.2802969)))),-0.06285099,7
0,175,(1 / ((-2.0794439)) - (-2.2790973)),-0.06317927,4
0,176,(abs((0.14643821 + (-1.2472043))) ^ (2.8043532 * log_v_k_nu)),-0.2166209,5
0,177,(abs(((-0.41301617) * (0.66642553 * log_v_k_nu))) ^ (1.2523559 * log_v_k_nu)),-2.4558964,5
0,178,((0.23600872 * log_v_k_nu) * 0.33851722),-2.8488464,3
0,179,(abs(((((-0.10834995) * log_v_k_nu) - ((-1.0161804) * log_v_k_nu)) + 1 / ((0.87431699 * log_v_k_nu)))) ^ (abs((0.026955241 * log_v_k_nu)) ^ ((-0.28390706) * log_v_k_nu))),-3.4028235e+38,10
0,180,((-1.208426) / ((-0.53136021) * log_v_k_nu)),-3.4028235e+38,3
0,181,1 / ((abs(((0.23600872 * log_v_k_nu) * 0.33851722)) ^ 0.74026912)),-3.4028235e+38,6
0,182,((((0.12093187 * log_v_k_nu) - (3.0783758 * log_v_k_nu)) - ((-1.105468) + ((-2.9734824) * log_v_k_nu))) - ((1.8045299 + (0.026180169 * log_v_k_nu)) * (-0.36097497))),-0.062790275,13
0,183,(46.93364 - 45.135422),-0.0631793,3
0,184,1.6719569,-0.079116486,1
0,185,(((0.21145357 * log_v_k_nu) + (0.16647585 * log_v_k_nu)) * 2.3025851),-0.6396541,5
0,186,(1 / ((-1.8766904)) - (((-2.8023994) + (-0.57065958)) + (abs(1.0825791) ^ 0.51858956))),-0.06317927,10
0,187,(abs((1.3480411 * log_v_k_nu)) ^ ((-0.91651618) * log_v_k_nu)),-2.0745354,3
0,188,(((1.7634147 * log_v_k_nu) * (-0.22021936)) + (-0.37052017)),-7.997401,5
0,189,(((-0.10834995) * log_v_k_nu) - ((-1.0161804) * log_v_k_nu)),-0.63508445,3
0,190,((1 / (((-1.1333171) * log_v_k_nu)) * (abs((0.6176852 * log_v_k_nu)) ^ ((-3.2455497) * log_v_k_nu))) + (1 / ((-0.017905615)) / ((-0.41301617) * (0.66642553 * log_v_k_nu)))),-3.4028235e+38,13
0,191,((((0.8778708 + (0.6940732 * log_v_k_nu)) + ((-1.4213165) / ((-0.081302665) * log_v_k_nu))) - (0.41846177 * log_v_k_nu)) * (abs((-0.46783689)) ^ (0.8074041 * log_v_k_nu))),-3.4028235e+38,13
0,192,(1 / (2.1926372) + 1 / (((-0.42740166) * log_v_k_nu))),-3.4028235e+38,5
0,193,((((-0.035607874) * ((-1.2932303) * log_v_k_nu)) / ((0.23600872 * log_v_k_nu) * 0.33851722)) - ((0.58636558 * log_v_k_nu) * (1.556403 * log_v_k_nu))),-3.4028235e+38,11
0,194,1 / ((-1368.5178)),-3.2993288,2
0,195,1 / ((1 / ((abs(1 / ((0.84482265 * log_v_k_nu))) ^ 0.74026912)) + (-0.37052017))),-19910.807,8
0,196,1 / (0.55611175),-0.0631793,2
0,197,((1 / (((-2.8699255) * log_v_k_nu)) * (abs((0.6176852 * log_v_k_nu)) ^ ((-3.2455497) * log_v_k_nu))) + (abs((-1.7783246)) ^ (0.33435658 * log_v_k_nu))),-3.4028235e+38,10
0,198,1 / (0.55611175),-0.0631793,2
0,199,(abs((abs((-0.60577625)) ^ (1.1183029 * log_v_k_nu))) ^ (((1.7634147 * log_v_k_nu) * (-0.22021936)) + (-0.37052017))),-19.404524,9
0,200,(1 / (0.60714376) * 1.0917661),-0.06317931,4
0,201,(1 / ((-2.0794439)) - (-2.2790973)),-0.06317927,4
0,202,(((((-0.061113633) + 1 / ((0.26105314 * log_v_k_nu))) * 0.30448389) - 1 / (0.55611181)) - (-2.2790973)),-3.4028235e+38,11
0,203,((abs(0.0029304193) ^ 0.10922152) * 3.4001918),-0.06317932,5
0,204,(24.066219 + (-22.268011)),-0.06317934,3
0,205,1 / (((1 / (0.74238336) - (abs((1.3480411 * log_v_k_nu)) ^ ((-0.91651618) * log_v_k_nu))) - ((0.22139572 * 2.0307491) - 0.90566742))),-1.1872824,13
0,206,(1 / (0.70710677) - 1 / (((-0.77114433) * log_v_k_nu))),-3.4028235e+38,5
0,207,1 / ((-1696.3579)),-3.2988207,2
0,208,1 / (0.60714376),-0.08602351,2
0,209,1 / ((-2276.0393)),-3.2982807,2
