dummy,evals,expr,fitness
0,1,1 / (1 / ((1 / ((((abs(1.2451893) ^ (0.64533883 * log_v_k_nu)) + (abs((-0.25850087)) ^ 0.9954254)) - 1 / (1 / (0.31027105)))) / ((1 / (0.69125116) - (((-0.74155486) * log_v_k_nu) + (0.12437681 * log_v_k_nu))) + (abs((abs((-1.0249897)) ^ ((-0.15985209) * log_v_k_nu))) ^ ((1.2336397 * log_v_k_nu) * (-0.25671911))))))),-2.4698262
0,2,(abs(1 / ((1.1613826 / (-1.0766531)))) ^ (0.48808226 * ((-0.29590756) * log_v_k_nu))),-0.6717299
0,3,(((-0.062854648) / (1.5311058 * log_v_k_nu)) / ((-0.0037243923) * log_v_k_nu)),-3.4028235e+38
0,4,(((((1 / (0.89415509) * (1.414381 * log_v_k_nu)) - (0.46493343 - 0.4352324)) - ((abs(((-0.67603284) * log_v_k_nu)) ^ (-1.2238506)) * ((0.8050096 * log_v_k_nu) + ((-1.4304569) * log_v_k_nu)))) - (((abs(((-0.12243792) * log_v_k_nu)) ^ (-0.064860523)) / (0.64576602 / 1.6202703)) + 1 / ((0.00096998067 * ((-0.13560544) * log_v_k_nu))))) - ((abs((((0.92971212 * log_v_k_nu) * (-1.0461202)) + (1.6649081 * (0.64634895 * log_v_k_nu)))) ^ (abs((0.65318584 * ((-1.9557576) * log_v_k_nu))) ^ (1.2748715 - (-0.43384033)))) * 1 / (1 / (1 / (0.50131387))))),-3.4028235e+38
0,5,(1 / ((((((-0.42100716) - (2.0522819 * log_v_k_nu)) + (abs(1.7339947) ^ ((-1.4994272) * log_v_k_nu))) / (1 / ((0.58468145 * log_v_k_nu)) * 1 / ((0.97892129 * log_v_k_nu)))) * (abs(((-0.87533766) / 0.28436849)) ^ (0.97931069 - ((-0.64563751) * log_v_k_nu))))) / ((abs((((-1.2122962) - (-0.16975413)) - (1.4444765 * (-1.131358)))) ^ 1 / (1 / (0.2568979))) / (((abs(1.766572) ^ (0.6116401 * log_v_k_nu)) + ((-2.2087042) / (-0.22602507))) - ((1.3577828 * (-0.47418302)) * (0.67571193 + ((-0.29828215) * log_v_k_nu)))))),-3.4028235e+38
0,6,(1 / (((((-0.12053676) - ((-0.13050285) * log_v_k_nu)) / 1 / ((1.4483776 * log_v_k_nu))) * (((-0.17237265) + (0.54576933 * log_v_k_nu)) - (((-0.49397847) * log_v_k_nu) - 0.20702687)))) + (((((-0.85159159) / 0.33816752) + (1.1523993 + (0.9246403 * log_v_k_nu))) * (((-0.86242563) / (0.4049466 * log_v_k_nu)) - (abs(((-0.21018872) * log_v_k_nu)) ^ (-0.22591726)))) + (((0.27500105 - (-0.30312595)) - ((-0.46971518) * log_v_k_nu)) + 1 / (2.5329423)))),-3.4028235e+38
0,7,1 / (((((((-0.62612605) + 0.21931987) + (((-0.92601305) * log_v_k_nu) / (2.1827505 * log_v_k_nu))) / (abs(1 / (0.96169758)) ^ 0.20714307)) * 1 / ((abs(1.1706382) ^ (1.0864923 * log_v_k_nu)))) - ((abs(((-0.55389512) - (-0.25953934))) ^ (((-0.54477304) * log_v_k_nu) + ((-1.2735558) * log_v_k_nu))) + (abs((0.052304003 - ((-0.47410113) * log_v_k_nu))) ^ (((-0.26012966) * log_v_k_nu) / (-0.7060976)))))),-3.4028235e+38
0,8,((((((0.073638655 * log_v_k_nu) - (1.2463423 * log_v_k_nu)) * ((0.17440727 * log_v_k_nu) - 0.62312138)) * (abs(((0.29006407 * log_v_k_nu) - (1.6847849 * log_v_k_nu))) ^ ((-0.98931265) * log_v_k_nu))) * ((1.9151174 + 1.9631668) / (0.019474357 / (0.55752003 * log_v_k_nu)))) * 1 / (1 / (((-1.0292211) / ((-0.65506828) * log_v_k_nu))))),-3.4028235e+38
0,9,(((abs((0.75224751 * log_v_k_nu)) ^ ((-1.1525977) * log_v_k_nu)) * (0.037035771 * ((-1.7521302) * log_v_k_nu))) / ((abs(1.3998048) ^ (-0.85915053)) - (-0.68674552))),-3.4462016
0,10,((((abs(((-0.3578172) * log_v_k_nu)) ^ (0.47889689 * log_v_k_nu)) - 1 / (0.83648342)) / ((0.087811165 * log_v_k_nu) + (0.41606319 * log_v_k_nu))) * (((-0.74691892) + (0.084098846 * log_v_k_nu)) * 1 / (((-1.8532878) * log_v_k_nu)))),-3.4028235e+38
0,11,(abs(((abs(1 / ((0.70433277 * log_v_k_nu))) ^ (0.30121741 * log_v_k_nu)) - ((0.59046155 * log_v_k_nu) * 0.79695988))) ^ 1 / ((((-0.075513177) * log_v_k_nu) * (-0.025125062)))),-3.4028235e+38
0,12,((1 / ((abs((abs(0.25276035) ^ (-0.83766514))) ^ (abs(((-0.42337215) * log_v_k_nu)) ^ (-0.1916835)))) + 1 / (((1.1895642 - (1.5670013 * log_v_k_nu)) - 1 / ((0.45113054 * log_v_k_nu))))) - ((((0.37740037 - (0.95458627 * log_v_k_nu)) + 1 / ((0.12342668 * log_v_k_nu))) * (((-0.83709657) * log_v_k_nu) / (-1.5072176))) - (abs((((-0.90329164) * log_v_k_nu) / (-0.53800136))) ^ ((0.1031999 * log_v_k_nu) * ((-0.72842884) * log_v_k_nu))))),-3.4028235e+38
0,13,1 / (((abs((((1.2479727 * log_v_k_nu) + 0.085584506) * 1 / (0.99694896))) ^ ((1.4165044 * (-1.6584692)) + ((0.56433034 * log_v_k_nu) - (1.1600409 * log_v_k_nu)))) / (((((-1.6565801) * log_v_k_nu) * 1.5353279) - 0.77734071) * ((1.0056281 * log_v_k_nu) - 0.59639889)))),-5797342.5
0,14,(1 / (1 / ((0.33033895 * log_v_k_nu))) + ((0.61950392 * log_v_k_nu) * (-1.0642526))),-5.5751762
0,15,(abs((((abs((((-1.1360304) * log_v_k_nu) - 0.70635861)) ^ ((0.0098566487 * log_v_k_nu) / (-0.22799541))) - (abs((((-0.89018428) * log_v_k_nu) + ((-1.3872693) * log_v_k_nu))) ^ (((-0.69013143) * log_v_k_nu) / (-0.062681139)))) - ((((-2.3255482) / ((-0.53895795) * log_v_k_nu)) * (((-0.68573987) * log_v_k_nu) * (0.13202149 * log_v_k_nu))) + (((-0.33050746) / (1.5303665 * log_v_k_nu)) + (1.4655042 - 1.1200118))))) ^ ((((((-1.5068396) * log_v_k_nu) / 1.9826815) - ((2.7751229 * log_v_k_nu) + (0.2358994 * log_v_k_nu))) * 1 / ((abs((1.0978155 * log_v_k_nu)) ^ (1.0751019 * log_v_k_nu)))) / 1 / ((1 / (((-1.6015469) * log_v_k_nu)) / (-1.2003335))))),-3.4028235e+38
0,16,(((1 / (1.4034488) / ((1.1056997 * log_v_k_nu) - (0.41436997 * log_v_k_nu))) / ((1.258152 + ((-0.64063162) * log_v_k_nu)) + (((-0.51510352) * log_v_k_nu) / (-0.46190992)))) - (((abs(0.45244405) ^ 0.95454723) - ((-0.010410042) - 0.096108824)) / (1 / (0.12218744) / (1.0572826 * log_v_k_nu)))),-3.4028235e+38
0,17,1 / (((1 / (((1.8459374 * log_v_k_nu) - (1.033514 * log_v_k_nu))) * (((0.115582 * log_v_k_nu) * 1.1341426) / (((-0.9341858) * log_v_k_nu) + (0.016969085 * log_v_k_nu)))) * ((((-1.2372051) * (0.5985046 * log_v_k_nu)) + (((-0.95732218) * log_v_k_nu) / 0.98307669)) / (abs(((-0.13362731) - 0.19809911)) ^ 1 / (((-0.15898505) * log_v_k_nu)))))),-3.4028235e+38
0,18,((((-0.90802288) - (-0.37202629)) + (((-0.58206904) * log_v_k_nu) / ((-1.0392979) * log_v_k_nu))) * ((abs(((-0.10943753) * log_v_k_nu)) ^ (0.13375948 * log_v_k_nu)) / 1 / ((-0.70981646)))),-3.4028235e+38
0,19,1 / ((((abs(1 / (((-0.029195879) * 0.23169078))) ^ (abs((abs((-0.29911616)) ^ (-1.1283131))) ^ (abs((0.31887668 * log_v_k_nu)) ^ (0.98218232 * log_v_k_nu)))) * (((0.45120153 - (0.61630034 * log_v_k_nu)) + (0.51255602 - (-1.5753934))) / (((-1.2940973) - (-0.76252371)) * (0.0059856409 - (0.1304982 * log_v_k_nu))))) + (((((0.67412353 * log_v_k_nu) + (-0.21438536)) - 1 / ((0.82094693 * log_v_k_nu))) - (0.38319165 / 0.96106017)) * (1 / (((-0.046828117) * log_v_k_nu)) - (((-0.013222529) * log_v_k_nu) - (-0.064476013)))))),-3.2966552
0,20,(1 / (((abs((((1.8438644 * log_v_k_nu) * (-1.6576674)) - (abs(1.1707097) ^ (-0.28195938)))) ^ (abs(1 / (((-0.34378955) * log_v_k_nu))) ^ 1.8831495)) / 1 / (((-0.70653647) + (0.18343237 * log_v_k_nu))))) + 1 / ((1 / ((((-0.8069967) * log_v_k_nu) / (0.25392857 * log_v_k_nu))) / (((0.24965467 * log_v_k_nu) * 1.8589331) * (abs((-0.72068411)) ^ (-0.31162122)))))),-3.4028235e+38
0,21,(1 / ((2.1137087 * log_v_k_nu)) + (-0.76461476)),-3.4028235e+38
0,22,((1 / (1.3202646) - (1.5603777 * log_v_k_nu)) * (((-1.8510168) * log_v_k_nu) / (-0.8108061))),-173.29651
0,23,((abs((1 / (((-0.3623037) * log_v_k_nu)) - (0.025692709 * log_v_k_nu))) ^ (((-0.50164843) * log_v_k_nu) * ((-1.2973994) * log_v_k_nu))) * ((((-0.24605188) * log_v_k_nu) + ((-0.85259008) * log_v_k_nu)) + ((-0.79507107) + (-0.071697026)))),-57.177902
0,24,((abs(1 / (1 / ((((-0.20461507) * log_v_k_nu) + ((-0.73183656) * log_v_k_nu))))) ^ (1 / (((-0.88667309) / (-1.6555963))) / (1 / (((-0.82320851) * log_v_k_nu)) - ((-0.14512977) * log_v_k_nu)))) + (abs((((-0.18806891) / (0.46759564 * log_v_k_nu)) / (0.58156365 + ((-0.87831187) * log_v_k_nu)))) ^ (((-0.81177765) - 0.16637221) - (abs((1.1023359 * log_v_k_nu)) ^ (2.2335303 * log_v_k_nu))))),-3.4028235e+38
0,25,((1 / (((0.27835786 * log_v_k_nu) / (-1.8863722))) / ((0.9202199 / (-0.7906037)) * 1 / ((-1.5994735)))) - (((-1.4923053) * (0.65380913 * log_v_k_nu)) + ((-0.56321913) * 1.2688932))),-3.4028235e+38
0,26,((1 / ((1 / ((0.39283216 * log_v_k_nu)) * (1.2927651 / 1.0724171))) + (1 / (1 / ((0.087247349 * log_v_k_nu))) * (((-0.26291415) * (0.20450103 * log_v_k_nu)) - (0.12988169 + (1.5263456 * log_v_k_nu))))) + (((((0.27812436 * log_v_k_nu) * 0.71444368) + 0.72650182) * 1 / ((-0.38965222))) / (((-0.45011035) + ((-0.47476634) * log_v_k_nu)) + (((-0.67542678) * log_v_k_nu) / (-0.081589468))))),-5.04123
0,27,(abs((abs(((abs((-0.30137715)) ^ (-0.14718783)) - (0.6446864 - 0.52300602))) ^ (((-1.2894963) - (-1.3269732)) * (-0.92210788)))) ^ 1 / (1 / (((-0.31777018) * log_v_k_nu)))),-0.69831806
