dummy,evals,expr,fitness,length
0,15,(((-0.62090248) / ((-1.0913565) * log_v_k_nu)) + ((-3.1381624) * 0.9145413)),-3.4028235e+38,7
0,16,((1 / ((-1.1095296)) - (0.57928616 * log_v_k_nu)) + ((0.12275951 * log_v_k_nu) / 0.32627055)),-9.267659,8
0,17,(1 / (1 / (1.1967705)) * 1 / ((0.54627693 * log_v_k_nu))),-3.4028235e+38,6
0,18,(((((-0.74890047) * log_v_k_nu) + ((-0.14170413) * log_v_k_nu)) / 1 / ((-0.028609548))) * ((-1.1905293) - (-0.32354674))),-3.4278088,10
0,19,((((-0.83523303) * log_v_k_nu) - (1.6635625 * log_v_k_nu)) - ((-3.406626) * log_v_k_nu)),-0.63508445,5
0,20,1 / (((((-1.0031946) * log_v_k_nu) - 0.25672945) + (-0.50841403))),-5.240474,6
0,21,(abs((0.75191534 * (0.64347875 * log_v_k_nu))) ^ (abs((-2.1232834)) ^ (-1.5095673))),-0.88610715,7
0,22,(abs(((((-0.61731809) * log_v_k_nu) - (-0.17322527)) * ((-0.72481894) / 1.8307945))) ^ ((1.0062137 * log_v_k_nu) - (1.3685613 * log_v_k_nu))),-0.031405937,11
0,23,(abs((0.29555213 * log_v_k_nu)) ^ (0.56375647 * log_v_k_nu)),-1.5857694,3
0,24,((abs((-1.0173506)) ^ (0.00037234277 * log_v_k_nu)) - ((-0.75685811) + ((-0.025532218) * log_v_k_nu))),-0.06279028,7
0,25,(((2.932281 + (-3.1328554)) / ((-0.5150699) / 2.4601562)) / (abs((-0.5426352)) ^ 1.0300338)),-0.06317929,11
0,26,(((-0.13011155) / 0.30014476) - (abs((1.0898559 * log_v_k_nu)) ^ (-3.4713175))),-3.4028235e+38,7
0,27,1 / (((1 / ((-0.65349007)) * (2.3432348 * log_v_k_nu)) + ((1.0118055 * log_v_k_nu) + ((-1.5791122) * log_v_k_nu)))),-3.4028235e+38,9
0,28,((((-0.3245981) / ((-0.3577123) * log_v_k_nu)) - 1 / (((-0.37036043) * log_v_k_nu))) * 1 / ((1.7282199 * log_v_k_nu))),-3.4028235e+38,9
0,29,(((-0.35767257) * (-0.17920065)) * 1 / ((0.32358605 * log_v_k_nu))),-3.4028235e+38,6
0,30,(((0.085794836 * (0.51428151 * log_v_k_nu)) + ((-1.2851019) * (-0.82009232))) + (1 / (0.74408454) + (1.2070574 * log_v_k_nu))),-7.873922,12
0,31,1 / ((0.26168117 * log_v_k_nu)),-3.4028235e+38,2
0,32,1 / ((1 / (53.689358) + 1 / (1.8605111))),-0.063179314,6
0,33,((0.72464019 * 2.4026403) - (-0.057149738)),-0.06317927,5
0,34,(((-0.63988483) - ((-0.9964931) * log_v_k_nu)) / (2.1718419 * log_v_k_nu)),-3.4028235e+38,5
0,35,(1 / (((-1.5437815) * ((-0.70160556) * log_v_k_nu))) * (((0.44860119 * log_v_k_nu) * (-1.8039938)) / 1.4982882)),-3.4028235e+38,10
0,36,((abs(1 / ((-0.10346914))) ^ (((-0.62405807) * log_v_k_nu) * ((-1.3148528) * log_v_k_nu))) / 1 / ((((-1.8720036) * log_v_k_nu) - 1.0212218))),-7.222941e+18,11
0,37,((((-0.93015814) / 0.4567436) + 1.8645655) * 1 / (((-0.57991379) * log_v_k_nu))),-3.4028235e+38,8
0,38,((((0.70687628 * log_v_k_nu) / (0.33536589 * log_v_k_nu)) / 1 / ((-0.57605201))) * ((0.67759484 + 1.1444511) + 1 / (((-0.54145581) * log_v_k_nu)))),-3.4028235e+38,13
0,39,((1 / (2.0592213) / (-1.5648223)) + (2.067194 + (0.025488755 * log_v_k_nu))),-0.06279027,8
0,40,1 / ((1 / (((-0.14595023) * (0.39363262 * log_v_k_nu))) / (abs(((-0.90772271) - (0.03868939 * log_v_k_nu))) ^ ((0.060127284 * log_v_k_nu) - 1.264747)))),-3.6515303,13
0,41,(1 / (((2.0224991 * log_v_k_nu) - ((-0.81360078) * log_v_k_nu))) * (((0.65869653 * log_v_k_nu) + 0.16272154) + 1 / ((0.2228598 * log_v_k_nu)))),-3.4028235e+38,11
0,42,(1 / (((-1.0174704) * log_v_k_nu)) * 0.1587501),-3.4028235e+38,4
0,43,(1 / (((-1.2727566) * log_v_k_nu)) / ((-0.98844635) * log_v_k_nu)),-3.4028235e+38,4
0,44,(((((-0.28396603) * log_v_k_nu) / 0.36768481) * 0.3322863) / (((-1.8470604) * log_v_k_nu) * (0.09599299 * log_v_k_nu))),-3.4028235e+38,9
0,45,((abs((0.31347734 * 0.26143423)) ^ ((0.049129266 * log_v_k_nu) / (-0.50138187))) + (1 / ((-0.47114971)) + ((-0.24989071) * log_v_k_nu))),-7.9781966,12
0,46,(abs((0.51468313 + (-1.252396))) ^ ((-1.0249679) + (-0.90350801))),-0.06317935,7
0,47,1 / (((abs((((-0.17512184) * log_v_k_nu) + (0.72319877 * log_v_k_nu))) ^ ((-0.41224152) * (1.5250179 * log_v_k_nu))) + (((-0.39307928) * log_v_k_nu) / ((-0.15711209) * log_v_k_nu)))),-3.4028235e+38,12
0,48,((abs(1 / (0.90862364)) ^ 1 / ((-0.32458964))) * (abs(((-1.2538517) * log_v_k_nu)) ^ (-1.5118573))),-3.4028235e+38,9
0,49,(((0.39487532 * log_v_k_nu) / (0.47324452 * log_v_k_nu)) * 0.11802141),-3.4028235e+38,5
0,50,(((0.57786095 * log_v_k_nu) * (-0.19365682)) - 1 / ((0.6803388 * log_v_k_nu))),-3.4028235e+38,6
0,51,(1 / ((0.4865832 * log_v_k_nu)) - (-0.36483076)),-3.4028235e+38,4
0,52,1 / (((-1.2510668) * log_v_k_nu)),-3.4028235e+38,2
0,53,(((abs((0.1493609 * log_v_k_nu)) ^ 0.50474405) / 1 / (((-0.8971436) * log_v_k_nu))) * 1 / (0.32772839)),-19.741642,9
0,54,((1 / ((-7.0617528)) * (((-0.2881757) * log_v_k_nu) - 19.862961)) / (1 / (3.4108164) / 0.18312466)),-0.06279027,11
0,55,1 / (((1 / (((-0.037640579) * log_v_k_nu)) + (-0.09285631)) / 1 / ((0.61218083 * log_v_k_nu)))),-3.4028235e+38,8
0,56,((1 / ((-1.0247707)) + ((0.94441772 * log_v_k_nu) / 1.1992801)) / ((0.89163059 + (-1.1049381)) / 1 / ((-1.3886931)))),-4.8233447,13
0,57,(1 / (0.14511901) * 0.26095366),-0.06317931,4
0,58,1 / ((abs(1 / ((0.62391508 * log_v_k_nu))) ^ ((-0.7687757) * log_v_k_nu))),-0.90867543,5
0,59,(abs(((0.093288034 * log_v_k_nu) * (-0.8337478))) ^ (((-0.099379398) * log_v_k_nu) / (1.4451075 * log_v_k_nu))),-3.4028235e+38,7
0,60,((abs((0.89026046 + 0.38052794)) ^ (abs(0.46223453) ^ 0.95771587)) / (((0.47478148 * log_v_k_nu) / (-0.22733165)) / (0.94847512 * log_v_k_nu))),-3.4028235e+38,13
0,61,(1 / ((((0.95769477 * log_v_k_nu) * (-1.8393407)) / 1 / ((-0.27675179)))) / 1 / (((0.53318727 * log_v_k_nu) / 0.81582129))),-3.4028235e+38,12
0,62,(((((-0.40975896) * log_v_k_nu) + 1.9840281) / (abs((0.79984045 * log_v_k_nu)) ^ (1.9623373 * log_v_k_nu))) * (0.89979792 - (-0.34966171))),-3.6146312,11
0,63,((abs(1 / (1.2539185e-11)) ^ ((-1.7924392) * log_v_k_nu)) + (1.1747299 * 1.528965)),-0.082597665,8
0,64,((((1.7010847 * log_v_k_nu) + ((-1.2634648) * log_v_k_nu)) * ((-1.3225042) * ((-1.1870445) * log_v_k_nu))) / (((-0.28354454) * log_v_k_nu) - (-0.7846092))),-44537492,11
0,65,(((abs((0.88342011 * log_v_k_nu)) ^ (1.1750444 * log_v_k_nu)) + (1.4018391 + ((-0.93013173) * log_v_k_nu))) * (abs((0.39261982 * log_v_k_nu)) ^ (-1.9059832))),-3.4028235e+38,11
0,66,(1 / (1 / (0.23241651)) * (0.52174485 * ((-0.77639788) * log_v_k_nu))),-3.8773785,7
0,67,((1.0952706 * log_v_k_nu) + (0.024644608 * log_v_k_nu)),-0.7803476,3
0,68,1 / (0.55611181),-0.06317927,2
0,69,((abs(((0.86353707 * log_v_k_nu) / ((-0.01479923) * log_v_k_nu))) ^ 1 / (0.63770765)) + (2.6267896 * ((-0.5312314) * log_v_k_nu))),-3.4028235e+38,10
0,70,1 / ((((-0.47219449) - 0.71415359) / (abs((-1.1973335)) ^ (-1.3130552)))),-6.132533,8
0,71,1 / ((0.15158212 * log_v_k_nu)),-3.4028235e+38,2
0,72,1 / (1 / (((0.52345794 + (0.025488377 * log_v_k_nu)) + 1.2334002))),-0.062790275,7
0,73,(((0.13920681 * log_v_k_nu) * (2.2183194 * log_v_k_nu)) - ((-0.12816478) * log_v_k_nu)),-1.2484277,5
0,74,(abs((abs(((-8.8007355) - (0.829041 * log_v_k_nu))) ^ 1 / ((-1.5230044)))) ^ (1 / (0.62221026) * (-0.23994666))),-0.0626351,11
0,75,(((-0.33391502) * log_v_k_nu) * (1.8419639 * log_v_k_nu)),-16.872412,3
0,76,((abs((-0.97841364)) ^ ((-0.4392598) * log_v_k_nu)) / (((-0.0019782267) * log_v_k_nu) + 0.56781614)),-0.06282625,7
0,77,1 / (((0.033659864 * log_v_k_nu) * ((-0.22508781) * log_v_k_nu))),-3.4028235e+38,4
0,78,((((-0.14743122) * log_v_k_nu) - (-1.4563596)) - (-0.57162845)),-0.0807824,5
0,79,((((-1.376784) * log_v_k_nu) / (0.88489735 * log_v_k_nu)) / ((-0.67253345) - 0.25623813)),-3.4028235e+38,7
0,80,(abs(((((-1.0662223) * log_v_k_nu) + 0.28323999) / ((-0.53664821) * (0.095975235 * log_v_k_nu)))) ^ ((-1.8746171) / (-0.22718109))),-3.4028235e+38,11
0,81,((abs((abs(0.35580024) ^ (-0.0078547709))) ^ (0.026504986 * log_v_k_nu)) * 1 / ((-175.47754))),-3.317236,8
0,82,(1 / ((((-0.1586397) * log_v_k_nu) * 0.12417541)) * (((-1.1281428) / ((-0.93286955) * log_v_k_nu)) - (0.26797041 + 1.8210711))),-3.4028235e+38,12
0,83,(1 / ((-210.15955)) * (-377.90878)),-0.06317927,4
0,84,1 / ((((abs(1 / (0.47993433)) ^ (1.3536993 * log_v_k_nu)) * 1 / ((-0.82928306))) - 1 / ((abs((-0.84440458)) ^ 1.4751434)))),-3.8818839,13
0,85,(1 / (1 / (0.31846756)) - (((-0.025488734) * log_v_k_nu) + (-1.4383907))),-0.06279028,7
0,86,(abs((((-1.024392) / (0.62345308 * log_v_k_nu)) / (0.23830056 + ((-0.77109337) * log_v_k_nu)))) ^ 1 / (1 / (0.40126631))),-3.4028235e+38,11
0,87,(1 / (1 / (1 / (2.0544753))) + (abs((0.30372867 * ((-1.3233018) * log_v_k_nu))) ^ 1 / ((0.01410785 * log_v_k_nu)))),-7329.7056,11
0,88,((abs(((1.7162143 * log_v_k_nu) + (0.024628339 * log_v_k_nu))) ^ (abs((-0.53170031)) ^ ((-0.19840336) * log_v_k_nu))) / (1 / (0.24829134) / 0.17603694)),-2.684676,12
0,89,1 / (0.55611181),-0.06317927,2
0,90,((1.7731895 * (0.19507122 * log_v_k_nu)) / 1 / (((-0.70968062) * log_v_k_nu))),-7.157274,6
0,91,(((0.025488853 * log_v_k_nu) + 0.80737591) - (-0.94948208)),-0.06279028,5
0,92,((0.59716004 * (0.6465562 * log_v_k_nu)) / 1 / (0.33494389)),-2.592413,6
0,93,(abs(((0.3024894 / (-0.46577442)) + 1 / (0.73381817))) ^ (abs(((-1.7001076) * log_v_k_nu)) ^ ((-1.2270311) * log_v_k_nu))),-0.8578874,10
0,94,(((((-0.18437491) * log_v_k_nu) / 0.61158681) + 1 / (((-0.28615242) * log_v_k_nu))) + ((-0.1872105) * 1.4069873)),-3.4028235e+38,10
0,95,((abs((((-0.046780989) * log_v_k_nu) - (1.2803383 * log_v_k_nu))) ^ 1 / (((-0.21470267) * log_v_k_nu))) + ((abs((-0.42171964)) ^ ((-0.28829584) * log_v_k_nu)) / (-0.49511668))),-3.4028235e+38,12
0,96,(abs((1 / (((-0.25615561) * log_v_k_nu)) * (0.57081455 * log_v_k_nu))) ^ (1.0727679 + ((-0.95357555) * log_v_k_nu))),-3.4028235e+38,8
0,97,(((-0.035436422) / (1.0598862 * log_v_k_nu)) / (((-0.1702061) * log_v_k_nu) - (2.2565894 * log_v_k_nu))),-3.4028235e+38,7
0,98,(abs((1 / (((-0.84722912) * log_v_k_nu)) * ((-2.0565555) * 1.5195413))) ^ 1 / ((1.6071538 * log_v_k_nu))),-3.4028235e+38,9
0,99,1 / ((-1653.9377)),-3.298875,2
0,100,(((((-0.033535637) * log_v_k_nu) - 0.79015434) - ((-0.059024662) * log_v_k_nu)) - ((-2.2624078) / 0.88825959)),-0.062790275,9
0,101,((1 / ((-1.0247707)) + ((0.94441772 * log_v_k_nu) / 1.1992801)) / ((0.025488853 * log_v_k_nu) + 0.80737591)),-2.665351,10
0,102,1 / ((1 / (((-0.14595023) * (0.39363262 * log_v_k_nu))) / (abs(((-0.90772271) - (0.03868939 * log_v_k_nu))) ^ (-1.5648223)))),-3.653768,11
0,103,(((((-1.0031946) * log_v_k_nu) - 0.25672945) + (-0.50841403)) * 1 / ((0.54627693 * log_v_k_nu))),-3.4028235e+38,8
0,104,(0.55611181 * 3.2335215),-0.06317927,3
0,105,1 / (0.55611181),-0.06317927,2
0,106,1 / ((0.61218083 * log_v_k_nu)),-3.4028235e+38,2
0,107,(abs(((1.8254439 + (-0.87289751)) / (abs(0.22565223) ^ (1.1249055 * log_v_k_nu)))) ^ (1 / (1 / ((0.030654088 * log_v_k_nu))) - (-0.86119938))),-1884.9714,13
0,108,(((-0.62090248) / ((-1.0913565) * log_v_k_nu)) + ((0.085794836 * (0.51428151 * log_v_k_nu)) + ((-1.2851019) * (-0.82009232)))),-3.4028235e+38,11
0,109,1 / (((-0.13899136) * log_v_k_nu)),-3.4028235e+38,2
0,110,((abs((-2.3315022)) ^ (-1.7541171)) - ((-2.3567467) / 1.499517)),-0.06317927,7
0,111,(1.7731895 * (0.19507122 * log_v_k_nu)),-1.6548579,3
0,112,((1.3312533 / (-1.0164077)) + 1 / (0.32175419)),-0.06317927,6
0,113,(abs((0.59716004 * (0.6465562 * log_v_k_nu))) ^ (-1.1940862)),-3.4028235e+38,5
0,114,(((0.3411504 * log_v_k_nu) / 0.30933973) + ((-0.70570314) + (0.025488913 * log_v_k_nu))),-1.2451171,7
0,115,(1 / (1 / (0.31846756)) - 1 / ((abs(1 / ((0.62391508 * log_v_k_nu))) ^ ((-0.7687757) * log_v_k_nu)))),-6.2391415,9
0,116,(1 / (0.55611181) * (((0.44860119 * log_v_k_nu) * (-1.8039938)) / 1.4982882)),-12.038473,8
0,117,((0.88320208 * log_v_k_nu) + (0.024628339 * log_v_k_nu)),-0.6350845,3
0,118,(1.7568579 - ((-0.025489055) * log_v_k_nu)),-0.06279028,3
0,119,1 / (1 / (1 / (0.55611169))),-0.06317933,4
0,120,(((((-0.28097007) * log_v_k_nu) + 1.4870843) / (abs(1 / (1.2564884)) ^ (2.4962556 * log_v_k_nu))) * (((-0.1975496) * log_v_k_nu) + 1.0445881)),-0.049901865,12
0,121,1 / (((1.0952706 * log_v_k_nu) + (0.024644608 * log_v_k_nu))),-3.4028235e+38,4
0,122,((abs(1 / (0.62221026)) ^ (0.7765342 + (0.63485622 * log_v_k_nu))) / 1 / ((0.83121246 / (0.34206763 * log_v_k_nu)))),-3.4028235e+38,11
0,123,1 / (((-1.0174704) * log_v_k_nu)),-3.4028235e+38,2
0,124,((0.025488853 * log_v_k_nu) - (-1.7568581)),-0.06279028,3
0,125,(abs(((abs(1 / ((0.62391508 * log_v_k_nu))) ^ ((-0.7687757) * log_v_k_nu)) + 1 / (0.73381817))) ^ (abs(((-1.7001076) * log_v_k_nu)) ^ ((-1.2270311) * log_v_k_nu))),-0.5768159,11
0,126,(((0.025489032 * log_v_k_nu) - (-1.6997082)) - (-0.057149738)),-0.06279028,5
0,127,((1 / (((-0.84722912) * log_v_k_nu)) * ((-2.0565555) * 1.5195413)) * 1 / ((0.32358605 * log_v_k_nu))),-3.4028235e+38,9
0,128,((abs((abs(0.35580024) ^ (-0.0078547709))) ^ (0.026504986 * log_v_k_nu)) * 1 / ((-175.47754))),-3.317236,8
0,129,(((1 / (1 / ((-1.2647718))) * (((-0.51828134) * log_v_k_nu) - (-2.2791061))) * (0.6465562 * log_v_k_nu)) / 1 / (0.33494389)),-5.655626,12
0,130,(1.7568582 - ((-0.025488734) * log_v_k_nu)),-0.062790275,3
0,131,1 / ((abs(1.6020932) ^ (-1.2450709))),-0.06317936,4
0,132,(1 / (((-1.5437815) * ((-0.70160556) * log_v_k_nu))) * 1 / (1.2539185e-11)),-3.4028235e+38,7
0,133,((0.59716004 * (0.6465562 * log_v_k_nu)) / (0.72464019 / 2.4026403)),-1.0827823,7
0,134,1 / (((0.033659864 * log_v_k_nu) * ((-0.22508781) * log_v_k_nu))),-3.4028235e+38,4
0,135,((abs((-0.97093433)) ^ ((-0.4392598) * log_v_k_nu)) / (abs((-1.606043)) ^ (-1.1940862))),-0.0628234,7
0,136,((0.025488861 * log_v_k_nu) - (-1.7568579)),-0.062790275,3
0,137,(((((-0.74890047) * log_v_k_nu) + ((-0.14170413) * log_v_k_nu)) / 1 / ((-0.028609548))) * ((-1.1905293) - (-0.32354674))),-3.4278088,10
0,138,((abs((abs(1 / (0.35984987)) ^ 0.17507926)) ^ (0.7765342 + (0.63485622 * log_v_k_nu))) / 1 / ((((-0.33391502) * log_v_k_nu) * (1.8419639 * log_v_k_nu)))),-29.122576,13
0,139,((abs(((-3.3274541) * log_v_k_nu)) ^ 1.8710046) - (((-0.33391502) * log_v_k_nu) * (1.8419639 * log_v_k_nu))),-1306.7861,7
0,140,1 / ((0.2228598 * log_v_k_nu)),-3.4028235e+38,2
0,141,1 / (0.55611175),-0.0631793,2
0,142,(abs((0.51468313 + (-1.252396))) ^ (abs((0.29555213 * log_v_k_nu)) ^ (0.56375647 * log_v_k_nu))),-0.97739476,7
0,143,(((0.026504986 * log_v_k_nu) / (abs((0.79984045 * log_v_k_nu)) ^ (1.9623373 * log_v_k_nu))) * (0.89979792 - (-0.34966171))),-3.2094483,9
0,144,(abs((0.025856327 + (-1.6897792))) ^ ((-1.2793852) + 2.4318318)),-0.06317933,7
0,145,((0.52345794 + (0.025488377 * log_v_k_nu)) + 1.2334002),-0.062790275,5
0,146,(1 / (1 / (1 / (2.0544753))) + ((0.025491267 * log_v_k_nu) - (-1.270113))),-0.062790275,8
0,147,(1 / ((abs((1.0898559 * log_v_k_nu)) ^ (-3.4713175))) * 0.26095366),-26.924849,6
0,148,(((0.085794836 * (0.51428151 * log_v_k_nu)) + ((-1.2851019) * (-0.82009232))) + (1 / ((-1.5230044)) + (1.2070574 * log_v_k_nu))),-1.3573298,12
0,149,(1.7568579 + (0.025488615 * log_v_k_nu)),-0.062790275,3
0,150,(abs((1 / ((-0.6798138)) * 1.0029944)) ^ ((1.3576593 * log_v_k_nu) + ((-0.72618419) * log_v_k_nu))),-0.22295494,8
0,151,1 / (((((-1.0031946) * log_v_k_nu) - 0.25672945) + (-0.50841403))),-5.240474,6
0,152,(1 / ((1 / (3.4108164) / 0.18312466)) * (0.52174485 * ((-0.77639788) * log_v_k_nu))),-4.9870496,9
0,153,(((0.31861055 * log_v_k_nu) - ((-0.57549071) * log_v_k_nu)) / (((-0.064809747) * log_v_k_nu) * 1 / (((-0.49335268) * log_v_k_nu)))),-3.4028235e+38,8
0,154,1 / ((0.16900761 * log_v_k_nu)),-3.4028235e+38,2
0,155,(1 / (((-1.5437815) * ((-0.70160556) * log_v_k_nu))) * ((1.7731895 * (0.19507122 * log_v_k_nu)) / 1 / (((-0.70968062) * log_v_k_nu)))),-3.4028235e+38,11
0,156,(abs(((-0.10791386) + (-0.089301288))) ^ (1 / ((0.16900761 * log_v_k_nu)) - (-0.86119938))),-3.289338,8
0,157,(1 / ((0.15158212 * log_v_k_nu)) - (-0.057149738)),-3.4028235e+38,4
0,158,1 / ((1 / ((0.043107409 + (1.2159988 * log_v_k_nu))) / (abs(((-0.93156248) - (0.010744421 * log_v_k_nu))) ^ ((14.54671 * log_v_k_nu) - 22.452652)))),-0.0068394076,13
0,159,(abs((abs(((-8.8007355) - ((-0.23651969) * log_v_k_nu))) ^ ((1.8175642 * log_v_k_nu) / 1.4468975))) ^ (1 / (0.62221026) * (-0.23994666))),-2.5267458,12
0,160,((0.59716004 * (0.6465562 * log_v_k_nu)) / 1 / ((-1.5230044))),-7.861404,6
0,161,((abs(((0.44860119 * log_v_k_nu) * (-1.8039938))) ^ (0.026504986 * log_v_k_nu)) * 1 / ((-175.47754))),-3.3175817,8
0,162,((1.7731895 * (0.19507122 * log_v_k_nu)) / (((-1.0031946) * log_v_k_nu) - 0.25672945)),-4.410343,7
0,163,(abs((-0.88267022)) ^ ((-2.1572332) * log_v_k_nu)),-0.21662089,3
0,164,1 / (1 / (1.7981995)),-0.06317927,3
0,165,((1.8542818 + 0.60827947) + ((0.52174485 * ((-0.77639788) * log_v_k_nu)) + (0.69314718 * log_v_k_nu))),-1.3845673,9
0,166,(1.7568588 - ((-0.025488295) * log_v_k_nu)),-0.06279027,3
0,167,1 / ((abs(1 / (((-1.2898782) / 1.8307945))) ^ ((-0.7687757) * log_v_k_nu))),-0.21662088,7
0,168,(145.32512 + (-143.52687)),-0.06317926,3
0,169,(abs((-0.61176318)) ^ (-1.1940862)),-0.06317927,3
0,170,(abs(((0.59716004 * (0.6465562 * log_v_k_nu)) / (abs(0.22565223) ^ (1.1249055 * log_v_k_nu)))) ^ (1 / ((0.16900761 * log_v_k_nu)) - (-0.86119938))),-799114850000,12
0,171,1.7981994,-0.06317927,1
0,172,(1.7568582 - ((-0.025488734) * log_v_k_nu)),-0.062790275,3
0,173,1 / (1 / (((-0.70968062) * log_v_k_nu))),-9.084574,3
0,174,1 / (0.55611163),-0.0631793,2
0,175,(abs((0.44378534 + (-1.787509))) ^ (1.6499796 + 0.33613205)),-0.06317927,7
0,176,((0.52458924 * log_v_k_nu) + (0.024644608 * log_v_k_nu)),-1.0503713,3
0,177,1 / ((abs((1 / (1.0914307) / ((-0.023269236) - (0.62371993 * log_v_k_nu)))) ^ ((((-0.81093591) * log_v_k_nu) / (0.31923413 * log_v_k_nu)) - ((-0.38201311) * log_v_k_nu)))),-3.4028235e+38,13
0,178,(abs((((-0.68548852) * ((-0.029722452) / 1.8307945)) * 1 / (((-0.49335268) * log_v_k_nu)))) ^ ((0.3411504 * log_v_k_nu) / 0.30933973)),-3.1922266,12
0,179,((abs(1 / (1.2539185e-11)) ^ (1.442695 * log_v_k_nu)) + ((-3.1381624) * 0.9145413)),-3.4028235e+38,8
0,180,1.7981994,-0.06317927,1
0,181,(((-0.0046488047) + ((-6.7543238e-05) * log_v_k_nu)) * (-377.90878)),-0.062790275,5
0,182,((((-0.74890047) * log_v_k_nu) + ((-0.14170413) * log_v_k_nu)) / 1 / ((-0.028609548))),-3.1493917,6
0,183,(1 / (3.7643144) / (1 / (3.2130086) / 2.1067445)),-0.06317927,7
0,184,((0.88320208 * log_v_k_nu) + (0.024628339 * log_v_k_nu)),-0.6350845,3
0,185,(((1.7731895 * (0.19507122 * log_v_k_nu)) / 1 / (((-0.70968062) * log_v_k_nu))) + ((abs((-0.42171964)) ^ ((-0.28829584) * log_v_k_nu)) / (-0.49511668))),-33.719776,12
0,186,((abs((abs((-8.7923851)) ^ ((-6.5922117) * log_v_k_nu))) ^ (abs(0.58494669) ^ (17.817333 * log_v_k_nu))) / (1 / (0.27330175) / 6.7581096)),-0.0326505,12
0,187,((((1 / (((-0.66488045) * log_v_k_nu)) + (0.024644608 * log_v_k_nu)) / ((-1.5039381) * log_v_k_nu)) - ((-0.46111402) * log_v_k_nu)) / (abs(0.44110429) ^ ((-0.26139566) * log_v_k_nu))),-3.4028235e+38,12
0,188,((abs(((-3.3274541) * log_v_k_nu)) ^ 1.8710046) - ((1.8175642 * log_v_k_nu) * 1.4468975)),-845.50433,7
0,189,(((2.932281 + (-1.2095814)) / (abs((-0.61176318)) ^ (-1.1940862))) / (abs((-0.5426352)) ^ 1.0300338)),-0.063179314,11
0,190,((abs((0.89026046 + 0.38052794)) ^ (abs(0.46223453) ^ 0.95771587)) - (abs((0.059071302 * log_v_k_nu)) ^ (-3.4713175))),-3.4028235e+38,11
0,191,((abs(((-3.3274541) * log_v_k_nu)) ^ 1.8710046) - (0.2228598 * log_v_k_nu)),-1103.2925,5
0,192,(1.7568582 - ((-0.025488734) * log_v_k_nu)),-0.062790275,3
0,193,(0.77598774 / ((-0.18649019) * log_v_k_nu)),-3.4028235e+38,3
0,194,(1 / (0.84418225) / 0.65873003),-0.0631793,4
0,195,(((((-0.33391502) * log_v_k_nu) * (1.8419639 * log_v_k_nu)) / (-1.5648223)) + (2.067194 + (0.025488755 * log_v_k_nu))),-3.6785002,9
0,196,1 / (((abs((0.29555213 * log_v_k_nu)) ^ (0.56375647 * log_v_k_nu)) / (abs(((-0.90772271) - (0.03868939 * log_v_k_nu))) ^ ((0.060127284 * log_v_k_nu) - 1.264747)))),-0.05794798,12
0,197,((abs(((1.7162143 * log_v_k_nu) + (0.024628339 * log_v_k_nu))) ^ (abs((-0.53170031)) ^ ((-0.19840336) * log_v_k_nu))) / (abs((0.79984045 * log_v_k_nu)) ^ (1.9623373 * log_v_k_nu))),-0.8886885,11
0,198,(((-0.33391502) * log_v_k_nu) * (1.8419639 * log_v_k_nu)),-16.872412,3
