dummy,evals,expr,fitness
0,1,1 / ((0.93536788 * log_v_k_nu)),-3.4028235e+38
0,2,(1 / ((0.58169472 * log_v_k_nu)) - ((-0.59893864) * log_v_k_nu)),-3.4028235e+38
0,3,(((abs(((-0.22703755) - 0.52820313)) ^ (((-0.46367365) * log_v_k_nu) / (1.0770555 * log_v_k_nu))) * (1 / ((0.23835962 * log_v_k_nu)) * (abs(0.36764383) ^ (-0.23846588)))) * (abs((((-0.075746447) * log_v_k_nu) - (-0.71950698))) ^ (((-0.24222136) * log_v_k_nu) + 0.60172129))),-3.4028235e+38
0,4,1 / ((((abs(((-0.77077532) + ((-0.18160243) * log_v_k_nu))) ^ 1 / ((-0.67070419))) + (abs((0.27360451 - ((-0.63633811) * log_v_k_nu))) ^ ((-0.16061753) * (0.5386681 * log_v_k_nu)))) / ((1 / ((-0.14349772)) / (1.1501551 - (-0.41510242))) / (1 / (1.3032389) - (0.96052325 * log_v_k_nu))))),-21635.348
0,5,((abs((abs(((((-2.1479025) * log_v_k_nu) * (-0.62280005)) - (((-1.9946405) * log_v_k_nu) + ((-0.14272611) * log_v_k_nu)))) ^ (abs(((-1.2237192) - 0.98433566)) ^ (abs((-1.861218)) ^ (0.17837842 * log_v_k_nu))))) ^ (((1.6834328 + (-0.94974053)) + (((-0.15351909) * log_v_k_nu) / (-0.87477201))) + (((-1.3338335) / (-0.35733292)) - ((-0.25573722) * log_v_k_nu)))) + ((1 / ((1.1293195 * log_v_k_nu)) + 1 / ((0.062040061 * log_v_k_nu))) / ((1.9745473 - (-2.2127531)) / ((0.26455009 * log_v_k_nu) * (-0.93397826))))),-3.4028235e+38
0,6,((((abs(((-0.45588073) + (0.35115311 * log_v_k_nu))) ^ 1 / ((0.76389855 * log_v_k_nu))) - ((-0.52514488) / ((-0.24104494) * log_v_k_nu))) + (abs((((-1.2624637) * log_v_k_nu) + ((-1.2201461) * log_v_k_nu))) ^ (abs((1.4170225 * log_v_k_nu)) ^ (-2.6373355)))) + 1 / ((((0.87478781 * log_v_k_nu) - (0.68221414 * log_v_k_nu)) / (((-2.039562) * log_v_k_nu) * ((-0.89105672) * log_v_k_nu))))),-3.4028235e+38
0,7,(((1 / (((-0.15489541) + (1.8078629 * log_v_k_nu))) * (1 / ((-0.90519446)) / 1 / ((-0.06661766)))) + (1 / (((0.54599053 * log_v_k_nu) + 0.036677439)) / (abs(((0.6904043 * log_v_k_nu) / ((-0.30024266) * log_v_k_nu))) ^ ((1.3437587 * log_v_k_nu) - ((-0.30322829) * log_v_k_nu))))) * (((1 / (0.21251628) - (0.16770777 * log_v_k_nu)) + 1 / ((1.6359392 * log_v_k_nu))) / (1 / ((-0.86195773)) / 1 / ((-1.8392026))))),-3.4028235e+38
0,8,1 / ((((1 / (((-0.61832756) / (0.4643102 * log_v_k_nu))) / ((0.43464777 + ((-1.367907) * log_v_k_nu)) - ((-0.38858396) - 0.24582215))) + (((abs(0.98671645) ^ ((-1.1561536) * log_v_k_nu)) / (((-0.027696811) * log_v_k_nu) - (-1.105509))) - ((abs((-0.81540447)) ^ (-0.69445395)) * ((-0.72774786) - (-1.3875706))))) * (((abs(((-0.48215875) + ((-1.5599469) * log_v_k_nu))) ^ ((0.53648579 * log_v_k_nu) + (0.72551882 * log_v_k_nu))) + ((-0.35264644) - (0.74531239 * log_v_k_nu))) / ((1.4590055 / ((-0.9712311) * log_v_k_nu)) - (0.51682949 - (1.2056649 * log_v_k_nu)))))),-3.4028235e+38
0,9,1 / ((1 / ((0.98123246 * log_v_k_nu)) / (-0.26163152))),-5.0148773
0,10,1 / ((abs((((((-0.58079976) * ((-1.0436171) * log_v_k_nu)) / 1 / ((-0.80215091))) / (((0.98513198 * log_v_k_nu) / ((-2.0156207) * log_v_k_nu)) - (((-0.44974855) * log_v_k_nu) / 1.8277783))) + (1 / ((abs((-0.63958573)) ^ (0.95740265 * log_v_k_nu))) * ((((-0.75757617) * log_v_k_nu) / ((-0.45846602) * log_v_k_nu)) - (((-0.77119344) * log_v_k_nu) / 0.01079067))))) ^ ((((0.16394225 - (1.6984142 * log_v_k_nu)) / ((-1.0363674) - (0.29663366 * log_v_k_nu))) * (abs(1.1593221) ^ 0.32604098)) / (((1.3764392 * log_v_k_nu) + (0.7641809 * log_v_k_nu)) + 1 / (0.36387956))))),-3.4028235e+38
