dummy,evals,expr,fitness,length
0,1,((((-0.52641135) * log_v_k_nu) * ((-0.8424176) * log_v_k_nu)) * (1.8040626 * (-0.71567887))),-15.516634,7
0,2,(1 / ((0.13718441 / (-0.16722596))) - (((0.37421262 * log_v_k_nu) - ((-1.3505776) * log_v_k_nu)) * 1 / ((0.54510736 * log_v_k_nu)))),-3.4028235e+38,11
0,3,((1 / (((-0.02407836) * log_v_k_nu)) / 0.56714672) * 1 / ((-1.1004252))),-3.4028235e+38,7
0,4,(1 / ((1 / ((0.2939204 * log_v_k_nu)) * (-0.63461488))) - ((abs(((-0.1029269) * log_v_k_nu)) ^ (-1.6321756)) / (abs(((-0.50919259) * log_v_k_nu)) ^ ((-1.4692153) * log_v_k_nu)))),-3.4028235e+38,13
0,5,1 / ((0.064789809 * log_v_k_nu)),-3.4028235e+38,2
0,6,(1 / ((((-1.1708) * log_v_k_nu) + 2.0018914)) - (1 / ((0.1617768 * log_v_k_nu)) + (0.56947815 * log_v_k_nu))),-3.4028235e+38,9
0,7,(((abs((0.31079027 * log_v_k_nu)) ^ (-0.89317042)) / (((-2.2404075) * log_v_k_nu) * ((-1.0089003) * log_v_k_nu))) * (abs(((-1.3576378) * log_v_k_nu)) ^ ((-0.11815488) * log_v_k_nu))),-3.4028235e+38,11
0,8,1 / (((abs((abs(0.48585004) ^ (0.89505488 * log_v_k_nu))) ^ ((-0.76642275) * ((-0.7265228) * log_v_k_nu))) - (1 / ((-0.62713271)) / ((-0.96050459) * log_v_k_nu)))),-10.395024,13
0,9,1 / ((1.1325194 * log_v_k_nu)),-3.4028235e+38,2
0,10,(((0.99502212 - ((-0.037352473) * log_v_k_nu)) * 1 / (1.4654469)) - ((-0.078058571) / 0.072419323)),-0.06279028,10
0,11,((abs((0.10643893 * (0.2338613 * log_v_k_nu))) ^ 1 / (0.29830837)) * ((0.90650988 * log_v_k_nu) - (-0.60161954))),-3.2963,10
0,12,1 / (1 / ((1 / (0.29673317) + 1 / ((-0.63620049))))),-0.06317927,7
0,13,((1 / ((-0.40957808)) / (0.98005271 * log_v_k_nu)) * (((-0.10933592) * log_v_k_nu) * (0.64807963 * log_v_k_nu))),-3.4028235e+38,8
0,14,(1 / (0.78146887) / ((-1.5698599) * log_v_k_nu)),-3.4028235e+38,4
0,15,(1 / ((1.0860908 * log_v_k_nu)) - ((-0.64278454) * log_v_k_nu)),-3.4028235e+38,4
0,16,(((1.0755187 * log_v_k_nu) + (1.8236197 * log_v_k_nu)) * (-0.67076272)),-26.912127,5
0,17,1 / ((abs((((-0.62576723) * log_v_k_nu) * ((-1.1570464) * log_v_k_nu))) ^ (((-0.70704323) * log_v_k_nu) / ((-1.269779) * log_v_k_nu)))),-3.4028235e+38,8
0,18,((0.40851539 * log_v_k_nu) - ((-0.49931502) * log_v_k_nu)),-0.63508445,3
