dummy,evals,expr,fitness
0,1,(abs((((1 / ((0.52782261 * log_v_k_nu)) + ((-0.52386981) * ((-0.60606897) * log_v_k_nu))) - ((0.23803109 / (-1.2179651)) / ((1.3814307 * log_v_k_nu) / (-1.4495838)))) * ((abs((1.4807739 / (1.1406412 * log_v_k_nu))) ^ ((0.17529565 * log_v_k_nu) - 0.55256444)) + (abs(1 / (((-0.78884226) * log_v_k_nu))) ^ 0.57293248)))) ^ 1 / (((((-0.64845723) * log_v_k_nu) * (0.23269013 * log_v_k_nu)) / 1 / ((0.54913318 * log_v_k_nu))))),-3.4028235e+38
0,2,(((((abs((0.89021987 * log_v_k_nu)) ^ 0.33735719) - ((-0.2553623) + 0.40503564)) / 1 / ((0.8506273 * (-1.925693)))) + ((((-0.92906332) * ((-1.1634011) * log_v_k_nu)) - ((0.38288283 * log_v_k_nu) * (-0.21256149))) / ((abs((0.21221979 * log_v_k_nu)) ^ ((-0.63718659) * log_v_k_nu)) + ((-0.12499862) * log_v_k_nu)))) + 1 / ((1 / ((-0.17727812)) - ((-0.17413224) / (-0.6354534))))),-7.72001
0,3,(1 / (((-0.76816082) * log_v_k_nu)) + (0.84497559 * log_v_k_nu)),-3.4028235e+38
0,4,((((1 / (0.62731665) - (abs(1.4104486) ^ (0.44521943 * log_v_k_nu))) / 1 / ((((-0.31472999) * log_v_k_nu) + 1.1647028))) * ((((2.2023966 * log_v_k_nu) / (-0.60381228)) * (2.218791 + ((-0.85895348) * log_v_k_nu))) * (abs((((-1.1147548) * log_v_k_nu) / (-1.0843794))) ^ 1 / ((1.5368081 * log_v_k_nu))))) + (1 / (1 / (1 / (1.2599633))) + (((0.52639711 + (0.34270072 * log_v_k_nu)) + ((-1.4724655) / (-0.9434467))) - (abs(1 / (0.40347254)) ^ (-0.22123556))))),-0.9924499
0,5,((1.3287753 * log_v_k_nu) * (0.036615159 * log_v_k_nu)),-2.777236
0,6,(((((((-1.3175226) * log_v_k_nu) / ((-1.5260537) * log_v_k_nu)) + ((-0.57163012) * log_v_k_nu)) - 1 / (((-1.6755886) * log_v_k_nu))) * (1 / (((-0.18985824) * log_v_k_nu)) + (0.51952159 * 0.25624493))) * ((((-0.33456293) / ((-0.51080549) * log_v_k_nu)) / (0.52304292 + 1.1607471)) / 1 / (((0.31895155 * log_v_k_nu) * ((-0.96330857) * log_v_k_nu))))),-3.4028235e+38
0,7,((((((-0.23444335) / ((-0.20085865) * log_v_k_nu)) - (2.1304107 * ((-0.72300768) * log_v_k_nu))) / (((1.1372234 * log_v_k_nu) / 0.38186869) + ((1.0340607 * log_v_k_nu) - ((-0.095371917) * log_v_k_nu)))) - (1 / (((-0.37366614) * 0.68366069)) * (abs(((-0.36378896) * (-0.96311951))) ^ (((-1.1197095) * log_v_k_nu) - (0.39591721 * log_v_k_nu))))) + ((1 / (1 / (((-0.98279291) * log_v_k_nu))) - (1 / (0.81995285) * ((-1.0969465) * log_v_k_nu))) + (1 / (1.5071405) * (0.13634442 / ((-0.24946827) * log_v_k_nu))))),-3.4028235e+38
0,8,1 / ((1 / ((abs((((-0.5269118) * log_v_k_nu) * ((-1.1965683) * log_v_k_nu))) ^ (-0.32538214))) / (abs((2.934262 / ((-1.0665288) * log_v_k_nu))) ^ ((0.92818487 * log_v_k_nu) + (0.19372566 * log_v_k_nu))))),-3.4028235e+38
0,9,1 / (((((-21.63834) - ((-49.836411) * log_v_k_nu)) - ((-31.758144) * log_v_k_nu)) - (abs((-31.566614)) ^ (13.593072 * log_v_k_nu)))),-3.297195
0,10,(((((1.065699 - ((-0.79158163) * log_v_k_nu)) / (((-1.4379312) * log_v_k_nu) * (0.66901624 * log_v_k_nu))) / (abs(1 / (((-0.82867932) * log_v_k_nu))) ^ (abs((1.4783573 * log_v_k_nu)) ^ (0.98189789 * log_v_k_nu)))) * (((abs((0.59452891 * log_v_k_nu)) ^ (-0.40647981)) - (1.4812541 * log_v_k_nu)) - 1 / (((-1.5325634) * log_v_k_nu)))) / 1 / ((abs(((-0.95714688) / 0.26205021)) ^ (((-0.85316992) * log_v_k_nu) - 2.4249568)))),-3.4028235e+38
