dummy,evals,expr,fitness,length
0,1,((1 / (((-0.20506264) * log_v_k_nu)) / ((1.9694012 * log_v_k_nu) / ((-0.3650651) * log_v_k_nu))) / (1 / ((0.66710228 * log_v_k_nu)) + (abs(0.6389637) ^ 0.88427198))),-3.4028235e+38,13
0,2,(abs(1 / ((-2.5323238))) ^ (-0.63153833)),-0.06317927,4
0,3,((abs((abs((-0.73007572)) ^ ((-1.845346) * log_v_k_nu))) ^ ((-0.37789509) * ((-0.46282476) * log_v_k_nu))) / ((0.62582994 * log_v_k_nu) - (1.7533031 * log_v_k_nu))),-3.4028235e+38,11
0,4,((1 / ((-0.67690951)) - (abs((-0.29452232)) ^ (0.029627763 * log_v_k_nu))) * ((((-0.53279573) * log_v_k_nu) * ((-1.5600293) * log_v_k_nu)) / 1 / (((-0.25074896) * log_v_k_nu)))),-19.045197,13
0,5,((((0.65523201 * log_v_k_nu) - (0.27802831 * log_v_k_nu)) + ((0.84564406 * log_v_k_nu) * (-1.4255208))) - (abs(1 / ((-0.46449912))) ^ 0.091737077)),-18.261276,12
0,6,((((-0.15069401) * log_v_k_nu) + ((-0.79477519) * log_v_k_nu)) / (((-1.015578) * log_v_k_nu) * (1.1716908 * log_v_k_nu))),-3.4028235e+38,7
0,7,(abs(1 / ((0.39657855 * log_v_k_nu))) ^ 0.64392626),-3.4028235e+38,4
0,8,1 / ((1 / ((1 / ((-0.36784095)) - (0.99684715 * log_v_k_nu))) * (1 / ((0.80213994 * log_v_k_nu)) - ((1.9546195 * log_v_k_nu) + 1.0539616)))),-222.50496,13
0,9,1 / ((abs(((-0.70745414) - ((-0.0050532054) * log_v_k_nu))) ^ (1.9315175 + (-0.29664212)))),-0.06285282,8
0,10,1 / ((-2240.8735)),-3.298305,2
0,11,(((((-0.043549567) * log_v_k_nu) * (0.68476409 * log_v_k_nu)) / (0.50883895 - (0.8352477 * log_v_k_nu))) * (abs((-0.43789789)) ^ (0.14826374 * log_v_k_nu))),-3.05484,11
0,12,((abs((-9.1005602)) ^ (-0.258856)) + (1.1890723 + 0.044530034)),-0.06317931,7
0,13,1 / ((((-1.2183785) * (-0.46633923)) / (abs(1.0231062) ^ (0.57796633 * log_v_k_nu)))),-0.06282351,8
0,14,(abs((-0.86297923)) ^ (-3.9818633)),-0.06317927,3
0,15,1 / ((-2776.1646)),-3.2979946,2
0,16,(abs((1 / ((1.0165806 * log_v_k_nu)) / ((-1.1949573) * log_v_k_nu))) ^ ((-0.26045945) - ((-0.012402798) * log_v_k_nu))),-0.42098784,8
0,17,1 / ((0.99316227 * log_v_k_nu)),-3.4028235e+38,2
0,18,(1 / ((((-0.13994147) - (-0.63035345)) + (0.028154476 * log_v_k_nu))) - 1 / ((abs(0.30885217) ^ ((-2.4025538) * log_v_k_nu)))),-0.025338944,11
0,19,1 / (0.55610943),-0.06317929,2
0,20,1 / (((abs((0.078311451 * log_v_k_nu)) ^ 2.3541942) * 1 / ((-1.3878402)))),-3.4028235e+38,7
0,21,(1 / ((((-0.082228005) * log_v_k_nu) + 6.8598766)) * (1 / (0.36561599) - (-9.3600073))),-0.06285114,9
0,22,(0.79806894 * ((-2.3017054) * log_v_k_nu)),-24.965055,3
0,23,(((0.46116719 * log_v_k_nu) + (0.16515933 * log_v_k_nu)) / (0.042544067 / ((-0.65728641) * log_v_k_nu))),-1722.3013,7
0,24,(((((-0.61541289) * log_v_k_nu) * (-0.093374453)) + 1 / ((-0.92062962))) / ((((-0.27228659) * log_v_k_nu) / (-0.38281006)) - 1 / (((-0.38731661) * log_v_k_nu)))),-4.544328,13
0,25,1 / (1 / (1 / (0.55610883))),-0.063179314,4
0,26,(((1.6417415 * log_v_k_nu) - ((-0.78680235) * log_v_k_nu)) - (abs((0.37921727 * log_v_k_nu)) ^ (0.24384399 * log_v_k_nu))),-4.859866,7
0,27,(0.45611671 * (-0.36528569)),-3.923665,3
0,28,(1 / (((0.010861468 * log_v_k_nu) + (-0.92435509))) / 1 / ((-1.6303692))),-0.06285098,7
0,29,(abs((-0.58461076)) ^ ((-0.50154567) * log_v_k_nu)),-0.21662089,3
0,30,((abs((((-1.4623851) * log_v_k_nu) - (1.2049233 * log_v_k_nu))) ^ 1 / ((0.45175523 * log_v_k_nu))) + 1 / (((-0.029594116) * ((-0.21183856) * log_v_k_nu)))),-3.4028235e+38,11
0,31,(abs((((0.28809074 * log_v_k_nu) + ((-0.30437952) * log_v_k_nu)) + 1 / (2.2679167))) ^ (1 / (((-0.096374571) * log_v_k_nu)) / 1 / (1.9635421))),-3.4028235e+38,12
0,32,(abs(((0.8134129 * (-1.5629311)) + (abs(0.34748363) ^ (0.038340941 * log_v_k_nu)))) ^ 1 / (1 / (((-0.47662544) * log_v_k_nu)))),-1.0120882,11
0,33,(((-1.1004364) * log_v_k_nu) * 1.164749),-16.117931,3
0,34,((((-1.1847031) * log_v_k_nu) + (-1.4700124)) * ((0.2634232 * log_v_k_nu) * 0.6501267)),-8.753047,7
0,35,((((-0.44276941) * log_v_k_nu) - ((-0.52120948) * log_v_k_nu)) * 1 / (0.76187795)),-2.7272303,6
0,36,(1 / (((-0.57988292) * log_v_k_nu)) + 0.0077336254),-3.4028235e+38,4
0,37,((1 / ((2.0953283 * log_v_k_nu)) + (-1.3932974)) * (abs(((-2.0956926) * log_v_k_nu)) ^ (-1.1095941))),-3.4028235e+38,8
0,38,(((abs(0.023758404) ^ 0.90194798) - 1 / ((-0.53009057))) + (0.46941403 - 0.5918678)),-0.06317932,10
0,39,(abs(1 / ((1 / (0.98511142) - (0.0038564634 * log_v_k_nu)))) ^ ((0.32955733 / (-0.022800861)) * ((2.2357783 * log_v_k_nu) + 1.5326587))),-0.042092133,13
0,40,((((0.16593306 * log_v_k_nu) / (-1.1750281)) + (((-0.14100808) * log_v_k_nu) + ((-0.25743023) * log_v_k_nu))) / (((-0.86788446) / 0.99901587) + (0.10354362 * log_v_k_nu))),-0.8636256,13
0,41,((1.0475436 * log_v_k_nu) * ((-0.66009635) * log_v_k_nu)),-19.466442,3
0,42,(abs(1 / (((-0.35483015) - (0.22037244 * log_v_k_nu)))) ^ (((-0.095590025) * log_v_k_nu) / ((-0.088717975) * log_v_k_nu))),-3.4028235e+38,8
0,43,1 / ((abs(1 / (0.49132806)) ^ ((-0.25950307) * log_v_k_nu))),-0.28763267,5
0,44,(1 / ((((-0.042012189) * log_v_k_nu) * (0.23609848 * log_v_k_nu))) * ((((-0.44778368) * log_v_k_nu) + ((-0.27262351) * log_v_k_nu)) + ((1.5388303 * log_v_k_nu) * (0.30997154 * log_v_k_nu)))),-3.4028235e+38,12
0,45,1 / (((((0.12489522 * log_v_k_nu) * (0.74551427 * log_v_k_nu)) / ((1.5099403 * log_v_k_nu) / ((-0.089379951) * log_v_k_nu))) - (abs(1 / (0.6544323)) ^ 1.4581319))),-3.4028235e+38,13
0,46,(((-0.10345698) * log_v_k_nu) * (-0.14151721)),-3.2115436,3
0,47,(((((-1.1564049) * log_v_k_nu) / ((-1.0900921) * log_v_k_nu)) / ((0.37254402 * log_v_k_nu) / (-0.23469879))) / (1.1986449 / (-0.69958895))),-3.4028235e+38,11
0,48,((0.025488526 * log_v_k_nu) - (-1.7568585)),-0.06279026,3
0,49,(1 / (1 / (0.33835554)) * (abs(((-1.5545413) * log_v_k_nu)) ^ 0.4215368)),-1.7960712,7
0,50,(abs((abs(1 / (0.55577278)) ^ (1.0788937 * log_v_k_nu))) ^ 1 / (2.3538651)),-0.21662094,7
0,51,(((1.5945841 + (-0.41962424)) + (abs((-0.36631417)) ^ 0.6173836)) - (1 / (((-1.2754662) * log_v_k_nu)) / 1.2684344)),-3.4028235e+38,12
0,52,(1 / ((0.71732432 - (-0.37402415))) - 1 / (1 / (((-2.3478386) * log_v_k_nu)))),-11.854735,8
