dummy,evals,expr,fitness,length
0,1,(1 / ((-1315.332)) - ((-0.90816987) * log_v_k_nu)),-0.6355798,4
0,2,1 / ((1 / (((-1.0673908) / (0.1281921 * log_v_k_nu))) - (1 / ((-0.99377108)) * ((-0.66490853) * 0.46109128)))),-15.072881,12
0,3,(((abs(((-1.0956255) * log_v_k_nu)) ^ (0.42349371 * log_v_k_nu)) - ((-2.0074492) * log_v_k_nu)) - (1.1232678 + (1.2335874 * log_v_k_nu))),-2.8325975,9
0,4,(abs((1 / ((-0.76105708)) * (1.0916291 * log_v_k_nu))) ^ ((0.76795226 * log_v_k_nu) + ((-0.69562852) * log_v_k_nu))),-0.5318853,8
0,5,1 / ((((-1.0205356) - (0.0065984642 * log_v_k_nu)) + 1 / (0.62996411))),-0.06285102,7
0,6,(1.7568581 - ((-0.025488675) * log_v_k_nu)),-0.06279026,3
0,7,(abs((((-0.67348874) - 0.7590363) + (0.86267292 * log_v_k_nu))) ^ (0.10841524 / ((-0.85780078) * log_v_k_nu))),-0.5658172,9
0,8,((abs(((-0.54911858) * log_v_k_nu)) ^ ((-1.593676) * log_v_k_nu)) - (-0.65335184)),-0.9014879,5
0,9,((1.2968115 + (-0.55900097)) - 1 / (((-1.0835885) * log_v_k_nu))),-3.4028235e+38,6
0,10,(((((-1.4199498) * log_v_k_nu) * ((-1.1362116) * log_v_k_nu)) / 1 / ((0.033472925 * log_v_k_nu))) * (abs(1 / (0.72307122)) ^ (0.42777076 * log_v_k_nu))),-2.117212,11
0,11,((((-0.74755776) * (-0.55235702)) * (0.81292659 / (1.1946324 * log_v_k_nu))) - 1 / (1 / ((0.82020688 * log_v_k_nu)))),-3.4028235e+38,11
0,12,(((0.52020025 * ((-0.55165839) * log_v_k_nu)) + (0.7116766 * (-0.92524934))) * (abs(1 / (((-1.181963) * log_v_k_nu))) ^ 1 / (((-0.87302393) * log_v_k_nu)))),-12.075187,13
0,13,((((-0.9366318) * log_v_k_nu) + ((-1.6421504) * log_v_k_nu)) * 1 / (((-2.1182139) * log_v_k_nu))),-3.4028235e+38,6
0,14,(((abs(0.88341844) ^ (4.9480553 * log_v_k_nu)) / 1 / (1.4198841)) * (0.55696201 + (1.9806317 * log_v_k_nu))),-0.022110973,10
0,15,1 / (((abs(((1.6004312 * log_v_k_nu) - ((-1.3994527) * log_v_k_nu))) ^ 0.26523235) / 1 / ((1.4628884 * log_v_k_nu)))),-3.4028235e+38,9
0,16,1 / ((abs((((1.1756436 * log_v_k_nu) * 0.96489751) + ((0.40406078 * log_v_k_nu) + 0.65028733))) ^ ((0.73200828 * log_v_k_nu) + 0.35394776))),-2.5029447,12
0,17,(((0.23224273 * log_v_k_nu) / ((-2.0471272) * log_v_k_nu)) - 1 / (1.1893113)),-3.4028235e+38,6
0,18,1 / (((1 / ((0.98481798 * log_v_k_nu)) / (-0.87879002)) * ((-0.076323159) / (-0.27177188)))),-52.036823,9
0,19,1 / (((((-0.99517417) * (-1.1382737)) + (1.8580067 / 1.4741416)) - (1 / (0.22534154) / 2.4156475))),-0.063179314,13
0,20,((1 / (0.14506109) - ((-1.5361919) + (0.42805105 * log_v_k_nu))) * 1 / (1 / ((0.59664696 * log_v_k_nu)))),-41.12823,10
0,21,1 / (0.55611181),-0.06317927,2
0,22,((1 / (1 / (0.49961114)) * (1 / (((-0.45282495) * log_v_k_nu)) / 1 / (((-1.2492362) * log_v_k_nu)))) + 1 / (1 / ((1.3455218 * log_v_k_nu)))),-3.4028235e+38,13
0,23,((1.0673516 - 0.86407357) * ((0.010618455 * log_v_k_nu) * ((-1.2869198) * log_v_k_nu))),-3.328812,7
0,24,(1 / (1 / (0.14195982)) / ((((-0.35849029) * log_v_k_nu) + (0.013953729 * log_v_k_nu)) - 1 / (((-0.32131457) * log_v_k_nu)))),-5.2806163,10
0,25,((1.8993366 * log_v_k_nu) + ((-0.99150604) * log_v_k_nu)),-0.6350844,3
0,26,1 / ((abs((1 / ((1.9367902 * log_v_k_nu)) / (1.4624302 * (-0.40967086)))) ^ (1 / (0.24924092) + (-0.25530413)))),-1564.3615,12
0,27,((((0.96099776 * log_v_k_nu) - (0.52657098 * log_v_k_nu)) / ((0.31879798 * log_v_k_nu) - (0.73339343 * log_v_k_nu))) * (1 / ((-1.0946425)) * ((-0.78844517) * log_v_k_nu))),-3.4028235e+38,12
0,28,1 / ((((0.60441363 * log_v_k_nu) / (-1.0417613)) - (-0.19726142))),-1142.1115,6
0,29,((((-0.2958546) / (-0.69437212)) / ((-2.1422267) / (1.4822623 * log_v_k_nu))) + (1 / ((-2.0424292)) + ((-0.14764118) * log_v_k_nu))),-9.226625,12
0,30,(((0.70046753 + (-1.8367316)) * 1 / ((-1.0140711))) + ((1.6125357 * log_v_k_nu) / (-0.46609262))),-46.889225,10
0,31,((abs(((1.3649021 * log_v_k_nu) - ((-1.5216055) * log_v_k_nu))) ^ 1 / (((-0.39182824) * log_v_k_nu))) - (((-0.46779129) / (-0.64977205)) / 1.7152743)),-3.4028235e+38,12
0,32,(((0.80244726 * log_v_k_nu) / (-0.72061867)) + ((0.80848604 * log_v_k_nu) + 0.4119789)),-3.6664658,7
0,33,1 / ((abs(1 / (1 / (((-1.0208815) * log_v_k_nu)))) ^ (((-0.72429842) * log_v_k_nu) + ((-0.7931332) * log_v_k_nu)))),-7304.826,8
0,34,1 / ((-1716.3214)),-3.2987964,2
0,35,(((((-0.1259865) * log_v_k_nu) * (1.9639727 * log_v_k_nu)) * (((-0.55069602) * log_v_k_nu) - ((-0.051428564) * log_v_k_nu))) + (abs(1 / ((-1.2838017))) ^ ((-0.369362) * log_v_k_nu))),-1.3146065,12
0,36,(77.653053 - 75.85482),-0.0631793,3
0,37,(abs(((1.6004901 - (-0.65647149)) + 1 / ((0.12368449 * log_v_k_nu)))) ^ ((-0.66598636) + 0.056467518)),-2.3520346,10
0,38,(1 / ((0.83655465 * log_v_k_nu)) / 1 / (((-0.63716936) * log_v_k_nu))),-3.4028235e+38,5
0,39,1 / (((1 / (0.14568837) - 5.3110685) * (abs(0.34921038) ^ 0.9760772))),-0.06317926,9
0,40,(((-0.36229753) / (0.30780292 * log_v_k_nu)) * ((-1.1204422) * log_v_k_nu)),-3.4028235e+38,5
0,41,(((-1.3273942) * ((-0.2904844) * log_v_k_nu)) * ((1.6159294 * log_v_k_nu) / ((-0.72115529) * log_v_k_nu))),-3.4028235e+38,7
0,42,((0.18010458 / 0.10251215) - ((-0.025488919) * log_v_k_nu)),-0.06279027,5
0,43,(((0.41935199 * log_v_k_nu) - (-1.7568581)) + ((-0.39386332) * log_v_k_nu)),-0.06279027,5
0,44,1 / (1 / (((1 / ((-0.74614263)) - ((-1.133072) / (0.12423085 * log_v_k_nu))) - (1 / (0.43610382) - ((-0.82935297) * log_v_k_nu))))),-3.4028235e+38,13
0,45,(abs((1 / ((0.64365017 * log_v_k_nu)) / (0.0083849924 * log_v_k_nu))) ^ (0.46798825 - ((-1.829013) * log_v_k_nu))),-3.4028235e+38,8
0,46,(((0.51911795 * log_v_k_nu) / (-0.76637369)) - ((-0.55903625) * log_v_k_nu)),-4.0357904,5
0,47,(((-0.50391275) * 0.06166042) + 1.8292713),-0.06317933,5
0,48,(1 / (1 / (0.33016801)) + (((1.1845418 * log_v_k_nu) + ((-1.1590528) * log_v_k_nu)) + 1.42669)),-0.06279028,9
0,49,(((0.60265899 * log_v_k_nu) + 0.1932402) + (abs(((-0.99064797) * log_v_k_nu)) ^ (-0.5985955))),-3.4028235e+38,7
0,50,(((abs((-1.4059228)) ^ 1.4941686) + ((-0.42487609) + (0.025488803 * log_v_k_nu))) - 1 / (1 / ((-0.51804805)))),-0.06279028,11
0,51,1 / (((((-0.033553645) - 1.0663699) + (((-0.63241941) * log_v_k_nu) - 2.062192)) * 1 / (1 / (1.7506077)))),-3.8121877,12
0,52,(((0.31543642 + ((-0.1458575) * log_v_k_nu)) / 1 / (((-0.13296893) * log_v_k_nu))) / (0.038729392 - ((-1.0341542) * log_v_k_nu))),-3.3305187,10
0,53,(((-1.0729221) * log_v_k_nu) - ((-1.9807525) * log_v_k_nu)),-0.6350845,3
0,54,1 / (((abs((-0.4067128)) ^ (-0.90383095)) + ((-0.82346135) / (1.839564 * log_v_k_nu)))),-11.381234,8
