dummy,evals,expr,fitness,length
0,1,(((1.7568576 + ((-1.0593928) * log_v_k_nu)) - (1.2618232 * log_v_k_nu)) + (((-0.27829343) * log_v_k_nu) - ((-2.6249983) * log_v_k_nu))),-0.062790275,9
0,2,(abs((1.6531936 * log_v_k_nu)) ^ 1.4936168),-18.128494,3
0,3,((abs(0.3435061) ^ (-1.3454906)) - 1 / ((0.082681008 * log_v_k_nu))),-3.4028235e+38,6
0,4,(((abs(((-1.2415013) * log_v_k_nu)) ^ (-0.49600124)) * 1 / ((-0.023869937))) + (1 / ((0.8855626 * log_v_k_nu)) - ((-0.76381683) * log_v_k_nu))),-3.4028235e+38,11
0,5,(((abs(1 / ((-0.37523788))) ^ (0.36648658 * log_v_k_nu)) + (((-0.066168927) * log_v_k_nu) * (0.32536435 * log_v_k_nu))) - 1 / ((abs((0.71000654 * log_v_k_nu)) ^ (-1.5213742)))),-2.087824,13
0,6,(abs(((0.93857014 * 0.77583635) * 1 / ((0.2426599 * log_v_k_nu)))) ^ (abs((-0.20708461)) ^ ((-0.78848314) * log_v_k_nu))),-3.4028235e+38,10
0,7,(1 / (1 / ((-1.8227453))) - ((1.0577877 - 0.44851816) + (0.71419418 + (-4.9444084)))),-0.06317929,11
0,8,(0.80251437 / (0.49496382 * log_v_k_nu)),-3.4028235e+38,3
0,9,1 / ((1 / ((abs(((-0.41890454) * log_v_k_nu)) ^ 0.34869316)) * ((0.26186693 - (0.6554535 * log_v_k_nu)) / 1 / ((0.54857051 * log_v_k_nu))))),-3.4028235e+38,12
0,10,1 / (((-0.63096416) * log_v_k_nu)),-3.4028235e+38,2
0,11,(1 / ((abs((1.8473521 * log_v_k_nu)) ^ ((-1.1332381) * log_v_k_nu))) - ((0.6685589 * log_v_k_nu) * ((-0.57876241) * log_v_k_nu))),-28697.617,8
0,12,(1.7568581 - ((-0.025488496) * log_v_k_nu)),-0.06279027,3
0,13,(abs(((-0.48571754) * log_v_k_nu)) ^ (1.2435149 * log_v_k_nu)),-2.1894636,3
0,14,(1 / (1 / (1.1081156)) / (0.62782317 - (0.0071194926 * log_v_k_nu))),-0.06285139,7
0,15,1 / ((-2399.2031)),-3.2982006,2
0,16,((1 / (0.39230925) / ((0.070057653 * log_v_k_nu) / ((-1.4264373) * log_v_k_nu))) * 1 / (0.65043443)),-3.4028235e+38,9
0,17,(1 / (((-1.2834574) * log_v_k_nu)) - (0.75233537 * log_v_k_nu)),-3.4028235e+38,4
0,18,(abs(((0.91336823 - (-0.19349557)) * (((-0.22707611) * log_v_k_nu) + (3.2090683 * log_v_k_nu)))) ^ (abs((0.11940189 + 0.073299766)) ^ (0.67171997 * log_v_k_nu))),-0.30145738,13
0,19,(abs(((((-0.92031777) * log_v_k_nu) + (0.047134127 * log_v_k_nu)) * 1 / ((-0.69330013)))) ^ (1.2348886 * (-0.060717799))),-3.4028235e+38,10
0,20,1 / ((0.84808445 * log_v_k_nu)),-3.4028235e+38,2
0,21,(((0.025488913 * log_v_k_nu) - (-0.93087733)) + 0.82598066),-0.06279028,5
0,22,(abs((-1.3648245)) ^ (0.86568588 * log_v_k_nu)),-0.21662088,3
0,23,1 / (1 / (1 / ((abs(((-1.3313257) * log_v_k_nu)) ^ (0.16797625 * log_v_k_nu))))),-1.0815027,6
0,24,((abs(1 / ((0.17198904 * log_v_k_nu))) ^ ((-0.0066596195) * log_v_k_nu)) - ((0.27431229 * log_v_k_nu) * (1.091192 * log_v_k_nu))),-3.797867,8
0,25,(1 / ((1 / (((-2.2535167) * log_v_k_nu)) / (0.98501533 * log_v_k_nu))) + (((-0.47211862) + (0.63302523 * log_v_k_nu)) * 1 / ((-1.0714309)))),-128.30717,12
0,26,1 / ((1 / (1 / ((-0.77236402))) - (((-0.52911007) * ((-0.81593782) * log_v_k_nu)) + ((-1.2077518) / 0.2035767)))),-2.5366232,12
0,27,(abs((1 / (0.90969437) * (-0.78903013))) ^ ((-3.9748187) + ((-0.09144102) * log_v_k_nu))),-0.0628234,8
