dummy,evals,expr,fitness
0,18,1 / ((abs(((abs((((-0.92874891) * log_v_k_nu) - (0.45133188 * log_v_k_nu))) ^ ((2.219336 * log_v_k_nu) + ((-0.87079012) * log_v_k_nu))) - ((2.1929309 * 0.3470788) / 1 / ((-0.82805955))))) ^ ((((-0.22441521) - ((-2.3635125) * log_v_k_nu)) + 1 / (((-2.1119821) * log_v_k_nu))) * 1 / ((-0.21790801))))),-3.4028235e+38
0,19,(((abs((0.58421528 * log_v_k_nu)) ^ (-0.3151001)) * ((-0.81573439) / (-0.99472862))) + ((0.040929511 * log_v_k_nu) / (-0.788688))),-3.4028235e+38
0,20,(((-0.4510766) * 2.3745286) / (((-1.1352634) * log_v_k_nu) / 0.87336302)),-3.4028235e+38
0,21,1 / ((abs((((abs((abs(((-0.74687326) * log_v_k_nu)) ^ (0.63087767 * log_v_k_nu))) ^ (0.8212629 / 0.10431564)) + (abs(((-0.82171541) * (0.42505011 * log_v_k_nu))) ^ 1 / ((-0.11009245)))) + ((((0.034865424 * log_v_k_nu) / (-0.070762902)) + (0.1373468 / (1.964263 * log_v_k_nu))) / 1 / ((abs((0.30247158 * log_v_k_nu)) ^ 0.39552975))))) ^ (((abs((-1.0196131)) ^ ((-0.3499825) * log_v_k_nu)) + ((1.8555032 * log_v_k_nu) - ((-0.79240358) * log_v_k_nu))) * (((1.0763441 * log_v_k_nu) * 0.17930165) - ((-0.94309217) - 0.32865426))))),-3.4028235e+38
0,22,((((abs(1 / (0.24297491)) ^ (abs(0.43277597) ^ ((-0.054911699) * log_v_k_nu))) * 1 / (((1.1699628 * log_v_k_nu) - (-0.63899511)))) * ((((0.24256535 * log_v_k_nu) + (-0.90137964)) * (0.34779283 - 1.3316959)) * (((-0.025596939) - (0.52272898 * log_v_k_nu)) * ((-0.78577912) + (0.14842166 * log_v_k_nu))))) / (abs((abs((((0.44551519 * log_v_k_nu) + 0.074650817) * 1 / ((1.1733961 * log_v_k_nu)))) ^ 1 / ((abs(((-0.0018695628) * log_v_k_nu)) ^ (1.2150091 * log_v_k_nu))))) ^ ((((0.24603447 * log_v_k_nu) + 0.3802872) + (-0.37383124)) * ((1.2870312 * log_v_k_nu) - (0.62854356 * log_v_k_nu))))),-3.4028235e+38
0,23,(1 / ((0.59012228 * log_v_k_nu)) / (0.30848715 * log_v_k_nu)),-3.4028235e+38
0,24,(((((((-0.87772226) * log_v_k_nu) - (0.234382 * log_v_k_nu)) / 1 / ((-0.34872189))) / (abs(((-1.585156) / 1.4321314)) ^ ((1.0746971 * log_v_k_nu) + 0.40225852))) + ((((0.12076566 * log_v_k_nu) * (-0.38586399)) + (-1.0989871)) - (abs((-0.28031924)) ^ 0.47031492))) + 1 / (1 / ((1.3728435 / ((-0.30285364) * log_v_k_nu))))),-3.4028235e+38
0,25,(((0.53829056 * log_v_k_nu) / ((-0.056053583) * log_v_k_nu)) - ((-1.9259696) + (-0.96992999))),-3.4028235e+38
0,26,(abs(((1 / ((abs(0.35897666) ^ (0.71258456 * log_v_k_nu))) - ((abs((-1.2005315)) ^ (0.45344591 * log_v_k_nu)) * ((-0.37862816) / 1.7304567))) + ((abs(1 / ((0.8738364 * log_v_k_nu))) ^ (0.31481642 * log_v_k_nu)) / (((-1.8047583) * log_v_k_nu) / (0.76476926 * log_v_k_nu))))) ^ 1 / ((((0.18121417 * log_v_k_nu) - (-1.2233033)) / (abs(((-0.23365726) * log_v_k_nu)) ^ (-0.9886834))))),-3.4028235e+38
0,27,(1 / (1 / ((-0.68994743))) / ((0.25776255 / (-1.6030837)) + ((1.3428634 * log_v_k_nu) * (1.1141036 * log_v_k_nu)))),-83.85712
0,28,((1 / (((0.63876289 * log_v_k_nu) + 0.38350561)) / (((0.51279038 * log_v_k_nu) / 0.25728694) * 1 / (((-1.5877584) * log_v_k_nu)))) - (((abs(0.98950905) ^ (-0.30409744)) - ((0.48727968 * log_v_k_nu) / (1.845296 * log_v_k_nu))) / (1 / ((-1.2910556)) / (-0.78267205)))),-3.4028235e+38
0,29,(1 / ((((((((-0.4755629) * log_v_k_nu) * (-0.82749873)) / (abs(0.8011182) ^ (-1.174656))) + (((-1.3246951) * log_v_k_nu) / (-0.76111108))) - ((abs((-0.73163724)) ^ 1.4152759) / 1 / (((-0.11464887) * log_v_k_nu)))) + ((((-0.8409732) - 1.5472114) + 1 / ((-0.41139397))) / (((-1.4585109) + ((-0.4487029) * log_v_k_nu)) / ((0.6347571 * log_v_k_nu) - (1.0742971 * log_v_k_nu)))))) * 1 / (1 / ((1 / ((abs((-0.75872195)) ^ (0.054816969 * log_v_k_nu))) - (1 / ((-0.70157009)) * (abs((-1.3864635)) ^ (0.65225792 * log_v_k_nu))))))),-3.4028235e+38
0,30,(((1 / (0.004320343) - (abs((0.2647422 * log_v_k_nu)) ^ (-0.57953882))) + 1 / ((((-0.85265064) * log_v_k_nu) + (-0.83827817)))) + (((0.73133808 - ((-0.049634371) * log_v_k_nu)) - ((-0.97421181) / ((-0.69871438) * log_v_k_nu))) / ((0.84769553 + 0.14930657) - 1 / (((-0.13539511) * log_v_k_nu))))),-3.4028235e+38
0,31,(((abs(1 / (((abs((-1.4867491)) ^ (0.62192255 * log_v_k_nu)) - 0.39106968))) ^ (((1.2909484 * log_v_k_nu) * (0.45561144 * log_v_k_nu)) + ((0.53191328 * log_v_k_nu) - (-0.63608217)))) / (1 / ((abs((-2.314626)) ^ (-0.3175607))) * ((((-0.40688407) * log_v_k_nu) * ((-0.37844309) * log_v_k_nu)) * 1 / ((1.0836695 * log_v_k_nu))))) + 1 / ((abs(((abs((-0.095433861)) ^ 1.7757782) + (abs(((-0.78266394) * log_v_k_nu)) ^ (-1.078213)))) ^ (((-0.18620883) - ((-0.44226831) * log_v_k_nu)) + 1 / (0.39878356))))),-3.4028235e+38
0,32,(1 / ((((1 / (((-2.0221689) * log_v_k_nu)) / ((-1.8451142) * (-1.7093426))) + (1 / (1.2498072) * ((-0.54878503) * log_v_k_nu))) + ((1.1743312 + (1.0023075 * log_v_k_nu)) / (abs((-0.61486661)) ^ (-1.1965756))))) - (abs(((abs(((-1.0356413) * (-1.2607874))) ^ ((-0.76621276) - ((-0.057399105) * log_v_k_nu))) - (abs(((1.2279668 * log_v_k_nu) + (-0.85210097))) ^ ((0.36164033 * log_v_k_nu) + (-0.79691684))))) ^ ((1 / ((-1.0525843)) * (abs(((-0.44031206) * log_v_k_nu)) ^ (0.6274119 * log_v_k_nu))) + 1 / ((((-0.11074703) * log_v_k_nu) + (-1.8777884)))))),-94.08122
0,33,((1 / (((-0.31664962) + 0.83697379)) * (((0.88217145 * log_v_k_nu) - (0.50222421 * log_v_k_nu)) - (0.09191706 + (0.64024609 * log_v_k_nu)))) * ((0.37013361 * (0.30629277 * log_v_k_nu)) / (abs(((-0.41934633) * log_v_k_nu)) ^ (1.5309438 * log_v_k_nu)))),-4.645422
0,34,(abs((((((0.73975009 * log_v_k_nu) * (0.41669741 * log_v_k_nu)) * ((-1.5788606) / ((-0.89735723) * log_v_k_nu))) * ((0.20557931 * log_v_k_nu) * 0.25766042)) / (((-1.5084791) - (-2.9667957)) / 1 / (0.71909529)))) ^ ((((-1.3695909) / (-0.086263254)) + ((-1.7019932) / 0.29844436)) / (abs((0.70862526 * 0.63908887)) ^ (abs((0.49152485 * log_v_k_nu)) ^ (-0.45652992))))),-3.4028235e+38
0,35,(abs(1 / (1 / (1 / (0.1228151)))) ^ (((-0.37198013) + 0.078940913) + (abs(((-1.6605086) * log_v_k_nu)) ^ (0.45845675 * log_v_k_nu)))),-4.3380455e+26
0,36,(1 / (((((0.63317716 / 1.7331272) + 0.77476102) + ((0.078710563 * log_v_k_nu) + (-0.041123271))) / (abs((((-1.5685406) * log_v_k_nu) - (-2.1385043))) ^ 1 / (((-0.62893391) * log_v_k_nu))))) / (1 / ((((0.28409329 * log_v_k_nu) / (-0.06087001)) / (((-0.59970403) * log_v_k_nu) + (-0.023146765)))) * (abs((((1.4640554 * log_v_k_nu) + 0.40535063) - ((-1.2984706) / 1.279085))) ^ (abs(((-1.0327351) * (1.0066415 * log_v_k_nu))) ^ (((-1.4380612) * log_v_k_nu) / (-0.25168604)))))),-3.6028643
0,37,(1 / (((((((-0.90409833) * log_v_k_nu) + ((-1.7420095) * log_v_k_nu)) - (1.6106168 / ((-0.73538506) * log_v_k_nu))) / ((((-0.48239866) * log_v_k_nu) * (-0.94446158)) * (abs(((-0.54282242) * log_v_k_nu)) ^ (0.38501292 * log_v_k_nu)))) * (((((-0.72724652) * log_v_k_nu) - ((-0.90815812) * log_v_k_nu)) / (abs(((-0.38235557) * log_v_k_nu)) ^ (-0.56679279))) / ((abs(1.2819382) ^ (-0.17647319)) * (((-0.77596939) * log_v_k_nu) - ((-0.1618157) * log_v_k_nu)))))) * 1 / (((1 / ((-0.60700029)) - 1 / ((-2.0148523))) - (1 / ((0.62306309 * log_v_k_nu)) / (abs(0.1949515) ^ (-0.17570236)))))),-3.4028235e+38
0,38,(((abs((((0.42498258 * log_v_k_nu) + 0.57891661) * (((-0.37005606) * log_v_k_nu) / ((-0.60783505) * log_v_k_nu)))) ^ 1 / (1 / (1.9079704))) - 1 / ((abs(((-1.1519775) * log_v_k_nu)) ^ 1.2963037))) + (1 / (1 / ((0.30574855 * log_v_k_nu))) + ((1.2098097 + (0.77032149 * log_v_k_nu)) / ((0.63542545 * log_v_k_nu) * (-2.3525558))))),-3.4028235e+38
0,39,(abs((((abs(0.16781105) ^ ((-0.19593869) * log_v_k_nu)) - (abs((1.9581963 * log_v_k_nu)) ^ ((-0.27321908) * log_v_k_nu))) * (((0.51810312 * log_v_k_nu) / (-1.281776)) / (((-0.5549913) * log_v_k_nu) + ((-0.5173856) * log_v_k_nu))))) ^ ((1 / (0.11772545) * (((-1.6780708) * log_v_k_nu) - (2.0535364 * log_v_k_nu))) + (1 / (1.1761854) * (0.47671393 * log_v_k_nu)))),-3.4028235e+38
0,40,((1 / ((abs((1.3912687 + (-0.068141587))) ^ (0.70099264 * (-0.072363243)))) * ((1 / ((-0.47491089)) - (0.4470022 * log_v_k_nu)) - ((0.14975227 * log_v_k_nu) * (0.073342882 * log_v_k_nu)))) * (((0.36129767 - (-0.042246506)) - 1 / ((-0.55214459))) + (abs(((0.040347617 * log_v_k_nu) / 1.7023835)) ^ (1.9149522 - 0.0090206312)))),-68.772736
0,41,1 / ((abs((((abs((0.2801339 * log_v_k_nu)) ^ ((-0.59518152) * log_v_k_nu)) - ((-0.40838799) / (0.40782171 * log_v_k_nu))) + 1 / ((0.085081451 / (0.24609892 * log_v_k_nu))))) ^ (((0.85705018 * log_v_k_nu) / ((-0.36112055) * log_v_k_nu)) - 1 / (((-0.43827274) * log_v_k_nu))))),-3.4028235e+38
0,42,((abs((abs(((abs((0.31369418 * log_v_k_nu)) ^ 0.42016479) - 0.60612518)) ^ ((0.68825811 * log_v_k_nu) * ((-1.9113407) * log_v_k_nu)))) ^ ((((-0.4058564) * log_v_k_nu) / ((-1.5786501) * log_v_k_nu)) - ((-0.66321486) * (-0.23680805)))) / (abs(1 / ((abs((-1.6144693)) ^ (0.59591621 * log_v_k_nu)))) ^ ((abs(((-0.098494284) * log_v_k_nu)) ^ (-0.06154675)) * (((-0.81227052) * log_v_k_nu) * 1.9902231)))),-1.7743438
0,43,1 / (((((2.4271495 - (-0.10328121)) / ((0.1255739 * log_v_k_nu) + (0.056796778 * log_v_k_nu))) / ((((-0.37932575) * log_v_k_nu) * ((-0.72866476) * log_v_k_nu)) + ((-1.0882374) + (0.27762279 * log_v_k_nu)))) / (((-0.57860214) * ((-1.2480788) * log_v_k_nu)) * ((0.019929474 * log_v_k_nu) + (1.0050635 * log_v_k_nu))))),-2.9799092
0,44,((((abs((1 / ((-1.3529223)) * (-1.8970039))) ^ 1 / ((0.90908259 * log_v_k_nu))) + 1 / (((0.11568473 * log_v_k_nu) / 0.51937056))) + 1 / ((((0.61825055 * log_v_k_nu) / 0.61480111) + (0.23874529 - ((-0.60791904) * log_v_k_nu))))) * ((1 / ((((-0.53249115) * log_v_k_nu) * ((-0.8883366) * log_v_k_nu))) + 1 / (1 / ((1.1800275 * log_v_k_nu)))) * ((1 / ((0.80348134 * log_v_k_nu)) + (((-0.88165325) * log_v_k_nu) - (1.3809687 * log_v_k_nu))) * ((abs((0.18781613 * log_v_k_nu)) ^ (0.40085804 * log_v_k_nu)) + ((0.71202946 * log_v_k_nu) + 0.81309736))))),-3.4028235e+38
0,45,((1 / (((-0.97502297) * log_v_k_nu)) + ((-0.42835343) * log_v_k_nu)) + 1 / (((-0.68107593) * log_v_k_nu))),-3.4028235e+38
0,46,(abs((abs(1 / (((abs(((-1.08205) * log_v_k_nu)) ^ (-0.28556713)) - ((-0.16996977) * (0.24165899 * log_v_k_nu))))) ^ (((((-0.30973834) * log_v_k_nu) + (-0.6790244)) - ((-0.3265914) / (0.17868152 * log_v_k_nu))) - 1 / (1 / (((-0.84372973) * log_v_k_nu)))))) ^ (1 / ((((0.77062935 * log_v_k_nu) - ((-1.5687612) * log_v_k_nu)) * 1 / ((0.47139689 * log_v_k_nu)))) + ((abs(((-0.95577753) * log_v_k_nu)) ^ (0.34222764 * log_v_k_nu)) * ((1.0093158 * log_v_k_nu) * ((-0.58513844) * log_v_k_nu))))),-3.4028235e+38
0,47,1 / ((abs((((1.7732791 * log_v_k_nu) * 1.0020263) + 1 / ((-0.16654576)))) ^ (1 / (((-2.0124521) * log_v_k_nu)) / 1 / (0.63233823)))),-3.4028235e+38
0,48,((1 / (((abs(((-0.45173395) * log_v_k_nu)) ^ (-0.92532748)) / 1 / ((-0.52978313)))) * (((((-0.7969709) * log_v_k_nu) + (1.0793984 * log_v_k_nu)) * (abs(0.36238271) ^ (-0.30749175))) * (((0.004233385 * log_v_k_nu) + ((-0.68541235) * log_v_k_nu)) - 1 / ((1.2557974 * log_v_k_nu))))) / ((((0.034537069 + (0.55295694 * log_v_k_nu)) - ((-0.55664009) - (-0.55457634))) + (((-0.14658399) * (0.36559147 * log_v_k_nu)) * (abs((0.20561004 * log_v_k_nu)) ^ (-0.40800941)))) + ((1 / (0.67491746) * ((-0.58280021) * log_v_k_nu)) / ((-0.80297357) + (-0.68076527))))),-3.4028235e+38
0,49,1 / ((abs((((((1.7791904 * log_v_k_nu) - (2.0644708 * log_v_k_nu)) - ((0.57217515 * log_v_k_nu) / 0.076551624)) / (((-1.6361535) - 0.23823094) - (0.27732477 * (0.96387494 * log_v_k_nu)))) / ((abs(1 / (0.096467383)) ^ (0.46830165 * log_v_k_nu)) * ((-0.45945477) + 0.55015016)))) ^ (((((-0.3659617) * log_v_k_nu) - ((-1.2967756) * log_v_k_nu)) / (abs((1.5326618 * log_v_k_nu)) ^ ((-0.73361701) * log_v_k_nu))) * ((((-0.42703062) * log_v_k_nu) / (-0.39439538)) / ((-0.46623778) - ((-1.0367284) * log_v_k_nu)))))),-4907087000000
0,50,(abs((abs((abs((abs(((-1.797586) * log_v_k_nu)) ^ (0.45255318 * log_v_k_nu))) ^ ((-2.4686558) / ((-2.0309863) * log_v_k_nu)))) ^ 1 / ((abs(((-0.1140669) * log_v_k_nu)) ^ ((-0.59609258) * log_v_k_nu))))) ^ (abs(((((-1.0169232) * log_v_k_nu) / ((-0.63459897) * log_v_k_nu)) + (-0.043694276))) ^ (((-0.96166867) * log_v_k_nu) / (-0.029455012)))),-3.4028235e+38
0,51,((((0.72799379 / 0.84624344) - ((-1.0676708) + ((-1.4263906) * log_v_k_nu))) * (1 / (((-0.27521068) * log_v_k_nu)) * (-0.53882951))) - ((((-0.099284127) * log_v_k_nu) / (1.9315776 * log_v_k_nu)) - (abs(0.78909749) ^ (1.5948051 * log_v_k_nu)))),-3.4028235e+38
0,52,1 / (1 / ((((abs((((-0.6354416) * log_v_k_nu) * (0.48955488 * log_v_k_nu))) ^ 1.6181557) * (abs(((-0.92830396) * log_v_k_nu)) ^ (-0.30286163))) / (abs(1 / ((0.61160743 * log_v_k_nu))) ^ (0.39470428 + (-0.22630894)))))),-3.4028235e+38
0,53,((((-0.7138921) + 0.5813244) + (0.96855223 / 0.86931199)) - ((-0.32646105) / (1.2910314 * log_v_k_nu))),-3.4028235e+38
0,54,((((((-0.20743366) + ((-1.9747109) * log_v_k_nu)) * 1 / (0.12621237)) + ((((-1.0897276) * log_v_k_nu) - (-0.75002521)) / ((0.5932309 * log_v_k_nu) + ((-0.068991177) * log_v_k_nu)))) - ((abs(((0.8073166 * log_v_k_nu) - (-1.1913904))) ^ (1.1565702 / ((-0.94027644) * log_v_k_nu))) - (abs(1 / ((0.13198914 * log_v_k_nu))) ^ 1 / (0.5292694)))) - ((1 / (((-0.0010455585) * log_v_k_nu)) + (0.28110531 * (2.1177359 * log_v_k_nu))) / ((0.14282218 + (-0.76214361)) + 1 / ((-0.33998656))))),-3.4028235e+38
0,55,((((((-0.65650433) * log_v_k_nu) * ((-0.74717605) * log_v_k_nu)) / ((-1.3280025) * log_v_k_nu)) * ((0.64165533 * log_v_k_nu) + 0.94101793)) / (((-2.2168117) + (1.5338603 * log_v_k_nu)) * (0.32927203 * (0.30503413 * log_v_k_nu)))),-3.4028235e+38
0,56,((1 / ((0.55027783 * log_v_k_nu)) - 1 / ((-1.0187662))) / ((0.2112824 * log_v_k_nu) * (0.73872721 * log_v_k_nu))),-3.4028235e+38
0,57,(((1 / (1 / ((0.96243668 * log_v_k_nu))) - (((-1.3424261) * (-0.43196964)) * (((-1.9669789) * log_v_k_nu) / (1.0849659 * log_v_k_nu)))) + (1 / (((-0.28871894) * (0.1345025 * log_v_k_nu))) * (((-0.70676136) / (0.78772283 * log_v_k_nu)) * (1.3760228 + 0.014164001)))) * 1 / ((((((-2.2179909) * log_v_k_nu) - (0.16310906 * log_v_k_nu)) * ((-0.35223448) / (-0.085930705))) * (abs(1 / (((-0.43020827) * log_v_k_nu))) ^ (-1.3710358))))),-3.4028235e+38
0,58,(abs((((((-0.35634568) * log_v_k_nu) * 0.83395272) * 1 / (((-0.046427816) * log_v_k_nu))) - (1 / (((-0.09803424) * log_v_k_nu)) / (0.48006088 * log_v_k_nu)))) ^ ((abs((-0.87175953)) ^ (1.0599449 * log_v_k_nu)) + 1 / (((-0.011033808) * log_v_k_nu)))),-3.4028235e+38
0,59,((abs((1 / (((1.5840024 * log_v_k_nu) / (-1.073343))) * (((0.38158086 * log_v_k_nu) - ((-0.59692693) * log_v_k_nu)) * ((-2.7063448) / 0.64684272)))) ^ (((((-0.99569041) * log_v_k_nu) - (0.18655847 * log_v_k_nu)) + ((0.37045819 * log_v_k_nu) * ((-0.20811261) * log_v_k_nu))) * (1 / (((-2.6216538) * log_v_k_nu)) * 1.046317))) / (abs((1 / (((-0.63248605) * log_v_k_nu)) * (0.58915734 + 1.159086))) ^ ((abs(((-0.15408808) * log_v_k_nu)) ^ ((-0.1027814) * log_v_k_nu)) + (((-0.035940371) * log_v_k_nu) - 0.24263233)))),-3.4028235e+38
0,60,(abs(1 / ((1 / (((-0.60638082) * log_v_k_nu)) / 2.1254861))) ^ ((0.51003605 + (-2.0139861)) / (0.91845453 + (0.42907625 * log_v_k_nu)))),-3.4028235e+38
0,61,1 / (((abs(((abs(0.50091022) ^ (-0.22162578)) / ((0.62738818 * log_v_k_nu) - (1.5242511 * log_v_k_nu)))) ^ (abs(((-0.23108719) / (0.61265713 * log_v_k_nu))) ^ 1 / (((-1.0981134) * log_v_k_nu)))) - ((1 / (0.63462186) / 1 / ((1.3137279 * log_v_k_nu))) / (abs(0.35661113) ^ 0.59969544)))),-10.439897
0,62,(((abs(((-0.50591671) * log_v_k_nu)) ^ (-2.363945)) + ((0.069942117 * log_v_k_nu) * (3.0684309 * log_v_k_nu))) * ((abs((-1.227801)) ^ (1.9309601 * log_v_k_nu)) * ((-1.3675997) * (-0.041685153)))),-3.4028235e+38
0,63,((((1 / (((-0.10890963) * log_v_k_nu)) + (0.70442027 * (0.28583875 * log_v_k_nu))) + 1 / ((1.6752437 * (0.44232056 * log_v_k_nu)))) - 1 / ((abs((((-0.33136696) * log_v_k_nu) + 0.0082248077)) ^ (((-1.550537) * log_v_k_nu) / 1.1122081)))) - (abs(1 / ((1 / ((-0.60596859)) + (abs(0.92717934) ^ 0.20945539)))) ^ ((((0.70925903 * log_v_k_nu) + 0.26013598) + (((-2.5726056) * log_v_k_nu) * 0.12856188)) + ((((-0.86517543) * log_v_k_nu) - (-2.0217922)) / 1 / ((-1.1270063)))))),-3.4028235e+38
0,64,((abs((abs(((-1.5700462) + 1.494526)) ^ 1 / ((0.8665148 * log_v_k_nu)))) ^ ((((-0.1668535) * log_v_k_nu) - ((-0.37095907) * log_v_k_nu)) - ((0.25198326 * log_v_k_nu) + (1.691698 * log_v_k_nu)))) + (1 / ((abs(2.4166279) ^ ((-0.43275189) * log_v_k_nu))) * ((-0.21381937) / 0.11671674))),-29910.379
