dummy,evals,expr,fitness
0,1,((((1.0698082 + (-0.62499893)) + ((-0.14336561) / (1.3024999 * log_v_k_nu))) + (1 / ((0.41346839 * log_v_k_nu)) + (0.57483703 + 1.2128227))) / 1 / (((0.59327859 * 0.35451502) * (-0.1574778)))),-3.4028235e+38
0,2,(((abs(((((-0.87693501) * log_v_k_nu) * 1.2249861) - ((1.0686352 * log_v_k_nu) + ((-0.8290422) * log_v_k_nu)))) ^ ((0.20455422 / ((-0.013691964) * log_v_k_nu)) * (-0.44036555))) / ((abs((0.33861747 * log_v_k_nu)) ^ 0.34941319) - 1 / ((-1.0655019)))) + 1 / (((0.33677259 * (0.81822652 * log_v_k_nu)) - (1.4924436 / 0.5156284)))),-67.34854
0,3,(((((abs(((-0.47388551) * log_v_k_nu)) ^ (0.77080607 * log_v_k_nu)) / (((-0.63746035) * log_v_k_nu) / (0.61609071 * log_v_k_nu))) + 1 / (((0.94530773 * log_v_k_nu) + 1.0409302))) + ((((-0.74246234) - (0.12598623 * log_v_k_nu)) - 1 / (((-2.4630289) * log_v_k_nu))) - ((0.16149931 - (-2.1329589)) - (0.75773525 / ((-0.10056915) * log_v_k_nu))))) * (((((0.12030899 * log_v_k_nu) * 0.52584666) - 1 / ((2.0181975 * log_v_k_nu))) + (((0.082273103 * log_v_k_nu) + ((-0.80719811) * log_v_k_nu)) / (-0.36835179))) + ((abs(1.3995281) ^ 0.56190002) * ((-1.0899291) * (1.2886212 * log_v_k_nu))))),-3.4028235e+38
0,4,1 / ((((1 / ((0.48080996 + (-0.13154306))) / (((0.5519504 * log_v_k_nu) + (-0.038943008)) * (abs(((-1.4136803) * log_v_k_nu)) ^ (0.34361318 * log_v_k_nu)))) / ((((-0.5744673) - 1.2093569) / 1 / ((0.12118803 * log_v_k_nu))) / 1 / ((1.1768582 + 0.48184535)))) * (((((2.2117286 * log_v_k_nu) + (-1.4663186)) - (abs((0.079692319 * log_v_k_nu)) ^ 0.14460234)) - ((-1.2006748) * (0.97001916 * log_v_k_nu))) / (1 / ((2.4993789 * log_v_k_nu)) + ((2.0231998 * log_v_k_nu) / (0.040697984 * log_v_k_nu)))))),-3.4028235e+38
0,5,(abs((abs((((((-1.1440285) + 0.17860082) + (((-0.21576767) * log_v_k_nu) / (-1.6163058))) / 1 / ((abs(((-0.33026642) * log_v_k_nu)) ^ ((-1.8969756) * log_v_k_nu)))) * ((1 / (((-0.4964287) * log_v_k_nu)) * 1 / (((-1.5965294) * log_v_k_nu))) + (((0.7557832 * log_v_k_nu) - (-1.3948356)) / (abs(((-0.23125961) * log_v_k_nu)) ^ (1.7198135 * log_v_k_nu)))))) ^ 1 / (((1 / (((-0.18635313) * log_v_k_nu)) * 0.78201491) - (0.89738274 / (1.310819 * log_v_k_nu)))))) ^ (1 / (1 / ((abs((-0.49496129)) ^ (-0.21567455)))) - 1 / (1 / ((1.5308571 + 0.10844445))))),-0.4053167
0,6,(abs(1 / (((((1.9100382 * log_v_k_nu) / (-0.15955016)) * 1 / ((0.50406408 * log_v_k_nu))) + (0.50597388 - 1.0304763)))) ^ ((((0.30240053 * log_v_k_nu) / (0.48488224 * log_v_k_nu)) - 1 / (((-0.03416251) * log_v_k_nu))) * (abs(((-2.361187) - ((-0.14817043) * log_v_k_nu))) ^ (((-0.5812971) * log_v_k_nu) + (0.22161472 * log_v_k_nu))))),-3.4028235e+38
0,7,((abs((1 / (((-0.62060797) / (-1.1996033))) * (1 / ((0.19616789 * log_v_k_nu)) - (1.1495188 * log_v_k_nu)))) ^ ((2.5898221 * ((-1.0942042) * log_v_k_nu)) + (((-1.597509) * log_v_k_nu) * (-0.50886619)))) - (abs(1 / (1 / ((0.82526433 * log_v_k_nu)))) ^ (abs(1 / ((-0.76260471))) ^ ((-0.055236161) * 0.43250448)))),-631924900
0,8,((1 / ((((-0.13442336) - (0.42855501 * log_v_k_nu)) / (((-0.036563326) * log_v_k_nu) - 0.50309455))) / ((abs(1 / ((-0.86791039))) ^ ((-1.4377316) + (-0.037841994))) * (((0.277834 * log_v_k_nu) - (-0.28551647)) / ((1.3381076 * log_v_k_nu) - (-0.38822642))))) - (((((0.31721768 * log_v_k_nu) * (-0.26481801)) / (abs(0.6406917) ^ (-0.9351998))) + (1 / ((-2.5280766)) * (0.27779171 * log_v_k_nu))) * ((0.52810246 * ((-2.2786138) * log_v_k_nu)) * (0.28343129 + 0.2229794)))),-2.510503
0,9,((((abs((((-0.59871703) * log_v_k_nu) * (0.23770215 * log_v_k_nu))) ^ (0.12691505 * (1.953787 * log_v_k_nu))) + ((((-0.14268185) * log_v_k_nu) * 0.60821784) - ((0.83682197 * log_v_k_nu) * (0.28655419 * log_v_k_nu)))) + ((1.5498067 / (-0.8532483)) / 1 / (0.74844682))) + (((((-0.80445141) * log_v_k_nu) * (0.8191393 * log_v_k_nu)) / (abs((-0.16086689)) ^ (0.049714487 * log_v_k_nu))) + 1 / (((0.50474215 * log_v_k_nu) * (-0.21300927))))),-3.4028235e+38
0,10,(((abs(1 / (((-1.3492659) - 1.0787982))) ^ 1 / (((-1.676883) * log_v_k_nu))) * (((1.0747269 * log_v_k_nu) + (-0.45073572)) / (((-0.47121081) * log_v_k_nu) - ((-2.2090652) * log_v_k_nu)))) / ((abs(((0.19408415 * log_v_k_nu) / ((-0.060505904) * log_v_k_nu))) ^ 1 / ((-0.79365665))) / 1 / ((abs(((-0.12772638) * log_v_k_nu)) ^ (-1.4580587))))),-3.4028235e+38
0,11,(1 / ((1 / (1 / ((((-0.3626959) * log_v_k_nu) * (0.25124884 * log_v_k_nu)))) + (((abs(0.087196179) ^ ((-1.772701) * log_v_k_nu)) / (((-0.83028853) * log_v_k_nu) * (-2.8341501))) / ((((-0.65728396) * log_v_k_nu) + (-0.93665284)) + (abs((0.87883478 * log_v_k_nu)) ^ (-0.65249795)))))) / 1 / ((((1 / (0.43015999) * (0.25698835 * log_v_k_nu)) / (0.12758692 - (-0.015429615))) * (((-0.56677973) - ((-1.3855321) * log_v_k_nu)) - (0.7305671 + 0.15710424))))),-3.4028235e+38
0,12,(abs((4.9249086 * 0.34533226)) ^ (0.50703132 * log_v_k_nu)),-0.2166209
