dummy,evals,expr,fitness
0,1,(abs((1 / (((-0.33061254) * log_v_k_nu)) - (1.1324346 * log_v_k_nu))) ^ (((-0.1642037) * log_v_k_nu) - (0.78931981 * log_v_k_nu))),-2.750226
0,2,(abs(1 / (1 / (0.98918921))) ^ (((-1.043931) * log_v_k_nu) * 0.74152946)),-0.6783108
0,3,1 / ((1 / ((1 / ((abs((1.0828753 * log_v_k_nu)) ^ 0.27861083)) - ((abs(((-1.3430512) * log_v_k_nu)) ^ (-0.062409513)) - (abs(0.46155342) ^ 1.9299879)))) - (abs((abs(1 / ((abs((0.035257507 * log_v_k_nu)) ^ 0.085080601))) ^ (1 / (((-0.47364464) * log_v_k_nu)) * 1.9948194))) ^ (((-0.049836837) + (0.18928887 * log_v_k_nu)) - (abs(((-0.48509654) * log_v_k_nu)) ^ (0.35800961 * log_v_k_nu)))))),-3.4028235e+38
0,4,(1 / ((0.97306824 * log_v_k_nu)) / (0.11894916 * log_v_k_nu)),-3.4028235e+38
0,5,((((0.58451408 - 0.22899461) + ((0.86993015 * log_v_k_nu) * (0.61842823 * log_v_k_nu))) - 1 / (((-0.2318915) + (0.03866468 * log_v_k_nu)))) + ((1 / (0.90202123) - (1.444312 * (-2.4382463))) - (1 / ((0.72780579 * log_v_k_nu)) - (-1.706962)))),-3.4028235e+38
0,6,((abs(((((-0.33462998) * log_v_k_nu) / ((-0.75801289) * log_v_k_nu)) - ((0.25614488 * log_v_k_nu) * (-1.097998)))) ^ (((-1.3313153) * log_v_k_nu) + ((-1.7947431) * log_v_k_nu))) / (((-1.6128116) * ((-0.016178735) * log_v_k_nu)) * (((-0.23807041) * log_v_k_nu) / ((-0.10536756) * log_v_k_nu)))),-3.4028235e+38
0,7,(abs(((0.02936171 * log_v_k_nu) - 1.1014143)) ^ (7.9983873 * log_v_k_nu)),-0.062395174
0,8,(83.456039 - 81.657799),-0.06317928
0,9,(((((-0.14329705) + (-0.0067390269)) + 1 / (((-0.76359022) * log_v_k_nu))) - ((abs(0.69472957) ^ 0.61297083) / (((-0.34265304) * log_v_k_nu) / (-0.78387398)))) - 1 / ((((-0.16016583) + 0.032813143) + ((2.2680302 * log_v_k_nu) * ((-0.35136095) * log_v_k_nu))))),-3.4028235e+38
0,10,1 / (0.55611181),-0.06317927
0,11,((abs(1 / ((-1.5616441))) ^ (abs(((-0.22377381) * log_v_k_nu)) ^ 0.93786347)) / (abs(1 / (1.7529106)) ^ (0.78639472 * log_v_k_nu))),-0.28855145
0,12,(abs((abs((1 / ((1 / ((-0.85109669)) / ((-1.6093903) * log_v_k_nu))) / (abs((1.2423124 / (-1.8472078))) ^ 1 / ((-0.54822516))))) ^ 1 / (1 / (((1.3044947 * log_v_k_nu) + 0.81575096))))) ^ ((((1.2591834 / ((-0.8012836) * log_v_k_nu)) - ((0.20342506 * log_v_k_nu) - ((-0.81947237) * log_v_k_nu))) - (((-1.5054712) * 0.83254153) * (abs((-0.95617992)) ^ (2.1923311 * log_v_k_nu)))) / ((((0.53697318 * log_v_k_nu) - 0.31577688) + (0.0063374895 * (0.56758821 * log_v_k_nu))) - ((abs((-1.618879)) ^ (-1.114122)) - (abs(0.93851584) ^ 0.63292015))))),-3.4028235e+38
0,13,(((abs(1 / ((0.53514898 * log_v_k_nu))) ^ 1 / ((0.30492303 * log_v_k_nu))) * 1 / (1 / ((0.30666295 * log_v_k_nu)))) * ((1 / ((-0.50764412)) + (((-0.62406605) * log_v_k_nu) + 1.225564)) / (((-1.2503552) + (-0.0043813968)) - (0.74563003 - ((-1.0652199) * log_v_k_nu))))),-3.4028235e+38
0,14,1 / (((((1 / ((-1.2914521)) / (-0.43389985)) * (((-1.4051751) * log_v_k_nu) - ((-0.42796174) * log_v_k_nu))) / ((1.4711214 / (-0.083548315)) * ((-1.3918742) / ((-0.74895793) * log_v_k_nu)))) - 1 / (((1.4635017 + (0.85374355 * log_v_k_nu)) + (abs((0.73759371 * log_v_k_nu)) ^ ((-0.024746414) * log_v_k_nu)))))),-1292.5769
0,15,1 / (1 / (((abs((abs(((0.044447392 / ((-0.19641064) * log_v_k_nu)) - 1 / ((-1.7682242)))) ^ (3.1416576 + ((-1.3224152) * log_v_k_nu)))) ^ (1 / ((0.37607378 * log_v_k_nu)) * (((-0.43860525) * log_v_k_nu) / (0.21842182 * log_v_k_nu)))) - ((abs((2.018486 * 2.1271636)) ^ ((-0.57913655) - 0.11033974)) / 1 / (((-0.53642654) / 0.070648015)))))),-3.4028235e+38
0,16,1 / ((0.27718198 * log_v_k_nu)),-3.4028235e+38
