generation,individual_index,expression,fitness,nodes
0,0,1/(1/((1.091018217532377) * (0.7790693492307796))),-2604.652967596197,5
0,1,((1/(x0)) - (x0)) + ((x0) + (1/(1.1204085204452001))),-5097.155320081783,9
0,2,(((x0) + (-0.07185989283967806)) / (x0)) + ((0.8629858980911247) - (-0.24804511371685647)),-2641.6763503348943,9
0,3,1/((1/(-0.9692999827514022)) * (1/(0.8159513944113747))),-2811.131388415326,6
0,4,((abs(x0)**(x0)) + (0.8545294863702824)) / (1/(-0.3281595166528841)),-2558.972368043091,8
0,5,((x0) / (-0.7151728528110293)) + (abs(x0)**(x0)),-4257.043632927904,7
0,6,1/(abs(abs(x0)**(-0.5070195133988774))**(abs(x0)**(x0))),-18.808152186529526,8
0,7,((abs(x0)**(x0)) - ((-0.19227918204668154) - (1.035383019686229))) * ((x0) + (0.06979712802625282)),-1888.8235149864615,11
0,8,1/(1/((x0) - (-0.2712994409996386))),140.18508422670715,5
0,9,((0.20263322532577444) - (abs(0.6000031366735863)**(-0.2864240256041476))) * ((x0) - (1/(-2.4898347326046752))),-223.7244633880207,10
0,10,abs((x0) + (-0.9318893810945723))**(1/(x0)),-3468.495278877239,6
0,11,((x0) - (-0.28806060882547335)) * (1/(-1.164611607409555)),-42.28231732883738,6
0,12,((-0.5239471130452255) - (-0.9570150063235656)) - (abs(x0)**((x0) * (0.11748147983533525))),-2001.7340350683007,9
0,13,((x0) / (abs(0.41513871848054024)**(-0.8477673880100801))) - (abs(x0)**(abs(0.3338962959758313)**(1.04050678001095))),-2251.930810875265,11
0,14,((x0) - (0.030287155355532655)) / (((x0) + (x0)) / (-0.9970370998842737)),-3223.2523885358655,9
0,15,1/(((-1.0537149408247992) - (x0)) + (x0)),-2617.7327069316607,6
0,16,1/(((-0.4575358198003528) - (1.0988518573110202)) + (x0)),-3536.743046448055,6
0,17,((x0) / (x0)) * ((-0.8493047322585642) + ((x0) - (x0))),-2604.6547269661496,9
0,18,abs((3.3428094911993433) / (x0))**((-0.7499562633755792) + ((x0) + (x0))),-3663.4415412983008,9
0,19,1/(1/((-0.28323373963420634) - (-1.13317859700164))),-2604.6529740942683,5
0,20,abs((1/(-2.3500376028542505)) / ((x0) * (-2.41818362604139)))**(1/((x0) * (x0))),-8067.120356298576,11
0,21,(abs(-0.2741210590829396)**((-0.7487339245793466) * (0.41079778006779455))) * ((x0) + (0.11697791637240668)),563.4115012920768,9
0,22,(((x0) / (x0)) * (abs(0.8759400487053751)**(0.5108239844138763))) + ((x0) - (x0)),-2613.860350481125,11
0,23,((1/(1.1203073631228468)) + ((-0.42348056000571094) * (0.16254950974249097))) / (((-0.8532525578586645) * (x0)) + (0.9919458967905073)),-3587.003698038798,12
0,24,(abs((0.31736608359960017) * (x0))**(x0)) - (((0.922205714056797) - (x0)) / (1/(-0.4944716235867635))),-4325.925170650693,12
0,25,abs(abs((-0.3151768383243918) + (0.8161813229935085))**(1/(-0.9777458694605033)))**(((0.39676285794575344) * (-0.41656160270710063)) - (0.024252879873041554)),-2605.4884428182054,12
0,26,((x0) - (1/(-0.9576870146945263))) / ((abs(1.934639705343461e-05)**(x0)) + (-0.8016212124866546)),-4264.512083891068,10
0,27,(abs(-0.6129053105029694)**((-0.4314990437087034) + (-0.559201779752001))) / ((x0) - (x0)),-0.0,9
0,28,(((x0) - (-0.48617470410251773)) / ((x0) + (x0))) * ((x0) - (x0)),-0.0,11
0,29,abs(((x0) + (x0)) / (x0))**(abs((x0) / (x0))**(x0)),-3169.7809528070966,11
0,30,(abs((-0.575074797125338) - (x0))**(3.6018931705658916)) / (abs(x0)**(x0)),-2221.6913034941,9
0,31,1/(abs(x0)**(x0)),-4645.772613756976,4
0,32,((x0) * (1/(-0.8875602852910598))) - (abs(x0)**(0.5815289517152428)),408.4461762433417,8
0,33,abs((-0.0725513039068915) / (x0))**(abs(x0)**((x0) + (x0))),-3407.7922147761,9
0,34,1/(abs(x0)**(x0)),-4645.772613497055,4
0,35,(abs(x0)**((x0) + (x0))) * ((x0) * (3.147093442678094)),-4010.6812453082653,9
0,36,((x0) - (x0)) * ((0.026500617260589054) - (-0.3833501658418417)),-0.0,7
0,37,((abs(x0)**(x0)) - (0.39696128739681635)) + ((-0.1344539153348727) + (x0)),-1920.4519549308275,9
0,38,(abs(2.193449211941828)**(x0)) * (abs((2.53712795387204) / (x0))**(x0)),-3383.5926072737393,9
0,39,(((-0.20815766760481358) - (x0)) + (0.0061344540535400015)) + ((-0.44005213673368043) * (x0)),559.6289133432801,9
0,40,((x0) / ((1.2684198983577655) * (x0))) - ((-0.06004449767277314) * ((x0) / (x0))),-2604.6608745085628,11
0,41,(1/((0.33972456804488926) * (0.34806471208326495))) / (((x0) - (x0)) * (x0)),-0.0,10
0,42,((1/(-0.8066087179864531)) - (-0.6644816407007748)) * (((0.587917211442391) + (0.0877151843070789)) - (-0.7998998859161119)),-2604.675010337284,10
0,43,1/((1/(1.0609340275727743)) + ((0.6402595850156964) - (0.40521870043377395))),-2604.6540159293363,7
0,44,(1/(1/(x0))) - ((x0) + (0.8467977503834476)),-2605.4861825832254,7
0,45,1/(1/(1/(1.1764847936764768))),-2604.6530930372132,4
0,46,1/(abs(abs(x0)**(x0))**(abs(x0)**(x0))),-16973.73767200962,8
0,47,((1/(x0)) * (x0)) * (((x0) - (0.5468529615108373)) / ((x0) * (x0))),-6248.675066829715,12
0,48,abs(1/(1/(-1.1669504136479816)))**((x0) + (x0)),-2075.5554404650024,7
0,49,1/(((x0) + (1.5431919240418872)) * (-0.7895349616775151)),-3758.2717835452245,6
0,50,1/((x0) - (0.9374116310874862)),-3823.168141287012,4
0,51,(1/(1.1253023133832385)) - ((0.6210838672995471) + (-0.6356785526413544)),-2611.2818217472895,6
0,52,((x0) / (0.8804156096956404)) / ((-0.7693130933106206) * ((x0) / ((x0) + (0.12646558692648452)))),624.967243151407,11
0,53,1/((abs(-1.2216388144933237)**(abs(0.14592484865350375)**(0.59816334196871))) - (x0)),-3691.237544854155,8
0,54,((1/((1.6297039677838183) + (x0))) + (x0)) - ((-0.14699362127289084) + (0.4824358545350671)),-190.97780472596014,10
0,55,(abs((abs(x0)**(0.722037406963474)) / ((x0) * (-0.5069812720890108)))**(x0)) * (x0),-2573.379143996679,11
0,56,1/(abs(abs(-0.7800723803208423)**(-0.014409036583136713))**((abs(0.29476550048392053)**(x0)) / ((0.745534517339213) - (x0)))),-2668.5199281654077,12
0,57,1/(1/(0.8157425587746794)),-2628.6749430925165,3
0,58,((0.8624578977110412) + (((x0) - (x0)) - ((0.02476666853283282) / (x0)))) - (x0),-2801.898944548589,11
0,59,1/(abs((0.11473538498699357) - (-1.081845176432694))**(abs(x0)**(-0.6079703790529573))),-1953.6534115213908,8
0,60,1/((0.18213935069561848) - (-0.9943653352688558)),-2604.6529675653064,4
0,61,((0.6783583415349033) - (1/(abs(x0)**(0.44942592639777346)))) + (1/((1/(0.7860220423644367)) + (x0))),-4902.588743880742,12
0,62,1/((x0) * (2.5850421170930047)),-4999.811072068714,4
0,63,1/((-0.8409460408025448) / (-0.7146300729971908)),-2604.6532312841355,4
0,64,((((-0.2896107025151232) + (0.26146838149086965)) / (0.9878993274265474)) / (x0)) - ((x0) - (1.003877536103814)),-1781.1294939648094,11
0,65,((-1.9858994524893303) * (x0)) / ((1/((-2.0434684029370125) * (x0))) * (1/(-2.1609753838553574))),-4328.242690652566,11
0,66,((-0.6970885056523125) / (-0.9338531770215325)) - (((0.9363829229169628) * (0.145670429908041)) * (-0.7663640809761889)),-2604.6549589052424,9
0,67,1/(((abs(-0.23458473550319078)**(x0)) - (x0)) + (0.3040266793837069)),-3797.209700600326,8
0,68,1/(1/(abs(x0)**(abs(x0)**(x0)))),-1979.3159624390041,7
0,69,1/(((x0) - (-1.00605933210226)) - ((abs(1.0025242125466465)**(x0)) * (x0))),-2696.302944714159,10
0,70,((-0.8907805143016687) * ((1/(0.774413745926348)) * (x0))) + ((1/(-0.62470093542199)) * (x0)),-893.0489832149528,11
0,71,((x0) + (((x0) - (x0)) * ((x0) * (x0)))) / (-0.34382093112343926),-967.1091507230773,11
0,72,((1/(x0)) + (x0)) * ((x0) + (-0.04251455392101918)),-4091.830379773332,8
0,73,(((x0) + (0.24003396857362386)) - (x0)) - (1/(0.9174384244961299)),-2604.6529690740285,8
0,74,((x0) / (0.923271430973054)) * (((0.2119408866356148) / (-0.6227603960653781)) / (-0.1307362246559095)),-948.2254861126391,9
0,75,1/(((x0) - (x0)) / (-0.7703876711384485)),-0.0,6
0,76,(1/(1/(1/(x0)))) / ((x0) + (1/(abs(x0)**(1.1983851102181704)))),-4495.023000900022,11
0,77,((0.7358058142118683) - (abs(-0.7296671495797911)**(abs(x0)**(x0)))) * ((-0.6630291133133771) / (0.06617628397574339)),-734.9464228372483,11
0,78,((((x0) - (x0)) * (-0.3479645482979128)) / (0.019165743684088632)) + (1/(1.1703329735388752)),-2604.6921913224874,10
0,79,(1/((-0.8142803167329827) - (0.7071281136997043))) * (1/(abs(x0)**(x0))),-4542.648536923784,9
0,80,((0.3509535059284537) * ((0.6242645655110145) * (0.7300394905426233))) / (1/((1/(x0)) / (-0.6174175343748339))),-4970.294643809644,11
0,81,((0.040531234608844946) - ((x0) * (abs(x0)**(x0)))) / ((x0) * (x0)),-4887.00112227621,11
0,82,(1/(1.0122848444679124)) + ((x0) * (-0.6876349668161532)),-2733.3569865153227,6
0,83,1/(abs((x0) / (0.59583257380897))**(((x0) * (x0)) * (abs(-0.11737324039103268)**(x0)))),-2660.483434332054,12
0,84,((x0) - (0.12099673857362074)) / (1/(x0)),-5481.2392030049305,6
0,85,(1/(x0)) / ((x0) - ((1.4481468270169122) - (x0))),-5667.964111237683,8
0,86,1/((1/(0.2536358765966075)) * (x0)),-4972.741487728863,5
0,87,(1/(x0)) - (1/(x0)),-0.0,5
0,88,abs(1/((abs(x0)**(x0)) + ((x0) * (x0))))**(x0),-4119.672148763731,10
0,89,abs((x0) * (x0))**(abs(x0)**(0.6476556076090937)),-3342.7526607259983,7
0,90,1/(((0.03788414567978832) - (x0)) + (-1.436769003201611)),-3769.3855137243036,6
0,91,((2.1853141847137456) * (((1.3179171210894038) + (1.8528266538021887)) * (x0))) / (1/(x0)),-4343.154062813399,10
0,92,(abs((x0) / (abs(-1.4542362619767628)**(x0)))**(abs(2.4663769283624934)**(-0.620748629431042))) + (x0),188.17358132783392,11
0,93,1/(1/(1/(x0))),-5275.2911930369755,4
0,94,((-1.3542209725510292) + (-2.637272290962232)) * (1/((abs(x0)**(-0.9516566337533084)) - ((x0) / (-3.0842219641606587)))),-2039.1383617639385,12
0,95,(abs((1.3883450274637108) - (-1.0902018306990315))**(x0)) / ((x0) * (-5.867394690675881)),-4022.298057105605,9
0,96,(1/(x0)) / ((1.9346440650606098) * (-1.9222898278827598)),-5114.6477043065715,6
0,97,abs(((1/(x0)) / (x0)) - ((0.6354048764156554) + (0.6317654860222089)))**(-0.22525062909435944),-2104.5039597834348,10
0,98,1/(abs(1/(x0))**(1/(x0))),-15388.954936868013,6
0,99,((abs(-1.017708921339397)**(-0.16096596093824603)) / (-0.6494998688273316)) - ((-0.6915485088192628) / ((x0) / (x0))),-2604.804404499725,11
1,0,-0.8501078025992567,-2604.6529947581807,1
1,1,x0,-2644.7053850976718,1
1,2,((x0) - (x0)) / (0.8563985814601682),-0.0,5
1,3,((-0.5549316806419086) - (-0.9260305650840586)) - (abs(x0)**((x0) * (0.1571887761791741))),-1835.2455115938997,9
1,4,((x0) * (-0.8404618234938785)) - (1/(-0.6619758855796373)),-3927.539448427891,6
1,5,abs(x0)**(0.4917037413486699),-1031.2735025209865,3
1,6,(x0) - (x0),-0.0,3
1,7,(1/(-2.2426966435729914)) + ((x0) * (-0.9243696883716731)),-424.32343413657713,6
1,8,-0.8499377355191559,-2604.6548435552077,1
1,9,abs((x0) * (x0))**(1/(((x0) - (x0)) / (-0.13565512987952189))),-0.0,10
1,10,abs((3.3428094911993433) / (x0))**((1/(x0)) - (1/(x0))),-2629.7466591460116,9
1,11,((-2.0682309463949258) * (x0)) / (-0.752562187884811),-890.510571068427,5
1,12,x0,-2584.111013417518,1
1,13,abs((x0) * (x0))**((0.08887810263440057) + (x0)),-3261.123714302704,7
1,14,1/((((1.2754425296586196) + ((x0) - (x0))) - (x0)) / (-0.8216945723434639)),-3503.0807213717053,10
1,15,abs((-0.6555371956125486) - (0.2072047591731369))**(1/(0.9401651207844679)),-2604.81017807655,6
1,16,1/((1.334409361802974) + (x0)),-3770.188516506792,5
1,17,(abs((x0) / (abs(-1.559404207711649)**(x0)))**(abs(2.490038468842818)**(-0.708290420142931))) + (x0),991.7053358934024,11
1,18,((x0) * (1.0736948206403127)) - ((0.42119751742816447) + (-0.8355649071127658)),-840.0143287773517,7
1,19,(1/(((x0) - (x0)) / (-0.20149100701902323))) * ((x0) - (x0)),-0.0,10
1,20,((-0.8408597195793056) - (-0.5257423600490883)) + ((-0.7980792826743927) - (-0.26320527385251036)),-2604.655404468758,7
1,21,(abs(-1.2594299927578276)**(x0)) / (abs(x0)**(-0.4217703846583511)),93.99434483040412,7
1,22,x0,-2584.111013431789,1
1,23,((-0.8452345965001494) * (0.8809014741022073)) - (1/((x0) - (1.0641595636005834))),-2051.76451601191,8
1,24,((x0) * (x0)) + ((-0.42532658688331576) / (-1.107176516578114)),-1562.059563054499,7
1,25,(1/(-1.648270643285593)) - ((x0) - (0.3473390204207484)),156.66390401014118,6
1,26,((0.994772901948272) + (0.18080310362517119)) * ((x0) / (0.4115626906716481)),-931.6638431013794,7
1,27,((-0.3745831347167291) * (-0.15807529170394352)) - ((0.8772622522104215) / (-1.1098001269883597)),-2604.6531907650365,7
1,28,1/(((x0) - ((0.48219359793307337) - (-0.09322105107857193))) / (-0.6248096439256536)),-4398.766124925748,8
1,29,((abs(x0)**(x0)) + (0.12384336183297162)) / ((x0) + (1.9437599679504907)),-3638.3950740773694,9
1,30,((1/((1.3975097008414517) + (x0))) + (x0)) - (x0),-3769.389407691845,8
1,31,abs((0.31035481013185895) - (0.58254037191161))**((x0) - (x0)),-2629.7467170147047,7
