generation,individual_index,expression,fitness,nodes
0,0,(1/((-0.9038352844981814) / (0.3815831827419103))) * (1/(-0.4966876626258309)),-2604.6529696060384,7
0,1,(((-0.2045053384152788) / (x0)) + (-1.8109253563153518)) / ((1/(0.880959968216242)) / (x0)),642.9597826280867,10
0,2,((0.3517635370063987) + (x0)) * (1/(-1.0078800450404979)),-1625.9963750456122,6
0,3,1/((-3.321541959424751) / (1/(x0))),-4973.902918775983,5
0,4,1/((3.8438184112662035) - ((0.5174060793698873) * (4.558213356244234))),-2811.7815040061387,6
0,5,((-0.22677461068031296) * (-3.766031491519178)) / (((x0) / (x0)) * ((x0) / (x0))),-2651.281750083752,11
0,6,(abs(1/(2.3328589291690465))**(-9.607914848217577)) * ((abs(-5.971831114943156)**(-4.638171732286999)) * ((x0) / (x0))),-4836.034787795394,12
0,7,(abs((-2.048595345182368) / (1.6851272433729203))**(x0)) + (abs(1/(-1.7155331926467645))**(x0)),-3211.4259660586454,10
0,8,((abs(x0)**(x0)) / (-2.5258309870982623)) + (1/(1/(0.7824364500063422))),-2770.2142185834537,9
0,9,(1/(1/(x0))) * (((-2.509416905511647) + (x0)) * (abs(-2.1790478981128945)**(0.39908750361821776))),-1582.0541938034708,11
0,10,1/(abs((x0) / (5.371145821677097))**(x0)),-3755.399459383209,6
0,11,((0.746266430267391) * (0.22141565875520441)) - (1/(-1.4362436149378306)),-2619.0867061785984,6
0,12,((x0) / ((x0) * (x0))) * ((x0) + (x0)),-3240.221404760005,9
0,13,((0.9645612111409141) * (-1.0353014184545517)) / ((abs(-0.6926377541504507)**(-0.9135499825721733)) - (x0)),-3442.816296565933,9
0,14,((abs(2.3899213262855716)**(x0)) / (1/(x0))) / (1/((-0.404903191599897) / (x0))),-1418.1161654090895,11
0,15,(((x0) - (-0.16142294997449216)) * (-0.6885812481634506)) / (abs((0.1297359101733564) / (-0.2341876186635671))**(1.1261430609099934)),417.19787984523964,11
0,16,(abs(abs(-0.6403156014240378)**(-0.6558928150498459))**((x0) + (x0))) * ((0.05567667170039306) + (-0.5084570958420132)),-1304.0868952329688,11
0,17,1/((-0.2892677030053625) + ((-0.21876314166878724) + (-0.6793669977834522))),-2605.707125739366,6
0,18,((x0) - (0.8638705765086339)) * (((x0) - (-0.6685334866652327)) + ((x0) + (-0.5468909203427662))),-3190.7338367401226,11
0,19,(1/((x0) * (-1.4379859327212665))) + ((x0) + ((-1.545154024129387) + (x0))),-5109.270881355565,10
0,20,((-1.593157456500419) - (1/(2.905842739884557))) / (1/(1/(-2.3531193557189116))),-2611.533821741152,8
0,21,(abs(1.6326955390243958)**(-11.756436361098773)) + ((1/(x0)) - ((x0) / (x0))),-5335.104959698535,10
