generation,individual_index,expression,fitness,nodes
0,0,((0.715179981035659) / (x0)) * ((0.5272388580159607) * (-0.7324417486446418)),-4970.455789112923,7
0,1,(((0.555265049817017) * (-0.2841796787147726)) / (x0)) * ((abs(x0)**(x0)) - (x0)),-5238.0549019886275,11
0,2,((x0) + (x0)) - ((0.654011096307105) / ((0.5605298730826992) * (0.8743084573746012))),-3154.742706412243,9
0,3,(abs((0.5133702778940188) + (-0.10610547665757333))**(-0.8202631883395147)) - ((1/(0.4381364289579702)) * ((x0) - (-0.06270741652500898))),-4612.045888378588,12
0,4,abs(((x0) - (-1.1056854177770985)) * (-0.8132949586205596))**((1/(x0)) - ((-0.4688071088730638) / (0.6769374747202052))),-1742.469661774713,12
0,5,(abs(x0)**(abs(x0)**(x0))) + ((-0.5448132881857717) / ((-1.1600344241447877) - (1.5472150829317985))),-75.91260605538872,11
0,6,1/(((1.0651299222564097) - (x0)) * (abs(x0)**(x0))),-5074.3095711180895,8
0,7,(((x0) / (x0)) / (-0.90686832954022)) / ((0.8496558252205167) - (x0)),-4146.127982660947,9
0,8,abs(((0.46857878463682273) - (-0.23734888580627958)) + (0.07487684388433848))**(abs(0.9375953125644456)**(0.9972789239271681)),-3272.4286083258417,9
0,9,(abs(-0.0783282669751218)**(0.8464691794378675)) * ((abs(x0)**(x0)) + ((0.6527877999048889) / (0.14840488608616056))),-3003.201972557209,11
0,10,((x0) * (x0)) + (((x0) * (x0)) + (x0)),-3051.0168961854483,9
0,11,(1/(1.0666781619204349)) * (1/((x0) / (0.982133858771677))),-5222.491170503265,7
0,12,(1/(-0.5384276364439676)) * (abs(x0)**((0.060574116204794026) - (-0.6162415673851966))),873.2571032085705,8
0,13,(1/(abs(0.9428593044323973)**(0.058298695609081914))) + (((0.10876698638570217) / (-0.6968595693736663)) * (1/(0.9452791077182746))),-2808.908424881565,11
0,14,(abs((x0) - (x0))**(-0.2996031000113133)) * (abs(1/(x0))**((x0) / (x0))),-0.0,12
0,15,((abs(x0)**(1.1057790721134093)) - (0.5261457384891917)) - (abs(1/(-0.45331382793296926))**((-0.2798543264594136) - (0.10693461699309749))),-2679.0299681121282,12
0,16,((0.6013445518041571) + ((x0) * (0.5536582797980567))) - ((abs(x0)**(1.3488840465832768)) + (x0)),-1916.402601541616,11
0,17,(abs(0.7145801942856772)**((0.3240672283269314) * (x0))) - ((abs(x0)**(x0)) + (-0.21439000114277879)),-2638.489616801699,11
0,18,((abs(x0)**(-0.23766396561717815)) / (1/(-1.1102369898452742))) / ((x0) - ((0.8674266297748158) / (x0))),-3760.927975850379,12
0,19,1/(1/(0.8479530403357552)),-2604.6913880595957,3
0,20,(((x0) / (0.9706597107062106)) * (-0.6615952990249342)) + (abs(x0)**((-0.2896027183454242) / (-1.061372086899901))),-2164.6313682548675,11
0,21,((x0) + (abs(x0)**(x0))) * (abs(1/(-2.151782622121971))**((x0) * (0.9855034977777088))),-2549.8109507569893,12
0,22,(1/(1/(0.12739085906560646))) + (1/(1.3840152815643763)),-2604.653061032031,6
0,23,((x0) / (0.6324383554053931)) - (1/((x0) / (-0.0067665258473308555))),-604.2911974936536,8
0,24,((-0.31832885302559105) - (abs(x0)**(0.8765489781324692))) - ((abs(-0.08565015852484852)**(x0)) - (0.5782852982686904)),-3092.187574066107,11
0,25,(abs(x0)**((x0) - (-0.6730742128458089))) - ((x0) - (1/(1.8638853100502042))),-3066.106082674782,10
0,26,1/(((x0) + (4.058757283136403)) * (x0)),-5246.100694967388,6
0,27,(1/((x0) / (0.011980394871761012))) + (1/(1/(x0))),-1258.2867567017151,8
0,28,((-0.6589119417203817) * ((x0) + (-0.2967271895843505))) + (1/((-8.158372652680494) * (x0))),-3228.3508081691944,10
0,29,1/((1/(0.7768870488250552)) + (x0)),-3942.647950171012,5
0,30,(abs(x0)**(x0)) - (abs(-2.671446376293574)**(x0)),-1187.2884557589236,7
0,31,abs(abs(0.08791989787922318)**(x0))**((abs(0.0012798998463292863)**(x0)) * ((0.7739518130540556) / (x0))),-1757.6340563630988,11
0,32,((abs(-1.1747072253064361)**(0.5253502783377325)) * (abs(x0)**(0.9945771177006508))) + ((1/(1.3597649621916061)) - (0.4869998025687856)),363.1011246777765,12
0,33,((1/(x0)) + (x0)) * (1/(-5.195907983808449)),-3937.0497809702556,7
0,34,1/(abs(1/(x0))**(0.5022229217065123)),-752.2156961006215,5
0,35,(((0.683776200159393) * (0.9100593786852681)) - ((x0) / (x0))) * (1/((x0) * (-1.5407474987764642))),-5244.761152363706,12
0,36,((abs(x0)**(x0)) * (abs(-0.5613389458388722)**(-0.8765900979495812))) - (1/(1.25289916878919)),-3094.603781935104,10
0,37,abs((-0.4943762378775307) - (0.4579950673677747))**(1/(x0)),-2175.4217329144967,6
0,38,(((x0) - (0.7637088246689255)) + (1/(1.1766410360941462))) / (1/(1.8836981264271992)),508.1032762136109,9
0,39,(((x0) * (-0.24764145538282129)) + (x0)) / ((x0) - ((x0) * (x0))),-3727.1759166584743,11
0,40,1/(1/(0.8622003534662677)),-2605.0435359029343,3
0,41,((x0) + ((0.4593113388436961) + (x0))) + ((x0) + ((-0.1440589397321135) - (0.6916459063524977))),-1779.141103267701,11
0,42,abs((-1.2191049954389894) - ((x0) / (-0.8621056431766834)))**((-0.24075926159382652) / (x0)),-2173.216929272382,9
0,43,1/(1/(0.8841427640592674)),-2689.774217761337,3
0,44,abs((0.8468152849987138) * (x0))**((x0) - (-0.29388182149467557)),-2442.24554497495,7
0,45,1/(((x0) * (1.3343194296441712)) / (0.3697696490870057)),-4970.771220832156,6
0,46,(((x0) + (1.2040516005312303)) * ((x0) / (-1.6409477794003073))) - ((1/(-1.6097226638104027)) + (x0)),-2304.0848338056926,12
0,47,(((x0) + (0.1089020053498386)) * (1.3912342022733295)) - ((-0.4843567651247787) + (0.4143884045465529)),446.4082798338255,9
0,48,((0.5776841730578544) * ((x0) + (x0))) - ((0.5230015900236483) / ((x0) / (0.1158724924052083))),-2821.8638627604187,11
0,49,((x0) / (0.9296703455343311)) + (1/(-1.189289561147028)),-2326.1945115243934,6
0,50,(1/(x0)) - (1/(((x0) / (0.45100686453822464)) - ((0.03137721824375518) / (0.8315591534648067)))),-4922.432607713305,11
0,51,((-2.8430545767096804) * (((x0) - (1.9226935708366417)) / (x0))) / ((1/(x0)) / (x0)),-2075.563411022001,12
0,52,(1/(1/(0.19400473623005005))) + ((x0) / (0.7600498829113089)),-491.97942614040454,7
