generation,individual_index,expression,fitness,nodes
0,0,(1/(-2.2740811499240072)) + (((-0.4121527001319534) * (x0)) * (x0)),-1106.2903430695856,8
0,1,((x0) * ((x0) + (-0.9714185886587754))) + (1/(x0)),-4930.174660383487,8
0,2,((0.6600058435732231) / (-0.707036037159918)) / (1/(0.910541478346157)),-2604.652967563254,6
0,3,((-0.4325894607530121) / ((-0.6111192810464351) / (x0))) + ((-0.04262062295260909) / (x0)),-4293.356743491489,9
0,4,((abs(x0)**(x0)) + (x0)) - (abs((0.8294170495107345) - (-0.9876969934496548))**(x0)),-3977.977380996895,11
0,5,1/(((x0) + (x0)) - ((x0) - (1.1769804301071172))),-3791.482639073325,8
0,6,((1/(x0)) - (x0)) + (((x0) + (x0)) - (x0)),-5230.047815445915,10
0,7,((x0) + (1/(x0))) / (abs((x0) * (0.17529660546288411))**((x0) + (x0))),-6221.799111966027,12
0,8,(((0.011440495492766984) - (0.6128458005093561)) / (0.7159543279068896)) * ((x0) / ((-0.9876184387632088) * (x0))),-2604.653576582005,11
0,9,(((0.05490677533599236) - (x0)) - (x0)) * (1/((x0) * (0.6824532089303893))),-3585.502569532313,10
0,10,(abs((x0) / (x0))**((0.7952954339555407) * (x0))) / ((-0.5664467159969516) / (0.5754373806636849)),-2948.3221254565924,11
0,11,abs((x0) + (1/(1.1161213798754532)))**(1/((1.372403620458112) * (x0))),-2234.5748689769143,9
0,12,((x0) * (1/(x0))) * ((x0) - (abs(0.5023296332336292)**(x0))),-2559.460208059145,10
0,13,((abs(2.101421358882689)**(-0.48339573931260643)) - (x0)) * (((0.47973021001881994) + (x0)) / (-0.8517721884582804)),-2291.9325163174053,11
0,14,abs(1/(-1.0924624035726997))**(((0.31144256787128005) - (-0.33442948473937373)) - ((-0.6514035157768141) - (0.5407586364465812))),-2604.652967596863,10
0,15,(abs(x0)**((-0.64866423469384) * (-0.2810248535626978))) + ((1/(x0)) + ((x0) / (x0))),-5077.505393584528,12
0,16,(((-0.9538101415018144) * (x0)) - (x0)) * (1/((-0.2041980358064933) / (x0))),-4348.018334009217,10
0,17,abs(((x0) * (0.7524484362869411)) + ((x0) - (x0)))**((x0) + (x0)),-3484.9549616643085,11
0,18,abs(1/((-0.41968456967842) / (x0)))**((1/(x0)) / ((1.3077049414289939) / (x0))),400.8971779930646,11
0,19,((abs(0.5972414528795448)**(x0)) - (x0)) - ((x0) + (x0)),-2143.498093028302,9
0,20,((1/(x0)) * (abs(x0)**(x0))) + ((-0.9022435579153608) + (1/(x0))),-6040.915635518329,11
0,21,(abs(x0)**(x0)) - ((abs(x0)**(-1.0540901485184169)) * (x0)),-3031.696055383354,9
0,22,abs((1/(-0.7464249048621192)) - (-0.339339362428842))**(abs((x0) + (x0))**(x0)),-2344.953739982957,10
0,23,(1/(x0)) - ((-0.07017675958615761) - (-0.92030252154316)),-5144.113019327308,6
0,24,(abs(-0.10344960827198635)**(0.04964564953970172)) * (abs(-0.10990344976625585)**(0.02531297623001283)),-2604.7460874926705,7
0,25,1/(1/((-1.7141487444747858) * (x0))),-1521.766591698412,5
0,26,1/((-0.29239911589102974) - (abs(-0.37006037034101863)**(x0))),-1665.5434193446586,6
0,27,((1/(-0.8111963138453782)) + ((x0) + (x0))) * ((x0) * (1/(-0.44844723694399813))),-3143.7712651802804,11
0,28,abs(abs((-0.5566232919074063) + (x0))**(x0))**(1/(-1.2560435879093577)),-4368.573576389975,8
0,29,(1/(x0)) - (((0.7361239468451741) - (x0)) / (0.16244521787053504)),-4688.141906837883,8
0,30,(((x0) + (0.9769126173569211)) / (x0)) - (1/((-0.36807224882288697) + (x0))),-6435.85480777086,10
0,31,((x0) - (1/(0.7051501500244806))) / (abs(1/(x0))**(0.5116568366258908)),-1567.0623735721224,9
0,32,abs((x0) - ((-0.3918984323863296) * (x0)))**(1/((x0) + (-2.114730162789212))),-4161.830787001598,10
0,33,1/(((-1.2084621802567723) * (x0)) / (x0)),-2794.6527750295827,6
0,34,abs(((-0.10600662913361247) / (x0)) / (-1.0021103036428145))**(abs(x0)**((-0.8298833865656555) * (x0))),-4078.667699743339,11
0,35,(((x0) * (x0)) - ((-4.142796972386861) + (x0))) * ((x0) * (0.5929992139570431)),-2737.508603293353,11
0,36,(((x0) + (0.19467342771427518)) * (-1.3014440875079176)) + ((x0) * (x0)),-1531.8556291377367,9
0,37,(abs(-0.10582617054057314)**(abs(-0.9934567231547686)**(0.7691563672789897))) - ((-0.14379705543239713) - (abs(x0)**(0.9361875237661171))),141.17544677488763,11
0,38,((x0) - (-3.1810685767249156)) * ((0.9095386299440549) * ((x0) * (-0.7704932710106283))),-1888.1895609299495,9
0,39,(((x0) + (0.32506207868987425)) + (-1.115995943019243)) + (((0.7029870073017501) + (x0)) / (0.9192764655915773)),-2085.3283761712914,11
0,40,(((x0) / (0.9250554550141846)) * (x0)) - ((0.5262889352721782) / ((0.5418866759284109) - (-0.5989406355031321))),-2317.792632034986,11
0,41,(((0.05013470685722535) * (x0)) + (x0)) + ((-0.5796684007489777) + (-0.29817344355022607)),-2505.5379432070304,9
0,42,(abs(1/(0.5694088464652053))**(x0)) * (1/(2.1143816667281494)),-1300.7964876720562,7
