generation,individual_index,expression,fitness,nodes
0,0,1/(((-1.67926754216332) * (-1.70845357600673)) - (x0)),-3138.414561074385,6
0,1,(abs(x0)**((0.016593535342683017) / (x0))) * (1/(0.7994834385516125)),-2037.282443264871,8
0,2,(((x0) + (-0.8674548438682576)) - ((x0) - (x0))) * ((1/(x0)) - (x0)),-5116.102375118635,12
0,3,((x0) / (1/(x0))) * ((x0) * ((x0) + (8.41364167833176))),-6042.039576508562,10
0,4,(abs(x0)**(x0)) * ((-0.9487013184837231) * (-0.7176565324747396)),-2756.613959869489,7
0,5,1/(((x0) * (x0)) * (x0)),-7595.944744358207,6
0,6,((x0) + ((x0) / (x0))) * ((0.05891776379865857) + (1.322137497982737)),-2637.704797393805,9
0,7,((abs(x0)**(7.062216442449046)) * (abs(0.22462321415427738)**(x0))) + ((1/(1.3844330963225415)) / (x0)),-4919.956702588746,12
0,8,(1/(abs(x0)**(-3.0572722707249307))) * ((4.288276652502946) / ((x0) * (x0))),-1812.5557076884595,10
0,9,(((0.7476798776515743) * (-0.9522235204086373)) + ((x0) + (-0.6834966832527497))) / ((-0.8579237493392066) - (0.8142126290023951)),-2861.3552171788792,11
0,10,((0.9523655955962927) * (x0)) / (((x0) * (x0)) - ((0.5066557401638168) - (x0))),-3866.511837654032,11
0,11,1/(((-0.41051813557934314) + (x0)) - ((x0) - (-0.7659819625139878))),-2604.652998413297,8
0,12,abs(((-0.24159065569424756) - (-0.4295576973908276)) / (0.17671353472922013))**(((x0) - (-6.992721379007181)) - (1/(x0))),-1755.3560714224125,12
0,13,(((x0) - (x0)) + (1/(x0))) * (abs(0.5613347394507741)**(2.1655189980134515)),-4975.461956273024,10
0,14,((-7.458394838945985) / ((x0) + (x0))) + ((18.93662068000533) * (0.8737038157382259)),-5910.115809985881,9
0,15,(1/((x0) / (x0))) * ((abs(x0)**(-0.5441113460420693)) * (x0)),-1268.1796130377568,10
0,16,1/(((-0.6709209847429639) - (-0.8490895291125625)) / ((0.4491036236669546) - (0.6004671494109324))),-2604.653243559473,8
0,17,((x0) * (x0)) - (abs((0.24819544077972222) + (0.9547940578074309))**((x0) / (x0))),-2863.856087370908,11
0,18,((x0) * (x0)) / (1/((x0) + (3.452432385139116))),-4804.773776688087,8
0,19,(abs(-3.6685868220402336)**(0.9839583703114156)) / ((2.7901386668641717) * (1.2898960490485067)),-3006.434068188206,7
0,20,(((x0) * (2.730281415495623)) / (0.4780081702293073)) * ((x0) - ((x0) * (-0.5027924298471367))),-4692.579323719908,11
0,21,(((-0.45281361355350214) - (0.6498761998771767)) - ((1.0940660572000147) + (-0.027946522007640362))) / ((8.864753893392525) * (x0)),-5269.998314570685,11
0,22,(1/((0.5712693793549071) * (-5.535479119972621))) + ((-0.6316986696286897) - (-0.009806508723643904)),-2727.3776384619136,8
0,23,(((x0) / (x0)) * (x0)) / ((x0) * ((-0.36004502175127645) / (x0))),-1011.7186620175917,11
0,24,((x0) + (abs(0.18793164270585333)**(x0))) + (1/((-0.6466306399693048) - (x0))),-2151.7921633656824,10
0,25,1/(((x0) / (1.336684999661425)) + (abs(-0.5391582247198696)**(-0.5349921489831807))),-3638.4333084979903,8
0,26,1/(abs((-0.6201322376425357) - (x0))**((-3.7820881334116483) + (x0))),-1808.3875324424125,8
0,27,((x0) + (x0)) - (abs((0.7426009724966294) + (0.6729889464174125))**(abs(0.9368955115183499)**(x0))),-2691.042180753202,11
0,28,1/(1/(-0.8399524581555516)),-2604.9096275156253,3
0,29,(((0.5069840946778382) + (0.6340134727144843)) - (x0)) + ((0.7284572456203604) * (x0)),-2962.9948605216828,9
0,30,(1/(2.2526390426608267)) / ((x0) * ((-0.6922222764155757) * (2.210718083244549))),-4971.249767165487,8
0,31,((2.02893685331341) * (0.2989802553827204)) + ((abs(-0.35742969050699874)**(x0)) - (x0)),-5476.678371731647,9
0,32,abs((x0) + ((x0) * (x0)))**((0.047491619381325845) - ((-0.014545966257537976) - (0.24447427164060193))),-2453.1556850368675,11
0,33,abs(1/(1/(x0)))**(((x0) / (x0)) + ((0.005273729641653319) + (-0.498375557847568))),-958.1903564575994,11
0,34,(1/(2.9430584220748695)) + (abs(1/(1.9530160727547612))**(1/(1.0101152228509342))),-2604.7137626563936,8
0,35,1/(((1.1635886154213118) / (x0)) * (x0)),-2604.940244105921,6
0,36,(((x0) + (x0)) + (1/(-0.8985911889857081))) * ((0.6226280468055397) * ((x0) / (x0))),-2065.1595145465867,12
0,37,1/((-1.2853804901280486) + ((x0) / (-6.3624526538418715))),-3040.128532299297,6
0,38,((-0.07831234976249947) * (1/(x0))) / ((x0) * (-0.9889740825137048)),-6305.477386066145,8
0,39,(abs(abs(x0)**(-0.027544510824429297))**(x0)) * ((-2.318395436042072) / (1/(x0))),-922.1934885841807,10
0,40,abs((-1.0635091842576156) - (abs(3.403984177892993)**(-0.16138741383843855)))**((x0) - (1.3172404776967435)),-1643.783812081513,9
0,41,(abs(0.364237685894466)**(6.353660427449364)) + (abs(x0)**((x0) + (x0))),-3812.359161299892,9
0,42,(1/((x0) * (-3.718424472758072))) * (abs(abs(0.018278904425407645)**(-0.16796600383157428))**(x0)),-4180.5711450405,10
0,43,(abs(x0)**(0.6509667283098798)) * ((x0) + ((2.3593013857021714) + (x0))),-1993.314411278068,9
0,44,(abs(7.643598466035926)**(x0)) * ((0.04410844213210019) / (x0)),-3737.4500192397863,7
0,45,1/(((x0) / (-0.5672099066124099)) - ((x0) + (x0))),-4979.195704507966,8
0,46,(((x0) - (x0)) * (x0)) + (1/(1.1535808810611627)),-2605.7886389253017,8
0,47,((-0.6319099309014257) + (x0)) - ((-0.7304847788826618) - (-0.8960866152812335)),-2522.1324456708116,7
0,48,((0.008931510769404367) / (x0)) + (1/(-1.4191766638572811)),-5345.760588174118,6
0,49,((x0) / (x0)) - (((-1.0049726825675696) + (-0.7040149603455791)) - (1/(-0.5380874825467036))),-2687.549646522905,10
