generation,individual_index,expression,fitness,nodes
0,0,(1/((x0) / (x0))) / ((x0) / (abs(1.6059068676363597)**(x0))),-4977.353912035915,10
0,1,(abs((x0) / (-1.706970943156131))**(x0)) / (((x0) / (-0.7903842837479862)) + (1/(x0))),-3961.186785562447,12
0,2,(abs((0.19141237816233644) - (x0))**(x0)) - ((0.6462658626031748) * ((x0) * (-1.000346969755857))),-3035.451704660982,11
0,3,((0.0559034021852633) + (1/(x0))) / (1/((x0) * (x0))),-2572.2505268689083,9
0,4,(1/(-1.1761236818429976)) + ((x0) - (x0)),-2604.6569254399665,6
0,5,((x0) - (x0)) + ((0.7575364211650228) * ((x0) - (x0))),-0.0,9
0,6,abs((x0) + (abs(x0)**(x0)))**((0.05426255771161622) + (0.06611827806840008)),-2133.9231179327962,9
0,7,((x0) + ((x0) - (0.5217013218513875))) - (((0.0001229490055262468) + (-0.5286198763048494)) * (x0)),-1502.9493369817685,11
0,8,abs((1/(0.7206210250473865)) - (x0))**((abs(-0.12007211409012747)**(x0)) / ((x0) / (x0))),-3235.1244121818754,12
0,9,abs((-0.9398041556797104) + (x0))**((x0) / (-1.5302767054249453)),-4225.191848980827,7
0,10,abs(((-0.42448805806142215) + (x0)) + ((-0.9224316522274933) - (x0)))**((0.5358127213633594) + (1/(-1.0191241439955074))),-2614.362422384307,12
0,11,(abs(0.7668057711886803)**(-0.02406474298584324)) * (((x0) * (x0)) + (-0.3704633227920118)),-3245.8906186885806,9
0,12,1/(((0.3633842836983855) / (x0)) - (0.4881565231721914)),-1989.8820955961937,6
0,13,(abs(abs(x0)**(x0))**(x0)) - (((x0) - (x0)) - (0.12454030226257484)),-4009.510029982538,11
0,14,1/((-1.7294504784316012) + ((-0.05599749158056257) - (x0))),-3805.1103951810956,6
0,15,(abs(x0)**(1/(1.450239769191493))) * ((0.8178205528421566) - (-1.0934862455277246)),830.0433599290263,8
0,16,((0.09276107922123766) - (x0)) / ((x0) * ((-0.2022867820701759) + (-0.6409348613160862))),-3042.1872409581324,9
0,17,abs((1/(1.6546864346031864)) - (x0))**(1/((0.3592007679328802) - (-0.8979225947281643))),-2119.305790241092,9
0,18,((0.9827840253002204) / (x0)) / (1/((-0.06664076785736056) / (x0))),-6592.217993965271,8
0,19,abs((-0.9076367448151839) / (1/(1.0487556146496815)))**(1/(x0)),-2011.7610719136908,7
0,20,(1/(-0.8568989401027705)) + (abs(x0)**(x0)),-2919.7099614654408,6
0,21,(1/(-1.6813900264724948)) + (((-1.1035094857828276) * (-1.1043649964021658)) - (abs(-1.4722244090479295)**(x0))),-970.1132431695823,10
0,22,1/(abs(x0)**(1/(x0))),-12310.27498020349,5
0,23,((x0) + ((x0) - (-0.1474124199489744))) + ((x0) / (1/(-0.2622624359910444))),11.583207824488966,10
0,24,(((x0) - (-0.28185698010400195)) - ((0.5313612421895133) + (x0))) + (abs(x0)**(x0)),-2805.9240953956223,11
0,25,(abs(-0.43738235823200655)**(abs(0.4739563587454424)**(0.8444091344811735))) * ((1/(-0.9663046705775501)) * (1/(-0.957647272157454))),-3221.160066436,11
0,26,1/((x0) + (abs(0.2948449974996446)**(x0))),-3681.6472363126004,6
0,27,((x0) / (1/(0.6713931872322476))) - (((0.02498666414776865) * (0.06788197399792088)) + ((0.2039627935623331) + (0.6325213048883128))),-2545.3619145582315,12
0,28,((0.8146621263391527) + (1/(x0))) * (1/(x0)),-6454.598309024802,7
0,29,1/(1/(0.8499756529957858)),-2604.6529675635293,3
0,30,((-0.8242508136400029) / (0.45505027170614915)) / (1/(abs(x0)**(0.6554809076603674))),821.4408198304027,8
0,31,1/((1.6270142468556403) - ((-0.5660987857968045) + (x0))),-3135.274615171431,6
0,32,abs((-0.04468548490863693) / (x0))**(1/(x0)),-7500.910854711217,6
0,33,((x0) - (x0)) + (abs((-0.5516972085945413) + (-0.7136995809252813))**(-0.6890361535384801)),-2604.653336371489,9
0,34,((1/(x0)) + (-0.734467994300972)) / (((-0.6918159820265175) - (x0)) / (-0.32857951272201974)),-5543.609376633822,10
0,35,((0.4985467717311627) + ((x0) * (x0))) / (1/((x0) - (x0))),-0.0,10
0,36,abs((x0) + (1/(x0)))**((0.17311399538315853) - (0.3065466746600571)),-2527.6857633182644,8
0,37,abs(abs(1/(-0.6704761095118551))**(-0.27896054544885457))**((-0.00906350630311311) / ((-0.4663032339085163) / (0.6140343422434629))),-2629.606215239056,10
0,38,abs(abs(1/(x0))**(-0.35210363324599087))**(((x0) + (0.945201662389841)) + (0.21899898586943767)),-839.7427544307445,10
0,39,((abs(x0)**(-0.8862363066673545)) * (x0)) * ((x0) / (abs(x0)**(0.6124690419830168))),-752.3286843278048,11
0,40,(((x0) / (x0)) / (-0.9717802376606199)) - ((abs(-4.5797796509782225e-09)**(x0)) - (-0.8026657601886815)),-3269.5285374437717,11
0,41,((x0) / (-0.048968536367401505)) * (((0.2340970562804084) - (x0)) * (x0)),-6003.3601239412665,9
0,42,(abs(x0)**(0.5328901100977589)) - (abs((1.23106582865236) * (-2.386338075751481))**((-2.631095961643351) / (x0))),-1097.5572496083676,11
0,43,((x0) - ((-0.7252180509073428) + (x0))) / (((x0) * (-1.2596022610827478)) * (-1.2716405333516967)),-5023.035076555601,11
0,44,1/(((x0) + (-0.8130514194218295)) * (1/(-0.6405515586862179))),-3914.4803055161824,7
0,45,((-0.20728723953269354) - (x0)) - ((x0) * (0.3519669272436699)),525.3024585649481,7
0,46,(1/((-1.0920534399369857) - (1.1351569687025624))) + (abs(1/(x0))**((-0.13747216382265098) - (1.1889208479371352))),-1932.8101640844134,11
0,47,((x0) - ((-1.8512577333998483) - (x0))) * ((x0) * ((-1.6487694526465178) * (x0))),-5035.171756081405,11
0,48,abs((-0.18904191511088084) * ((0.14903772656345582) / (x0)))**(((0.17981417692410787) - (x0)) / (x0)),-4241.8933373326745,11
0,49,(abs(x0)**((0.45934867263797846) + (x0))) - ((x0) / (-0.9924539375474373)),-1126.5791266439549,9
0,50,1/(1/(x0)),-2584.2279998749136,3
0,51,((0.38676949115513837) + (x0)) * ((abs(x0)**(0.8094733412441963)) - ((1/(x0)) * (x0))),-1939.2212042984734,12
0,52,((-1.0506594864548051) / (1/(-1.045267044198326))) + (1/(x0)),-5021.766621583063,7
0,53,((x0) * (0.7204446417060385)) + ((x0) - ((abs(0.916471197476364)**(-0.7761162506023486)) + (-0.7878077469035571))),-1940.8789971427773,11
0,54,(1/(x0)) * ((1/(x0)) * (x0)),-5354.113432293243,7
0,55,1/(1/(1/(x0))),-5230.026029989374,4
0,56,1/((1.3990263851804532) - (x0)),-3471.3804505071603,4
0,57,abs((-1.2650285380165822) * (x0))**(1/(-2.940684387901297)),-3777.8337465346044,6
0,58,(abs(x0)**(abs(3.8620006029544925e-06)**(1/(x0)))) * ((x0) + (0.23399386969008704)),-112.71254806970727,10
0,59,((((x0) + (x0)) + (1/(x0))) - (x0)) / (x0),-6332.569323359765,10
0,60,(1/(x0)) - (1/(((-1.7398165906928629) - (x0)) * (abs(x0)**(x0)))),-5260.505553339047,11
0,61,(1/(x0)) - (((-0.44590573342727535) * (2.6071210116353036e-07)) * (abs(x0)**((x0) - (-0.2511128483791756)))),-5360.810340546792,12
0,62,(1/(x0)) * ((x0) / (x0)),-5230.026029988857,6
0,63,(1/(x0)) - ((x0) - ((0.01741670635148564) / (-0.7403148656307069))),-5215.725091566065,8
0,64,abs(((x0) / (x0)) * (x0))**((1/(x0)) / ((x0) * (-1.7526018481037584))),-8871.231306869115,12
0,65,(((abs(x0)**(x0)) / (-0.8663776236991902)) / (x0)) - (1/((x0) - (0.5765150927806982))),-5824.824610052488,12
0,66,(((x0) * (x0)) - (1.5808375468445626)) * ((-0.25386766049186577) + (x0)),-3655.827865942845,9
0,67,1/(1/(((x0) / (-0.8495286772898765)) - (abs(1.8726705518985515e-06)**(x0)))),-1274.4152024134373,9
0,68,(abs(1/(x0))**((-0.4385306884646058) / ((x0) * (x0)))) * (1/(0.402624213872628)),-8633.979989100742,11
0,69,((1/(0.6370316976183876)) * (-0.4022316858587432)) * ((0.7974980405405213) + (1/(1/(0.5486446507929991)))),-2604.6529675632837,10
