generation,individual_index,expression,fitness,nodes
0,0,abs((0.5992143116987383) + (0.9176425859141795))**(((-0.26095658901516755) * (-0.21746253073038796)) - ((1.6943461837596503) - (x0))),-1359.7232631224992,11
0,1,(abs((x0) / (x0))**(1/(0.009868158392546844))) + ((-0.036954718473687594) * (0.028963216924249226)),-2629.425028941087,10
0,2,abs(((x0) / (x0)) - ((x0) * (x0)))**(1/((x0) * (1.1615594830513345))),-2622.826021828141,12
0,3,(abs(x0)**((0.7512825928275254) - (x0))) * ((1/(x0)) * (x0)),-4410.868978315421,10
0,4,abs(1/((x0) + (x0)))**((-0.6642530332565849) / ((x0) + (1.0434715923064586))),-1423.412419579343,10
0,5,((2.1344102978143145) / (x0)) / (abs(1/(x0))**(abs(-3.2792034543571202)**(0.4449205899920862))),-334.29516125387937,10
0,6,1/(((0.872326777213718) * (0.5836530958022563)) / ((0.909786502173244) - (0.48525949900993626))),-2773.89417178256,8
0,7,((x0) - (1/(x0))) / (abs(-0.1939043821344604)**(-1.1459294602230434)),-4361.777726116476,8
0,8,abs((1.041555154683336) / (1/(-1.227711995156297)))**((x0) + ((x0) - (x0))),-2538.2231917029844,10
0,9,abs(1/(0.14204000290729685))**((0.18868568947079106) * (-0.4408662869716729)),-2604.655600322137,6
0,10,(abs((x0) - (-0.11212548266122804))**(abs(-0.7181993698881675)**(0.5231942190112467))) + ((0.12497729515421127) + (-0.022925913409477226)),61.74351343949898,11
0,11,((x0) / (-0.13008418085743007)) / (1/((x0) * (1.2013066774453411))),-4386.19095988273,8
0,12,(((0.18928808015801335) * (x0)) + (-1.6786169910324797)) * ((1.8374132408649662) * (x0)),-865.1140165804005,9
0,13,1/(1/(0.7675232942688113)),-2684.726666674259,3
0,14,(1/(x0)) * (1/((1.1704337796294302) + (1.3623847153203714))),-4998.864516920101,7
0,15,1/((x0) * (1/(x0))),-2629.746658856221,5
0,16,(abs(1/(1.3112090167050168))**(0.4893653932581579)) + ((0.0342230073219729) / (-1.3237788352067859)),-2604.6529803820276,8
0,17,((1.1898417045478675) * (x0)) + (((x0) / (-1.3944813775317073)) / (x0)),-2127.7232050903094,9
0,18,((0.02683683173002213) / (x0)) + ((x0) * (x0)),-3615.7479167762785,7
0,19,((-0.1884189740260815) * ((x0) + (-0.7964835523759869))) - ((-1.8488937328677357) * (x0)),488.75051664670826,9
0,20,(((x0) / (x0)) / (2.274915042004248)) - ((abs(x0)**(x0)) / (x0)),-5442.777288645878,11
0,21,(abs(1.0696001852006045)**(-0.06364267068561183)) * (((0.09833519426021124) - (x0)) - (abs(x0)**(0.39031783158527583))),801.4555813496863,11
0,22,((x0) - (-0.14482373226874068)) - (((0.03664008661161293) * (-0.05955156899001474)) - (x0)),418.97987725327727,9
0,23,abs(1/(abs(-0.2665512068570795)**(x0)))**((0.11934844904828455) + ((-0.10114587574254355) * (-0.5070053491356215))),-2020.2436335575483,10
0,24,((2.5173052803073968) - (x0)) * (1/(abs(x0)**(-0.7478592619688262))),-302.48963250534837,8
0,25,1/((x0) / (abs(0.1686981800719233)**(0.7805129665613109))),-4986.983813904992,6
0,26,((x0) * (x0)) - (1/(x0)),-5066.776056915325,6
