generation,individual_index,expression,fitness,nodes
0,0,(abs((-0.0013085763888636916) / (x0))**(abs(-2.0009499253808047)**(-0.8293152264118909))) + ((x0) / (0.5093884107041025)),-107.02084249884992,11
0,1,((-0.3252082037134246) / (1/(-0.48241970949746227))) - (1/(-1.4552509676014227)),-2604.7325198006674,7
0,2,((1/(0.45427913201885356)) * (x0)) / (abs(-1.147026906646039)**(-0.6866128603036716)),-1523.4837887555163,8
0,3,1/(((-0.9821518436388315) / (0.9197169839980158)) - (x0)),-3795.8826358066017,6
0,4,1/(1/(-0.8515834871999606)),-2604.702739286449,3
0,5,(abs((-0.2886509351524146) / (-0.350466697300538))**((0.7780064882698219) / (x0))) / (1/(1/(x0))),-4224.181655620225,11
0,6,((x0) / (abs(x0)**(0.8004303331039005))) - ((abs(0.5542029927055698)**(0.34937308299563535)) * (x0)),-2134.9564715150264,11
0,7,(((x0) - (-0.34346861154633096)) + (1/(x0))) + (abs(-1.1844011448042369)**((-0.7703342533930477) - (x0))),-5246.475737497976,12
0,8,(((0.8963212443847057) * (x0)) / (-0.44752274809990916)) + (abs((-0.8614207633271949) - (x0))**(-0.11718706864359164)),-2231.0494599903222,11
0,9,(1/(x0)) - ((abs(1.004356501450471)**(x0)) * ((x0) + (-0.5995433027460697))),-5139.378465283305,10
0,10,((1/(x0)) - ((x0) * (-0.34032043543470786))) + (((x0) / (x0)) / (x0)),-5518.784304207315,12
0,11,((0.5226292412549246) * ((0.5168545731892707) + (x0))) + ((x0) - (abs(0.012755844984775477)**(0.020601040569398394))),-1907.3245158020823,11
0,12,((1/(-0.7333902278751568)) * (1/(1.0978485551436705))) / ((0.45174200498961575) / (x0)),-890.5708557095854,9
0,13,((-0.7606018914109416) * ((x0) + (x0))) - (1/(abs(-3.3484176072389737)**(1.323249969810686))),552.1322326561103,10
0,14,1/((-0.8194398905975424) / (0.6944558386244036)),-2605.5129500545468,4
0,15,((0.7468078617542044) + ((-0.18158670711175595) - (-0.038689243080368516))) - (1/((x0) + (x0))),-5036.643595328237,10
0,16,1/(1/((x0) * (-2.4889409680868955))),-1391.529913076672,5
0,17,1/(((x0) - (0.10976019536465434)) + (-1.1401892054785685)),-3527.241217536809,6
0,18,1/(1/(-0.8605171392835185)),-3355.661922636337,3
0,19,abs(((x0) / (x0)) / ((-0.24567487135514796) / (-0.2337764220818669)))**(1/(x0)),-2458.0581844410353,10
0,20,1/(1/(x0)),-2584.1402903867647,3
0,21,((x0) - ((-0.24071806734485424) - (0.1398114871194011))) / ((abs(x0)**(x0)) * (1.8954990059600365)),-4101.6487237084675,11
0,22,((1/(x0)) + ((-0.655226469444942) * (x0))) / (abs(x0)**(x0)),-6517.563680518733,10
0,23,((1/(x0)) + ((x0) + (x0))) + ((-0.5557329162835929) / (-1.092742736007109)),-4958.125311934378,10
0,24,1/(1/((x0) / (x0))),-2629.7466590999397,5
0,25,abs(1/(x0))**(((0.22036770793625698) - (0.33770171584372594)) * (x0)),-2141.088094594816,8
