generation,individual_index,expression,fitness,nodes
0,0,((x0) * (1.366290832037414)) * ((-0.9496139531228236) + ((-1.0704048445642607) - (-0.020226167680635176))),-890.9558538665585,9
0,1,(((x0) - (x0)) - (abs(1.6459283513983742)**(x0))) / (1/(0.4721051502557118)),-1319.7609527964291,10
0,2,abs((x0) + (0.3043336386045883))**(((0.8579040809808465) - (0.03491930972241128)) + ((0.7378256557017026) - (0.4385615096084082))),297.07583531990747,11
0,3,abs(abs(x0)**(abs(0.901532602131287)**(0.4011661219821714)))**(1/((x0) - (x0))),-0.0,10
0,4,1/(((0.2592582882942013) / (-0.17466342131969967)) + ((x0) + (x0))),-3988.1331428374824,8
0,5,((abs(-0.8746981829561716)**(0.12993087865365743)) - ((0.41000582239834293) - (0.6373097051051961))) - (1/((0.45661302592503084) - (x0))),-3635.364011325413,12
0,6,1/(((0.38643380291147217) / (-0.43396850094661016)) - ((0.508286819218157) + (x0))),-3769.3855184908093,8
0,7,(1/(0.6461428326048982)) - (abs((0.5053973357345265) - (-0.9121367453187538))**(1/(-0.9683756066115641))),-2604.653583892676,9
0,8,1/(abs((0.3871504665961603) / (-0.3246198887704606))**((-0.3422104522905479) - (x0))),-2184.7165587285035,8
0,9,((abs(x0)**(0.47516823068317865)) + (x0)) / (1/(0.8846583470716676)),833.8723173400094,8
0,10,((-0.2172258037330341) / ((0.48288077367442017) + (0.9300082214716934))) - (((x0) / (x0)) + (-0.30371906813973865)),-2604.6529809703316,11
0,11,((-0.1794558727650011) / ((-0.07297017979132309) - (-1.0326790718783376))) - ((x0) / (0.6454265316156281)),646.3071453024437,9
0,12,(1/(x0)) / (((x0) - (-2.258360324513179)) * (x0)),-6560.709137142598,8
0,13,abs((x0) * (8.269691965631246))**((1/(x0)) - (2.1385030674908023)),-9389.199919823313,8
0,14,1/((abs(x0)**(x0)) * (abs(0.17861078581252027)**(x0))),-3383.645310047423,8
0,15,(1/((x0) * (1.0194070673606082))) + (abs((x0) + (x0))**((x0) + (x0))),-7188.52838317853,12
0,16,(((-0.2226949322035166) + (0.6739454253348325)) + ((x0) - (x0))) / (abs(1/(0.34448082526278717))**(-0.6723997123424775)),-2629.493586832331,12
0,17,((x0) + ((0.6300302277208195) * (x0))) - (1/(1.6799820003991002)),-1734.0972359505772,8
0,18,((x0) - (x0)) + (abs(abs(x0)**(-0.09859404189312244))**((x0) / (-0.7132890535786868))),-2194.565264972745,11
0,19,((x0) / ((-0.5557096162349539) / (0.4723405293609355))) * (1/(x0)),-2604.6530475204263,8
0,20,(abs(x0)**(abs(1.0578142554912238)**(x0))) / (((-0.6888292848835598) * (x0)) / (-0.3609704060952283)),-2582.748038064549,11
0,21,1/(1/((x0) + (x0))),-1188.859907289896,5
0,22,(abs((x0) * (-0.9846643498381812))**(0.9754211081364157)) / ((0.22453079374599616) * ((-0.946690668486679) - (x0))),-357.52143008025905,11
0,23,1/((x0) + (x0)),-5033.2550636655615,4
0,24,1/((-0.13312379043839423) + (-1.2290763092127543)),-2957.0280644193945,4
0,25,(((0.4693265378532068) / (0.37965259403531004)) / (0.6497401171570367)) + (1/(-0.9742476979469539)),-2861.328060945064,8
0,26,1/(abs(-0.4422677742051021)**(-0.20088995317421934)),-2604.654722407974,4
0,27,(((x0) - (x0)) - (x0)) / (1/(x0)),-5206.735337818536,8
0,28,(1/((1.1653579413020114) + (x0))) * ((-0.6018957160523337) / ((-0.5273689704788861) + (0.127651262816486))),-3712.0752732963147,10
0,29,((x0) - (-0.07834211393412638)) + (1/(x0)),-4909.636360218851,6
0,30,(abs((x0) * (x0))**(0.686079247037801)) - (abs(0.4176603362073522)**((x0) / (0.7097434646439771))),-2406.7505086163264,11
0,31,abs((1/(x0)) / (-2.13993372717898))**((-1.4146263093040305) + (abs(0.6575476141817173)**(0.5486678730775505))),82.10506477929547,10
0,32,(abs(x0)**((0.16291103451158284) * (x0))) + ((-0.03456371272066115) + (-0.29776595513928084)),-2667.296309695743,9
0,33,abs((1/(x0)) + (-0.07431575886608145))**((-0.5765946475376202) * (abs(x0)**(0.11866897484176585))),-715.0600418976699,10
0,34,1/(abs(x0)**(-0.5015265945683152)),-903.5169575564784,4
0,35,(1/(0.9326078625427742)) / ((1.1624888842452827) * ((1.1710949868621678) * (-0.9364728928587926))),-2605.141787877676,8
0,36,((x0) * ((x0) + (2.926471101482112))) * (((x0) + (x0)) + (x0)),-4745.374385490633,11
0,37,abs(abs(x0)**(x0))**(((0.09790240688337508) / (1.3532582217722426)) + ((0.43460136287696405) / (x0))),-196.4890315919694,11
0,38,abs((-0.9370600696885428) * (x0))**(((0.3392799985479237) + (x0)) - ((x0) - (x0))),-2004.5531702321205,11
0,39,1/((-0.13330376026195037) + ((-0.2522746924447932) / (x0))),-271.5370851444573,6
0,40,(1/(-0.32981623432508117)) * (1/((x0) - (-2.2036543470663315))),-3630.041571590879,7
0,41,abs((abs(0.2400918392737717)**(0.8474463689984433)) + ((x0) / (x0)))**(1/((-0.15875477656202108) - (x0))),-2084.233558774875,12
0,42,(((x0) + (-0.8067309598776646)) / (-0.19929170295338924)) - (1/(x0)),-4693.219085093682,8
0,43,1/((0.7128524351785474) - (-0.46366304373924405)),-2604.65296769562,4
0,44,1/((0.8751740383469716) - ((0.5822021075147135) * (-0.5175702868611617))),-2604.652970112722,6
0,45,1/(((x0) - (-1.3945579055156843)) / ((x0) / (x0))),-3769.3980388751534,8
0,46,((0.3379217789631584) * (abs(-0.036100098043771144)**(x0))) + (1/(x0)),-5343.446263683307,8
0,47,(1/(0.8676260809137598)) + ((-0.8947428508018689) + (x0)),243.94207485861844,6
0,48,abs(((-0.6158485496381156) + (x0)) - (0.7075361539760215))**((0.6021276444372377) + (abs(0.3579661569599007)**(x0))),-3019.8283526399564,11
0,49,1/((x0) - (1/(-0.714853725196422))),-3769.3855136516145,5
0,50,((abs(x0)**((1.1232791402089914) + (0.6475402217714238))) + (1/((-1.1757135892800534) * (1.1976483689175421)))) / (x0),-4818.7914142975715,12
0,51,(1/(1/(abs(x0)**(x0)))) - ((x0) + (1/(x0))),-5756.49214606583,10
0,52,((x0) / (-1.0717443773655835)) - (1/((x0) - (1.383738033431612))),-1488.8585148003208,8
0,53,((-0.3499129820892782) + (((-0.20625166164285447) * (-0.47938716449538754)) * ((x0) - (x0)))) + (x0),-2319.8233000800305,11
0,54,(((0.8796175672678775) + (-0.7277511076406217)) * ((-0.7402973394050381) / (0.31791074571460604))) - (1/(-0.831825273918907)),-2604.657809683137,10
0,55,abs(((abs(-1.119327770387529)**(x0)) - (x0)) + (x0))**(abs(0.39827595947958316)**(-0.8174204294253189)),-2015.8666797811775,11
0,56,((0.5301825383895876) + (x0)) - (abs((-1.238813271562008) - (1.1253026257155017))**(x0)),-2068.649351049404,9
0,57,((x0) + (x0)) - (1/((1.5823376471062478) + (x0))),-1587.2750089174624,8
0,58,((0.2616171911673424) + (x0)) / ((x0) / (x0)),222.38557113991425,7
0,59,1/(((-0.6086366249983335) * (-0.9706252922952882)) + (0.5857128472516743)),-2604.652981871952,6
0,60,abs((1/(-0.9814875104278431)) - (-0.05855109533370655))**(1/(x0)),-3223.256619937629,7
0,61,((0.9193459377550333) + ((x0) + (1/(-0.6240133950996254)))) - ((x0) * (x0)),-2225.173246400801,10
0,62,(abs(-0.1839607831089657)**(x0)) - ((1/(1.9664034179297911)) + (1/(-0.7552151330626127))),-3271.2007369908706,9
0,63,(1/(x0)) * ((x0) - (x0)),-0.0,6
0,64,((0.8672705199764504) + (-0.18120715717913627)) - (abs(1.9118385323837346)**(x0)),-1424.2354084263102,7
0,65,((x0) / (1.2408423660386154)) - (1/(1.1655905852935462)),-2487.9320049400244,6
0,66,((x0) - (x0)) * ((x0) / (abs((x0) / (x0))**(0.6289016127796203))),-0.0,11
