generation,individual_index,expression,fitness,nodes
0,0,1/((1.6812773535315897) / ((1.3481925801881869) - (x0))),-2618.9729078031996,6
0,1,(1/((x0) * (4.050883614189094))) - (1/(-1.1355639655832646)),-4221.176998087858,7
0,2,1/((abs(0.33910348781252253)**(-0.3479893482021488)) * (-0.9039694331015858)),-2844.2102560454396,6
0,3,((-0.48268833354113255) + ((x0) - (x0))) * (abs(1/(1.5957789362329065))**((-0.03204362206439717) - (x0))),-1410.8129951527249,12
0,4,(abs(x0)**(x0)) - (abs(2.93216951652827)**(x0)),-1217.318887398096,7
0,5,1/((1.1717623129961923) + ((x0) - (x0))),-2604.6706555111755,6
0,6,(((0.3716254695035618) / (-0.7490935105679525)) / (x0)) - ((-0.2974104194693613) + ((0.11306977519573885) / (x0))),-5159.400632756026,11
0,7,1/(1/(x0)),-2584.111013417688,3
0,8,1/(((-0.8262897652400867) - (0.8815557430589486)) * (0.6731381909043544)),-2684.9703900033373,6
0,9,(1/(x0)) / ((1.0776084015872496) * ((1.0920107746229644) / (x0))),-2604.653490247968,8
0,10,((abs(x0)**(0.6384830343236577)) - (x0)) - ((abs(x0)**(x0)) * (1/(x0))),-5439.901567540614,12
0,11,(abs((-1.0476294751567503) / (0.7258448662435886))**(-0.24868181566239578)) - ((1.9262395847345157) + (1/(x0))),-5022.215504768892,10
0,12,(((-0.6697863443171231) - (x0)) / (0.570145540189154)) + (abs(1.1441451720255993)**(x0)),-173.2240876705448,9
0,13,((0.4235513425297105) / ((-1.0323359065274826) / (0.1874718248431274))) + ((1.4269915990893705) * ((x0) + (0.18791423982743533))),592.3282455343971,11
0,14,(((x0) + (-0.2442427358819311)) * (0.6867524844077688)) / ((0.9541774575776734) * (x0)),-4001.992626765534,9
0,15,((-0.5031380467690381) + ((x0) + (x0))) - (1/(x0)),-5054.03682199801,8
0,16,((1/(x0)) * (1/(x0))) / (1/(1/(1.7190972821928856))),-6460.161592427352,9
0,17,((-1.5461355549781224) - (x0)) + (abs(x0)**(-0.08881166526326771)),707.6180556058569,7
0,18,1/((x0) * (abs(x0)**(x0))),-6519.893461500118,6
0,19,(1/(1.4003803257140066)) * ((0.0751517545594681) - (-1.1887032438174294)),-2610.074675993392,6
0,20,1/(1/((x0) / (x0))),-2629.7470063800874,5
0,21,(((1.1198580049273172) + (0.644731913956618)) / (1/(0.3937098870471637))) * (1/(abs(x0)**(x0))),-4550.706451530032,11
0,22,1/(abs(-0.7829716823406584)**(x0)),-2015.2285405685043,4
0,23,1/((0.7617896613889954) - (x0)),-4045.852276694899,4
0,24,((x0) + ((0.010806442343334447) - (0.5463386918713669))) + (abs(x0)**(x0)),-1919.8349549851641,9
0,25,1/((x0) / (abs(3.1793393219830772)**(-0.9377195677959977))),-5062.159633095539,6
0,26,((1/(-0.7718198145573418)) - ((x0) - (1.038756327620574))) - (1/(x0)),-4905.800023586009,9
0,27,1/(1/(abs(-1.2811223379558419)**(x0))),-2252.3937904701306,5
