generation,individual_index,expression,fitness,nodes
0,0,(((x0) * (-0.5960170104403715)) + (1.434647938806335)) + (1/((-0.9658369819659871) - (1.2062620833548334))),-2677.14123592576,10
0,1,1/(((x0) / (x0)) + (x0)),-3802.5397201093456,6
0,2,((x0) + ((0.027268162180477486) / (x0))) / (abs(1/(x0))**(0.2093220925929945)),-1673.7888543044144,10
0,3,abs(((-0.40542340447935404) * (0.35416617877987844)) + (-1.7176708809902463))**(((-1.4111162046490848) + (x0)) / (1.5711272807063854)),-1528.1517319493578,11
0,4,((-0.5546250856800535) * (abs(0.5332373311978656)**(0.6305881377063604))) - ((-0.11103713342872153) + ((x0) + (-0.019908727339707877))),181.85389490745465,11
0,5,(((x0) - (x0)) * (x0)) - ((1.325167645112323) * ((x0) - (-0.16781901637880328))),-32.88802231516959,11
0,6,((abs(-1.500507469853155)**(x0)) - (1.1289402687964678)) - (1/((-0.3105425144455904) - (1.7387793395278504))),-928.8285744457728,10
0,7,1/((1.2708828458094865) - (x0)),-3517.0305494300305,4
0,8,1/((0.4465980477867425) * ((0.8147112259695266) / (x0))),-890.5112944013338,6
0,9,(((x0) * (x0)) - ((x0) / (x0))) * ((1.870868745201103) * (x0)),-3693.3085133736304,11
0,10,(1/(x0)) - (1/((-1.1405414741662945) / (x0))),-4882.224447315984,7
0,11,((x0) + (-0.7679537076797588)) + (abs(0.9205376802833842)**((-0.9178367333038797) * (x0))),115.71081339631803,9
0,12,1/((1.2835716218406412) / ((x0) / (x0))),-2785.053769757814,6
0,13,((x0) + (0.14823796410395446)) * ((-0.14510282486101672) - ((-0.8886403006948381) / (-0.7014999920090417))),586.8372677621705,9
0,14,(1/((x0) / (-0.03473117588877506))) - (((0.0797916226496969) + (x0)) * (abs(x0)**(-0.11106080620145568))),-3303.6320108615105,12
0,15,((x0) * ((1.5323720777951344) - (-1.2126844737467057))) + ((x0) * ((0.0627823867949027) * (0.20318179513732268))),-890.6036732528494,11
0,16,(1/(abs(x0)**(-0.3984063885298918))) * (((x0) / (x0)) + (0.03353529375473423)),-913.7672009591695,10
0,17,abs(1/((x0) + (x0)))**(1/((x0) / (x0))),-5033.255052492275,9
0,18,(abs((x0) * (x0))**(0.250240280080978)) / ((1.10580050666258) + (0.20563110038547092)),-1980.730593647966,9
0,19,(((1.1699974854695254) - (x0)) * (x0)) * ((x0) - ((-0.17747516433274874) * (x0))),-5390.000620440014,11
0,20,(1/(-1.116620706271017)) + (1/((-0.960640175324204) / (0.16082712728918902))),-2664.0909794730023,7
0,21,1/(1/((-0.39322976014236466) / (-0.46229636519386597))),-2604.65396302712,5
0,22,(abs((0.29138316062057684) * (0.16132682929108488))**(1.0891023937485675)) - (abs(1/(x0))**((-0.13587862265237852) - (x0))),-2936.343655000456,12
0,23,(abs((-1.243855735527859) + (x0))**((0.4764752663455247) - (-0.6664864186331676))) / ((-1.409415505003538) - (x0)),-3761.85014196536,11
0,24,abs(1/(x0))**(1/((1.4794979078254644) + (x0))),-4350.31361715821,7
0,25,(((x0) - (0.8391002341684247)) - (1/(-0.9679176253632578))) - (((0.9458607973002714) * (x0)) * (-0.5176505496112956)),632.5814694335539,12
0,26,1/((x0) + (1.4002012546367908)),-3769.387586371913,4
0,27,((0.9532156371775321) * (1/(0.7851627297565483))) * (((-0.7117652473614727) * (-0.6700159979574823)) / (0.6806423663969446)),-2604.669638146991,10
0,28,(((-0.3661244913914088) * (x0)) / ((0.20588303410630862) + (-1.667469149374322))) + ((x0) - (0.7020456191224308)),-2077.7553884228096,11
0,29,abs(1/((x0) * (x0)))**(((-0.16678028781556656) * (x0)) * (0.35564587972066053)),-2141.061561777575,10
0,30,1/(abs(-0.7823099084261752)**(x0)),-2015.2478912126526,4
0,31,((1/(3.6129522882969756)) + ((x0) * (1.848834976737616))) / (1/(abs(0.6596234675966072)**(0.7248332101784963))),588.593931267264,11
0,32,(abs(0.9752283028885761)**(abs(x0)**(x0))) / (1/(0.910897920612212)),-1989.1676983167133,8
0,33,(1/(-0.5598228339494092)) * (abs(1/(x0))**(-0.6550368696427112)),865.1755993271547,7
0,34,(abs((x0) - (x0))**(x0)) - (((0.026077501380869172) - (0.9419484231688589)) + (1/(-0.802396898212254))),-0.0,12
0,35,(((-0.4214760005296682) + (x0)) + (x0)) - (1/(1/(x0))),-2156.5451138622093,9
0,36,(((0.49793502886174695) * (0.3503203479513135)) + (x0)) + ((0.37335980318976164) + (-0.28801908033010165)),163.58893006962336,9
0,37,((0.6589247023998485) - ((-0.8603810436287601) * (-0.3996339516718862))) - (((0.6363224847889317) - (0.06335981509611852)) + (x0)),243.99957864031475,11
0,38,(1/(x0)) * ((abs(x0)**(2.1981170845479587)) + (x0)),-2004.2324115138285,8
0,39,(abs(x0)**(1.269655754327954)) + (abs(0.08006110179737691)**(x0)),-1813.0978404272546,7
0,40,(1/(1/(x0))) + (1/(3.8899087397983854)),243.58289433128823,6
0,41,(((x0) + (1.0560456185241962)) - ((x0) + (-1.5818940370709433))) / (1/(x0)),-937.3884304820356,10
0,42,abs(1/(abs(2.0832348951013446)**(0.8918559594193872)))**(((0.5802691083533519) - (-0.5808881504204819)) + ((x0) / (-1.0396268885862943))),-1310.8005860295916,12
0,43,(1/(-0.3775048842406212)) / (1/((-1.0376174682923915) * (x0))),-890.511018853851,7
0,44,(abs((-0.2491262890844129) / (x0))**((-1.0661293648896368) - (-0.003914955230243777))) / ((0.8526782594623863) + (x0)),-285.0933168005146,11
0,45,((x0) + (0.937012383014429)) - (1/(x0)),-5454.421386304461,6
0,46,abs(((0.001670457279250012) - (x0)) * (1/(x0)))**(1/(x0)),-2717.1326778678895,9
0,47,abs((1/(x0)) - ((0.6392462566355838) + (x0)))**((x0) - (0.5497193747494888)),-1613.2002246014572,10
0,48,(((-0.44135892574823765) - (-1.2620000982768398)) * ((x0) - (0.5660861643133169))) / (1/((0.7026630962148772) + (x0))),-3031.349220126917,12
0,49,(1/((x0) + (x0))) + (1/(abs(x0)**(x0))),-5075.73791954175,9
0,50,(abs(x0)**(x0)) * (1/(1.106144102627223)),-2901.098322177362,6
0,51,1/((-1.8973042954455468) * (((0.7509797638891658) * (x0)) + (x0))),-5178.34048775383,8
0,52,((x0) / (((x0) - (0.17082539206505012)) - (abs(x0)**(x0)))) - (-0.8005342889672354),-3026.0745922525375,11
0,53,1/((0.35062469601027524) - (((-0.39784157933787806) + (-0.5957723048358381)) - ((-0.5062408596489858) + (0.3385551226875465)))),-2604.6529780015903,10
0,54,1/(1/(-0.9041268364992332)),-2612.6618446771195,3
0,55,1/((-1.2916368729307688) + ((x0) / (abs(-2.7526563018791603)**(x0)))),-2545.123946026186,8
0,56,(1/(-0.9581044392415821)) - ((((0.691475980686037) + (x0)) * (0.5377897489087995)) * ((-0.1345222312896899) / (x0))),-2474.461539628907,12
0,57,((x0) + ((x0) / (0.9745082856549176))) + ((abs(x0)**(0.58861647096679)) + (-0.05118543374610634)),-743.3919502982936,11
0,58,abs(((x0) + ((x0) - (0.05868060911762675))) + (x0))**((0.2018441950485611) - (-0.3520821554282745)),154.00704884808374,11
