evals;expr;nll;coeff;best_nll
1;1.0 / (x * (p1 - x * abs(x) ^ p2));1.7976931348623157e308;[0.0, 0.0, 0.0];1.7976931348623157e308
2;abs(p1 ^ (x + x)) ^ (abs(x) ^ x);432.9857966002083;[1.0019668129048407, 0.8002387275750011];432.9857966002083
9;x + x * abs(abs(1.0 / x) ^ x) ^ x;306.50956114059795;[-0.5642673853913098];306.50956114059795
18;p1 / (p2 + 1.0 / (1.0 + x));-6.562283714951878;[6.662797326937034, 3.287766372534245, -0.2376238302366112];-6.562283714951878
45;p1 + abs(p2 ^ x) ^ (p3 ^ -x);-205.7054012885421;[-0.027791425077596885, 4.813894097508159, 2.2410909638886127, 0.1370806950481946];-205.7054012885421
71;abs(p1 + p2 / (p3 + x)) ^ p4;-221.00987318232922;[129.4185323325093, 128.15820913026587, -0.9902278670197782, 0.10252153143283498, -0.1314059546280847];-221.00987318232922
187;1.0 / (p1 ^ (p2 ^ x) - p3 ^ x);-273.4653610011174;[-2.329766639911672, -0.18986955116441398, 0.6907748174064289, 0.11368000788632224];-273.4653610011174
490;abs(p1 + 1.0 / (p2 + x)) ^ (p3 ^ x);-297.3947610599626;[-3.212742935548798, 0.2717846266505454, 0.7691611693435129, 0.10640837362164135];-297.3947610599626
792;x * abs(p1 + p2 ^ x) ^ p3;-353.58895594424087;[0.7262747365586557, -0.4944021651795832, 3.518523361195935, 0.09110853471327887];-353.58895594424087
1168;p1 ^ (1.0 / (x + p2 / (p3 + x)));-372.99698186915214;[4.04196879135256, 0.7250591265035694, -0.185467399383957, 0.08635254856021245];-372.99698186915214
1605;x * (p1 + p2 ^ (p3 + x));-390.07416324868746;[0.449005416124551, -0.27541429242782645, -1.363221206059343, 0.08237350101447216];-390.07416324868746
2705;p1 ^ (x / abs(x) ^ (abs(x) ^ (1.0 / x)));-395.1302311147409;[2.1392892878229066, -0.08123098445950522];-395.1302311147409
4246;p1 - abs(p2 + 1.0 / (p3 + x)) ^ p4;-497.93393070182196;[2.262052263951353, -0.772782903719715, 0.30087982514618816, 0.6768993161986618, -0.061148708322969286];-497.93393070182196
38708;p1 - abs(p2 + -1.0 / (p3 + x)) ^ p4;-497.93393070182753;[2.2620522470343785, 0.7727828926039556, 0.3008798424323267, 0.6768993471343056, -0.061148703359623045];-497.93393070182753
46600;p1 / (1.0 / (p2 - x) + p3 ^ x);-556.9439756670192;[-0.30086811261486995, -0.6733527125693481, 0.4528479731674669, 0.05195084686912565];-556.9439756670192
47628;p1 / (1.0 / (p2 + x) - p3 ^ x);-556.9439756680217;[0.3008681136542706, 0.6733527565497107, -0.45284796737000566, -0.05195082241417289];-556.9439756680217
