evals;expr;nll;coeff;best_nll
1;abs(abs(abs(x) ^ p1) ^ p2) ^ x;1.7976931348623157e308;[0.0, 0.0, 0.0];1.7976931348623157e308
2;p1 + abs(1.0 / x) ^ (abs(x) ^ (p2 - x));1.7976931348623157e308;[0.0, 0.0, 0.0];179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5;abs(x) ^ (1.0 / (x + 0.5 / x));388.05649101864896;[0.7068341027747284];388.05649101864896
15;abs(abs(1.0 / (x + abs(x) ^ x)) ^ p1) ^ x;372.40304979323645;[-0.0726663521747125, 0.6769209082160244];372.40304979323645
17;1.0 / (p1 + p2 * (x * p3 ^ x));-193.36451438379692;[0.9030669748688472, -0.9200968578689575, -0.43901201289834413, -0.14183444373891216];-193.36451438379692
103;1.0 / (p1 + p2 ^ (p3 ^ (p4 + x)));-196.58013119893772;[0.5378035871224345, -0.5522640298438412, 95.90261960049787, -0.15197627198000688, -0.1405801249491519];-196.58013119893772
362;abs(abs(p1 + x) ^ (p2 ^ -x)) ^ x;-199.47657378211466;[4.521674804580041, -2.4801773750145237, -0.13945981160871262];-199.47657378211466
395;abs(p1 / (p2 + p3 ^ -x)) ^ x;-207.1305500277033;[-1.1225617716523275, -1.0927921632324058, -1.940977251652114, -0.13654208688579308];-207.1305500277033
715;p1 - abs(p2 + -1.0 / (p3 + x)) ^ p4;-497.93393070182753;[2.2620522470343785, 0.7727828926039556, 0.3008798424323267, 0.6768993471343056, -0.061148703359623045];-497.93393070182753
23595;p1 / (1.0 / (p2 - x) + p3 ^ x);-556.9439756670192;[-0.30086811261486995, -0.6733527125693481, 0.4528479731674669, 0.05195084686912565];-556.9439756670192
75763;p1 / (1.0 / (p2 + x) - p3 ^ x);-556.9439756680217;[0.3008681136542706, 0.6733527565497107, -0.45284796737000566, -0.05195082241417289];-556.9439756680217
