evals;expr;nll;coeff;best_nll
1;(p1 + abs(x) ^ p2) ^ -1.0 * p3;-985.8502077728699;[-0.08188276064771861, -0.6133901637508047, 1.584680775150472, -0.08114213436630337, -0.5027067463239411, 0.7407132262958942];-985.8502077728699
7;x * (p1 + x * abs(x) ^ p2);-999.1763480289961;[0.723941204633101, -1.4974444888199032, 0.08077937259893286, -0.5024823333169424, -0.7400995030382646];-999.1763480289961
107;abs(x / p1 ^ (abs(x) ^ p2)) ^ p3;-1001.6463099507204;[0.3541208137215166, 0.33381408390743056, 0.5182540292769636, 0.08059831338319508, -0.502521379410402, 0.7399980325927177];-1001.6463099507204
1152;abs(p1 / (p2 - abs(1.0 / x) ^ p3)) ^ p4;-1001.7488406609073;[-0.7037026203734199, 0.4001920067478347, 0.12427628018537765, 3.3791954291193624, 0.08062748381829433, -0.5025083991377485, 0.7399781809803683];-1001.7488406609073
3410;abs(p1 + 1.0 / (p2 + abs(x) ^ p3)) ^ p4;-1001.8152595628482;[0.06268309705631481, -0.18084714488709644, -0.27748215443751834, 2.171727476875993, -0.08065852528149227, -0.502515913395416, 0.7399803633112283];-1001.8152595628482
3566;p1 - abs(1.0 / (p2 - abs(x) ^ p3)) ^ p4;-1001.887523600629;[-0.01621146071777421, 0.21541811840604363, -0.2517473241762442, 2.198489942808195, 0.08068323176834964, -0.5025251841360259, -0.7399822832817112];-1001.887523600629
9501;abs(p1 + abs(p2 + x) ^ p3) ^ p4;-1001.8909440939011;[-0.2220316929504526, 0.002529112330820049, -0.2518720610986618, -2.157499307170878, -0.080723936308259, -0.5025442913374536, 0.7399949589925887];-1001.8909440939011
20616;1.0 / (p1 + abs(p2 + abs(x) ^ p3) ^ p4);-1002.3409364613959;[0.018006544923177555, -0.2760156709678234, -0.2971832094207702, 1.7515977075079971, -0.0805857551180957, -0.5025184341869173, 0.7399037066655398];-1002.3409364613959
