generation,individual_index,expression,fitness,nodes
0,0,((-14.595042176654877) + (1/(x0))) / (((x0) - (x0)) - (x0)),-0.07145709466216739,10
0,1,(((0.5369829378188156) + (x1)) * (-0.34337872600915165)) * ((x0) - (x1)),-0.3068868325690608,9
0,2,(1/(x0)) / (abs((x1) * (x0))**(abs(0.28874243377766606)**(x1))),-0.27564347424807445,10
0,3,(1/(-0.009545410274492268)) - ((abs(x1)**(0.9416718957589605)) - (x1)),-7037.992620432293,8
0,4,1/(abs((x1) / (x1))**(x0)),-0.2460310314640884,6
0,5,abs(abs(x0)**((-0.7506358675279357) * (x1)))**((x0) / (x1)),-0.30688683256904375,9
0,6,(1/(x1)) - (1/((x0) + (x1))),-0.2909869347667055,7
0,7,abs(abs(x1)**(1/(x1)))**(1/(x1)),-0.24790112538676748,7
0,8,(abs(0.9815341805613234)**(0.09114085666509096)) + (((-0.4678748345577041) - (x0)) + (x1)),-0.02553307488454458,9
0,9,1/((0.8852902390756124) + ((x0) / (x0))),-0.025533074915818414,6
0,10,((1/(x0)) + (x1)) / (((x1) * (x1)) - (x0)),-0.2739628637356968,10
0,11,((1/(x0)) * (x1)) / (((x0) / (0.5304279040291696)) / (x0)),-0.02553307488454261,10
0,12,(((-595.4731408289479) / (x1)) + (x1)) * (((874.8394729417549) - (x0)) - (x0)),-3062016674.9341345,11
0,13,abs(1/(1/(0.5006676768517037)))**(abs(1/(x0))**(1/(x0))),-0.01991642429347123,9
0,14,((x1) - (1/(-1.885260733273061))) - (1/(1/(x1))),-0.025533074891882505,8
0,15,1/(1/(x1)),-44688.330823849145,3
0,16,(1/((x1) / (x1))) / (((x0) + (x0)) / ((x1) + (7.4331513799651425))),-0.011086899114986252,12
0,17,((1/(0.06878878373177084)) - (abs(-0.05853903205032829)**(x1))) * (1/(x0)),-0.0717014674131176,9
0,18,1/((x0) * ((x1) * (0.0049612548961665845))),-0.14310371737340982,6
0,19,((1/(x1)) / (abs(x0)**(x0))) / (abs(x0)**(1/(0.37325947570052986))),-0.3068868325690608,11
0,20,((x0) - (x1)) - ((1/(x0)) * ((-0.7898060695157778) / (0.054329795803659285))),-0.07170146741311975,10
0,21,1/(((705.4442184907406) * (-669.164855868839)) / ((x0) - (53.60087911748298))),-0.30699029664747873,8
0,22,abs(1/(abs(-0.8334251018800589)**(0.7517895444133236)))**((-0.4129224386279664) / (x1)),-0.2451411537017903,8
0,23,((1.0974954104344592) + (x1)) * (((-0.0015971897259448703) * (x0)) / ((-1.400993931431993) * (x0))),-0.24374703560429986,11
0,24,((x0) - (x1)) * (((x0) * (x1)) + (x0)),-0.3068868325690608,9
0,25,((x0) + (-138.07857389767307)) - (1/(x1)),-25620.65424484383,6
0,26,(abs(0.0011791148758724705)**((x1) / (x0))) * ((x0) - (abs(0.3938441365422431)**(x0))),-0.24460888971484335,11
0,27,((x0) / ((x1) * (-4.448170872517399))) + ((x0) / (-6.462885379281374)),-1099.0022461376918,9
0,28,((30.836637655358246) + ((x0) / (x0))) / ((0.5149278121691785) + ((x0) + (x0))),-0.07219154311811021,11
0,29,(((x0) * (x1)) * (1/(x1))) / (abs(x1)**(x0)),-0.3068868325690608,10
0,30,((0.5304278882965627) / (x0)) / (1/(x1)),-0.025533074884542754,6
0,31,(abs(x1)**(abs(x1)**(-0.038190866796628066))) / (((x1) / (x1)) * (x0)),-0.0015985414405309134,11
0,32,1/((abs(x0)**(1.1542355022411297)) / (x1)),-0.005465980182383314,6
0,33,(((x1) / (-0.4711050685275433)) * ((x0) - (x0))) * ((x0) - (x0)),-0.3068868325690608,11
0,34,((x1) * (x0)) * ((x0) / ((x1) / (x1))),-2279739814057848.5,9
0,35,(abs(1/(-711.7166159088849))**(abs(x0)**(832.6854194625195))) * ((x1) + ((x1) / (x1))),-0.3068868325690608,12
0,36,(1/((x0) + (x0))) * (1/(x0)),-0.30607527055091194,7
0,37,((0.027481783487773557) * (1/(1.0995868330761114))) - ((x0) + ((-0.505435060406032) - (x0))),-0.02553307488454403,10
0,38,(1/((x0) * (-0.921156728821799))) / (abs((x0) * (x0))**(1/(0.15502969906842612))),-0.3068868325690608,11
0,39,(1/((x0) * (x0))) / ((abs(-0.556566637288143)**(x0)) * (x1)),-8.671116378673821e+240,10
0,40,abs(1/(x1))**((x0) - (0.4080100944147871)),-0.3068868325690608,6
0,41,(((35.71568009096747) * (x0)) + (1/(x1))) / (abs(-1.872554206374982)**(x0)),-0.2942114288886559,10
0,42,abs((-0.13360251669425138) + (x1))**(abs((x0) / (-1.1244055080327766e-09))**(-1.0105516836100732)),-0.24603103151314573,9
0,43,(abs(abs(0.17099810012010397)**(x1))**(x0)) - ((x0) * ((x0) * (-1.5822825883138325e-06))),-0.283810391330315,11
0,44,1/(((x1) + (x0)) * (-5.755526389576732)),-0.30970611516324337,6
0,45,1/(1/((-138.10287024351646) + (x1))),-25615.969201493645,5
0,46,1/(1/((-138.10264961916818) + (x1))),-25615.96920147659,5
0,47,1/(1/((0.0011791148787075718) * (x0))),-0.24460888942354708,5
0,48,(((x0) + (x0)) * ((0.08702758017041433) + (-0.08747112256560437))) + (1/(1.4739409870231945)),-0.009528761192790025,10
0,49,(((x1) * (0.4206962404709423)) + (1/(x0))) / ((x0) - (6.963441275686272)),-0.006129230261418146,10
0,50,((x0) / (6.49091516116283)) - (1/(-1.187132915047958)),-1083.0059683565248,6
0,51,1/((x1) + (x0)),-0.2909869347667055,4
0,52,((36.17861232706526) - (x0)) * (1/(x0)),-0.911112315431574,6
0,53,abs(1/(1/((x1) * (x1))))**((x0) - (x0)),-0.2460310314640884,9
0,54,(1/((1/(x0)) * (-5.790843461528208))) / (1/(1/(1/(x1)))),-275450591.7176612,10
0,55,(((x0) * (1/(x1))) - ((x0) * ((0.7789268364949151) / (0.7774374183698277)))) + (x1),-0.08162435135490885,12
0,56,((-0.0018053368304763642) * (x1)) / ((1/((x1) * (x0))) - (1.5307523338787117)),-0.24458573377936496,10
0,57,(1/(x1)) / (abs((x0) + (x1))**(x1)),-0.3068868325690608,8
0,58,1/((x0) - (((-0.3782787246446615) * (-1.0427122689849266)) - (-2.289837451502456))),-0.2708986521538412,8
0,59,abs(1/((abs(x1)**(x1)) * ((0.682174998294724) / (x1))))**(x1),-0.3068868325690608,10
0,60,(abs(((x0) / (x0)) * (1/(x1)))**(-0.8457645046465158)) * (1/(x0)),-0.005465980182382848,11
0,61,1/((x1) - ((-0.5883949984539902) / ((x0) - (x1)))),-0.3068868325690608,8
0,62,abs(abs(0.7727125357972074)**(0.014464983849438956))**((x0) + (x0)),-0.026227557985179156,7
0,63,abs((x1) / (x1))**(((x1) / ((x1) / (x1))) * (x0)),-0.2460310314640884,11
0,64,((x0) - ((x0) * (x1))) * ((x0) + (x0)),-9082556221742668.0,9
0,65,(1/(abs(x0)**(2.8702434482856733))) / ((1/(x0)) - (x0)),-0.30689562770347834,9
0,66,abs(((x0) * ((x0) - (x1))) * (x1))**(1/(0.7109643544004871)),-0.3068868325690608,10
0,67,(1/(1/(x1))) * ((x1) + ((x0) + (x1))),-83130704544.0242,9
0,68,1/((x0) + (1/(x1))),-0.2757317841676732,5
0,69,1/((-7.502722309357427) + (1/(x0))),-0.4667416286017859,5
0,70,(abs(abs(1/(x0))**(-0.9893904980805475))**(0.5723227628784187)) * (abs(x0)**(-0.7204862034189893)),-0.005465980182383108,10
0,71,1/((abs(x0)**(x1)) - (abs(-0.34903531664490695)**((x1) + (x0)))),-0.3068868325690608,10
0,72,(1/(((x0) * (x1)) - (x0))) - ((1/(x0)) - (0.5533304784413441)),-0.03232025301362748,11
0,73,((0.6435938431243622) - (-0.7080269422532904)) - (1/(((x1) + (5.257628484346044)) / ((x1) - (3.8805159866272123)))),-0.0028873878767558185,12
0,74,(abs(x1)**((-0.9865636751863247) * (x1))) * ((x1) + (abs(x1)**(-0.14391338801260428))),-0.30688683256906074,11
0,75,abs(abs(abs(x0)**(x0))**((0.5319437142494772) - ((x1) - (-0.9452951478289611))))**(x0),-0.3068868325690608,11
0,76,1/((-268.67524908374395) - (x0)),-0.3100174119266989,4
0,77,(1/(x0)) * (((2.723541500706621) + (2.8590482906707315)) + ((4.671437927176583) + (4.28322543828729))),-0.07170146741311703,10
0,78,1/(((-1.2375750961116498) / (-0.0014592598734461868)) / (x0)),-0.24460888942268097,6
0,79,1/((-8.604689867272917) * (x1)),-0.31066216507990374,4
0,80,((0.18531907162192077) * (0.008338333068737873)) / (((1.2371487845241103) + (0.07336127965211411)) / (x0)),-0.24460888942106615,9
0,81,1/(((x1) - (x1)) + ((1/(x1)) + ((x0) * (0.06394240545540486)))),-0.06726140983470454,11
0,82,(1/((abs(x0)**(-0.8457637896284943)) + (abs(0.32825323491180325)**(x0)))) / (x0),-0.005465995484292864,10
0,83,((-4.776270392067531) / (x0)) * (((x0) / (-10.62207163822946)) - ((x1) / (x1))),-0.00635244727892566,11
0,84,((x0) + (-0.8154808084335441)) * (1/(abs(x0)**((x0) + (x1)))),-0.3068868325690608,10
0,85,((x0) + (x0)) + (1/(((-0.5897987064246615) / (x1)) / (1.178901966043541))),-0.24460888942155395,10
0,86,1/(abs(((x1) * (x1)) * (x0))**(abs(0.8048121425339527)**(x0))),-0.23428576745254,10
0,87,(abs(x0)**(1/((x0) + (x0)))) / (1/(x0)),-45456.069363845134,9
0,88,abs(abs(0.6738722550833296)**((-0.708573179643406) + (0.21671560373821452)))**((x0) + (x1)),-1.3007696931601154e+170,9
0,89,((x0) + (1/(abs(0.6938686126149087)**(x0)))) + ((-0.4627853712886938) - (-0.8916614657309219)),-1.16790844210122e+160,10
0,90,abs(((x1) * ((x1) - (x0))) + (x1))**(abs(0.411624927200628)**(x1)),-0.24603143167788916,11
0,91,abs((-0.5067310258972733) / (0.9545059084733476))**(((x0) + (1/(x1))) / (x1)),-0.02568263687290847,10
0,92,(((x1) * (abs(x0)**(-0.1494268416626699))) / (x0)) - (1/((x0) + (x1))),-0.0072132240795788885,12
0,93,((-3748.904303461266) / ((x0) * (x0))) / ((-202.6881408131078) - (x1)),-0.2806088729037256,9
0,94,((1/(0.06867115807593803)) / (x1)) + (((x0) / (abs(2.006058058566918)**(x0))) / (0.9175527756404732)),-0.07173951671863649,12
0,95,((255.64658393912785) / (x0)) / ((3.1472231894835203) + (x0)),-0.13836808628803024,7
0,96,1/((x0) - (13.70451087283619)),-0.17386584915745634,4
0,97,((x1) / (((x1) * (x1)) - (x1))) + ((x0) + (-138.12795345128652)),-25611.007774521087,11
0,98,1/((-12.104809567641858) - (12.411574609357874)),-0.3518218785503562,4
0,99,((((0.8288084957394131) + (0.5272699533394676)) + ((x1) - (x0))) - (0.48948695235484063)) + (-0.33616359786443173),-0.0255330748845426,11
1,0,(1/((x1) / (x1))) / (((13.74582883669425) + (x0)) / ((x1) + (-2.6329022340104236))),-0.16685990470303383,12
1,1,(abs(x1)**(abs(x1)**(-0.038190866796628066))) / (((x1) / (x1)) * (x0)),-0.0015985414405309134,11
1,2,(1/(x0)) / ((x1) - (14.913243842803968)),-0.19215986680955366,6
1,3,((-0.014923990034013679) - (-0.19601428356743372)) + (0.34933760358752397),-0.025533074884542612,5
1,4,((x0) - (x1)) * ((-0.5363088229870927) - (0.08177910419330314)),-0.3068868325690608,7
1,5,((1/(x0)) * (x1)) / ((abs(x0)**((0.9721100767923891) * (x1))) / (x0)),-0.30688683256906074,12
1,6,((x0) * (x1)) - (1/(0.5132231989191782)),-9236550930.98849,6
1,7,1/(((-1.624403834804336) / (x1)) / (-0.0019153785661151523)),-0.2446088894220756,6
1,8,((x1) + (-44920.21888211253)) + ((x1) * (x1)),-7256710832.804571,7
1,9,abs((x1) * (-0.000812212386068208))**((0.2737316093413994) + (0.08926037916017328)),-0.12349983577148167,7
1,10,1/((0.8852471592796313) + ((x0) / (x0))),-0.025533074927160067,6
1,11,(abs(x0)**(x0)) - ((0.9370318260200803) * (-0.3721123276512328)),-inf,7
1,12,((abs(x1)**(0.8244328962782643)) + (1/(x0))) / ((x0) - (3.1602038535945747)),-0.0018288658259674234,10
1,13,1/(abs((x1) / (1/(1/((x1) * (x1)))))**(x0)),-inf,10
1,14,abs((-94.35893955646597) + (x1))**(1/(abs(x0)**(3.456815559503365))),-0.2460690848010044,8
1,15,1/((x0) * (x1)),-0.3052657242160534,6
1,16,((x1) + (-5.5759884187458395)) / ((6.141992367000645) + (x1)),-0.17862069375689654,7
1,17,((-0.6839061891133963) - (-0.6825950092008899)) * ((x0) * (-0.8993042558384873)),-0.24460888945455786,7
1,18,0.5304279042443539,-0.025533074884542612,1
1,19,((x1) / (x1)) - ((x1) + (x1)),-178831.61561556184,7
1,20,1/((x0) - (((2.7207951605759004) * (3.5701187510207135)) - (-3.9909423628057112))),-0.17386584915426484,8
1,21,0.530427892882712,-0.025533074884542657,1
