generation,individual_index,expression,fitness,nodes
0,0,(((x1) + (-7.161890615128999)) / (x1)) + ((1/(x1)) / (x0)),-0.18955340350384764,10
0,1,1/(1/(x0)),-44688.330823849145,3
0,2,(1/(x1)) + (abs(x0)**((-0.6542266486285544) * (x0))),-0.27564347345504137,8
0,3,(((x1) * (x0)) - (x1)) + ((x0) * ((x0) + (x0))),-83014338401.7226,11
0,4,1/(abs(x0)**((x1) * (x1))),-0.3068868325690608,6
0,5,1/(((x0) + (x1)) + (abs(x1)**(x0))),-0.3068868325690608,8
0,6,abs((abs(x0)**(0.9351171409601843)) - (x1))**(abs(x0)**((-1.0158248272272368) - (0.462876401251249))),-0.2510382716646258,11
0,7,(((85.0237022187723) - (x0)) * (x1)) + (1/(abs(x1)**(0.27696304937314775))),-6261345078.260128,10
0,8,((abs(0.09471930616245361)**(x0)) + (0.6423478609609506)) - ((0.0008100782803536854) * ((x0) + (-0.4737012940382849))),-0.008749855817730344,11
0,9,abs(abs(0.8000331487939747)**(x0))**((x0) - (x0)),-0.2460310314640884,7
0,10,(((x0) * (x1)) - (1/(x1))) - ((1/(x1)) * (163923.6501061755)),-9221184340.037956,11
0,11,(abs((x0) / (x0))**(0.49213695879071917)) / ((0.024860409532743072) + (1/(0.537515915013151))),-0.025533074884543087,10
0,12,(1/((-5.432471965725564) / (x0))) * ((x0) * (x0)),-77248545530941.0,8
0,13,(1/(x1)) / ((x1) * (x1)),-0.30679012959868046,6
0,14,1/(abs(x1)**(x0)),-0.3068868325690608,4
0,15,(1/(x0)) / (((x1) / (x0)) - ((x0) - (x1))),-0.27564347345582146,10
0,16,(1/(1/(-44788.187254655))) + ((x0) * (x0)),-7230301199.355475,7
0,17,((0.31611697838505953) + ((x1) * (x0))) * ((abs(x0)**(0.9999999998300314)) - (x0)),-0.32196639920843323,11
0,18,abs(abs(0.9902279671724188)**(-0.7597487086629003))**((1/(x1)) - (x1)),-0.026262590672479408,8
