generation,individual_index,expression,fitness,nodes
0,0,((x1) / ((x0) * (-10.138295368105291))) * ((x1) * ((x0) / (x1))),-446.5256583900144,11
0,1,((x1) + (x0)) - ((abs(0.2547373105700701)**(x1)) + (x1)),-44688.330823842356,9
0,2,(((x0) + (0.7443536709093664)) - (x1)) / ((x0) / ((x1) * (0.7126010855860107))),-0.025533074884987836,11
0,3,1/((x0) - (abs(x1)**(x0))),-0.3068868325690608,6
0,4,((x1) * (2.671462725081683)) * (abs((x1) / (-0.5838934190666789))**(-1.232360395635087)),-0.0016706825535936507,9
0,5,abs((x1) - (0.957302941442105))**((x0) / (-0.7578241356594424)),-0.3068868325690608,7
0,6,((x0) - (x1)) / (1/(-0.3922216764678934)),-0.3068868325690608,6
0,7,1/((-13.70445920122266) + (x1)),-0.1738658492937022,4
0,8,(abs((x1) / (x0))**((x1) / (x1))) * (1/(-12.515776497460301)),-0.398032192909091,10
0,9,((1/(x1)) + (x1)) * (((x0) * (x1)) / (abs(3.9072973830166067)**(4.301414317336169))),-18453390980.07837,12
0,10,abs(((227.11284851748684) / (x1)) - (x0))**(abs(x1)**(-0.7446702829989165)),-0.3923174115567777,9
0,11,(1/(x0)) * (abs(1/(1.9965775334816809))**(x0)),-0.30688621221213364,7
0,12,1/((x0) / ((x1) - (x0))),-0.3068868325690608,6
0,13,1/(1/(0.5304278956568593)),-0.025533074884542623,3
0,14,1/(abs((-0.19235410482762472) - (x1))**(abs(x0)**(x1))),-0.3068868325690608,8
0,15,abs(1/(x0))**(((x1) + (0.6314120532672141)) - ((x1) - (x1))),-0.3068868325690608,10
0,16,1/(abs(x0)**(x1)),-0.3068868325690608,4
0,17,((0.20182412514442175) + (0.8908153620613904)) * (((x0) + (0.48545540589096964)) - (x1)),-0.02553307488456538,9
0,18,((x0) * (abs(x0)**(-0.3822849162892842))) * ((x0) / ((x0) - (-100.841008168789))),-273.2155100714356,11
0,19,((-2.617508869206568) - (x1)) * (((-0.5615447904767628) / (1.2204683032158847)) / (x0)),-0.01981569095568037,9
0,20,1/((x1) - (13.704501207032157)),-0.1738658491548365,4
0,21,(((x0) + (x1)) * (x0)) * (abs((x0) / (139.30850303136793))**(1/(x1))),-37133316050.80841,12
0,22,1/((x0) + ((-28.7003057951155) + (x1))),-0.18282618558925565,6
0,23,(1/((-0.8909355996207429) * (-0.9914469067189567))) * ((0.12056463948527484) + (0.3479704555147591)),-0.025533074884542692,8
0,24,(((-6036.0174746523735) / (x0)) / (x1)) + ((x1) + ((x0) / (x0))),-44818.04394895989,11
0,25,((x0) * ((x1) + (-137.70180994981146))) / (((x1) + (x1)) + (1/(x0))),-6410.47060745081,12
0,26,((x1) / ((3.702215223641835) + (x1))) * (((-0.9988496697800905) * (x0)) + (x0)),-0.2474224456124301,11
0,27,(((x1) - (x0)) * (x0)) / ((0.9253207185743797) * (x1)),-0.3068868325690608,9
0,28,(((0.1325885971512307) / (0.9986200226956535)) * (x0)) + ((-0.13159270224943825) * (x0)),-0.24460888942233322,9
0,29,(abs(1.8025155351209179)**((-0.07760788389056163) - (x1))) - ((abs(-3.48558810719679)**(2.379184536995644)) / (-36.77549237183665)),-0.025520314555940116,11
0,30,((0.3766000449820568) - ((-6.387117162497394) / (x0))) / (abs((x0) / (x1))**(-0.6167705151284462)),-0.0037961369088521536,11
0,31,(1/(x1)) * (1/(-13.241715609241197)),-0.3093366869545546,5
0,32,(1/(-1.9332428912847202)) - (abs(-0.2952015136564658)**(1/(x1))),-4.0951158953523485,7
0,33,1/(abs(x0)**(abs(x0)**(x1))),-0.3068868325690608,6
0,34,((abs(x0)**(1.9999997921202914)) - ((x1) * (x1))) - (1/(-1.7047637907037492)),-0.01446700388885049,10
0,35,((4.267436403400104) / ((x1) * (-2.315305625279473))) * (1/(-2.294169884281413)),-0.2816100661615431,8
0,36,((x1) + (x0)) - (1/(-11.347739413613882)),-179012.45295599086,6
