generation,individual_index,expression,fitness,nodes
0,0,((x0) / (-2.63437047038242)) * ((-475.563129106446) + (x0)),-131651069.80124995,7
0,1,(((0.9910643942189326) + (x1)) + (1/(x1))) / (1/((-0.0033232209055522317) * (-0.3430921146836184))),-0.24380237349575198,11
0,2,(abs(x1)**(0.027406139882699413)) - ((x1) / ((45.98939478987816) + (x1))),-0.0034003132083179587,9
0,3,(((-0.33694444794643674) - (x1)) * (1/(x1))) + ((x1) * ((x1) * (x0))),-2279739775223984.5,12
0,4,(((x0) / (x0)) - (1/(x1))) * (1/((x0) / (15.547747253657981))),-0.06798720446306084,11
0,5,(abs((x1) * (x0))**(-0.011274458481485394)) / (abs(x0)**(0.1316865865695305)),-0.005465980182383445,9
0,6,1/((0.6355283412229974) - ((-0.6973348551433707) / (0.5579857229588325))),-0.025533074887395476,6
0,7,(abs(abs(-1.0112742786018443)**(x1))**(0.00670862577392227)) / (((1.3977965481893682) - (x1)) / (-12.91574726785452)),-0.07669377854849224,11
0,8,(abs(1/(x1))**((x0) - (x0))) / ((x1) * ((x1) + (x0))),-0.30607527055091194,12
0,9,(((-26718.387568916245) * (x1)) / (x0)) + ((x0) * ((515.8307651304718) - (x1))),-425554516.3529584,11
0,10,abs((x1) + (1/(x0)))**(abs(1/(x0))**((x0) / (x1))),-0.3169857109471993,11
0,11,((-0.6174009162592864) * ((x1) - (x0))) + (1/((x1) * (-8.42188915232139))),-0.31074444361675874,10
0,12,abs((x0) - ((x1) / (x0)))**((x1) - (x0)),-0.2460310314640884,9
0,13,((x1) * (0.0011567902899785854)) + (1/(x0)),-0.21570145038016925,6
0,14,(((x0) - (x1)) - (x0)) - ((x1) * (1/(x0))),-45178.92678904251,10
0,15,((x0) - ((0.9925862294432356) * (x1))) / (abs((26.611626114444807) / (x1))**(-3.5622074471464353)),-0.16166855740180988,11
0,16,(abs(x1)**(1/(1.1251072613534332))) / (((x1) / (0.8656149193447398)) - (abs(0.16034453759650624)**(x0))),-0.00903591532119387,12
0,17,(((-0.05912470358308174) + (-0.22726249488881894)) + (1/(-1.0899506504535983))) / ((1/(0.5390287536136501)) * (-1.2233853009233717)),-0.025533074888987966,11
0,18,1/(((x1) / (x0)) - ((30.053202143770665) - (x1))),-0.2512604276368054,8
0,19,abs((1/(x0)) - (1/(x0)))**((0.04459989518484275) * (x0)),-0.3068868325690608,9
0,20,1/(((-7.647306528907799) - (5.947796530106748)) - ((x1) / (x0))),-0.3842670283791045,8
0,21,1/(1/(x1)),-44688.330823849145,3
0,22,1/(1/(1/(x1))),-0.27564347345582146,4
0,23,(1/(x1)) + (1/(x1)),-0.246625860308467,5
0,24,(((x1) - (2.138715851101571)) * ((32.562387149978356) - (-31.144879968458195))) / (abs(1.5914269935460676)**(x1)),-0.19244295871275077,11
0,25,(((-0.16921164186537027) / (x1)) * ((x1) - (0.1653710579842552))) - ((-0.31444277484008504) + (-0.39768097845612355)),-0.025516164825338476,11
0,26,1/((x1) * (x0)),-0.3052657242160534,4
0,27,((1/(x0)) + (x1)) / ((x0) + (1/(x1))),-0.2460310314640884,9
0,28,((-0.5589536759451782) + ((x0) / (x1))) / (1/(1/(0.8314958805866678))),-0.02553307489212886,9
0,29,(((x0) * (0.9980841902247712)) - (x1)) + ((x0) / (x1)),-0.08162435135558502,9
0,30,((x0) + (-138.10268937528267)) + (((x0) - (x1)) * (x1)),-25615.969201472468,9
0,31,(1/(x0)) / ((x1) - (1/(x0))),-0.30525959722576307,7
0,32,(((x0) / (x1)) * (x1)) * ((-433.13692156667287) + (x1)),-833094922.07241,9
0,33,abs((x1) / ((x1) / (0.5715529093583083)))**((1/(0.4687159852102983)) - ((x0) / (x1))),-0.02553307488454266,12
0,34,(1/((-62.554149609672024) - (x1))) + ((x0) + (1/(-0.007231735337016703))),-25617.056009115266,9
0,35,1/(((x1) + (x1)) - ((1.931211181373438) * (x0))),-0.07170146741316588,8
0,36,1/((x0) + (-13.70452150416379)),-0.17386584917527687,4
0,37,(1/(abs(x1)**(x0))) / (((x0) / (0.36225446261086947)) * (x0)),-0.3068868325690608,10
0,38,(1/(x0)) + (((x1) + (x0)) * (1/(x1))),-2.2502681960489896,9
0,39,((x1) / (1.3111676571787785)) * (((x1) * (2.064995987456657e-06)) + ((x0) - (x0))),-0.28381066370699465,11
0,40,1/((x1) / (14.537255571827645)),-0.07170146741312468,4
0,41,(1/(x0)) - (((-0.7686667911229479) - (-0.26232297191932796)) + (abs(-0.07458346842591457)**(x1))),-0.019259410060146455,10
0,42,abs(1/(x0))**((x0) / (0.17092350375499565)),-0.3068868325690608,6
0,43,((x1) / ((x0) * (x0))) + (abs(abs(0.6067305530740918)**(x1))**(x0)),-0.27564347345582146,11
0,44,(abs((-1.9059710732888409) - (x0))**(0.08566255652306508)) - (1/((x1) / (x1))),-0.09422315451960894,10
0,45,(abs(1/(x1))**(x0)) / ((-0.20005026958633887) + (x1)),-0.3068868325690608,8
0,46,((x1) * ((x1) + (x0))) * (1/((x1) + (x1))),-44688.330823849145,10
0,47,(((x1) + (x1)) - (x1)) - (((0.0020989217554565065) * (x1)) * (x0)),-3995.9979525453255,11
0,48,(((-493.1393015087402) + (x1)) * ((x1) + (x1))) / (1/(x0)),-133947997635144.62,10
0,49,abs((-0.06021938357986014) - (0.08485639756737771))**((x0) - ((x0) - (0.3284492206837163))),-0.025533074884574406,9
0,50,(((0.33668113457601534) / (0.6943221172977491)) + ((1/(x0)) / ((-1.009804078113281) + (x1)))) + (0.0450454992805096),-0.025061446120106655,12
0,51,1/((x0) * (((x0) / (x1)) / ((x0) * (x0)))),-44688.33082384916,10
0,52,(1/(x0)) / (1/(x0)),-0.2460310314640884,5
0,53,abs(1/(1/(x0)))**((x1) - (x1)),-0.2460310314640884,7
0,54,((((x1) + (x0)) - ((x0) - (x0))) - (415.36905432393365)) + (x0),-230294.90629865162,11
0,55,(1/((0.06878886029352226) * (x1))) + (abs(-0.3771944924615595)**(x1)),-0.07170150196687476,8
0,56,abs((-305.4403620200432) + ((1/(2158.4195862327406)) * (x0)))**(1/(-220.95458151742412)),-0.22267808036365067,9
