generation,individual_index,expression,fitness,nodes
0,0,(1/((x0) / (-7.104105924746632))) + (abs(x1)**((x0) - (x1))),-0.18986623462425295,10
0,1,abs((x0) / (x0))**(((x1) + (x0)) / (-0.4276020513406691)),-0.2460310314640884,9
0,2,abs(((x1) / (-0.9874321440434559)) * (abs(-0.6773025761951896)**(0.34468012401938264)))**(1/(abs(x0)**(x0))),-0.2460310314640884,12
0,3,(((x1) + (-5.850697730590633)) / (x1)) + (1/(13.52202306805606)),-0.2456952728906747,8
0,4,(1/(-22.931199834976113)) + (((11.04107885721413) / (x0)) - ((x0) - (x0))),-0.11027629092746756,10
0,5,(((x0) / (x1)) * (0.08804035450457492)) / (1/((x0) - (x0))),-0.3068868325690608,10
0,6,abs((30.59999913859622) - (x1))**(1/(x0)),-0.2738510575656879,6
0,7,abs((x0) - (x0))**((x0) - ((0.21268942977406557) - (x0))),-0.3068868325690608,9
0,8,((x1) * (-0.7959243912727956)) / (1/(-0.001481457707889643)),-0.24460888942267045,6
0,9,1/(1/(1/(x0))),-0.27564347345582146,4
0,10,abs((-0.1309508705142075) - (-0.20661329668911343))**((x1) / (abs(x1)**(-0.220798671865172))),-0.3068868325690608,9
0,11,1/((x0) + (-29.05327105550714)),-0.25126042766787765,4
0,12,((x1) + (x1)) + ((1/(x0)) + (-276.75971206585723)),-102371.56777497023,8
0,13,1/(abs((x0) + (x0))**((x1) * (x0))),-0.3068868325690608,8
0,14,abs(1/((-0.30509119245269445) / (0.5274268570585097)))**(abs((x0) - (x1))**((x0) / (0.44186728049761625))),-0.2460310314640884,12
0,15,(((-0.763954257988784) * (x1)) * (-0.0055946491614638815)) - ((x1) / (x0)),-1.5494741864937958,9
0,16,((x1) + (0.4373777242019926)) + ((0.09305016907880395) - (x1)),-0.02553307488454392,7
0,17,((x0) - ((-0.5545119890460141) - (x0))) - ((1/(x0)) + ((x0) + (x0))),-0.03287239974024785,12
0,18,((1/(0.8051001209185007)) * ((x1) - (x0))) / ((x1) - (0.8689800800743459)),-0.3068868325690608,10
0,19,((x0) + ((x1) - (x1))) * (((x0) + (0.0011791145131206055)) - (x1)),-0.24460888942267178,11
0,20,(((16.942982590629427) + (x0)) * (0.3766920626055252)) * (1/(x1)),-0.003796149928029243,8
