generation,individual_index,expression,fitness,nodes
0,0,abs((0.7584129284597096) * (x0))**(((-7.589834014958242) / (1.3833473021640543)) / (x1)),-0.14341234727050933,9
0,1,((x0) * (1/(x1))) - (((x1) * (x0)) - (x1)),-9197935579.562204,10
0,2,(1/(x1)) - ((-139.13945806835773) + (x0)),-25537.769881853503,6
0,3,(1/((7.009667906429207) - (x0))) * ((-0.42118875568792513) * (x0)),-0.006104260283505652,8
0,4,((abs(x0)**(1.8356637643755511)) + (x1)) / ((x1) / (1/(x1))),-0.0029514075464392537,10
0,5,(((x1) + (x0)) + (-276.7598499694597)) + (((x0) / (x1)) / (x1)),-102371.56777492235,11
0,6,abs(1/(-0.81316317269158))**(abs(x0)**((-0.9664189224419928) * (x1))),-0.2460310314640884,8
0,7,1/(((x1) + (x1)) / ((x0) * (x0))),-11145.904269705497,8
0,8,(1/(x1)) - ((1/(x0)) - (x0)),-44688.330823849145,7
0,9,1/(((x1) * (-8.629272656600115)) + (abs(0.2783546009863831)**(x0))),-0.3106513673397898,8
0,10,abs(1/(x1))**(1/(1/(x0))),-0.3068868325690608,6
0,11,abs(1/(-1.8852575458402967))**((x1) / (x1)),-0.025533074897544764,6
0,12,(1/(1.2128908239923752)) + ((-138.92712001485552) + (x1)),-25615.969201477503,6
0,13,((x1) / (abs(0.34344837401479844)**(-0.5932981629718325))) * (1/(x1)),-0.025533074886346534,8
0,14,(((-1436.9697255269634) / (x0)) + ((x1) / (3.7058413495560036))) - (1/(x0)),-4805.115958130168,10
0,15,(abs(x1)**((x0) - (x1))) - (1/(x1)),-0.23133197414165596,8
0,16,abs(abs(x1)**((x0) / (x1)))**(1/(abs(x0)**(x0))),-0.2460310314640884,10
0,17,(1/(x1)) + ((1/(x1)) + (x1)),-44692.27056287689,7
0,18,1/(((x1) / (x1)) + (abs(x0)**(x0))),-0.3068868325690608,8
0,19,((x1) + ((-276.7353734003092) + (x1))) / ((1/(x1)) * (x0)),-102380.92945691035,10
0,20,((abs(-0.9978695943883928)**(x0)) * (1/(x1))) * ((0.5186874006359112) * (x0)),-0.022895110736406453,10
