n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;x + abs(x) ^ (p1 * abs(x) ^ (p2 ^ (1.0 / x)));1.7976931348623157e308;[0.0, 0.0, 0.0];402;0;0.368458922;4.966003134978773e305
2;1.0 / x + abs(1.0 / (x + abs(x) ^ x)) ^ x;1.7976931348623157e308;[0.0];402;0;0.368458922;496600313497877300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6;abs(1.0 / (abs(x + x * x) ^ x - x)) ^ p1;365.54150812651005;[-0.10061082553607033, -0.6642110223829474];4225;35;1.427641034;0.44117628199303677
29;(1.0 - x) / (p1 - p2 ^ x);159.5222986760931;[1.4240069872870509, 1.4240051381020604, 0.3759622886551239];53440;688;17.717613069000002;0.14134685744405823
34;p1 + abs(p2 + p3 ^ (1.0 / (p4 - x))) ^ x;-255.015014663621;[-0.6735488519909074, -0.15633780221153218, -0.29416500861302103, -0.19434724170337114, 0.11962423890082485];84259;833;24.024440806;0.014309955041323106
79;p1 + (p2 - p3 ^ x) / p4 ^ x;-285.9762110158971;[3.2136890950543764, -1.9670184151572634, -27.590525036687698, 23.612176113556085, 0.10981830488060206];240461;1993;95.98806633800002;0.012060059420490515
203;abs(abs(p1 + p2 ^ (p3 + x)) ^ p4) ^ x;-354.3056433884285;[1.9002678416611718, -0.06885843279197869, -1.9060115521560048, 0.28139269172701004, 0.09092834961516039];626214;5351;280.83770429500015;0.008267965278178854
362;abs(1.0 / (p1 * x + p2 ^ (x + x))) ^ p3;-357.54498885643903;[0.03299723721719691, -0.0737567860557409, 0.218581655396086, -0.09011831194245004];1112542;9923;553.0950457630003;0.008121310282376695
656;abs(p1 + p2 ^ (p3 * abs(1.0 / x) ^ x)) ^ x;-361.3412338877552;[0.1631263821525837, -2.4230239918888157, 0.7212882326417602, 0.08917819141231105];1804794;16185;971.5914866380002;0.007952749965989535
874;p1 ^ (1.0 / (x + p2 ^ (abs(p3 + x) ^ p4)));-394.09717920964533;[-6.660065267356912, -1.5365089958609535, -0.07982393581960648, -1.130923197452227, -0.08146312467278984];2321703;20025;1286.532511027999;0.0066362410942133266
923;abs(p1 + x) ^ (p2 - p3 ^ (p4 ^ x));-399.9020495898176;[-6.075515593096321, 0.4313782528611057, 0.6331569885756537, -19.08243161323763, 0.08016722127716583];2443076;20857;1334.9366244429993;0.006426786173809299
1270;p1 ^ (x / (p2 ^ (1.0 / (p3 - x)) - x));-456.9449209640983;[0.6999316555904743, 1.6024619262636428, 0.27044951683502466, 0.06829672626644984];3324408;27981;1831.759577589998;0.004689407951432971
3208;p1 / (p2 - abs(p3 + x) ^ (p4 ^ x));-588.3719961900844;[0.4919621872751532, 1.296233516223017, 0.5039557204087282, 0.14611135489422605, -0.04763080025421934];8643352;75732;4629.167484926992;0.002268693630462724
17582;1.0 / (p1 + abs(p2 / (p3 - p4 ^ x)) ^ p5);-620.4787457230293;[0.46549213645928544, 0.7589662622747589, 0.20929001464156866, 0.1891772531104728, -1.5765458334885558, -0.04358823735738696];142765701;419354;106262.10766162712;0.001899933368049047
148242;p1 / (p2 ^ (p3 ^ x) - abs(1.0 / x) ^ x);-661.1879708742022;[1.927580431816604, 4.042534136469229, 0.4626950274627606, -0.0389520185097851];1383869504;3597901;1036080.4974103201;0.0015172598382402268
195273;p1 / (1.0 / (p2 + x) + p3 ^ (p4 ^ x));-668.6547708198007;[2.2221178362022687, 0.2529513366663108, -3.433810352807388e-5, -0.1370209875630055, 0.03815680906869558];1888926870;4744293;1414712.5265373075;0.0014559417346996454
204222;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];2021662340;4963945;1521595.9218221246;0.00145594173469909
