n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;p1 + x * p2 ^ (p3 ^ x / x);1.7976931348623157e308;[0.0, 0.0, 0.0, 0.0];382;0;0.265176914;4.966003134978773e305
2;3.0 + p1 ^ (1.0 / x) / x;1.7976931348623157e308;[0.0, 0.0];382;0;0.265176914;496600313497877300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3;x / (p1 - abs(x) ^ -(x / abs(x) ^ x));370.4149284694452;[1.9214531077087156, -0.6732134175583361];7683;141;7.983122870000001;0.45321630330313406
8;abs(abs(p1 * (x + abs(x) ^ x)) ^ x) ^ p2;71.15697866931872;[-0.01635813763592436, -0.14770965027025823, -0.2945306136787818];21384;283;11.037586152;0.08674828624936355
28;abs(p1 ^ (abs(1.0 / (p2 + x)) ^ p3)) ^ (p4 ^ x);-216.0244424212504;[-4.486164843605045, -0.082999999983751, -0.8012039057767025, 0.49092004378890647, -0.13322829521760846];68101;548;42.02992355599999;0.017749777453254623
218;p1 / (x + (x + -1.0 / (p2 + p3 ^ x)));-261.3183880560632;[11.503965860034313, -1.0497892423014998, -0.7781069882139109, 0.11755928839999696];477223;3793;272.153808463;0.013820184720681007
365;p1 ^ (p2 * (x / p3 ^ x) - x);-267.27282327907034;[-0.8966952675263842, -16.522590654109987, -3.099955037937837, 0.11564140606807792];930851;7980;519.3137860850001;0.013372933180281266
961;p1 - abs(1.0 / (p2 + x)) ^ (abs(abs(x) ^ x) ^ p3);-488.9355331691083;[2.7044263142183955, 0.524503803648217, -1.7926033152297463, 0.06268775196878762];44150391;20991;31453.990175960036;0.003929754267286125
1590;p1 ^ (p2 ^ (abs(1.0 / (p3 - p4 ^ x)) ^ p5));-514.045433756288;[-2.1297300871084532, -0.0001552768042148643, 0.19610405545119614, -0.17071598537453128, -1.931927885455668, -0.0584868891352314];46289333;35440;32738.494066122068;0.0034207101098847914
2173;p1 / (p2 + abs(p3 + x) ^ (p4 ^ -x));-588.3719961895888;[-0.4919622278057409, -1.2962335493358335, 0.5039556864015238, -6.844091736375032, 0.047630821898351806];47806768;49734;33517.948914016095;0.002268693630468453
12226;1.0 / (p1 - abs(abs(p2 + x) ^ p3) ^ (p4 ^ x));-598.8102739827509;[1.5980093221969447, 0.48942193063205924, 2.2361250759190003, -0.1301483961980191, 0.04627698986945239];239085300;292029;186686.59205188922;0.002141559130883425
36658;abs(1.0 / (p1 / (p2 - x) - p3 ^ x)) ^ p4;-628.0206403045324;[-0.3645171734571187, -0.029389294608511595, 0.321670225255461, 0.2218500781150268, -0.042689556399016844];396688215;883885;302175.3632140392;0.0018223937610813122
125666;p1 * (x + -1.0 / (p2 + x / p3 ^ x));-638.8278984860632;[0.3193956411380214, -0.5022263521933602, 3.065822624448505, -0.04143387479220155];1259139864;3029687;961778.5691240018;0.0017167659881477805
147586;p1 / (abs(x) ^ -x - p2 ^ (p3 ^ x));-661.1879708742023;[-1.927580429721346, -4.042534139013752, 0.4626950261513254, -0.03895201922036024];1367505721;3569030;1028916.3535662352;0.0015172598382402283
308672;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];3044752688;7478555;2267751.461703142;0.00145594173469909
