n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;abs(x / (x + 1.0 / x)) ^ p1 - abs(x) ^ x;1.7976931348623157e308;[0.0, 0.0];241;0;0.053056708;4.966003134978773e305
2;p1 - abs(abs(x) ^ (p2 * p3 ^ (-1.0 / x))) ^ x;1.7976931348623157e308;[0.0, 0.0, 0.0, 0.0];794;0;0.198443119;496600313497877300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4;p1 - 0.0 ^ (abs(x + -1.0 / x) ^ x);13.309966315176318;[1.7980110503145559, -0.2510330480672503];2925;35;0.538754524;0.0630175910381246
7;p1 * p2 ^ (p3 / (-0.0 + 1.0 / x));12.347580629375486;[1.7617556491434685, 1.0060990061099748, 2.054745446389408, 0.25036655769704896];17392;189;3.1208770550000002;0.06268341269094635
15;abs(abs(p1 ^ x + p2 ^ -x) ^ p3) ^ x;-299.19111669482965;[-1.0143539185007981, -3.2728496613999987, 2.5254091890954067, 0.10588164561717972];34197;279;21.864118234;0.011210923211356399
74;abs(p1 + abs(abs(abs(x) ^ x) ^ p2) ^ p3) ^ x;-349.3362271086948;[1.1998582772416932, -1.5122231611139105, 1.0616100049807808, 0.09218519360227292];188453;1380;89.53571891999998;0.008498109957499271
130;p1 / (x + p2 ^ (p3 ^ (p4 ^ x)));-358.4064280021016;[13.384171994007632, 5.314767133065561, -2.1766991550126122, -0.04771838725223746, -0.08990411811035363];360005;2905;176.77335483699997;0.00808275010120417
162;p1 * x + p2 / (p3 + p4 ^ x);-379.5711416440192;[-0.2150087771197773, 0.6246575708947975, 0.2762780671435055, 0.00440774089484719, 0.08479848528660529];488597;4044;224.82096285799997;0.007190782906950784
504;1.0 / (p1 + (p2 ^ (p3 + x) - p4 ^ x));-566.6358898013451;[0.6076603712556458, 0.04518853498143413, -0.25095100971063566, 0.22659461203629502, 0.050578367960882074];1148189;10748;568.6257706219997;0.0025581725558676926
12314;1.0 / (p1 + p2 * abs(p3 + x) ^ (p4 ^ x));-588.3719961900588;[2.63482367597406, -2.0326767724806154, 0.5039556735994347, -0.14611132114309325, 0.04763080466552011];182406981;300924;127426.67980445366;0.0022686936304630997
74233;1.0 / (p1 + abs(p2 + p3 / p4 ^ x) ^ p5);-620.4787457231346;[0.46549213407698237, 0.27575661100909576, -1.3175814847541025, 5.286048694883292, 1.5765456452976063, 0.04358823347198032];878237736;1803373;630999.3057726533;0.001899933368048102
115965;p1 / (abs(1.0 / x) ^ x - p2 ^ (p3 ^ x));-661.187970874199;[-1.9275804350248278, -4.0425341484973325, -0.4626950281228838, -0.038952020829361673];1044471681;2803348;735691.922791499;0.0015172598382402539
122015;p1 / (1.0 / (p2 + x) + p3 ^ (p4 ^ x));-668.6547708198007;[2.2221178362022687, 0.2529513366663108, -3.433810352807388e-5, -0.1370209875630055, 0.03815680906869558];1132791153;2942666;808067.9706224893;0.0014559417346996454
829175;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];8134108833;20080077;6018819.894019544;0.00145594173469909
