n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;abs(x) ^ (-1.0 / x - x) * abs(1.0 / x) ^ x;1.7976931348623157e308;[0.0];0;0;0;4.966003134978773e305
2;p1 / (x + p2 ^ (abs(p3 ^ -x) ^ x));-108.78678998254551;[5.3547262781031515, 4.805549286830094, 3.9555098185301345, 0.17916384400841456];8106;92;1.812085697;0.03209968432230195
27;p1 ^ (p2 * (x * p3 ^ (p4 ^ x)));-239.67905064471938;[0.9015350320117831, -0.1984005590926229, 96.04417112213392, 0.7669081555002162, 0.12480100926406147];76917;650;44.366204081;0.015575272099185942
72;1.0 / (p1 + abs(p2 + p3 ^ -x) ^ p4);-547.0449656843948;[0.45552443878212423, -0.1911105404027456, 5.654441095384167, 1.2164067873784385, 0.05339102281459568];217074;1832;142.92419200799998;0.0028506023078382564
5369;p1 + abs(p2 ^ (p3 - x)) ^ (p4 ^ x);-576.2648476762629;[0.6697776359959456, 0.000955102822456699, 0.495360052694396, -0.0999525673128525, -0.04925071482777453];14993716;135091;8375.038288754988;0.002425637789828148
16355;1.0 / (p1 - x * p2 ^ (p3 - p4 ^ x));-608.0585047392775;[1.7727827997470194, -0.045624300122525475, 0.4622766945314087, -0.5463399574450345, 0.04510982482817707];116185730;392982;93489.66642938055;0.00203488423851214
60250;p1 ^ (p2 + abs(1.0 / (p3 + p4 ^ x)) ^ p5);-613.1687848100231;[0.1664938858078429, -0.432030990656359, -0.2177480020815225, 0.2020524804719107, -1.2667432970163441, -0.04447739482760069];561668574;1450352;417467.3998535438;0.0019782356082492544
88941;p1 ^ (p2 - abs(1.0 / (p3 + p4 ^ x)) ^ p5);-613.1687848311858;[6.006317473539623, 0.4320269479273572, -0.21774851909052143, 0.20205281906438288, -1.2667513070593166, 0.04447734978227051];766565755;2140435;562899.9464599963;0.0019782356080200606
97597;p1 / (p2 ^ (p3 ^ x) - abs(1.0 / x) ^ x);-661.1879708742022;[1.927580431816604, 4.042534136469229, 0.4626950274627606, -0.0389520185097851];833317735;2344623;606811.9754756483;0.0015172598382402268
495921;p1 / (1.0 / (p2 + x) + p3 ^ (p4 ^ x));-668.6547708198007;[2.2221178362022687, 0.2529513366663108, -3.433810352807388e-5, -0.1370209875630055, 0.03815680906869558];4440737940;11987109;3241974.2608614033;0.0014559417346996454
696252;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];6877977514;16798742;5091496.421752937;0.00145594173469909
