n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;Inf - (x + abs(abs(x) ^ x) ^ x);1.7976931348623157e308;Float64[];0;0;0;4.966003134978773e305
2;p1 / (p2 - p3 ^ -(abs(x)));-179.76085333344;[-0.6154365133425627, -0.3305728984279636, -740.1166784503572, -0.14726584100848628];33077;255;10.985291934;0.021687244982909512
12;p1 ^ (p2 ^ -(p3 ^ (1.0 / (p4 + -1.0 / x))));-189.87250706656317;[-2.0553307730801653, 6.254047518189918, -0.03723656442368862, 1.9685039670975484, -0.14267225264418373];2968657;639;2802.861053017;0.02050832127127273
35;p1 - p2 ^ (x * (p3 ^ x - x));-194.4257759215893;[1.8572616811649951, 0.6914137351322239, -95.65282987007096, -0.1414192598856085];3037584;1295;2838.9347774919993;0.019999407081057474
94;p1 * p2 ^ (abs(abs(p3 ^ x) ^ x) ^ p4);-194.5902322333862;[1.860036108130142, 0.3815271407700238, -0.03271178339554781, 2.6900446692838513, -0.14135502729347985];3188450;2777;2914.7908776189993;0.019981243904394576
101;p1 ^ (p2 + p3 ^ -(p4 ^ (p5 * x)));-197.8248462691294;[-0.24755949604081914, -0.44448112992056377, -1.4070733402361029, -0.08527329778614455, -1.6550837861312653, -0.14009758810146336];3301798;3415;2993.6734821159994;0.019627334911668817
156;p1 - abs(p2 + x) ^ (abs(abs(x) ^ x) ^ p3);-275.07666859486403;[2.670697859110619, -1.5005705251278436, -2.87360355318729, 0.11317512945881616];3460377;4955;3057.506208378999;0.012808609791602327
247;p1 / (1.0 / (p2 + -1.0 / x) + 1.0 / (p3 - x));-349.06103444720486;[-3.44043119416554, -0.20790810588943123, -0.13416653565051953, 0.09225529909353765];3724468;6890;3175.470788192998;0.008511040323338444
474;p1 + p2 / abs(p3 + p4 ^ x) ^ x;-414.83102689160296;[7.969999356002261, -7.763716623177942, 1.0586263899810424, 0.24841711827628968, 0.07692841885757151];4377918;12827;3532.971860194995;0.00591797339446771
622;p1 * (x + -1.0 / (p2 + p3 ^ (p4 ^ x)));-418.8543344580063;[-0.20428139171305396, 0.0913955420780778, -0.2080490370653487, 5.655023260490788, -0.07607806275868353];4779302;15945;3758.497505694994;0.005787878632141548
1571;1.0 / (p1 + 1.0 / (1.0 / (p2 - x) - p3 ^ x));-511.29720100383645;[0.6115667974816541, 0.4936908812299322, -4.86069128549502, -0.05893254741016532];11141247;39709;7856.859182245981;0.003473045137476372
1608;p1 * p2 ^ (x * (p3 + p4 ^ x));-558.448959317895;[0.4958832255711389, -59.2022610774162, 0.08247691637187983, -0.26956986102463487, -0.051735272474458326];11246135;40633;7901.0799370659815;0.002676539739619737
5934;abs(p1 + p2 ^ x) ^ (p3 ^ (abs(1.0 / x) ^ x));-627.0750884288566;[-1.8880635972268585, -0.5795713507398192, -2.7763574174500616, -0.04280114376484401];73843858;145911;63452.250734992944;0.0018319389358868816
43797;p1 * (x + 1.0 / (p2 - x * p3 ^ x));-638.8278984860274;[0.31939564381642055, 0.5022263563437547, 0.3261767340833659, 0.041433883133394814];389188353;1038411;299751.77302290977;0.0017167659881479865
94933;p1 / (1.0 / (p2 + x) + p3 ^ (p4 ^ x));-668.6547708198007;[2.2221178362022687, 0.2529513366663108, -3.433810352807388e-5, -0.1370209875630055, 0.03815680906869558];1101783561;2266220;861708.0346820316;0.0014559417346996454
247483;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];2616980649;5983881;2020525.0959205357;0.00145594173469909
