n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;p1 + x / abs(-1.0 + 1.0 / x) ^ x;1971.8762170905188;[-10.234209060371958, 56.16160363112382];2551;39;0.325009163;3154.125781100257
4;p1 + -1.0 / (x - abs(p2 + x) ^ x);65.0889218930263;[1.7915342998698693, 9.726928575848173e11, 0.28963464846663894];18404;250;9.199089365999999;0.08388824429827234
13;1.0 / (p1 + abs(abs(abs(abs(x) ^ x) ^ p2) ^ x) ^ x);9.39398433068;[-0.45153000498268236, 0.001277806190948839, -0.24833210116563206];36408;581;19.370957752;0.061668832083459656
40;p1 + abs(1.0 / (p2 * x + p3 ^ x)) ^ p4;-508.5984646838508;[-0.326805095868019, 0.009110730901028269, -0.0005370890557019581, 0.18868301061182355, -0.05937350810342499];97509;1117;52.42928361099999;0.003525216721931295
1693;p1 / (p2 - abs(p3 + 1.0 / (p4 - x)) ^ p5);-561.2805348337881;[-3.7540452716548414, -1.720076052252534, 0.8817053008108868, -0.17628285779373498, 1.1125992227204453, 0.051332188606928314];4116772;38029;2127.8833318330057;0.0026349936041539534
5998;p1 - abs(1.0 / (p2 - p3 ^ (p4 + x))) ^ p5;-581.5092159140913;[2.2065217817345606, 0.5202190997889579, 0.21914885706183898, -0.5446093443759256, -0.9495291616532595, 0.04854241272347065];19844154;146792;11790.098950595995;0.002356364784117006
6909;1.0 / (p1 - abs(abs(p2 + x) ^ (p3 ^ x)) ^ p4);-598.8102739819195;[1.5980093200796146, 0.4894218948494407, 0.13014841639552094, 2.2361241373355973, 0.04627700971678315];22464996;169435;13307.021049534009;0.002141559130891906
19154;abs(p1 + abs(1.0 / (p2 + p3 ^ x)) ^ p4) ^ p5;-619.6811497869726;[0.622810795023931, -0.21230613517821922, -0.1937881366824782, -1.4554540843325088, -1.6220602747590178, 0.04368439388632141];63628957;462803;37327.47990774993;0.00190832410220999
71930;p1 / (p2 + abs(1.0 / (p3 + p4 ^ x)) ^ p5);-620.4787457221028;[0.6473896917674855, 0.3013547776650376, -0.20928989334170825, 0.18917716431970505, -1.5765443260827474, 0.04358821136676764];707649250;1729256;522128.6433322031;0.0018999333680586952
128338;p1 / (abs(x) ^ -x - p2 ^ (p3 ^ x));-661.1879708742023;[-1.927580429721346, -4.042534139013752, 0.4626950261513254, -0.03895201922036024];1312909759;3098146;960651.071908255;0.0015172598382402283
235635;p1 / (1.0 / (p2 - x) - p3 ^ (p4 ^ x));-668.6547708198748;[-2.222117918490698, -0.25295131557669676, 3.433805441623689e-5, 0.13702096272873504, 0.03815680479216008];2369085748;5724267;1713560.944385573;0.00145594173469909
