generation,individual_index,expression,fitness,nodes
0,0,1/((abs(-1.9785555193362705)**(-0.9138124351499257)) + (abs(0.09031837531975376)**(1.624201032013928))),-0.06301759104744524,8
0,1,1/((abs(x0)**(-0.03192654442300501)) - (0.4350428427867143)),-0.05123769749861003,6
0,2,((x0) - (x0)) * ((0.2741846738639142) * (x0)),-3.2958613259668508,7
0,3,1/(1/((1.2258516111662991) - (-0.5721594603527174))),-0.06301759103812507,5
0,4,((x0) / ((-11.606345220167656) - (10.739725541836204))) + (1/(0.5343621919065016)),-0.0655637126211935,8
0,5,abs(1/((-4.000354210114813) / (x0)))**((x0) / (-2.168983867433147)),-0.029547486438515364,8
0,6,1/((1.1065146307551226) / (x0)),-0.638677502109823,4
0,7,(((x0) * (x0)) - (x0)) * (abs(abs(0.8943155497509548)**(x0))**(x0)),-1.6811189516507554,11
0,8,1/((-0.2781804308627631) + ((x0) + (0.5783699009304929))),-1.6725629776198676,6
0,9,((1/(0.450362377236223)) - (-0.08367756702836071)) + ((-0.4859791249116802) - ((-0.7687668929577651) * (-0.026172787433370925))),-0.06301759103870956,10
0,10,1/(((x0) - (x0)) - (abs(-6.596774028089403e-09)**(-1.4149626319045059))),-3.2958613259764116,8
0,11,((-1.3745946512612521) * (-1.3775987660374247)) * (1/(abs(x0)**(x0))),-1.3325936044253048,8
0,12,((abs(x0)**(1.880146915103757)) - ((x0) * (3.2874041212762464))) / ((0.2779479889699127) - (1.6802182690801262)),-0.15848313988335563,11
0,13,((-129.24733098321326) - (x0)) + (abs((x0) * (x0))**(x0)),-345077.9718879915,9
0,14,((-0.9493737459857426) * ((-4.40057984218555) - (x0))) * (1/(3.221011620472476)),-0.10737896715120139,8
0,15,1/(abs(0.7651855375509243)**(x0)),-0.21775454514040138,4
0,16,((1.011098198990891) - ((-0.7869128571857014) - (x0))) - (1/(1/(x0))),-0.06301759103812464,9
0,17,((x0) + (-0.31005980278036377)) + (((1.0784106853216053) * (-1.181225100845136)) + ((0.1279492350870489) + (x0))),-2.4287539559336655,11
0,18,(1/(4.505070112166205)) * ((6.716995820182234) + (x0)),-0.0892155827922249,6
0,19,((x0) / (5.820447738134593)) + ((x0) - (0.06958206583169296)),-0.8622120013311468,7
0,20,(abs((0.24554357463155033) - (0.24554357463131918))**(x0)) * (1/((1.001319011336471) * (-0.9915633063206267))),-3.309307523907314,10
0,21,abs((1.390052015552124) - (-0.3765788079551282))**(abs(-0.6732963207499799)**((x0) * (-0.047132647945098895))),-0.0627251321565633,9
0,22,((0.10597120623455368) + (0.6800841245979234)) + (abs(-1.0141239880407682)**(abs(0.24432308259264543)**(0.11750361438922037))),-0.0630175910381248,9
0,23,((-0.061209065693068276) * (x0)) * (((x0) - (-5.8516756724436885)) * ((x0) / (-1.6502704683789038))),-1.5378667137436721,11
0,24,((x0) * (0.02453842454628796)) + (abs(1/(0.4312602205572887))**(0.6708647421050359)),-0.06265251369820037,8
