n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;1.0 / (p1 ^ x + abs(1.0 / x) ^ (1.0 / x));728.3513039091174;[173.61945621376722, 1.8095451524638695];11557;16;7.847001108;3.2744936903768305
6;p1 / (p2 + -1.0 / (x * x - x));-6.4515249773347305;[-51154.65179280021, -28345.646087630223, -0.23769657554949028];27903;230;13.618323708999998;0.05649964756470225
51;p1 - p2 ^ (p3 ^ (p4 * x));-192.3755749280058;[1.8567398420099923, -0.9638286000343113, 5.939252030247676, 4.348862419556292, -0.1422224643334466];141181;1530;90.06098533400001;0.02022722975795872
125;abs(1.0 / (p1 + abs(p2 ^ x) ^ x)) ^ p3;-195.58181522876927;[0.4396958538480912, -1.037008259474837e-5, 0.7550603467156041, -0.14096837161282916];340652;3122;222.0729247019999;0.01987207877113667
141;x * (p1 + p2 ^ (p3 + x));-390.07416324868746;[0.449005416124551, -0.27541429242782645, -1.363221206059343, 0.08237350101447216];378221;3398;245.0649703099999;0.00678539365782473
737;p1 ^ (1.0 / (p2 - x) + p3 ^ x);-408.6005185543134;[0.11190378438096221, -1.681162299596288, -0.04509399535359178, 0.07826388636789273];10418164;18606;6078.376823489991;0.006125232753426734
4109;p1 - abs(p2 + 1.0 / (p3 - x)) ^ p4;-497.9339307018041;[2.2620522480871177, 0.7727828912048132, -0.30087985624089336, 0.676899309489513, -0.06114870389311681];119948816;101617;80300.95737378618;0.0037391637606722975
7249;p1 - abs(p2 + 1.0 / (p3 + x)) ^ p4;-497.93393070182196;[2.262052263951353, -0.772782903719715, 0.30087982514618816, 0.6768993161986618, -0.061148708322969286];167383649;185041;108840.1866364671;0.0037391637606718603
28581;p1 - abs(p2 + -1.0 / (p3 + x)) ^ p4;-497.93393070182753;[2.2620522470343785, 0.7727828926039556, 0.3008798424323267, 0.6768993471343056, -0.061148703359623045];571841412;743049;370911.35839362873;0.0037391637606718135
48042;p1 / (1.0 / (p2 + x) - p3 ^ x);-556.9439756680217;[0.3008681136542706, 0.6733527565497107, -0.45284796737000566, -0.05195082241417289];835110585;1244467;537656.4862710197;0.0026988874840232616
