n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;x + abs(1.0 / x) ^ (abs(1.0 / x) ^ p1);1.7976931348623157e308;[0.0, 0.0];0;0;0;4.966003134978773e305
2;p1 - p2 ^ (abs(x) ^ -(abs(x) ^ x));1.7976931348623157e308;[0.0, 0.0, 0.0];308;0;0.340558379;496600313497877300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6;x / (p1 + 1.0 / (p2 - x * x));253.75065708512193;[1.2706143839106925, -0.8449088313006103, -0.48774142592598924];18380;202;6.466133576;0.23789169729175177
10;p1 - p2 ^ (p3 ^ (p4 - x));-192.3755749279906;[1.8567398343230568, 0.7605242898736698, -0.0004316652379209725, 0.2588549540110302, -0.14222249438474008];48537;427;29.59614593;0.020227229757958768
388;p1 + 1.0 / (x + p2 / p3 ^ x);-298.401606595236;[1.256662000852864, 81.37220799930645, -817.3003610289485, 0.10611282353403173];10207914;9579;6020.688699901004;0.011259931328695981
1915;p1 + p2 / (p3 * x + 1.0 / x);-324.7384300872436;[0.6438776523987914, 2.5198631559034026, 0.8191080652200529, 0.09866687254411838];39523770;53702;23516.73442865897;0.009735151604952606
3077;p1 + p2 / (x + -1.0 / (p3 - x));-357.88377127232826;[0.8297422990261014, 2.5176936798953364, 0.0985640616421357, 0.09003401302232808];63756094;84986;40375.15180530206;0.00810612363138225
3115;x * p1 ^ (x - p2 ^ x);-375.45849117932033;[-0.16003911590907427, -1.3910443562365036, 0.08576736964381775];63853744;86297;40437.71038000807;0.007356040996169266
6180;p1 + -1.0 / (x + abs(p2 + x) ^ p3);-387.5290723986467;[2.03548369841645, -1.1906697003564226, -2.218114000280818, 0.08295467913800955];128177011;168355;86707.6831529109;0.006881478904245327
6890;p1 - abs(p2 + -1.0 / (p3 - x)) ^ p4;-497.9339307018077;[2.2620522444862323, -0.7727829049519775, -0.30087985076787527, 0.6768993521895839, -0.06114869612207228];139727819;192030;93587.57231225894;0.0037391637606721626
14652;p1 - abs(p2 + -1.0 / (p3 + x)) ^ p4;-497.93393070182753;[2.2620522470343785, 0.7727828926039556, 0.3008798424323267, 0.6768993471343056, -0.061148703359623045];266693227;399404;171104.56322797452;0.0037391637606718135
17084;1.0 / (p1 + abs(p2 + p3 ^ x) ^ p4);-547.044965684411;[0.455524443322374, -0.19111053641766093, -0.17685213286850085, 1.2164067923256552, 0.05339102833633362];331145037;463605;212555.76203823168;0.002850602307838145
39083;p1 / (1.0 / (p2 - x) + p3 ^ x);-556.9439756670192;[-0.30086811261486995, -0.6733527125693481, 0.4528479731674669, 0.05195084686912565];711159126;1040990;451166.2977603573;0.002698887484036575
61361;p1 / (1.0 / (p2 + x) - p3 ^ x);-556.9439756680217;[0.3008681136542706, 0.6733527565497107, -0.45284796737000566, -0.05195082241417289];1015770772;1616707;643358.9687367396;0.0026988874840232616
