n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;abs(p1 + (x - abs(x) ^ -x)) ^ x;488.88551433535457;[-2.848514809576279, -0.9338624913322401];1807;35;1.325799088;0.8720991537072674
12;p1 * p2 ^ (abs(x) ^ -x);13.119216013331577;[1.8079723070306, 0.9904839022907989, -0.25090080435887807];10907;141;7.866993372;0.06295121373064187
16;p1 ^ (-1.0 - p2 ^ x);12.556777989040253;[-0.7516332421828087, -1.0331684321471413, 0.2505112839962103];19713;284;13.827801091999998;0.0627559032179217
27;p1 - abs(p2 + x) ^ (-2.0 * x);-127.35520474133538;[1.8499929082989577, 5.122409438711238, 0.17020554200410895];81544;653;60.339327104999995;0.028969926337090033
109;p1 ^ (-1.0 / (x + 1.0 / (p2 + x)));-337.64273028109676;[-0.22007701384678086, -0.11027312740021294, 0.09521162170476037];350362;2389;240.746475376;0.009065252839716162
1172;p1 + x * (p2 + abs(x) ^ -x);-398.321154003488;[0.77180642920099, 0.26259043821798644, -0.08051810379137228];17286255;30252;10220.112604111995;0.006483165055502198
5336;p1 + 1.0 / (x + p2 / (p3 - x));-422.3668214626465;[1.3628838380461736, -0.3664555501118346, 0.33053386388523304, -0.07534349086874746];100669004;139034;64354.63321826904;0.005676641848995087
11251;p1 - abs(p2 + 1.0 / (p3 + x)) ^ p4;-497.93393070182196;[2.262052263951353, -0.772782903719715, 0.30087982514618816, 0.6768993161986618, -0.061148708322969286];173479575;294406;108732.57018714417;0.0037391637606718603
25921;1.0 / (p1 + abs(p2 + p3 ^ x) ^ p4);-547.044965684411;[0.455524443322374, -0.19111053641766093, -0.17685213286850085, 1.2164067923256552, 0.05339102833633362];468837426;676129;297469.6928772632;0.002850602307838145
52359;p1 / (1.0 / (p2 + x) - p3 ^ x);-556.9439756680217;[0.3008681136542706, 0.6733527565497107, -0.45284796737000566, -0.05195082241417289];765102161;1377465;487696.7318335127;0.0026988874840232616
