n;expr;nll;coeff;sum_fevals;sum_restarts;sum_runtime;best_mse
1;p1 * abs(x) ^ (x ^ -2.0);312.77214119006567;[1.6415554749259376, -0.574114108358742];1582;35;0.890404572;0.3296070094183581
4;abs(p1 ^ (1.0 / (x - p2 ^ x))) ^ p3;-27.150261702833724;[-2.7043497523270523, 1.628033394102151, -0.40299144782569546, 0.22448659802904172];10039;180;8.844173655999999;0.05039423274531226
45;p1 ^ (1.0 / (x + 1.0 / (p2 + x)));-337.64273028109665;[4.5438639058778705, -0.11027312550522032, 0.09521162359462768];51967;760;40.931577999999995;0.009065252839716159
615;abs(1.0 / (p1 * x + p2 ^ x)) ^ p3;-357.54498885643;[0.032997234643128134, 0.005440062660896501, 0.21858165259405798, -0.0901183175732269];7802277;14568;4296.540213762002;0.008121310282377055
1686;x * (p1 + p2 / p3 ^ x);-390.07416324868734;[0.44900541611573325, 5.7999241537227455, 3.6308936310084596, -0.08237350159414861];12223634;43065;7136.547915714013;0.0067853936578247285
9027;p1 - abs(p2 + 1.0 / (p3 - x)) ^ p4;-497.9339307018041;[2.2620522480871177, 0.7727828912048132, -0.30087985624089336, 0.676899309489513, -0.06114870389311681];114216005;238967;72725.07913618592;0.0037391637606722975
23319;p1 - abs(p2 + 1.0 / (p3 + x)) ^ p4;-497.93393070182196;[2.262052263951353, -0.772782903719715, 0.30087982514618816, 0.6768993161986618, -0.061148708322969286];310821955;609174;193076.72565892013;0.0037391637606718603
34045;p1 / (1.0 / (p2 - x) + p3 ^ x);-556.9439756670192;[-0.30086811261486995, -0.6733527125693481, 0.4528479731674669, 0.05195084686912565];529172297;893944;328583.88576923066;0.002698887484036575
41023;p1 / (1.0 / (p2 + x) - p3 ^ x);-556.9439756680217;[0.3008681136542706, 0.6733527565497107, -0.45284796737000566, -0.05195082241417289];635717888;1080789;399889.2133715542;0.0026988874840232616
