generation,individual_index,expression,fitness,nodes
0,0,abs(((x0) * (0.895319017785907)) / (x0))**((-2.0590624064803213) * (x0)),-2221.0360635116135,9
0,1,(((x0) - (1.2060036515975225)) - (0.7567151738051892)) / (1/((0.13157817018136142) + (x0))),-1071.2030670768704,10
0,2,1/(1/((x0) - (0.9252827071175388))),-2428.6459660303485,5
0,3,((x0) * (-1.5674421412448871)) - ((x0) * (1.1433218516675234)),-1187.356523888873,7
0,4,((-0.12825096679630518) * (abs(-1.7916323809577173)**(x0))) * ((1.0133250050762417) - (1/(x0))),-4302.354549472786,10
0,5,1/(abs(abs(1.3942585279204533)**(-1.818952209818482))**((x0) - (1.2588978812302145))),-1303.5292592678209,8
0,6,(1/(abs(x0)**(x0))) + ((x0) - (1/(x0))),-4941.592478967281,9
0,7,((x0) + (x0)) * ((1/(x0)) + ((x0) * (-0.6144787569891311))),-3707.5963333504274,10
0,8,1/(abs(1.0728633636905018)**((-0.4407517904186714) / (-1.152706032794158))),-2623.2885970348575,6
0,9,abs((x0) - (1/(-15.894360163982377)))**((x0) + ((x0) - (x0))),-3074.4253568610866,10
0,10,(1/(-4.025446864916952)) - ((abs(2.3283161635399137)**(x0)) - (0.9750436346341144)),-1241.3607252678185,8
0,11,(1/(x0)) - (abs((-1.8552798405669277) + (x0))**((x0) / (-0.9180933454032556))),-5954.193661486045,10
0,12,((x0) + ((2.2379530333905144) + (x0))) - (abs(1.5591028105858042)**(2.6258526646607554)),-2826.2540760429238,9
0,13,1/((x0) - (-1.379738092154739)),-3994.518291186412,4
0,14,((1/(x0)) - ((1.1537787774577573) + (x0))) / (-2.9865087136186044),-4356.573752103237,8
0,15,((0.13466994390808218) / (x0)) / (abs((-1.2325540610676615) / (x0))**(x0)),-4878.997038227906,9
0,16,1/(1/(1/(x0))),-5230.375033747293,4
0,17,(abs((x0) / (0.07937900100122275))**((x0) - (x0))) + (1/(-3.344178214831934)),-2868.4862008736013,10
0,18,1/(1/(-0.8471096476228875)),-2751.903286744493,3
0,19,1/((x0) + (x0)),-5106.87397955659,4
0,20,(abs(x0)**((x0) / (x0))) - ((-0.1491069160463714) - (x0)),167.02672462997035,9
0,21,1/((-0.25352265027314963) - (0.9121213445617763)),-2607.0680726473292,4
0,22,(1/((x0) / (0.3631489909735906))) * ((x0) + (x0)),-3318.991799476017,8
0,23,(((x0) / (x0)) / ((-1.225135751585263) - (x0))) + (x0),-2448.990458644438,9
0,24,((-0.0558277402407783) + (x0)) + (abs((x0) * (-0.023185656493043886))**(x0)),-1471.027226183947,9
0,25,(((x0) * (0.11731642120391471)) - (x0)) - (1/(x0)),-4882.2260139195805,8
0,26,((-0.986087913668531) - (0.21068063150600863)) + (1/(x0)),-5101.503407643513,6
0,27,1/(((-1.331278102410981) - (x0)) - (x0)),-4396.436850812504,6
0,28,((-0.28752264681725703) - (x0)) + ((x0) * ((x0) * (x0))),-3332.241482719525,9
