generation,individual_index,expression,fitness,nodes
0,0,abs((-1.7645517188672735) / ((x0) / (x0)))**((x0) - (1.254231834216052)),-1418.5334998623844,9
0,1,abs(abs(x0)**((x0) + (x0)))**((x0) * (0.005278995237257783)),-2341.8524645312154,9
0,2,(abs(-0.39092240111711735)**(abs(-0.6390737560578873)**(0.20370925300437503))) + ((x0) / (-0.4412287219448902)),-1934.2102786531527,9
0,3,(((x0) + (x0)) / ((1.6053967876814166) * (-1.465822514193641))) / (x0),-2604.653166078347,9
0,4,(1/(1/(1.8926959255473017))) * (abs(x0)**(0.6860592444827291)),854.8927660472378,7
0,5,abs((abs(1.3520753221819837)**(x0)) / (abs(x0)**(-0.7036149074032911)))**(0.7652946521799531),-463.73645578604686,9
0,6,((x0) / (1/(-0.9491992845534063))) + (abs(-0.9186189024386406)**(x0)),-2476.8264222608755,8
0,7,(((x0) + (x0)) + (2.423425783751168)) * ((0.7213565564348019) * (x0)),-2491.566940312244,9
0,8,(abs(1.0540770297873483)**((x0) * (-0.20530362704603544))) + (1/((1.3265195626156672) / (x0))),-1949.7502298593854,10
0,9,((-0.008102311000888235) + (x0)) / (((0.7243948308965731) - (x0)) * (x0)),-4964.415214596247,9
0,10,(((0.9207711990599828) - (-0.6906916738032062)) - (-0.43959059012131496)) - (1/((1.5500675308997711) + (0.3536467896681142))),-2940.775536940084,10
0,11,(abs(-0.16314762495364998)**(1.7941734136576428)) + (abs(x0)**((x0) * (x0))),-3596.4656671502,9
0,12,(abs(-0.7270385842664344)**((0.5987493637797578) + (-0.09496572471330979))) / (1/(1/(-1.0019563397604254))),-2604.6529675858083,9
0,13,1/(abs(abs(-1.575244003125673)**(-0.44587430136712675))**(0.0424280890255076)),-2709.8119270544594,6
0,14,((-0.2079395059710641) - (-0.7394634131622801)) - ((x0) * (x0)),-2284.4841540547113,7
0,15,1/(abs((-2.0379886128765743) + (-2.673943782818397))**(abs(-0.011760419194956434)**(x0))),-1797.1137824468406,8
0,16,1/((x0) * ((1.1774933007551673) / (x0))),-2604.653717447496,6
0,17,1/((x0) + (1.2922371065587939)),-3785.423121269714,4
0,18,((x0) * (x0)) / (1/(abs(x0)**(x0))),-6380.835052514007,8
0,19,(1/(0.3885281508211792)) / (1/(x0)),-1250.7029616409668,5
0,20,1/((abs(1.276883146192473)**(-0.8903105622060546)) - ((-0.3032703534871578) - (0.0688175641624497))),-2604.652991828161,8
0,21,1/((1/(0.5387838119594671)) - ((x0) * (x0))),-4643.953161061885,7
0,22,((1/(-2.9129604922844843)) - (x0)) * ((0.0728858824232344) - ((x0) / (x0))),16.562135964707917,10
0,23,abs((2.809761737458916) / (x0))**(((x0) - (1.1727832724547504)) * (x0)),-2625.2521455912247,9
0,24,(((0.5690657262357158) - (-0.04472445074260379)) / (-1.0332100441507472)) - (abs(-0.12145625035869888)**(0.6469305406400736)),-2604.663150968503,9
0,25,(1/(x0)) * ((x0) - (abs(0.2159114253901513)**(x0))),-4980.114556551833,8
0,26,((1/(x0)) * (x0)) / (abs(1/(x0))**(0.5096004706768198)),-753.6071968533375,9
0,27,((0.30147392134950435) + (x0)) + ((x0) - (1/(x0))),-4941.5902244866575,8
0,28,abs(abs(x0)**((0.010454319332838767) / (0.7796314928261859)))**(abs(-0.46841907022383344)**(1/(0.02185915296709029))),-2880.9311794722653,10
0,29,1/(((x0) - (x0)) + (-1.1765662764862947)),-2604.653233942904,6
0,30,(1/(1/(x0))) / (1/(-1.8641415933599346)),-1541.9940738442456,6
0,31,abs((-1.2040090895004831) * ((-0.7799867003823671) + (x0)))**(1/(-2.0403962212572075)),-3375.098610291917,8
0,32,1/(abs(-0.20374825377581196)**(-0.10214772494247042)),-2604.6530289651714,4
