generation,individual_index,expression,fitness,nodes
0,0,((0.856097488099693) + ((-0.057989477028089646) + (x0))) * (1/((x0) + (1.8301127042582719))),-2581.275670548151,10
0,1,1/((1/(1.0916684419403988)) + ((x0) + (0.5876251617168756))),-3877.0988478264762,7
0,2,((x0) * (-1.955719354799743)) * (1/((x0) - (0.6607810762923998))),-2273.8272636010315,8
0,3,((1.720657751019611) * ((-2.3912871416447765) * (x0))) / ((x0) + (-1.3296883453551605)),-1864.670443381793,9
0,4,1/(1/(0.8497074130611585)),-2604.800395747979,3
0,5,1/(1/(x0)),-2613.4325661390485,3
0,6,(1/(abs(-3.6466534705433156)**(x0))) - (abs(-0.6418278418966248)**(-0.6136217706792932)),-1580.6966295529649,8
0,7,(1/(3.531994840384302)) / (1/((0.5721320332855946) + (2.0804002160997226))),-2619.4338834365344,7
0,8,1/((x0) * (-2.9474751556963596)),-4980.338316364572,4
0,9,((3.573910434507122) - (-3.134579498097633)) * ((x0) / ((-1.637689457593257) - (x0))),-331.1787765346753,9
0,10,(abs(x0)**(x0)) * (abs(1/(-2.4618927316306265))**(x0)),-2946.3702289488488,8
0,11,((2.2445432343597544) * (0.838443335850405)) / (abs(x0)**(-0.696535465439195)),781.0470880144435,7
0,12,(((-2.714789210203165) * (x0)) + (abs(x0)**(-0.13732512130159324))) + (-0.8234322160697707),-3651.7725818828526,9
0,13,(abs((x0) + (0.12000985387312513))**(0.9783294542683949)) - (1/(x0)),-4997.070066611581,8
0,14,((-0.8949210936143359) + (0.19357983077534405)) / ((x0) - ((x0) * (-1.914796487022301))),-4971.85618952916,9
0,15,((x0) - (x0)) + (1/((3.4215964382686854) * (x0))),-4972.03060075048,8
0,16,((-0.7416214264708152) + (x0)) * (((-1.325883537973849) - (0.5698573238287968)) / (-2.0127992532624264)),-2596.2897533062987,9
0,17,(abs((x0) - (0.04205572262412241))**(x0)) * ((1.2837412168465516) / (1.4431034356593528)),-2816.453643158337,9
0,18,((-0.2961454352299903) / (0.9886463071070489)) / ((0.8086194186524873) * ((-1.3813932134695641) * (x0))),-4969.830515788987,9
0,19,abs(((1.0401032923719735) * (-1.1275423845134644)) / ((-0.5754837593974682) + (-0.5632123908935386)))**(1/(-0.20418164525785043)),-2635.686765687632,10
0,20,(1/(1/(x0))) / ((x0) - (-0.1571385296171427)),-1920.851827152401,7
0,21,1/(((x0) - (1.0417772774130187)) - (abs(x0)**(x0))),-3742.3193639065553,8
0,22,(((x0) / (x0)) - (x0)) - ((x0) - (x0)),-2527.0110993159906,9
0,23,(1/(x0)) / ((0.5919152085529528) / ((x0) * (0.45188508181495574))),-2623.165739444551,8
0,24,((1.0701139908007438) * ((0.06802912555249684) - (x0))) / ((1/(1.1047046482409972)) * (x0)),-2745.506373061499,10
0,25,(abs(x0)**(0.543284523809797)) / ((x0) / (x0)),-1011.293795706857,7
0,26,(1/(x0)) / ((1/(-0.9253887943290691)) * (1/(x0))),-2622.13974647585,8
0,27,((x0) + (-0.7296166531978855)) / ((x0) + (-0.9756666984764065)),-3424.4707989613476,7
0,28,(1/(1.7776838012727068)) * (((x0) / (0.3596425795772604)) - (abs(-0.8171431100491364)**(0.35092699404321714))),-2036.5699099015394,10
0,29,(((-0.11502205493699293) - (0.18132402132944833)) + ((x0) * (x0))) - (x0),-1761.456032191808,9
0,30,1/((x0) + (x0)),-5033.255052614208,4
0,31,(1/(x0)) * ((abs(-0.9891615785812604)**(0.34804911921008663)) / (1/(x0))),-2644.3112363793653,9
0,32,1/(((x0) / (x0)) * (abs(x0)**(-0.5162642711616603))),-1373.1658271369354,8
0,33,(abs(-1.4224660576555952)**((-0.03899252029817326) + (-0.5080889566590943))) - ((x0) * (x0)),-2523.653231388279,9
0,34,abs((2.6374363138144954) + (1/(1.2568348631135424)))**((abs(x0)**(0.43792232772677)) - (0.8267418837454394)),-1063.1485348077933,10
0,35,(abs(1.1740942980820435)**(-3.1625909164030976)) + ((0.1854041762373182) / ((-5.090505731700147) * (x0))),-3119.7823381528888,9
0,36,(abs(-0.8179821843003763)**(1/(-0.8271317656486739))) * (((x0) * (x0)) * (x0)),-6953.003482506459,10
0,37,1/((1/(1.479730983812517)) + ((x0) + (x0))),-4328.190549302894,7
0,38,1/((x0) * (x0)),-6957.576299710049,4
0,39,(((x0) + (x0)) / ((x0) * (-1.6068824008190128))) - (-0.37962262572549604),-2605.5982781806406,9
0,40,((x0) * (x0)) - ((x0) - ((-0.9465288839400458) / (2.866294778790171))),-1774.8908033219009,9
0,41,(1/(-8.07810505743887)) - ((abs(x0)**(x0)) - ((x0) - (x0))),-3179.453656044962,10
0,42,1/(((x0) * (x0)) + (1.6359280216891272)),-4499.070658624336,6
0,43,abs((1.4429440828252231) * (x0))**((x0) + ((x0) / (x0))),-7258.361405819406,9
0,44,((-0.16992978842858575) / (x0)) / (((x0) - (x0)) + (-0.6370516503702867)),-4969.821118841856,9
