generation,individual_index,expression,fitness,nodes
0,0,abs(((0.0869791876851712) - (-1.257362535419339)) + ((x0) / (x0)))**(-0.1869609363197814),-2604.7569386531954,9
0,1,((1/(-11.013161426325857)) - (0.12879321234269966)) / (1/((-2.178075518225596) + (-2.0716967310117194))),-2835.979664246777,9
0,2,abs(((x0) - (x0)) - (-1.2209491402393382))**((x0) / (0.8380076774808616)),-2016.0473014374147,9
0,3,(abs((-0.0849272453317641) * (x0))**((x0) / (0.5762776096387316))) - (-0.4975072985754254),-3189.014346371725,9
0,4,1/((-2.6069278722136677) * ((x0) / (1.7124749148762899))),-5100.86126714728,6
0,5,1/((1/(x0)) + ((-0.09805186247648223) * (0.1759406647340369))),-2605.5205012183615,7
0,6,1/(((0.0855787823159279) + (0.4783428879854244)) - ((0.3109594949557188) / (-0.5037338813168926))),-2988.617661586412,8
0,7,(abs(0.3734003908950781)**(1/(-0.8438435521980377))) + ((0.3655314848776633) / ((x0) / (-0.580301303439812))),-8030.365351166922,10
0,8,((abs(x0)**(-0.3317317763830301)) / (-1.9442038760177776)) - (1/(-0.5868625554668526)),-1706.1159992176974,8
0,9,abs((1/(-0.5479117892372133)) + (x0))**(((0.2918081297980636) / (-0.19240005860917095)) - (x0)),-3233.023579982473,10
0,10,(1/(x0)) + (((-0.14540628389985047) - (x0)) + ((0.05210965229089934) + (0.30245227620599935))),-5081.1968774243305,10
0,11,1/(((-0.5399985444417523) * (-0.8992402702094289)) + ((-0.5269597838056953) - (1.0095276411818699))),-2863.6734944955774,8
0,12,(1/(x0)) + (((x0) * (x0)) - ((x0) + (0.5646807284744328))),-4924.706446825095,10
0,13,(abs(x0)**(1.1921869141326127)) - (abs(x0)**(1/(-2.3665429536537017))),-3780.0338260814465,8
0,14,(((x0) - (0.9707977193040119)) / (x0)) * (1/(abs(x0)**(x0))),-6440.830425435051,10
0,15,((x0) / (x0)) * (((x0) + (x0)) + (x0)),-946.2345985651436,9
0,16,1/(((x0) * (4.61095110376413)) * (x0)),-6279.997989825646,6
0,17,(1/(1/(-0.8143318232486789))) + (1/(x0)),-5242.238036604742,6
0,18,((1/(x0)) - (abs(0.009342054909515589)**(x0))) / (-5.466241300119306),-5047.803115905475,8
0,19,((x0) / (0.7120965349916704)) + (1/(x0)),-4961.3166080442315,6
0,20,(((1.4958275874806302) * (x0)) + ((x0) / (-0.3372987351511746))) + (-0.20676481336798588),-70.88165217294404,9
0,21,(1/(-1.2312893154176394)) / ((x0) / (x0)),-2607.483714162986,6
0,22,(1/((x0) + (-0.8251280605783814))) * (((x0) - (0.044941735636108766)) + (0.5200182251512406)),-3563.681570420319,10
0,23,abs(1/(3.575079692828392))**((0.14694638230368753) - ((-0.1553883287131792) * (-0.14845262354717775))),-3232.268869491789,8
0,24,((x0) + ((0.4947066942133905) + (0.0006917184957968697))) / ((x0) + (1/(0.9157624504499969))),-2430.7517841421877,10
0,25,(1/((-3.734193516091368) / (-10.848460306934832))) * ((x0) * ((x0) * (2.9245455446729047))),-4688.72829376609,10
0,26,1/((1/(1.4106565966149287)) / (-0.6028498758013728)),-2604.659023968108,5
0,27,(1/(1/(x0))) - (abs(x0)**(0.30573052750225754)),-2193.1447883750184,7
0,28,(1/(-6.294133998201477)) - (abs((1.548581825774967) * (x0))**(0.8630153414565771)),831.335884568197,8
0,29,((0.6181219222175616) - ((x0) * (-0.06990172240506708))) + ((0.7723564933394303) - (x0)),-2850.0194869808297,9
0,30,((1/(1.2536505242345481)) / (-1.5803650323986682)) - (1/(-0.7408574410568481)),-2809.020170749511,7
0,31,(abs(-0.7248475721565915)**((x0) - (x0))) + ((x0) + (-0.7392667980857459)),-72.26966242912545,9
0,32,(1/(0.5810379673398322)) / (((-1.922579395688487) + (-0.5111925004392969)) - ((x0) * (-0.25130133280885136))),-2231.097228031967,10
0,33,(1/((x0) * (x0))) - (1/((3.1318214144540053) * (0.15271973549881765))),-7341.295950466689,9
0,34,1/(abs(x0)**(-0.47642048714958185)),-866.7957990729764,4
0,35,(1/((-9.076863644125439) - (x0))) - (abs(x0)**(x0)),-3504.7225066556084,8
0,36,(((x0) + (0.6517919896682332)) * (0.9127981153389103)) + ((0.7998668303648541) + (-1.101451362063862)),-237.57722409301263,9
0,37,1/((1/(-0.12652856341175603)) * ((x0) / (-2.131280741341862))),-4990.640680282838,7
0,38,abs((abs(x0)**(x0)) + (0.30516651948284323))**((-0.13176082548009985) / (x0)),-2704.792336802204,9
0,39,(1/(0.036378750165547535)) * (((x0) * (x0)) * (x0)),-5836.997744132031,8
0,40,(((-2.558574164963532) - (x0)) * (-0.6797150684832941)) * ((x0) + (-1.4970432131282732)),-3639.4872380339957,9
0,41,((-0.8061871156267018) - (x0)) - (abs((x0) * (x0))**(0.47244232993797086)),-2289.0602403076955,9
0,42,1/(abs(-2.161246268007913)**((1.080048367778655) - (x0))),-1420.9745506824981,6
0,43,((1.3515509555989864) + (x0)) * ((0.3667465743157686) / (abs(x0)**(x0))),-3816.289175095747,9
0,44,abs((x0) + (1/(2.322336597742815)))**(abs(x0)**(-0.16679609725259284)),226.0366721491377,8
