generation,individual_index,expression,fitness,nodes
0,0,abs((1.7324999238107694) - ((x0) - (x0)))**((x0) - (1.331424624801118)),-1412.7054951245732,9
0,1,((abs(0.8437553235314863)**(x0)) / (1/(x0))) / (0.29585356663350615),-802.2175814108881,8
0,2,abs(1/((x0) + (x0)))**((-0.5435196615030012) / ((-0.5738606152739021) / (-0.674007736708486))),694.5821979300911,10
0,3,(abs((0.5193738185956784) - (1.0335094064000914))**(-0.8945059047039411)) - ((x0) / (x0)),-2612.1806859765993,9
0,4,(((0.18838864957214277) * (-0.8321236773624834)) / (abs(-0.2141323889791901)**(-0.30936551123777734))) - (-0.9281330402709442),-2664.0379652554657,9
0,5,(((0.4875118510443428) * (-0.16557247853472862)) * (1/(-0.8129203890435319))) - (1.133490229006046),-2717.3568232727175,8
0,6,(1/(x0)) - (1/(1/(x0))),-4999.954038739725,6
0,7,1/((-1.855650178322982) * (x0)),-5088.012599409427,4
0,8,(abs(-1.5540912202708688)**(x0)) / (((-1.7000868538063285) / (x0)) * (x0)),-1394.9028727755344,9
0,9,1/((x0) / ((x0) / (1.243710234979359))),-2609.7151109609886,6
0,10,1/(((0.6069367702804759) + (x0)) - (0.7268509800083737)),-5566.858186783793,6
0,11,((x0) + (0.2098422101075317)) / ((abs(x0)**(x0)) - (x0)),-4154.482642036986,9
0,12,abs((1/(0.7497072788351592)) + (-0.2672924516841742))**((x0) - (1/(x0))),-1474.2610250155376,9
0,13,(1/((-0.5127581632396642) - (-0.14884636757192043))) * (((x0) + (x0)) - (x0)),-890.5680666462586,10
0,14,((0.3516747492794252) * (-0.6172716985047805)) / ((x0) * (0.8139693090108262)),-4969.821722471155,7
0,15,abs((0.5653423348077047) / (0.810556661350509))**((x0) / (1/(-0.6782867495194976))),-2015.2303088093179,8
0,16,(((x0) + (-0.2755308228757322)) + (abs(x0)**(-0.5933060671690085))) * (x0),-962.8003827883495,9
0,17,(((x0) - (0.7724339990254981)) - ((0.010375917949640552) + (x0))) - (0.0671652061611125),-2604.652967562354,9
0,18,(1/(abs(x0)**(-1.4075294162693806))) / (((-0.1437236414365644) + (x0)) - (-0.13391548794517782)),-1447.9143242194236,10
0,19,((-0.7759846704014055) - (-0.6756496683373978)) + (1/((0.91334364470492) / (0.8674953673617186))),-2604.7809601640356,8
0,20,((1.3061897469224053) * (x0)) * ((-1.780471067874512) * (-1.617242057152968)),-1468.6781907869758,7
0,21,((x0) * ((-0.7114290651608284) / (x0))) + (1/((x0) - (0.5780157545257816))),-4618.553816462162,10
0,22,abs((abs(-0.11265244239201005)**(x0)) + (x0))**(1/(x0)),-1561.325349091314,8
0,23,((x0) - (abs(x0)**(x0))) - ((-0.2451029830497972) + (x0)),-2805.706144547999,9
0,24,((x0) / (0.1985004775630934)) / (((x0) + (-1.6545728930351344)) + (x0)),-1937.606045457373,9
0,25,(abs(x0)**(0.5582356770173785)) - ((1/(x0)) * (1/(x0))),-6380.538690721602,9
0,26,((-0.6313573694540361) + (x0)) * ((abs(x0)**(0.16132437189264082)) + (x0)),-2268.4998170156496,9
0,27,((x0) * (-0.720983822445272)) - (abs(x0)**((-0.4148235789935665) / (-0.8253557399870071))),999.1177574474422,9
0,28,1/(((x0) - (1.1710851533603732)) / (1/(x0))),-5539.9098285371365,7
0,29,1/((-0.8026207207961968) - ((0.6691961617752631) + (x0))),-3770.3896444737434,6
0,30,abs(1/(0.9544446552558957))**(((x0) * (x0)) + (x0)),-3161.640636129495,8
0,31,((abs(x0)**(x0)) + (0.31786850912161707)) * (1/(1/(-0.47185232561104357))),-2605.5884982959988,9
0,32,1/(abs((x0) * (0.5291295773088974))**((x0) / (-3.7185674569921594))),-2270.0433865005907,8
0,33,((x0) - (1/(x0))) - ((x0) - ((0.9886460461381362) * (x0))),-4995.208860023831,10
0,34,(1/(x0)) * ((-0.011018547284503757) + ((x0) * (x0))),-2605.1511697495407,8
0,35,1/(abs(abs(-0.6480653173066658)**(0.5646168638510284))**(x0)),-2015.3057638104788,6
0,36,1/(abs((-1.5110827769558997) - (x0))**(abs(x0)**(-0.385529669663266))),-3117.6780460118516,8
0,37,(1/((-6.309544607385506) * (x0))) + ((-1.7106355098742498) * (x0)),-3440.601517051201,8
