generation,individual_index,expression,fitness,nodes
0,0,((abs(-0.6986075839094951)**(-1.280672123970861)) / (1/(x0))) * (-1.7360671115109716),-890.5122631273499,8
0,1,(abs(-0.0024127460749234146)**(x0)) - ((x0) / ((x0) - (1.2533580129989843))),-2483.962513748474,9
0,2,((1/(x0)) + (23.218775251141444)) * ((0.00048249241022323857) * ((1.1532784712562516) * (67.15819785493781))),-3617.880223952894,10
0,3,((-17.510907590218697) / (1/(0.0665857351626246))) * (1/((0.7402203253934253) + (x0))),-3899.8740900878065,9
0,4,((x0) * (x0)) + ((x0) + ((x0) + (x0))),-2083.9018956208956,9
0,5,((1/(3.3607044500214056)) + (x0)) - ((1/(-1.7145355611066362)) / (x0)),-4974.008780020001,9
0,6,1/(1/((x0) / (x0))),-3252.35361463873,5
0,7,((1/(x0)) + (x0)) * ((abs(4.202906612298053)**(-2.822124287282266)) / (x0)),-7043.599686651149,10
0,8,(((x0) / (0.8120890000587293)) * (abs(-0.029024894675652654)**(-0.322531844214135))) - (x0),-1072.7006011313092,9
0,9,1/((1/(0.5457093455503841)) - ((0.023925724632968944) * (x0))),-2770.0801072872086,7
0,10,(1/(x0)) - ((abs(x0)**(x0)) + (x0)),-5868.49791298046,8
0,11,(((-0.23084498548058247) + (x0)) + (0.33395556143219535)) / ((-0.2389227967980748) / (-0.41126467047334575)),-100.2688416514367,9
0,12,1/(((x0) - (0.3412699008870274)) * ((1.327115111705389) + (x0))),-5157.569781466316,8
0,13,(((x0) - (-0.9177438778368494)) + (x0)) - ((1/(0.3395253317475455)) - (-1.2385828907416234)),-3725.733557663539,10
0,14,abs((1/(0.19032655910832047)) - (x0))**(((0.26224842420921096) - (0.9662453211677269)) + (x0)),-951.9450807561717,10
0,15,1/((x0) - (-1.2131878508961906)),-3777.208950088819,4
0,16,((x0) * (1/(x0))) * (abs(x0)**((3.520730562984764) / (7.080606406188362))),-793.5086764186283,10
0,17,((1/(x0)) * ((-0.13459795630492313) * (0.5004780825773217))) / (x0),-6310.515935741116,8
0,18,((5.626366822257974) - (x0)) / ((1/(x0)) - ((x0) - (2.545525849282846))),-1817.6879260286264,10
0,19,1/(((0.703709232320681) + (0.5464257454440924)) * (x0)),-5156.554274679022,6
0,20,((0.13440493626017253) + (-0.9751823938432195)) + ((x0) - (x0)),-2612.6057410141684,7
